timestamp,accX,accY,accZ,class
33677.0,1888,2374,2053,standing-up
33678.0,1905,2375,2049,standing-up
33679.0,1910,2381,2044,standing-up
33680.0,1921,2377,2048,standing-up
33681.0,1917,2386,2047,standing-up
33682.0,1921,2381,2043,standing-up
33683.0,1905,2379,2056,standing-up
33684.0,1903,2378,2051,standing-up
33685.0,1914,2373,2049,standing-up
33686.0,1915,2385,2050,standing-up
33687.0,1917,2381,2044,standing-up
33688.0,1916,2384,2039,standing-up
33689.0,1909,2376,2046,standing-up
33690.0,1920,2377,2045,standing-up
33691.0,1946,2390,2051,standing-up
33692.0,1949,2390,2037,standing-up
33693.0,1956,2378,2049,standing-up
33694.0,1941,2370,2052,standing-up
33695.0,1939,2370,2063,standing-up
33696.0,1940,2385,2061,standing-up
33697.0,1958,2395,2059,standing-up
33698.0,1970,2400,2066,standing-up
33699.0,1980,2397,2063,standing-up
33700.0,1989,2388,2068,standing-up
33701.0,1982,2389,2078,standing-up
33702.0,1989,2387,2073,standing-up
33703.0,1987,2392,2077,standing-up
33704.0,1979,2390,2074,standing-up
33705.0,1974,2388,2081,standing-up
33706.0,1971,2393,2074,standing-up
33707.0,1961,2379,2060,standing-up
33708.0,1959,2374,2052,standing-up
33709.0,1948,2381,2058,standing-up
33710.0,1946,2383,2059,standing-up
33711.0,1930,2390,2069,standing-up
33712.0,1930,2396,2062,standing-up
33713.0,1937,2393,2060,standing-up
33714.0,1939,2375,2065,standing-up
33715.0,1921,2365,2062,standing-up
33716.0,1910,2381,2061,standing-up
33717.0,1892,2391,2061,standing-up
33718.0,1886,2391,2058,standing-up
33719.0,1869,2385,2061,standing-up
33720.0,1860,2368,2058,standing-up
33721.0,1852,2352,2064,standing-up
33722.0,1850,2368,2060,standing-up
33723.0,1841,2377,2073,standing-up
33724.0,1855,2382,2063,standing-up
33725.0,1864,2375,2060,standing-up
33726.0,1870,2378,2053,standing-up
33727.0,1871,2379,2046,standing-up
33728.0,1871,2379,2059,standing-up
33729.0,1871,2383,2058,standing-up
33730.0,1865,2377,2067,standing-up
33731.0,1865,2383,2067,standing-up
33732.0,1860,2383,2079,standing-up
33733.0,1871,2378,2072,standing-up
33734.0,1861,2377,2077,standing-up
33735.0,1867,2385,2079,standing-up
33736.0,1870,2380,2078,standing-up
33737.0,1859,2376,2076,standing-up
33738.0,1859,2376,2076,standing-up
33739.0,1849,2374,2077,standing-up
33740.0,1859,2381,2074,standing-up
33741.0,1852,2379,2085,standing-up
33742.0,1850,2378,2077,standing-up
33743.0,1851,2374,2071,standing-up
33744.0,1843,2378,2066,standing-up
33745.0,1840,2376,2067,standing-up
33746.0,1838,2372,2071,standing-up
33747.0,1833,2373,2074,standing-up
33748.0,1843,2367,2078,standing-up
33749.0,1838,2362,2081,standing-up
33750.0,1845,2362,2081,standing-up
33751.0,1840,2361,2068,standing-up
33752.0,1835,2359,2071,standing-up
33753.0,1836,2363,2063,standing-up
33754.0,1837,2363,2071,standing-up
33755.0,1843,2378,2072,standing-up
33756.0,1852,2384,2071,standing-up
33757.0,1857,2386,2068,standing-up
33758.0,1858,2383,2058,standing-up
33759.0,1860,2381,2058,standing-up
33760.0,1857,2378,2057,standing-up
33761.0,1858,2387,2041,standing-up
33762.0,1845,2387,2029,standing-up
33763.0,1852,2382,2023,standing-up
33764.0,1857,2368,2032,standing-up
33765.0,1867,2365,2032,standing-up
33766.0,1865,2363,2034,standing-up
33767.0,1871,2363,2042,standing-up
33768.0,1868,2365,2040,standing-up
33769.0,1870,2373,2039,standing-up
33770.0,1866,2375,2035,standing-up
33771.0,1875,2372,2040,standing-up
33772.0,1883,2378,2042,standing-up
33773.0,1889,2379,2032,standing-up
33774.0,1899,2389,2028,standing-up
33775.0,1898,2397,2025,standing-up
33776.0,1896,2398,2024,standing-up
33777.0,1890,2405,2023,standing-up
33778.0,1891,2401,2018,standing-up
33779.0,1903,2399,2017,standing-up
33780.0,1889,2395,2014,standing-up
33781.0,1883,2393,2019,standing-up
33782.0,1890,2385,2017,standing-up
33783.0,1896,2386,2018,standing-up
33784.0,1893,2384,2020,standing-up
33785.0,1885,2385,2022,standing-up
33786.0,1888,2396,2031,standing-up
33787.0,1883,2401,2024,standing-up
33788.0,1882,2405,2017,standing-up
33789.0,1875,2400,2017,standing-up
33790.0,1873,2387,2024,standing-up
33791.0,1876,2381,2024,standing-up
33792.0,1882,2376,2015,standing-up
33793.0,1881,2364,2009,standing-up
33794.0,1873,2367,2005,standing-up
