timestamp,accX,accY,accZ,class
99100.0,1885,2376,1954,walk-talk
99101.0,1891,2383,1958,walk-talk
99102.0,1887,2380,1958,walk-talk
99103.0,1894,2379,1962,walk-talk
99104.0,1890,2375,1959,walk-talk
99105.0,1891,2374,1959,walk-talk
99106.0,1890,2372,1960,walk-talk
99107.0,1890,2376,1949,walk-talk
99108.0,1893,2380,1948,walk-talk
99109.0,1893,2376,1955,walk-talk
99110.0,1889,2365,1953,walk-talk
99111.0,1888,2366,1953,walk-talk
99112.0,1892,2369,1950,walk-talk
99113.0,1893,2377,1951,walk-talk
99114.0,1892,2378,1953,walk-talk
99115.0,1892,2379,1954,walk-talk
99116.0,1890,2383,1954,walk-talk
99117.0,1897,2379,1956,walk-talk
99118.0,1898,2378,1954,walk-talk
99119.0,1898,2373,1959,walk-talk
99120.0,1900,2375,1961,walk-talk
99121.0,1899,2375,1963,walk-talk
99122.0,1895,2381,1959,walk-talk
99123.0,1897,2375,1959,walk-talk
99124.0,1899,2375,1963,walk-talk
99125.0,1895,2375,1961,walk-talk
99126.0,1894,2371,1955,walk-talk
99127.0,1896,2372,1950,walk-talk
99128.0,1895,2374,1956,walk-talk
99129.0,1887,2366,1964,walk-talk
99130.0,1883,2368,1958,walk-talk
99131.0,1884,2373,1944,walk-talk
99132.0,1881,2374,1942,walk-talk
99133.0,1879,2370,1947,walk-talk
99134.0,1883,2373,1947,walk-talk
99135.0,1881,2371,1953,walk-talk
99136.0,1887,2379,1947,walk-talk
99137.0,1881,2375,1955,walk-talk
99138.0,1882,2377,1952,walk-talk
99139.0,1883,2375,1958,walk-talk
99140.0,1886,2377,1954,walk-talk
99141.0,1886,2380,1959,walk-talk
99142.0,1889,2377,1965,walk-talk
99143.0,1891,2371,1962,walk-talk
99144.0,1890,2372,1962,walk-talk
99145.0,1895,2366,1963,walk-talk
99146.0,1892,2377,1952,walk-talk
99147.0,1895,2369,1947,walk-talk
99148.0,1893,2366,1963,walk-talk
99149.0,1892,2368,1951,walk-talk
99150.0,1888,2368,1943,walk-talk
99151.0,1883,2377,1951,walk-talk
99152.0,1885,2382,1946,walk-talk
99153.0,1888,2385,1944,walk-talk
99154.0,1887,2382,1953,walk-talk
99155.0,1889,2382,1960,walk-talk
99156.0,1884,2376,1960,walk-talk
99157.0,1886,2378,1965,walk-talk
99158.0,1891,2379,1960,walk-talk
99159.0,1892,2367,1964,walk-talk
99160.0,1897,2373,1965,walk-talk
99161.0,1893,2375,1961,walk-talk
99162.0,1895,2369,1959,walk-talk
99163.0,1896,2360,1961,walk-talk
99164.0,1895,2360,1971,walk-talk
99165.0,1887,2363,1961,walk-talk
99166.0,1882,2366,1958,walk-talk
99167.0,1879,2379,1946,walk-talk
99168.0,1873,2389,1938,walk-talk
99169.0,1880,2392,1943,walk-talk
99170.0,1883,2387,1954,walk-talk
99171.0,1877,2389,1967,walk-talk
99172.0,1884,2385,1963,walk-talk
99173.0,1891,2374,1959,walk-talk
99174.0,1890,2371,1967,walk-talk
99175.0,1883,2371,1966,walk-talk
99176.0,1890,2369,1975,walk-talk
99177.0,1892,2367,1967,walk-talk
99178.0,1885,2365,1966,walk-talk
99179.0,1890,2375,1971,walk-talk
99180.0,1883,2381,1953,walk-talk
99181.0,1883,2385,1946,walk-talk
99182.0,1891,2385,1937,walk-talk
99183.0,1888,2379,1960,walk-talk
99184.0,1888,2375,1963,walk-talk
99185.0,1883,2375,1965,walk-talk
99186.0,1888,2374,1967,walk-talk
99187.0,1885,2375,1968,walk-talk
99188.0,1885,2376,1966,walk-talk
99189.0,1892,2373,1963,walk-talk
99190.0,1890,2372,1963,walk-talk
99191.0,1889,2376,1965,walk-talk
99192.0,1888,2382,1961,walk-talk
99193.0,1884,2380,1950,walk-talk
99194.0,1886,2380,1955,walk-talk
99195.0,1884,2379,1958,walk-talk
99196.0,1890,2379,1962,walk-talk
99197.0,1891,2380,1971,walk-talk
99198.0,1889,2377,1966,walk-talk
99199.0,1889,2379,1962,walk-talk
99200.0,1890,2378,1964,walk-talk
99201.0,1893,2371,1963,walk-talk
99202.0,1891,2373,1972,walk-talk
99203.0,1887,2379,1965,walk-talk
99204.0,1886,2379,1959,walk-talk
99205.0,1888,2383,1951,walk-talk
99206.0,1884,2379,1956,walk-talk
99207.0,1886,2381,1959,walk-talk
99208.0,1887,2375,1965,walk-talk
99209.0,1889,2380,1965,walk-talk
99210.0,1886,2378,1955,walk-talk
99211.0,1889,2376,1961,walk-talk
99212.0,1892,2375,1964,walk-talk
99213.0,1886,2374,1967,walk-talk
99214.0,1893,2371,1963,walk-talk
99215.0,1894,2367,1961,walk-talk
99216.0,1892,2371,1956,walk-talk
99217.0,1891,2373,1956,walk-talk
99218.0,1889,2373,1953,walk-talk
99219.0,1890,2370,1959,walk-talk
99220.0,1891,2373,1951,walk-talk
99221.0,1889,2368,1955,walk-talk
99222.0,1889,2377,1954,walk-talk
99223.0,1887,2379,1953,walk-talk
99224.0,1885,2375,1955,walk-talk
99225.0,1885,2377,1962,walk-talk
99226.0,1887,2371,1961,walk-talk
99227.0,1888,2374,1961,walk-talk
99228.0,1887,2373,1956,walk-talk
99229.0,1885,2377,1962,walk-talk
99230.0,1886,2378,1959,walk-talk
99231.0,1888,2373,1965,walk-talk
99232.0,1890,2376,1954,walk-talk
99233.0,1887,2371,1961,walk-talk
99234.0,1892,2370,1959,walk-talk
99235.0,1884,2367,1959,walk-talk
99236.0,1882,2362,1958,walk-talk
99237.0,1883,2375,1949,walk-talk
99238.0,1882,2371,1956,walk-talk
99239.0,1886,2378,1964,walk-talk
99240.0,1883,2380,1956,walk-talk
99241.0,1883,2375,1948,walk-talk
99242.0,1889,2380,1952,walk-talk
99243.0,1888,2381,1960,walk-talk
99244.0,1886,2375,1967,walk-talk
99245.0,1889,2375,1965,walk-talk
99246.0,1891,2375,1967,walk-talk
99247.0,1892,2375,1965,walk-talk
99248.0,1887,2373,1965,walk-talk
99249.0,1893,2375,1958,walk-talk
99250.0,1891,2377,1961,walk-talk
99251.0,1894,2373,1960,walk-talk
99252.0,1889,2377,1962,walk-talk
99253.0,1889,2376,1960,walk-talk
99254.0,1885,2378,1962,walk-talk
99255.0,1888,2376,1962,walk-talk
99256.0,1886,2378,1956,walk-talk
99257.0,1889,2379,1960,walk-talk
99258.0,1894,2373,1965,walk-talk
99259.0,1888,2377,1963,walk-talk
99260.0,1887,2379,1967,walk-talk
99261.0,1889,2372,1961,walk-talk
99262.0,1890,2371,1964,walk-talk
99263.0,1888,2373,1957,walk-talk
99264.0,1893,2376,1959,walk-talk
99265.0,1895,2376,1959,walk-talk
99266.0,1891,2378,1963,walk-talk
99267.0,1893,2373,1961,walk-talk
99268.0,1895,2373,1963,walk-talk
