timestamp,accX,accY,accZ,class
44050.0,2032,2537,2037,standing-up
44051.0,2030,2537,2035,standing-up
44052.0,2027,2536,2032,standing-up
44053.0,2034,2534,2034,standing-up
44054.0,2031,2533,2032,standing-up
44055.0,2031,2537,2031,standing-up
44056.0,2026,2533,2032,standing-up
44057.0,2030,2541,2031,standing-up
44058.0,2031,2537,2032,standing-up
44059.0,2027,2537,2032,standing-up
44060.0,2030,2535,2034,standing-up
44061.0,2024,2536,2032,standing-up
44062.0,2027,2533,2033,standing-up
44063.0,2031,2534,2032,standing-up
44064.0,2031,2534,2032,standing-up
44065.0,2031,2538,2036,standing-up
44066.0,2025,2535,2032,standing-up
44067.0,2029,2539,2035,standing-up
44068.0,2029,2540,2038,standing-up
44069.0,2025,2535,2033,standing-up
44070.0,2031,2542,2034,standing-up
44071.0,2032,2534,2034,standing-up
44072.0,2027,2537,2033,standing-up
44073.0,2030,2534,2032,standing-up
44074.0,2028,2536,2036,standing-up
44075.0,2029,2534,2035,standing-up
44076.0,2024,2538,2032,standing-up
44077.0,2024,2532,2035,standing-up
44078.0,2025,2536,2034,standing-up
44079.0,2025,2537,2031,standing-up
44080.0,2026,2537,2028,standing-up
44081.0,2025,2537,2031,standing-up
44082.0,2033,2537,2038,standing-up
44083.0,2025,2542,2037,standing-up
44084.0,2025,2544,2035,standing-up
44085.0,2028,2540,2034,standing-up
44086.0,2023,2539,2038,standing-up
44087.0,2031,2537,2031,standing-up
44088.0,2027,2536,2036,standing-up
44089.0,2026,2535,2035,standing-up
44090.0,2027,2535,2036,standing-up
44091.0,2023,2534,2031,standing-up
44092.0,2023,2536,2031,standing-up
44093.0,2027,2536,2035,standing-up
44094.0,2026,2539,2033,standing-up
44095.0,2026,2540,2033,standing-up
44096.0,2026,2538,2033,standing-up
44097.0,2028,2535,2033,standing-up
44098.0,2027,2537,2031,standing-up
44099.0,2026,2540,2039,standing-up
44100.0,2028,2537,2035,standing-up
44101.0,2022,2540,2035,standing-up
44102.0,2030,2536,2036,standing-up
44103.0,2029,2536,2031,standing-up
44104.0,2032,2533,2037,standing-up
44105.0,2025,2536,2035,standing-up
44106.0,2028,2541,2027,standing-up
44107.0,2027,2538,2033,standing-up
44108.0,2028,2535,2038,standing-up
44109.0,2025,2532,2030,standing-up
44110.0,2029,2533,2032,standing-up
44111.0,2028,2535,2040,standing-up
44112.0,2027,2537,2035,standing-up
44113.0,2028,2538,2031,standing-up
44114.0,2030,2538,2028,standing-up
44115.0,2027,2535,2031,standing-up
44116.0,2032,2535,2035,standing-up
44117.0,2031,2538,2036,standing-up
44118.0,2031,2536,2035,standing-up
44119.0,2023,2534,2034,standing-up
