timestamp,accX,accY,accZ,class
97120.0,2057,2504,1881,walk-talk
97121.0,2037,2467,1898,walk-talk
97122.0,2025,2443,1919,walk-talk
97123.0,2048,2431,1912,walk-talk
97124.0,2059,2438,1898,walk-talk
97125.0,2064,2449,1871,walk-talk
97126.0,2057,2442,1856,walk-talk
97127.0,2051,2450,1854,walk-talk
97128.0,2067,2473,1867,walk-talk
97129.0,2091,2480,1879,walk-talk
97130.0,2104,2482,1880,walk-talk
97131.0,2121,2493,1894,walk-talk
97132.0,2127,2487,1896,walk-talk
97133.0,2129,2478,1898,walk-talk
97134.0,2107,2469,1896,walk-talk
97135.0,2101,2472,1887,walk-talk
97136.0,2096,2474,1880,walk-talk
97137.0,2097,2493,1876,walk-talk
97138.0,2112,2506,1865,walk-talk
97139.0,2118,2517,1851,walk-talk
97140.0,2128,2536,1831,walk-talk
97141.0,2121,2556,1828,walk-talk
97142.0,2109,2581,1832,walk-talk
97143.0,2092,2572,1843,walk-talk
97144.0,2079,2539,1828,walk-talk
97145.0,2089,2509,1810,walk-talk
97146.0,2098,2542,1831,walk-talk
97147.0,2061,2593,1879,walk-talk
97148.0,2046,2585,1919,walk-talk
97149.0,2052,2513,1946,walk-talk
97150.0,2065,2444,1950,walk-talk
97151.0,2069,2411,1947,walk-talk
97152.0,2059,2425,1940,walk-talk
97153.0,2051,2457,1945,walk-talk
97154.0,2052,2500,1938,walk-talk
97155.0,2070,2538,1923,walk-talk
97156.0,2087,2558,1895,walk-talk
97157.0,2098,2532,1872,walk-talk
97158.0,2097,2507,1863,walk-talk
97159.0,2094,2489,1878,walk-talk
97160.0,2095,2480,1894,walk-talk
97161.0,2105,2479,1910,walk-talk
97162.0,2123,2478,1933,walk-talk
97163.0,2117,2464,1935,walk-talk
97164.0,2100,2455,1922,walk-talk
97165.0,2093,2447,1924,walk-talk
97166.0,2095,2441,1927,walk-talk
97167.0,2092,2429,1929,walk-talk
97168.0,2099,2431,1933,walk-talk
97169.0,2094,2441,1950,walk-talk
97170.0,2089,2465,1951,walk-talk
97171.0,2084,2483,1951,walk-talk
97172.0,2059,2503,1963,walk-talk
97173.0,2052,2530,1976,walk-talk
97174.0,2072,2541,1987,walk-talk
97175.0,2087,2538,1989,walk-talk
97176.0,2111,2533,1961,walk-talk
97177.0,2145,2525,1941,walk-talk
97178.0,2159,2535,1924,walk-talk
97179.0,2168,2534,1913,walk-talk
97180.0,2160,2528,1912,walk-talk
97181.0,2145,2513,1943,walk-talk
97182.0,2126,2514,1953,walk-talk
97183.0,2103,2504,1960,walk-talk
97184.0,2101,2501,1957,walk-talk
97185.0,2114,2495,1959,walk-talk
97186.0,2106,2495,1966,walk-talk
97187.0,2110,2503,1983,walk-talk
97188.0,2110,2523,2007,walk-talk
97189.0,2111,2530,2015,walk-talk
97190.0,2119,2542,2029,walk-talk
97191.0,2127,2548,2027,walk-talk
97192.0,2133,2553,2016,walk-talk
97193.0,2132,2555,1996,walk-talk
97194.0,2118,2575,1980,walk-talk
97195.0,2100,2591,1956,walk-talk
97196.0,2099,2596,1931,walk-talk
97197.0,2087,2574,1890,walk-talk
97198.0,2063,2536,1842,walk-talk
97199.0,2035,2501,1811,walk-talk
97200.0,2026,2477,1803,walk-talk
97201.0,2029,2450,1803,walk-talk
97202.0,2038,2427,1812,walk-talk
97203.0,2034,2406,1830,walk-talk
97204.0,2043,2427,1854,walk-talk
