user-id,timestamp,accX,accY,accZ,ActivityEncoded
24,16157221475000,0.65,9.34,0.46,Standing
24,16157301523000,1.04,8.89,-1.04,Standing
24,16157341501000,1.5,8.96,-1.23,Standing
24,16157381479000,1.8,8.89,-0.65,Standing
24,16157421488000,1.61,8.92,-0.5,Standing
24,16157501474000,0.84,9.19,-0.53,Standing
24,16157541635000,1.04,8.96,-0.76,Standing
24,16157581430000,1.14,8.96,-0.72,Standing
24,16157621500000,1.46,9.04,-0.5,Standing
24,16157701486000,1.31,8.92,-0.69,Standing
24,16157741495000,1.38,9.15,-0.89,Standing
24,16157781503000,0.95,9.0,-0.8,Standing
24,16157821512000,0.8,9.11,-0.8,Standing
24,16157901468000,0.95,9.11,-0.93,Standing
24,16157941599000,0.84,9.0,-1.18,Standing
24,16157981638000,1.04,8.92,-1.27,Standing
24,16158021524000,1.18,9.08,-1.23,Standing
24,16158181284000,1.31,8.92,-1.5,Standing
24,16158181284000,1.31,8.92,-1.5,Standing
24,16158181284000,1.31,8.92,-1.5,Standing
24,16158221842000,0.34,9.38,-0.99,Standing
24,16158261881000,0.91,9.53,-0.57,Standing
24,16158341287000,1.12,8.73,-1.42,Standing
24,16158381754000,0.46,9.28,-1.92,Standing
24,16158421549000,1.46,8.66,-1.38,Standing
24,16158461527000,1.73,8.58,-1.23,Standing
24,16158541483000,1.53,8.66,-1.23,Standing
24,16158581522000,1.12,9.15,-1.23,Standing
24,16158621500000,0.99,9.15,-1.27,Standing
24,16158661508000,1.38,9.04,-1.18,Standing
24,16158741495000,1.14,8.85,-1.38,Standing
24,16158781503000,1.18,8.89,-1.14,Standing
24,16158821512000,1.14,9.08,-1.27,Standing
24,16158901468000,1.46,8.81,-1.57,Standing
24,16158941507000,0.91,8.96,-1.46,Standing
24,16158981516000,1.04,8.92,-1.23,Standing
24,16159021524000,1.08,9.0,-1.27,Standing
24,16159061502000,1.23,8.96,-1.27,Standing
24,16159141519000,1.53,8.92,-1.57,Standing
24,16159181497000,1.61,8.66,-1.38,Standing
24,16159221506000,1.65,8.77,-1.27,Standing
24,16159301523000,1.04,9.0,-1.31,Standing
24,16159341470000,0.99,9.0,-1.33,Standing
24,16159381510000,1.31,8.85,-1.5,Standing
24,16159421488000,1.33,8.92,-1.33,Standing
24,16159461496000,1.27,9.0,-1.27,Standing
24,16159541483000,1.18,8.92,-1.5,Standing
24,16159581583000,1.12,8.96,-1.57,Standing
24,16159621469000,1.23,9.0,-1.38,Standing
24,16159701486000,1.57,8.69,-1.46,Standing
24,16159741464000,1.38,8.81,-1.33,Standing
24,16159781503000,1.53,8.77,-1.42,Standing
24,16159821481000,1.5,8.81,-1.5,Standing
24,16159901468000,0.99,8.92,-1.38,Standing
24,16159941507000,1.27,9.0,-1.5,Standing
24,16159981516000,1.53,8.89,-1.04,Standing
24,16160021494000,1.27,9.0,-1.14,Standing
24,16160101480000,1.18,8.92,-1.18,Standing
24,16160141519000,1.5,8.81,-1.42,Standing
24,16160181497000,1.73,8.69,-1.54,Standing
24,16160221506000,1.84,8.58,-1.54,Standing
24,16160261514000,1.61,8.69,-1.38,Standing
24,16160341501000,1.61,8.81,-1.12,Standing
24,16160381510000,1.57,8.77,-1.12,Standing
24,16160421457000,1.38,8.89,-1.42,Standing
24,16160501474000,1.53,8.85,-1.38,Standing
24,16160541513000,1.53,8.89,-1.23,Standing
24,16160582407000,1.33,8.96,-1.38,Standing
24,16160621469000,1.08,8.96,-1.54,Standing
24,16160661539000,0.95,8.96,-1.65,Standing
24,16160741464000,1.46,8.92,-1.31,Standing
24,16160781503000,1.38,8.89,-1.38,Standing
24,16160821481000,1.46,8.81,-1.69,Standing
24,16160901468000,1.46,8.77,-1.54,Standing
24,16160941477000,1.61,8.73,-1.5,Standing
24,16160981516000,1.65,8.77,-1.5,Standing
24,16161021524000,1.42,8.85,-1.65,Standing
24,16161061472000,1.33,8.85,-1.57,Standing
24,16161141489000,1.76,8.73,-1.33,Standing
24,16161181497000,1.42,8.89,-1.33,Standing
24,16161221506000,1.23,8.96,-1.38,Standing
24,16161221506000,1.23,8.96,-1.38,Standing
24,16161341470000,1.57,8.85,-1.33,Standing
24,16161381479000,1.5,8.89,-1.33,Standing
24,16161421518000,1.53,8.81,-1.42,Standing
24,16161501596000,1.69,8.89,-1.27,Standing
24,16161541513000,1.57,8.85,-1.31,Standing
24,16161581522000,1.61,8.81,-1.38,Standing
24,16161627817000,1.57,8.77,-1.42,Standing
24,16161671488000,1.53,8.81,-1.38,Standing
24,16161711496000,1.57,8.81,-1.54,Standing
24,16161791483000,1.31,8.89,-1.31,Standing
24,16161831522000,1.38,8.81,-1.5,Standing
24,16161871469000,1.42,8.81,-1.46,Standing
24,16161951486000,1.38,8.89,-1.38,Standing
24,16161991434000,1.23,9.0,-1.46,Standing
24,16162031503000,1.31,8.89,-1.42,Standing
24,16162071512000,1.57,8.73,-1.57,Standing
24,16162151468000,1.53,8.92,-1.18,Standing
24,16162191477000,1.42,8.89,-1.23,Standing
24,16162231485000,1.42,8.85,-1.23,Standing
24,16162271524000,1.57,8.81,-1.38,Standing
24,16162351480000,1.5,8.89,-1.18,Standing
24,16162391519000,1.57,8.85,-1.33,Standing
24,16162431467000,1.57,8.85,-1.31,Standing
24,16162471475000,1.65,8.73,-1.23,Standing
24,16162551492000,1.38,8.89,-1.5,Standing
24,16162593881000,1.23,8.92,-1.46,Standing
24,16162631449000,1.42,8.89,-1.42,Standing
24,16162671518000,1.65,8.85,-1.27,Standing
24,16162711496000,1.46,8.96,-1.14,Standing
24,16162791483000,1.23,9.11,-1.27,Standing
24,16162831522000,1.53,8.85,-1.31,Standing
24,16162871469000,1.57,8.92,-1.18,Standing
24,16162951486000,1.53,8.69,-1.12,Standing
24,16162991464000,1.53,8.92,-1.12,Standing
24,16163031503000,1.57,8.85,-1.18,Standing
24,16163071512000,1.61,8.92,-1.12,Standing
24,16163111521000,1.46,8.77,-1.12,Standing
24,16163191477000,2.18,8.47,-0.84,Standing
24,16163231943000,2.53,8.66,-0.53,Standing
24,16163271524000,2.6,8.96,-0.38,Standing
24,16163351511000,2.3,8.73,-0.61,Standing
24,16163391428000,2.14,8.85,-0.8,Standing
24,16163432077000,1.99,8.69,-0.69,Standing
24,16163471506000,1.88,8.92,-0.69,Standing
24,16163551492000,1.5,8.81,-0.84,Standing
24,16163591501000,1.88,8.58,-0.72,Standing
