user-id,timestamp,accX,accY,accZ,ActivityEncoded
16,58503132305000,1.12,9.92,0.15,Standing
16,58503182293000,1.14,9.89,0.23,Standing
16,58503232311000,1.12,9.92,0.23,Standing
16,58503282269000,1.12,9.89,0.23,Standing
16,58503332317000,1.08,9.92,0.19,Standing
16,58503382305000,1.12,9.89,0.19,Standing
16,58503432293000,1.14,9.85,0.19,Standing
16,58503482311000,1.12,9.92,0.27,Standing
16,58503532299000,1.08,9.89,0.23,Standing
16,58503582317000,1.18,9.89,0.27,Standing
16,58503632305000,1.08,9.92,0.23,Standing
16,58503682293000,1.14,9.92,0.19,Standing
16,58503732281000,1.14,9.89,0.19,Standing
16,58503782299000,1.12,9.92,0.23,Standing
16,58503832348000,1.04,9.89,0.23,Standing
16,58503882305000,1.12,9.89,0.23,Standing
16,58503932293000,1.08,9.92,0.23,Standing
16,58503982281000,1.12,9.92,0.23,Standing
16,58504032299000,1.08,9.96,0.23,Standing
16,58504082287000,1.08,9.89,0.23,Standing
16,58504132305000,1.04,9.89,0.19,Standing
16,58504182293000,1.12,9.89,0.23,Standing
16,58504232311000,1.04,9.92,0.15,Standing
16,58504282299000,1.08,9.92,0.19,Standing
16,58504332317000,1.12,9.89,0.11,Standing
16,58504382336000,1.04,9.92,0.19,Standing
16,58504432263000,1.08,9.92,0.19,Standing
16,58504482281000,1.08,9.92,0.15,Standing
16,58504532299000,1.12,9.92,0.23,Standing
16,58504582317000,1.08,9.92,0.19,Standing
16,58504632275000,1.08,9.89,0.19,Standing
16,58504682263000,1.08,9.89,0.23,Standing
16,58504732281000,1.08,9.89,0.19,Standing
16,58504782299000,1.04,9.89,0.23,Standing
16,58504832317000,1.12,9.89,0.11,Standing
16,58504882641000,1.08,9.89,0.19,Standing
16,58504932324000,1.08,9.92,0.15,Standing
16,58504982311000,1.12,9.92,0.23,Standing
16,58505032299000,0.99,9.89,0.23,Standing
16,58505082317000,1.08,9.92,0.23,Standing
16,58505132336000,1.12,9.89,0.19,Standing
16,58505182293000,1.14,9.92,0.23,Standing
16,58505232311000,1.08,9.92,0.19,Standing
16,58505232311000,1.08,9.92,0.19,Standing
16,58505332440000,1.04,9.96,0.23,Standing
16,58505382275000,1.12,9.92,0.19,Standing
16,58505432415000,1.08,9.92,0.15,Standing
16,58505482220000,1.08,9.89,0.19,Standing
16,58505532299000,1.12,9.92,0.19,Standing
16,58505582287000,1.12,9.89,0.19,Standing
16,58505632336000,1.04,9.92,0.15,Standing
16,58505682293000,1.12,9.92,0.15,Standing
16,58505732311000,1.08,9.92,0.15,Standing
16,58505782269000,1.12,9.89,0.15,Standing
