user-id,timestamp,accX,accY,accZ,ActivityEncoded
11,2775012431000,2.11,8.62,2.4925237,Downstairs
11,2775012431000,2.11,8.62,2.4925237,Downstairs
11,2775112407000,2.76,9.38,3.173541,Downstairs
11,2775112407000,2.76,9.38,3.173541,Downstairs
11,2775262157000,4.56,9.15,2.4108016,Downstairs
11,2775262157000,4.56,9.15,2.4108016,Downstairs
11,2775312297000,2.18,7.27,1.9477097,Downstairs
11,2775312297000,2.18,7.27,1.9477097,Downstairs
11,2775362285000,2.18,7.08,1.4573772,Downstairs
11,2775462291000,1.76,8.73,2.6423476,Downstairs
11,2775462291000,1.76,8.73,2.6423476,Downstairs
11,2775562480000,2.79,7.25,1.4165162,Downstairs
11,2775562480000,2.79,7.25,1.4165162,Downstairs
11,2775662273000,5.94,11.11,3.0237172,Downstairs
11,2775662273000,5.94,11.11,3.0237172,Downstairs
11,2775762279000,1.04,16.13,1.1168685,Downstairs
11,2775762279000,1.04,16.13,1.1168685,Downstairs
11,2775862285000,1.14,7.97,-0.27240697,Downstairs
11,2775862285000,1.14,7.97,-0.27240697,Downstairs
11,2775962443000,2.41,3.79,3.255263,Downstairs
11,2775962443000,2.41,3.79,3.255263,Downstairs
11,2776062541000,2.3,13.1,4.0180025,Downstairs
11,2776062541000,2.3,13.1,4.0180025,Downstairs
11,2776162273000,5.9,12.07,-2.5606253,Downstairs
11,2776162273000,5.9,12.07,-2.5606253,Downstairs
11,2776262279000,6.17,12.41,-3.1054392,Downstairs
11,2776262279000,6.17,12.41,-3.1054392,Downstairs
11,2776362285000,3.83,5.63,-1.4982382,Downstairs
11,2776362285000,3.83,5.63,-1.4982382,Downstairs
11,2776462260000,1.18,3.87,-0.53119355,Downstairs
11,2776462260000,1.18,3.87,-0.53119355,Downstairs
11,2776562633000,12.91,8.5,7.6273947,Downstairs
11,2776562633000,12.91,8.5,7.6273947,Downstairs
11,2776662364000,7.08,11.18,4.862464,Downstairs
11,2776662364000,7.08,11.18,4.862464,Downstairs
11,2776762279000,4.86,16.04,1.879608,Downstairs
11,2776762279000,4.86,16.04,1.879608,Downstairs
11,2776862285000,1.18,3.38,-0.29964766,Downstairs
11,2776862285000,1.18,3.38,-0.29964766,Downstairs
11,2776962443000,5.09,5.71,3.759216,Downstairs
11,2776962443000,5.09,5.71,3.759216,Downstairs
11,2777062694000,3.79,7.86,1.4165162,Downstairs
11,2777062694000,3.79,7.86,1.4165162,Downstairs
11,2777162273000,7.06,10.61,-1.525479,Downstairs
11,2777162273000,7.06,10.61,-1.525479,Downstairs
11,2777262279000,8.43,12.95,-2.1792557,Downstairs
11,2777262279000,8.43,12.95,-2.1792557,Downstairs
11,2777362285000,4.4,4.44,-0.27240697,Downstairs
11,2777362285000,4.4,4.44,-0.27240697,Downstairs
11,2777462260000,1.23,2.83,7.6273947,Downstairs
11,2777462260000,1.23,2.83,7.6273947,Downstairs
11,2777562358000,4.37,6.51,1.607201,Downstairs
11,2777562358000,4.37,6.51,1.607201,Downstairs
11,2777662273000,6.59,15.55,1.6480621,Downstairs
11,2777662273000,6.59,15.55,1.6480621,Downstairs
11,2777762279000,3.57,7.12,2.4516625,Downstairs
11,2777762279000,3.57,7.12,2.4516625,Downstairs
11,2777862285000,4.1,6.13,2.5606253,Downstairs
11,2777862285000,4.1,6.13,2.5606253,Downstairs
11,2777962382000,1.73,7.12,7.082581,Downstairs
11,2777962382000,1.73,7.12,7.082581,Downstairs
11,2778062480000,6.55,8.05,-1.0351465,Downstairs
11,2778062480000,6.55,8.05,-1.0351465,Downstairs
11,2778162303000,9.04,11.84,-0.9942854,Downstairs
11,2778162303000,9.04,11.84,-0.9942854,Downstairs
11,2778262675000,4.18,5.13,0.14982383,Downstairs
11,2778262675000,4.18,5.13,0.14982383,Downstairs
11,2778362285000,2.49,4.48,0.46309182,Downstairs
11,2778362285000,2.49,4.48,0.46309182,Downstairs
11,2778462260000,10.15,7.74,6.4015636,Downstairs
11,2778462260000,10.15,7.74,6.4015636,Downstairs
11,2778562358000,5.86,9.43,1.879608,Downstairs
11,2778562358000,5.86,9.43,1.879608,Downstairs
11,2778662364000,6.28,12.22,-0.19068487,Downstairs
11,2778662364000,6.28,12.22,-0.19068487,Downstairs
11,2778762279000,1.69,5.75,0.95342433,Downstairs
11,2778762279000,1.69,5.75,0.95342433,Downstairs
11,2778862285000,5.28,7.06,3.5957718,Downstairs
11,2778862285000,5.28,7.06,3.5957718,Downstairs
11,2778962382000,2.41,8.47,5.5571017,Downstairs
11,2778962382000,2.41,8.47,5.5571017,Downstairs
11,2779062358000,7.21,8.39,-1.1849703,Downstairs
11,2779062358000,7.21,8.39,-1.1849703,Downstairs
11,2779162273000,7.01,11.6,0.23154591,Downstairs
11,2779162273000,7.01,11.6,0.23154591,Downstairs
11,2779262279000,3.72,4.63,0.08172209,Downstairs
11,2779262279000,3.72,4.63,0.08172209,Downstairs
11,2779362285000,4.48,6.85,0.313268,Downstairs
11,2779362285000,4.48,6.85,0.313268,Downstairs
11,2779462291000,1.14,3.64,2.3018389,Downstairs
11,2779462291000,1.14,3.64,2.3018389,Downstairs
11,2779562389000,6.47,14.41,3.336985,Downstairs
11,2779562389000,6.47,14.41,3.336985,Downstairs
11,2779662273000,6.17,8.96,3.255263,Downstairs
11,2779662273000,6.17,8.96,3.255263,Downstairs
11,2779762279000,3.72,5.9,0.38136974,Downstairs
11,2779762279000,3.72,5.9,0.38136974,Downstairs
11,2779862285000,3.57,5.83,1.1441092,Downstairs
11,2779862285000,3.57,5.83,1.1441092,Downstairs
11,2779962596000,3.38,8.73,3.990762,Downstairs
11,2779962596000,3.38,8.73,3.990762,Downstairs
11,2780062358000,9.58,11.11,-1.0760075,Downstairs
11,2780062358000,9.58,11.11,-1.0760075,Downstairs
11,2780162273000,11.92,15.51,-0.6946377,Downstairs
11,2780162273000,11.92,15.51,-0.6946377,Downstairs
