user-id,timestamp,accX,accY,accZ,ActivityEncoded
12,16977801553000,2.26,8.73,4.1,Walking
12,16977881631000,3.72,10.15,-0.65,Walking
12,16977921517000,1.95,8.69,5.98,Walking
12,16977961526000,6.13,8.16,-3.53,Walking
12,16978001626000,5.86,8.73,-0.53,Walking
12,16978081612000,2.37,7.16,-0.31,Walking
12,16978121590000,2.6,8.08,0.76,Walking
12,16978161538000,4.1,7.08,5.01,Walking
12,16978201577000,2.68,6.32,2.53,Walking
12,16978281564000,5.18,6.05,1.53,Walking
12,16978321572000,6.78,7.06,3.26,Walking
12,16978361520000,6.05,6.78,3.87,Walking
12,16978401711000,5.86,10.46,3.17,Walking
12,16978481515000,1.92,8.73,1.92,Walking
12,16978523324000,4.37,10.15,1.88,Walking
12,16978562173000,4.18,9.47,2.72,Walking
12,16978601540000,0.27,4.67,2.14,Walking
12,16978681496000,1.8,4.02,0.5,Walking
12,16978721688000,5.33,6.17,0.99,Walking
12,16978761605000,6.74,7.27,9.92,Walking
12,16978801369000,5.86,6.47,6.93,Walking
12,16978881905000,3.72,10.38,2.6,Walking
12,16978921548000,3.02,12.15,2.91,Walking
12,16978961495000,5.33,9.34,-2.72,Walking
12,16979001565000,5.13,9.08,-1.42,Walking
12,16979082192000,2.68,8.2,-0.11,Walking
12,16979121560000,1.84,6.28,4.1,Walking
12,16979161507000,1.76,4.67,1.08,Walking
12,16979201669000,4.99,5.56,3.11,Walking
12,16979281930000,5.79,6.28,2.83,Walking
12,16979321542000,8.47,6.05,3.41,Walking
12,16979361520000,4.99,11.75,1.99,Walking
12,16979401559000,5.28,13.44,1.53,Walking
12,16979481515000,4.59,9.81,3.02,Walking
12,16979531533000,1.08,6.59,2.79,Walking
12,16979572152000,-0.5,2.34,1.92,Walking
12,16979611550000,0.8,1.69,0.23,Walking
12,16979652261000,4.48,3.99,-1.04,Walking
12,16979692544000,4.79,7.35,6.13,Walking
12,16979748452000,6.36,6.32,4.71,Walking
12,16979831460000,3.49,10.99,0.69,Walking
12,16979871438000,5.2,11.65,0.46,Walking
12,16979911568000,5.18,10.95,-2.15,Walking
12,16979952737000,4.1,9.23,-0.99,Walking
12,16980031533000,3.15,7.44,1.95,Walking
12,16980073769000,1.14,5.52,1.23,Walking
