user-id,timestamp,accX,accY,accZ,ActivityEncoded
28,2685972210000,-0.84,11.11,0.6537767,Downstairs
28,2686022259000,-0.72,9.51,0.23154591,Downstairs
28,2686072216000,-1.31,9.15,0.040861044,Downstairs
28,2686122234000,-1.69,12.15,1.3756552,Downstairs
28,2686172222000,0.84,11.14,2.6423476,Downstairs
28,2686222240000,0.61,8.69,2.6423476,Downstairs
28,2686272198000,-0.61,7.59,2.6832085,Downstairs
28,2686322247000,-0.19,7.31,2.5333846,Downstairs
28,2686372234000,0.08,7.74,2.8738933,Downstairs
28,2686422253000,0.31,9.11,3.9090397,Downstairs
28,2686482372000,0.08,9.51,4.440233,Downstairs
28,2686482372000,0.08,9.51,4.440233,Downstairs
28,2686532146000,0.27,9.72,3.718355,Downstairs
28,2686582439000,0.69,8.89,4.1814466,Downstairs
28,2686632275000,0.11,6.85,3.9090397,Downstairs
28,2686682293000,0.04,7.06,3.1054392,Downstairs
28,2686732525000,0.04,6.97,3.336985,Downstairs
28,2686782299000,-0.19,6.59,3.5957718,Downstairs
28,2686832287000,-0.08,7.55,4.862464,Downstairs
28,2686882305000,0.31,7.4,4.7126403,Downstairs
28,2686932354000,0.08,13.82,4.5219555,Downstairs
28,2686982342000,1.73,13.33,0.7218784,Downstairs
28,2687032268000,1.92,17.54,3.486809,Downstairs
28,2687082317000,1.38,10.46,-0.0,Downstairs
28,2687132275000,0.65,11.14,0.50395286,Downstairs
28,2687182293000,0.84,7.93,0.88532263,Downstairs
28,2687232281000,1.08,8.05,1.4982382,Downstairs
28,2687282268000,1.31,8.31,2.070293,Downstairs
28,2687332287000,1.61,8.62,1.7570249,Downstairs
28,2687382275000,1.61,9.0,2.6014864,Downstairs
28,2687432262000,2.87,12.18,4.1814466,Downstairs
28,2687482311000,2.76,5.9,3.5957718,Downstairs
28,2687532268000,4.67,9.53,2.2609777,Downstairs
28,2687582409000,2.03,7.93,3.5276701,Downstairs
28,2687632275000,1.65,8.54,3.6774938,Downstairs
28,2687682293000,1.27,7.67,4.7535014,Downstairs
28,2687732281000,2.76,7.82,4.671779,Downstairs
28,2687782299000,0.04,12.76,5.434519,Downstairs
28,2687832287000,-3.36,12.95,5.366417,Downstairs
28,2687882305000,-1.8,12.03,6.1291566,Downstairs
28,2687932507000,-2.79,10.57,4.7535014,Downstairs
28,2687982342000,-1.23,8.28,3.6774938,Downstairs
28,2688032268000,-1.69,6.09,3.0645783,Downstairs
28,2688082317000,-1.8,5.28,1.6480621,Downstairs
28,2688132488000,-1.27,5.98,1.4982382,Downstairs
28,2688182293000,0.19,10.27,3.3778462,Downstairs
28,2688232281000,-0.08,8.89,5.706926,Downstairs
28,2688282299000,-1.27,10.15,5.407278,Downstairs
28,2688332409000,-0.19,6.97,4.140586,Downstairs
28,2688382305000,-1.38,8.43,4.8216033,Downstairs
28,2688432262000,-0.91,9.04,2.8330324,Downstairs
28,2688482311000,2.64,12.57,1.4982382,Downstairs
28,2688532268000,0.99,13.21,3.0237172,Downstairs
28,2688582287000,2.3,15.28,2.4516625,Downstairs
28,2688632275000,2.56,10.88,1.4165162,Downstairs
28,2688682629000,0.27,9.38,1.334794,Downstairs
28,2688732281000,0.08,7.67,2.070293,Downstairs
28,2688782299000,1.95,7.4,2.7649305,Downstairs
28,2688832439000,2.76,7.25,2.9556155,Downstairs
28,2688882275000,3.38,7.67,2.7921712,Downstairs
28,2688932262000,2.18,9.0,3.718355,Downstairs
28,2688982311000,1.61,8.35,3.9090397,Downstairs
28,2689032268000,0.89,8.16,4.5219555,Downstairs
28,2689082317000,0.46,8.01,4.2495484,Downstairs
28,2689132275000,-0.84,13.67,5.938472,Downstairs
28,2689182262000,-0.72,13.18,6.3198414,Downstairs
28,2689232281000,-3.57,11.99,7.3141265,Downstairs
28,2689282299000,-1.73,9.19,5.434519,Downstairs
28,2689333263000,-0.34,5.52,4.5219555,Downstairs
28,2689382275000,-0.57,4.21,3.759216,Downstairs
28,2689432293000,0.15,4.4,3.445948,Downstairs
28,2689482311000,-0.84,6.17,4.1814466,Downstairs
28,2689532268000,0.76,8.89,4.944186,Downstairs
28,2689582287000,0.42,9.23,5.325556,Downstairs
28,2689632336000,-0.8,8.01,3.9499009,Downstairs
28,2689682262000,-0.72,8.73,5.325556,Downstairs
28,2689732281000,-1.5,12.26,5.175732,Downstairs
28,2689782452000,1.38,10.38,0.10896278,Downstairs
28,2689832287000,1.27,14.33,4.5628166,Downstairs
28,2689882275000,3.76,12.26,2.8738933,Downstairs
28,2689932262000,0.61,8.16,0.6946377,Downstairs
28,2689982281000,1.12,9.58,1.7297841,Downstairs
28,2690032299000,1.14,7.21,2.6014864,Downstairs
28,2690092846000,2.03,8.62,4.2086873,Downstairs
28,2690152264000,0.8,5.9,3.759216,Downstairs
28,2690202251000,3.17,6.89,3.255263,Downstairs
28,2690252361000,2.22,7.44,3.759216,Downstairs
28,2690302319000,0.61,11.75,5.597963,Downstairs
28,2690352276000,-1.99,14.98,6.469665,Downstairs
28,2690402233000,0.0,14.48,7.9270425,Downstairs
28,2690452282000,-1.14,12.07,5.9793324,Downstairs
28,2690502209000,-1.42,8.05,3.9499009,Downstairs
28,2690552319000,-0.69,6.32,3.255263,Downstairs
28,2690602245000,-0.89,5.01,2.3699405,Downstairs
28,2690652264000,-0.42,7.78,3.445948,Downstairs
28,2690702221000,0.38,8.81,4.140586,Downstairs
28,2690752300000,0.34,9.72,3.6774938,Downstairs
28,2690802257000,-0.65,10.65,4.0588636,Downstairs
28,2690852276000,-0.23,9.62,4.372132,Downstairs
28,2690902233000,-0.46,7.31,3.3778462,Downstairs
28,2690952251000,0.15,7.55,3.3778462,Downstairs
28,2691002239000,0.76,9.0,2.152015,Downstairs
28,2691052319000,0.11,8.47,3.568531,Downstairs
28,2691102276000,-0.65,8.54,4.140586,Downstairs
28,2691152294000,-0.08,10.12,4.372132,Downstairs
