user-id,timestamp,accX,accY,accZ,ActivityEncoded
27,12535892255000,-1.88,9.85,-0.23154591,Standing
27,12535942273000,-0.19,9.92,-0.5720546,Standing
27,12535992231000,-0.61,10.27,-0.88532263,Standing
27,12536042310000,0.76,10.57,-1.7570249,Standing
27,12536092206000,0.42,9.47,-1.1168685,Standing
27,12536142285000,0.38,9.47,-1.9477097,Standing
27,12536192243000,-1.04,10.65,-1.525479,Standing
27,12536242261000,-1.92,9.51,-0.5720546,Standing
27,12536292249000,-1.31,9.85,-0.53119355,Standing
27,12536342298000,-0.08,9.92,-1.7570249,Standing
27,12536392255000,1.73,9.77,-0.8036005,Standing
27,12536442273000,1.5,9.92,-1.4573772,Standing
27,12536492200000,1.27,10.5,-1.879608,Standing
27,12536550336000,0.61,10.12,-1.9885708,Standing
27,12536602124000,-0.53,9.77,-1.879608,Standing
27,12536652143000,-0.42,9.62,-1.6480621,Standing
27,12536702222000,0.65,10.42,-2.2201166,Standing
27,12536702222000,0.65,10.42,-2.2201166,Standing
27,12536802259000,1.61,9.38,-1.8387469,Standing
27,12536852307000,1.61,9.43,-1.525479,Standing
27,12536852307000,1.61,9.43,-1.525479,Standing
27,12536912824000,0.95,10.27,-1.3075534,Standing
27,12536962842000,0.19,10.38,-1.1849703,Standing
27,12537012830000,0.31,9.81,-1.4165162,Standing
27,12537062848000,1.12,9.62,-1.6889231,Standing
27,12537112836000,1.23,9.85,-1.6480621,Standing
27,12537162854000,1.04,9.7,-1.8387469,Standing
27,12537212812000,0.57,9.89,-2.0294318,Standing
27,12537262891000,0.65,9.96,-1.9885708,Standing
27,12537312787000,0.95,9.96,-1.7570249,Standing
27,12537362897000,1.42,10.0,-1.7297841,Standing
27,12537412824000,1.69,9.89,-1.525479,Standing
27,12537462873000,1.46,10.0,-1.4165162,Standing
27,12537512799000,0.69,9.77,-1.6889231,Standing
27,12537562818000,0.08,9.96,-1.9477097,Standing
27,12537612836000,-0.08,10.19,-2.1111538,Standing
27,12537662824000,0.38,9.72,-1.9885708,Standing
27,12537712812000,0.93,10.12,-2.1111538,Standing
27,12537762860000,1.33,9.62,-1.9885708,Standing
27,12537812787000,1.08,9.85,-1.9477097,Standing
27,12537862866000,0.8,9.77,-1.7570249,Standing
27,12537912793000,0.69,10.34,-1.6889231,Standing
27,12537962842000,0.72,9.66,-1.3075534,Standing
27,12538012799000,0.69,10.0,-1.3756552,Standing
27,12538062879000,0.93,9.62,-1.4573772,Standing
27,12538112805000,0.76,10.12,-1.607201,Standing
27,12538162854000,0.93,9.72,-1.7978859,Standing
27,12538212781000,0.76,10.23,-1.9885708,Standing
27,12538262860000,0.76,9.23,-1.920469,Standing
27,12538312818000,0.57,10.34,-2.1383946,Standing
27,12538362866000,0.99,9.58,-1.879608,Standing
27,12538412793000,1.33,10.04,-1.7978859,Standing
27,12538462842000,1.61,9.85,-1.4165162,Standing
27,12538512799000,0.61,10.15,-0.88532263,Standing
27,12538562848000,0.53,9.58,-1.4573772,Standing
27,12538612805000,0.15,10.19,-1.920469,Standing
27,12538662885000,0.34,9.85,-1.334794,Standing
