user-id,timestamp,accX,accY,accZ,ActivityEncoded
14,59189832256000,4.75,7.31,-1.69,Walking
14,59189882366000,4.71,7.55,-0.57,Walking
14,59189932292000,3.26,7.7,-2.87,Walking
14,59189982341000,2.87,10.23,-2.98,Walking
14,59190032299000,3.64,16.32,6.51,Walking
14,59190082347000,-0.15,18.66,-0.34,Walking
14,59190132335000,-4.14,14.94,-2.22,Walking
14,59190182323000,3.17,9.7,1.8,Walking
14,59190232341000,0.5,6.13,0.27,Walking
14,59190292339000,-1.38,1.61,-0.46,Walking
14,59190342327000,1.8,3.11,-2.07,Walking
14,59190392345000,9.38,12.83,-0.04,Walking
14,59190442363000,6.93,10.88,7.89,Walking
14,59190492321000,-0.53,14.25,2.07,Walking
14,59190542339000,-1.92,13.44,-3.02,Walking
14,59190592296000,-1.76,12.72,-4.29,Walking
14,59190642345000,-0.38,11.88,-5.37,Walking
14,59190692333000,1.18,9.08,-5.24,Walking
14,59190742321000,0.72,11.3,-4.1,Walking
14,59190792339000,0.99,9.7,-1.88,Walking
14,59190842357000,0.8,8.54,0.5,Walking
14,59190892345000,1.99,7.01,-0.27,Walking
14,59190942302000,3.15,8.24,-1.73,Walking
14,59190992290000,2.68,9.3,-2.41,Walking
14,59191042339000,3.57,9.19,-1.33,Walking
14,59191092327000,5.52,9.04,-1.04,Walking
14,59191142345000,5.37,9.38,-1.08,Walking
14,59191192333000,1.92,11.88,-1.57,Walking
14,59191242321000,-3.02,19.42,0.53,Walking
14,59191292369000,-8.54,17.5,2.72,Walking
14,59191342327000,3.76,8.92,-3.87,Walking
14,59191392345000,1.5,5.6,-2.11,Walking
14,59191442302000,-1.99,2.68,-4.06,Walking
14,59191492321000,-1.5,-1.69,-2.56,Walking
14,59191542339000,1.99,3.95,1.46,Walking
14,59191592296000,11.3,17.39,12.45,Walking
14,59191642345000,-3.26,1.88,-5.94,Walking
14,59191692333000,-3.06,19.42,-7.82,Walking
14,59191742321000,-1.57,7.55,-3.76,Walking
14,59191792339000,-4.86,7.55,-0.27,Walking
14,59191842327000,-4.25,11.18,-0.04,Walking
14,59191892345000,0.08,10.46,-8.73,Walking
14,59191942302000,4.94,10.42,-8.77,Walking
14,59191992321000,7.46,8.85,-3.49,Walking
14,59192042339000,7.35,9.3,-1.5,Walking
14,59192092327000,9.28,10.12,-1.27,Walking
14,59192142345000,11.11,11.54,-1.92,Walking
14,59192192333000,6.59,10.57,8.54,Walking
14,59192242321000,4.9,11.03,0.19,Walking
14,59192292339000,3.11,17.62,-2.56,Walking
14,59192342327000,-0.61,18.12,-3.21,Walking
14,59192392345000,3.83,8.39,3.21,Walking
14,59192442302000,-0.69,5.48,-3.3,Walking
14,59192492321000,-3.79,2.3,-3.11,Walking
14,59192542369000,-1.04,3.06,-0.34,Walking
14,59192592296000,14.82,15.05,-4.02,Walking
