user-id,timestamp,accX,accY,accZ,ActivityEncoded
27,12363992261000,2.6,9.66,1.0351465,Sitting
27,12364042279000,2.68,9.53,0.50395286,Sitting
27,12364092267000,3.49,8.89,0.7627395,Sitting
27,12364142316000,3.64,9.38,0.92618364,Sitting
27,12364192273000,2.91,9.34,1.0351465,Sitting
27,12364242292000,3.15,9.43,0.88532263,Sitting
27,12364292249000,3.15,9.53,0.84446156,Sitting
27,12364342267000,2.91,9.72,0.84446156,Sitting
27,12364392285000,3.21,9.38,0.92618364,Sitting
27,12364442273000,3.15,9.43,0.7627395,Sitting
27,12364492261000,3.02,9.51,0.42223078,Sitting
27,12364542371000,2.68,9.15,1.1441092,Sitting
27,12364592237000,1.84,9.62,1.6480621,Sitting
27,12364642316000,2.79,9.23,1.7297841,Sitting
27,12364692273000,2.6,9.51,1.0351465,Sitting
27,12364742261000,2.83,9.38,1.0760075,Sitting
27,12364792279000,2.96,9.34,1.2666923,Sitting
27,12364852246000,2.87,9.47,1.3756552,Sitting
27,12364902234000,2.96,9.34,1.334794,Sitting
27,12364952283000,3.41,9.34,0.92618364,Sitting
27,12365002210000,3.26,9.28,1.1849703,Sitting
27,12365052381000,2.91,9.43,1.3075534,Sitting
27,12365102246000,3.06,9.7,1.6889231,Sitting
27,12365152295000,3.3,9.0,1.6480621,Sitting
27,12365202222000,2.87,9.08,0.7627395,Sitting
27,12365252301000,3.45,9.0,1.2258313,Sitting
27,12365302259000,3.34,9.53,1.9885708,Sitting
27,12365352307000,2.22,9.58,1.2666923,Sitting
27,12365402204000,3.3,9.08,1.2666923,Sitting
27,12365452283000,3.38,9.19,1.3756552,Sitting
27,12365502210000,2.79,9.47,1.4573772,Sitting
27,12365552259000,3.11,9.3,1.4573772,Sitting
27,12365602216000,3.11,9.28,1.2666923,Sitting
27,12365652326000,3.26,9.23,1.3756552,Sitting
27,12365702222000,3.06,9.3,1.334794,Sitting
27,12365752301000,2.98,9.38,1.3756552,Sitting
27,12365802259000,3.15,9.23,1.334794,Sitting
27,12365852246000,3.17,9.23,1.334794,Sitting
27,12365902204000,3.11,9.34,1.4573772,Sitting
27,12365952314000,3.02,9.28,1.2666923,Sitting
27,12366002240000,3.11,9.28,1.2666923,Sitting
27,12366052259000,3.15,9.28,1.3756552,Sitting
27,12366102216000,3.11,9.28,1.3075534,Sitting
27,12366152265000,3.21,9.23,1.3075534,Sitting
27,12366202252000,3.02,9.38,1.334794,Sitting
27,12366252301000,3.15,9.23,1.334794,Sitting
27,12366302167000,3.15,9.23,1.3756552,Sitting
27,12366352307000,3.06,9.34,1.334794,Sitting
27,12366402265000,3.06,9.28,1.2666923,Sitting
27,12366452375000,3.15,9.3,1.2666923,Sitting
27,12366502240000,3.17,9.28,1.3075534,Sitting
27,12366552259000,3.21,9.3,1.1849703,Sitting
27,12366602246000,3.17,9.34,1.3075534,Sitting
27,12366652265000,3.17,9.38,1.2666923,Sitting
27,12366702222000,3.15,9.28,1.2258313,Sitting
27,12366752301000,3.34,9.23,1.3075534,Sitting
27,12366802198000,3.11,9.34,1.2666923,Sitting
27,12366852307000,3.15,9.28,1.2258313,Sitting
27,12366902204000,3.11,9.38,1.2258313,Sitting
27,12366952314000,3.26,9.28,1.334794,Sitting
27,12367002210000,3.17,9.28,1.2666923,Sitting
27,12367052289000,3.15,9.3,1.334794,Sitting
27,12367112348000,3.17,9.3,1.2258313,Sitting
27,12367162335000,3.11,9.23,1.2666923,Sitting
27,12367212262000,3.34,9.28,1.334794,Sitting
27,12367262250000,3.15,9.43,1.334794,Sitting
27,12367312329000,3.17,9.28,1.2258313,Sitting
27,12367362256000,3.26,9.28,1.2666923,Sitting
27,12367412335000,3.21,9.34,1.3756552,Sitting
27,12367462201000,3.15,9.38,1.2666923,Sitting
27,12367512250000,3.15,9.38,1.2258313,Sitting
27,12367562207000,3.15,9.28,1.334794,Sitting
27,12367612226000,3.15,9.28,1.3075534,Sitting
27,12367662213000,3.02,9.28,1.1849703,Sitting
27,12367712262000,3.06,9.3,1.3756552,Sitting
27,12367762220000,3.41,9.08,1.4982382,Sitting
27,12367812268000,3.26,9.04,1.3756552,Sitting
27,12367862653000,3.02,9.47,1.3756552,Sitting
27,12367912274000,2.87,9.66,1.2666923,Sitting
27,12367962201000,3.11,9.38,0.92618364,Sitting
27,12368012281000,3.3,9.23,1.1168685,Sitting
27,12368062238000,3.49,9.11,1.4573772,Sitting
27,12368112287000,3.41,9.11,1.4165162,Sitting
27,12368162305000,3.21,9.28,1.3075534,Sitting
27,12368212262000,2.83,9.51,1.2258313,Sitting
27,12368262281000,3.06,9.34,1.0351465,Sitting
27,12368312268000,2.98,9.51,1.0760075,Sitting
27,12368362287000,3.26,9.3,1.3075534,Sitting
27,12368412274000,3.68,9.11,1.4165162,Sitting
27,12368462201000,3.6,9.04,1.3075534,Sitting
27,12368512281000,3.11,9.51,1.1849703,Sitting
27,12368562238000,3.11,9.3,1.1441092,Sitting
27,12368612287000,3.3,9.28,1.0760075,Sitting
27,12368662213000,2.98,9.47,1.0351465,Sitting
27,12368712323000,2.53,9.7,0.92618364,Sitting
27,12368762220000,3.11,9.34,1.1441092,Sitting
27,12368812329000,3.64,9.08,1.2666923,Sitting
27,12368862256000,3.6,9.15,1.1441092,Sitting
27,12368912274000,3.11,9.43,1.3075534,Sitting
27,12368962201000,3.45,9.3,1.4982382,Sitting
27,12369012281000,3.21,9.04,1.2666923,Sitting
27,12369062207000,3.26,9.51,1.1441092,Sitting
27,12369112287000,1.95,9.96,0.88532263,Sitting
27,12369162274000,3.53,8.77,1.334794,Sitting
27,12369212262000,2.98,9.66,1.1168685,Sitting
27,12369262220000,3.02,9.28,1.2258313,Sitting
27,12369312329000,3.34,9.23,1.1849703,Sitting
27,12369362256000,2.96,9.38,1.334794,Sitting
27,12369412305000,3.15,9.28,1.3075534,Sitting
27,12369462262000,2.98,9.34,1.1849703,Sitting
27,12369512281000,3.26,9.28,1.334794,Sitting
27,12369562268000,3.17,9.38,1.1168685,Sitting
27,12369612256000,3.11,9.43,1.1168685,Sitting
27,12369662183000,3.15,9.34,1.1168685,Sitting
27,12369712171000,3.11,9.43,1.1168685,Sitting
27,12369772229000,3.38,9.34,1.2666923,Sitting
27,12369772229000,3.38,9.34,1.2666923,Sitting
27,12369872266000,3.06,9.38,1.2258313,Sitting
27,12369922315000,3.06,9.43,1.334794,Sitting
27,12369922315000,3.06,9.43,1.334794,Sitting
27,12369983411000,3.45,9.23,1.1849703,Sitting
27,12370032910000,3.21,9.3,1.2666923,Sitting
27,12370083448000,2.91,9.47,1.334794,Sitting
27,12370132917000,3.17,9.23,1.1849703,Sitting
27,12370183423000,3.17,9.28,1.2666923,Sitting
27,12370233045000,3.06,9.23,1.334794,Sitting
27,12370283582000,3.02,9.28,1.2258313,Sitting
27,12370333142000,3.06,9.38,1.334794,Sitting
27,12370383649000,3.11,9.3,1.3075534,Sitting
27,12370433210000,3.26,9.28,1.2258313,Sitting
27,12370483686000,3.06,9.3,1.3756552,Sitting
27,12370533216000,3.02,9.43,1.3075534,Sitting
27,12370583692000,3.11,9.28,1.2258313,Sitting
27,12370633161000,3.15,9.28,1.2258313,Sitting
27,12370683667000,3.11,9.34,1.3075534,Sitting
27,12370733197000,3.15,9.28,1.2666923,Sitting
27,12370783673000,3.11,9.34,1.2258313,Sitting
27,12370833203000,3.06,9.3,1.3075534,Sitting
27,12370883679000,3.15,9.28,1.1849703,Sitting
27,12370933210000,3.15,9.23,1.2666923,Sitting
27,12370983686000,3.11,9.38,1.2258313,Sitting
27,12371033185000,3.02,9.3,1.2258313,Sitting
27,12371083661000,3.17,9.3,1.2666923,Sitting
27,12371133130000,3.15,9.3,1.2666923,Sitting
27,12371183667000,3.15,9.28,1.2666923,Sitting
27,12371233106000,3.11,9.3,1.2666923,Sitting
27,12371283612000,3.11,9.34,1.3075534,Sitting
27,12371333142000,3.02,9.23,1.2258313,Sitting
27,12371383649000,3.38,9.08,1.334794,Sitting
27,12371433179000,3.06,9.3,1.2666923,Sitting
27,12371483716000,2.96,9.38,1.1849703,Sitting
27,12371533124000,2.91,9.43,1.2666923,Sitting
27,12371583661000,3.15,9.3,1.2258313,Sitting
27,12371633252000,3.17,9.28,1.334794,Sitting
27,12371683728000,3.15,9.23,1.2666923,Sitting
27,12371733075000,3.11,9.3,1.1849703,Sitting
27,12371783612000,3.17,9.3,1.2666923,Sitting
27,12371833142000,3.26,9.28,1.1849703,Sitting
27,12371883649000,3.17,9.34,1.3075534,Sitting
27,12371933118000,3.11,9.3,1.2666923,Sitting
27,12371983625000,3.11,9.34,1.1849703,Sitting
27,12372033155000,3.15,9.3,1.3075534,Sitting
27,12372083661000,3.11,9.28,1.1441092,Sitting
27,12372133161000,3.15,9.28,1.2258313,Sitting
27,12372183667000,3.21,9.28,1.1849703,Sitting
27,12372233106000,3.17,9.3,1.2666923,Sitting
27,12372283582000,3.15,9.3,1.1168685,Sitting
27,12372333081000,3.15,9.38,1.1849703,Sitting
27,12372383649000,3.21,9.3,1.2258313,Sitting
27,12372433148000,3.21,9.19,1.2258313,Sitting
27,12372483655000,3.17,9.23,1.2258313,Sitting
27,12372533094000,3.15,9.3,1.2666923,Sitting
27,12372583966000,3.17,9.3,1.1849703,Sitting
27,12372633069000,3.02,9.3,1.2258313,Sitting
27,12372683576000,3.11,9.34,1.3075534,Sitting
27,12372733106000,3.06,9.19,1.2258313,Sitting
27,12372783643000,3.26,9.15,1.2258313,Sitting
27,12372833203000,2.96,9.43,1.2666923,Sitting
27,12372883710000,3.02,9.34,1.1849703,Sitting
27,12372933118000,3.17,9.34,1.1441092,Sitting
27,12372983625000,3.17,9.28,1.3075534,Sitting
27,12373033124000,3.15,9.34,1.2258313,Sitting
27,12373083600000,3.15,9.3,1.2258313,Sitting
27,12373133100000,3.15,9.3,1.2666923,Sitting
27,12373183606000,3.15,9.3,1.1441092,Sitting
27,12373233136000,3.21,9.23,1.2258313,Sitting
27,12373283643000,3.15,9.3,1.2258313,Sitting
27,12373333112000,3.06,9.3,1.2666923,Sitting
27,12373383618000,3.06,9.3,1.1849703,Sitting
27,12373433179000,3.11,9.28,1.2258313,Sitting
27,12373483686000,3.17,9.23,1.2258313,Sitting
27,12373533155000,3.15,9.28,1.1849703,Sitting
27,12373583600000,3.17,9.28,1.1849703,Sitting
27,12373633100000,3.15,9.3,1.2258313,Sitting
27,12373683637000,3.17,9.28,1.1849703,Sitting
27,12373733167000,3.21,9.23,1.2666923,Sitting
27,12373783673000,3.17,9.34,1.1849703,Sitting
27,12373833081000,3.06,9.28,1.1168685,Sitting
27,12373883618000,3.15,9.34,1.2258313,Sitting
27,12373933118000,3.21,9.34,1.2666923,Sitting
27,12373983716000,3.21,9.3,1.2258313,Sitting
