user-id,timestamp,accX,accY,accZ,ActivityEncoded
28,2509132305000,-1.18,8.92,4.5219555,Upstairs
28,2509182232000,-1.08,7.59,4.5219555,Upstairs
28,2509232311000,-0.84,6.51,5.325556,Upstairs
28,2509282268000,-0.23,5.41,5.6660647,Upstairs
28,2509332317000,0.19,5.01,6.3198414,Upstairs
28,2509382275000,1.18,5.18,6.5513873,Upstairs
28,2509432293000,2.15,7.25,7.9679036,Upstairs
28,2509482281000,-2.18,13.63,11.645397,Upstairs
28,2509532268000,-0.08,5.67,8.158588,Upstairs
28,2509582287000,-1.73,10.57,6.4424243,Upstairs
28,2509632305000,-1.12,8.28,3.214402,Upstairs
28,2509682262000,-1.88,10.04,4.399372,Upstairs
28,2509732311000,0.27,8.77,3.568531,Upstairs
28,2509782268000,-0.08,8.05,3.7864566,Upstairs
28,2509832317000,-0.61,8.54,2.6832085,Upstairs
28,2509882275000,0.53,9.11,1.9885708,Upstairs
28,2509932262000,0.15,9.47,1.7978859,Upstairs
28,2509982281000,-0.04,9.19,1.9885708,Upstairs
28,2510032299000,-0.72,9.47,2.1792557,Upstairs
28,2510082287000,-0.53,9.7,2.3018389,Upstairs
28,2510132275000,0.19,9.19,1.879608,Upstairs
28,2510182262000,0.84,9.3,2.3018389,Upstairs
28,2510232281000,1.04,9.7,2.4516625,Upstairs
28,2510282268000,0.04,12.3,1.4982382,Upstairs
28,2510332317000,0.93,15.36,1.2666923,Upstairs
28,2510382275000,-1.04,14.33,1.4573772,Upstairs
28,2510432293000,-0.27,11.73,2.6014864,Upstairs
28,2510482281000,-0.3,11.69,3.718355,Upstairs
28,2510532299000,-1.12,10.88,1.6480621,Upstairs
28,2510582287000,-1.14,9.3,1.1849703,Upstairs
28,2510632305000,-2.37,8.66,3.0645783,Upstairs
28,2510682262000,-1.5,6.97,2.4516625,Upstairs
28,2510732311000,-0.53,6.13,2.152015,Upstairs
28,2510782421000,-2.68,6.7,4.5219555,Upstairs
28,2510832317000,-3.79,5.48,3.6774938,Upstairs
28,2510882275000,-5.18,5.24,4.671779,Upstairs
28,2510932293000,-4.18,5.71,8.662541,Upstairs
28,2510982281000,-6.47,8.35,7.3958488,Upstairs
28,2511032268000,-0.04,9.43,6.5922484,Upstairs
28,2511082287000,-2.26,10.04,4.3312707,Upstairs
28,2511132305000,-2.53,9.53,4.0180025,Upstairs
28,2511182262000,1.38,10.69,3.1463003,Upstairs
28,2511232281000,2.26,7.46,2.4516625,Upstairs
28,2511282268000,-0.53,7.59,1.6480621,Upstairs
28,2511332317000,-1.27,8.85,1.2258313,Upstairs
28,2511382336000,0.42,9.15,1.6480621,Upstairs
28,2511432384000,0.72,9.7,1.8387469,Upstairs
28,2511482342000,0.31,10.34,2.3426998,Upstairs
28,2511532330000,0.19,9.96,1.920469,Upstairs
28,2511592236000,0.84,10.34,2.6832085,Upstairs
28,2511642223000,0.0,10.73,3.1054392,Upstairs
28,2511692272000,1.92,13.33,2.2609777,Upstairs
28,2511742199000,-0.95,14.48,1.7570249,Upstairs
28,2511792278000,-0.34,13.48,3.173541,Upstairs
28,2511842205000,0.08,11.69,3.2961242,Upstairs
28,2511892284000,0.34,9.51,1.2666923,Upstairs
28,2511942364000,-1.38,7.86,1.879608,Upstairs
28,2511992260000,-0.8,7.08,2.5333846,Upstairs
28,2512042126000,-0.89,6.09,1.6889231,Upstairs
28,2512092205000,-1.04,8.35,5.09401,Upstairs
28,2512152447000,-2.26,5.71,4.5628166,Upstairs
28,2512202282000,-2.91,4.79,5.829509,Upstairs
28,2512252270000,-2.3,4.63,8.049625,Upstairs
28,2512302288000,-2.87,6.47,8.962189,Upstairs
28,2512352276000,-1.84,15.21,8.771504,Upstairs
28,2512402233000,-0.69,6.17,4.399372,Upstairs
28,2512452312000,-1.31,10.8,2.9147544,Upstairs
28,2512502239000,0.42,8.69,2.7240696,Upstairs
28,2512552288000,1.57,7.4,2.3018389,Upstairs
28,2512602245000,0.46,8.5,1.607201,Upstairs
28,2512652264000,-0.5,8.73,1.6889231,Upstairs
28,2512702221000,0.15,8.66,1.56634,Upstairs
28,2512752270000,0.84,9.28,1.920469,Upstairs
28,2512802257000,1.08,10.46,1.607201,Upstairs
28,2512852306000,0.31,10.0,1.7570249,Upstairs
28,2512902203000,0.84,10.0,1.334794,Upstairs
28,2512952282000,0.31,9.96,1.4165162,Upstairs
28,2513002239000,-0.3,10.99,1.607201,Upstairs
28,2513052288000,2.26,13.72,1.4982382,Upstairs
28,2513102215000,-0.5,15.55,1.3756552,Upstairs
28,2513152294000,-0.42,12.79,1.879608,Upstairs
28,2513202282000,0.53,12.53,4.3312707,Upstairs
28,2513252270000,0.11,10.95,1.3075534,Upstairs
28,2513302257000,0.27,9.08,2.2609777,Upstairs
28,2513352276000,-0.04,8.01,3.5276701,Upstairs
28,2513402233000,-0.53,5.9,3.1054392,Upstairs
28,2513452282000,0.08,6.63,2.8738933,Upstairs
28,2513502239000,-1.57,6.36,3.9090397,Upstairs
28,2513552349000,-2.14,5.71,5.706926,Upstairs
28,2513602276000,-1.27,4.75,6.2108784,Upstairs
28,2513652264000,-1.14,3.41,6.742072,Upstairs
28,2513702251000,-0.8,3.21,7.205164,Upstairs
28,2513752270000,-2.18,8.69,9.888372,Upstairs
28,2513802288000,-3.02,10.57,10.18802,Upstairs
28,2513852276000,-2.26,9.81,7.3549876,Upstairs
28,2513902233000,-1.23,9.89,5.597963,Upstairs
28,2513952282000,-1.14,7.93,4.3312707,Upstairs
28,2514002239000,0.15,9.04,3.486809,Upstairs
28,2514052349000,0.95,7.5,2.9556155,Upstairs
28,2514102245000,-0.08,7.4,2.4925237,Upstairs
28,2514152264000,-0.23,8.47,1.879608,Upstairs
28,2514202251000,-0.11,8.81,2.0294318,Upstairs
28,2514252331000,0.19,9.81,2.3018389,Upstairs
28,2514302257000,0.95,9.62,2.6014864,Upstairs
28,2514352276000,1.38,9.85,2.2609777,Upstairs
28,2514402203000,0.95,10.53,2.4108016,Upstairs
28,2514452282000,-0.04,11.35,2.9147544,Upstairs
28,2514502239000,0.27,12.26,1.7978859,Upstairs
28,2514552288000,1.23,14.37,0.9942854,Upstairs
28,2514602215000,-1.8,12.76,1.7978859,Upstairs
28,2514652264000,0.72,12.72,4.2495484,Upstairs
28,2514702251000,-0.69,10.46,1.9477097,Upstairs
28,2514762310000,-1.57,8.54,0.6537767,Upstairs
28,2514812237000,-1.14,8.58,3.2961242,Upstairs
28,2514862286000,-1.53,7.31,3.173541,Upstairs
28,2514912243000,-0.5,7.12,3.2961242,Upstairs
28,2514962292000,-0.38,7.25,5.012288,Upstairs
28,2515012249000,-2.26,5.24,4.5628166,Upstairs
28,2515062267000,-2.34,4.63,5.829509,Upstairs
28,2515112225000,-1.57,3.91,7.4639506,Upstairs
28,2515162273000,-1.8,7.06,11.032481,Upstairs
28,2515212231000,-1.04,11.3,8.117727,Upstairs
28,2515262249000,-2.72,9.62,5.5571017,Upstairs
28,2515312633000,-2.07,10.27,4.440233,Upstairs
28,2515362286000,-0.15,9.11,2.9556155,Upstairs
28,2515412243000,0.76,8.5,1.879608,Upstairs
28,2515462261000,-0.3,8.69,1.56634,Upstairs
28,2515512279000,-0.42,7.93,1.3756552,Upstairs
28,2515562267000,1.08,7.93,0.88532263,Upstairs
28,2515612286000,0.72,8.96,1.920469,Upstairs
28,2515662395000,0.72,10.08,1.7978859,Upstairs
28,2515712231000,0.65,10.19,1.4165162,Upstairs
28,2515762279000,-0.04,10.12,0.84446156,Upstairs
28,2515812267000,-0.69,10.19,1.4982382,Upstairs
28,2515862286000,0.31,10.0,1.607201,Upstairs
28,2515912212000,0.08,12.15,1.920469,Upstairs
28,2515962261000,2.22,14.48,1.7570249,Upstairs
28,2516012279000,-1.53,13.82,2.3018389,Upstairs
28,2516062267000,0.15,13.4,3.0237172,Upstairs
28,2516112225000,-0.84,12.03,3.9499009,Upstairs
28,2516162273000,-1.31,10.61,1.1441092,Upstairs
28,2516212200000,-0.84,8.01,1.6889231,Upstairs
28,2516262249000,-0.65,6.21,2.4925237,Upstairs
28,2516312237000,-1.76,5.94,2.2201166,Upstairs
28,2516362286000,0.15,7.01,4.372132,Upstairs
28,2516412212000,-0.61,4.75,5.134871,Upstairs
28,2516462261000,-0.57,4.56,6.5513873,Upstairs
28,2516512218000,-0.08,4.44,9.193735,Upstairs
28,2516562328000,-1.57,7.06,10.228881,Upstairs
28,2516612225000,-0.04,11.75,7.014479,Upstairs
28,2516662273000,-1.23,7.89,5.829509,Upstairs
28,2516712200000,-0.95,9.34,3.8681788,Upstairs
28,2516762279000,0.04,10.0,1.920469,Upstairs
28,2516812359000,0.23,7.5,1.3075534,Upstairs
28,2516862591000,-0.46,7.93,0.9942854,Upstairs
28,2516912243000,-0.3,8.35,1.1441092,Upstairs
28,2516962261000,1.12,9.15,1.7978859,Upstairs
28,2517012249000,0.72,9.85,1.7570249,Upstairs
28,2517072338000,0.69,10.34,1.6480621,Upstairs
28,2517072338000,0.69,10.34,1.6480621,Upstairs
28,2517122204000,0.69,11.45,2.6423476,Upstairs
28,2517173931000,-0.38,11.22,2.1111538,Upstairs
28,2517223583000,2.15,13.25,1.9885708,Upstairs
28,2517272198000,0.11,14.98,2.8330324,Upstairs
28,2517324017000,0.93,13.76,3.718355,Upstairs
28,2517373699000,0.11,12.79,3.759216,Upstairs
28,2517422253000,-1.04,10.95,1.2258313,Upstairs
28,2517472271000,-0.34,9.47,2.9556155,Upstairs
28,2517523937000,-0.72,7.7,2.1792557,Upstairs
28,2517573711000,-0.69,6.47,2.6423476,Upstairs
28,2517622234000,-0.95,5.13,3.0237172,Upstairs
28,2517672161000,-1.92,3.57,3.5957718,Upstairs
28,2517722271000,-1.65,3.41,4.9850473,Upstairs
28,2517773937000,-1.14,2.96,8.430995,Upstairs
28,2517823772000,0.57,3.99,12.721405,Upstairs
28,2517873455000,-6.13,13.48,7.504812,Upstairs
28,2517922253000,-2.34,6.02,4.903325,Upstairs
28,2517973949000,-2.03,12.64,4.7943625,Upstairs
28,2518023663000,0.99,9.72,3.214402,Upstairs
28,2518072216000,1.99,9.15,2.7921712,Upstairs
28,2518124096000,-0.08,8.69,2.2609777,Upstairs
28,2518173748000,0.8,9.28,1.2666923,Upstairs
28,2518222240000,-0.57,7.78,1.7297841,Upstairs
28,2518272259000,0.08,8.54,1.56634,Upstairs
28,2518323803000,0.99,8.43,1.1849703,Upstairs
28,2518373486000,0.15,8.81,0.6537767,Upstairs
28,2518422253000,-0.65,10.08,1.5390993,Upstairs
28,2518473858000,-0.42,10.0,1.5390993,Upstairs
28,2518523540000,-0.23,10.12,1.607201,Upstairs
28,2518572216000,0.15,10.76,2.3426998,Upstairs
28,2518623974000,4.52,14.06,1.2666923,Upstairs
28,2518673687000,0.0,13.33,-0.10896278,Upstairs
28,2518722210000,-1.42,14.18,1.334794,Upstairs
28,2518773907000,-0.11,10.23,-0.14982383,Upstairs
28,2518823650000,0.65,11.07,-0.38136974,Upstairs
28,2518872234000,-0.72,12.15,0.95342433,Upstairs
28,2518923901000,-0.08,11.84,1.4165162,Upstairs
28,2518973705000,-1.76,10.99,2.6423476,Upstairs
28,2519022228000,-2.72,9.04,2.9556155,Upstairs
28,2519073955000,-2.72,6.28,3.3778462,Upstairs
28,2519123699000,-0.84,4.1,4.8216033,Upstairs
28,2519172222000,0.57,3.26,6.851035,Upstairs
28,2519223980000,1.73,3.45,9.656827,Upstairs
28,2519273693000,-2.22,10.27,11.75436,Upstairs
28,2519322247000,-4.67,7.12,8.008764,Upstairs
28,2519373882000,-1.69,9.08,3.6774938,Upstairs
28,2519423656000,-1.38,9.77,4.440233,Upstairs
28,2519472210000,1.54,10.8,3.405087,Upstairs
28,2519523876000,0.89,8.89,3.405087,Upstairs
28,2519573620000,-0.65,8.12,2.4925237,Upstairs
28,2519622204000,-0.11,9.7,1.607201,Upstairs
28,2519673931000,-0.57,10.19,1.6889231,Upstairs
28,2519723614000,-0.84,9.34,2.1792557,Upstairs
28,2519772198000,0.38,9.47,1.607201,Upstairs
28,2519823894000,0.65,8.92,1.6480621,Upstairs
28,2519873638000,0.46,9.92,3.0237172,Upstairs
28,2519922222000,0.89,11.26,4.2086873,Upstairs
28,2519973949000,1.5,13.06,2.6423476,Upstairs
28,2520023693000,-1.08,13.95,1.5390993,Upstairs
28,2520072247000,-2.87,14.37,3.173541,Upstairs
28,2520122295000,-0.23,13.14,2.7921712,Upstairs
28,2520173870000,-1.57,10.04,0.84446156,Upstairs
28,2520223583000,-0.61,8.66,2.8738933,Upstairs
28,2520272259000,0.38,6.32,1.879608,Upstairs
28,2520323925000,-1.08,4.33,2.3018389,Upstairs
28,2520373547000,-0.95,4.18,4.0588636,Upstairs
28,2520422253000,0.27,4.25,6.4424243,Upstairs
28,2520473888000,0.08,5.09,9.724928,Upstairs
28,2520523510000,-3.64,6.36,6.238119,Upstairs
28,2520572216000,-2.68,16.32,6.742072,Upstairs
28,2520623852000,-1.5,5.83,3.990762,Upstairs
28,2520673473000,-0.65,10.5,2.8738933,Upstairs
28,2520722210000,0.08,9.51,2.7921712,Upstairs
28,2520773846000,-0.76,8.12,2.152015,Upstairs
28,2520823498000,0.04,9.19,1.2258313,Upstairs
28,2520872204000,0.57,8.39,1.0760075,Upstairs
28,2520923840000,0.0,9.51,1.4573772,Upstairs
28,2520973400000,0.38,9.58,1.6480621,Upstairs
28,2521022259000,0.15,10.19,2.1792557,Upstairs
28,2521073833000,0.5,10.73,3.1463003,Upstairs
28,2521123577000,-0.38,11.92,3.1054392,Upstairs
28,2521172222000,0.5,13.53,1.607201,Upstairs
28,2521223949000,-3.98,13.48,2.3699405,Upstairs
28,2521273571000,-0.72,12.98,4.140586,Upstairs
28,2521322277000,-2.37,11.22,2.5606253,Upstairs
28,2521373882000,-3.11,9.72,0.61291564,Upstairs
28,2521423565000,-1.14,7.08,0.42223078,Upstairs
28,2521472240000,-0.15,6.82,3.5957718,Upstairs
28,2521523907000,-1.27,6.51,3.1054392,Upstairs
28,2521582348000,-1.12,8.12,5.938472,Upstairs
28,2521632275000,-2.34,5.18,5.47538,Upstairs
28,2521682293000,-1.23,4.48,5.8976107,Upstairs
28,2521732281000,-1.88,3.26,6.782933,Upstairs
28,2521782299000,0.08,5.43,10.269742,Upstairs
28,2521832317000,-4.14,11.6,9.384419,Upstairs
28,2521882305000,-1.42,10.99,7.3958488,Upstairs
28,2521932262000,-1.27,8.69,4.7535014,Upstairs
28,2521982342000,-1.42,7.74,4.2904096,Upstairs
28,2522032268000,1.31,10.69,3.1054392,Upstairs
28,2522082317000,0.69,6.7,2.5606253,Upstairs
28,2522132275000,1.27,8.96,1.2666923,Upstairs
28,2522182262000,-0.5,8.12,1.4165162,Upstairs
28,2522232281000,-1.04,9.43,2.152015,Upstairs
28,2522282268000,0.0,9.58,2.5333846,Upstairs
28,2522332287000,2.6,9.89,2.152015,Upstairs
28,2522382275000,0.65,12.15,2.3018389,Upstairs
28,2522432293000,-0.65,13.18,2.6014864,Upstairs
28,2522482281000,-0.23,14.75,0.38136974,Upstairs
28,2522532268000,-3.02,12.64,2.4925237,Upstairs
28,2522582287000,0.04,13.29,4.671779,Upstairs
28,2522632275000,-1.65,10.38,1.0760075,Upstairs
28,2522682262000,-1.61,8.43,0.5720546,Upstairs
28,2522732464000,-0.76,8.43,3.5957718,Upstairs
28,2522782268000,-1.18,5.37,2.070293,Upstairs
28,2522832287000,-0.72,4.99,4.2495484,Upstairs
28,2522882275000,-1.69,2.98,5.706926,Upstairs
28,2522932262000,-1.27,3.17,8.049625,Upstairs
28,2523032146000,-2.91,14.06,7.504812,Upstairs
28,2523032146000,-2.91,14.06,7.504812,Upstairs
28,2523082256000,-1.92,9.08,6.0882955,Upstairs
28,2523132397000,-0.57,7.67,3.0645783,Upstairs
28,2523182262000,-0.04,10.84,2.8738933,Upstairs
28,2523232342000,-0.34,6.47,1.9885708,Upstairs
28,2523292248000,0.89,8.58,1.7978859,Upstairs
28,2523342205000,0.8,8.35,1.9885708,Upstairs
28,2523392284000,0.31,9.72,2.4108016,Upstairs
28,2523442211000,-0.11,9.19,2.3426998,Upstairs
28,2523492260000,0.57,9.51,2.3699405,Upstairs
28,2523542217000,1.23,10.5,3.214402,Upstairs
28,2523592266000,-0.23,13.67,2.152015,Upstairs
28,2523642223000,0.65,14.29,1.2666923,Upstairs
28,2523692333000,-3.3,13.38,2.3699405,Upstairs
28,2523742199000,0.04,13.29,4.7535014,Upstairs
28,2523792278000,-0.61,11.69,3.718355,Upstairs
28,2523842205000,-1.46,9.92,0.84446156,Upstairs
28,2523892315000,-3.06,7.12,0.61291564,Upstairs
28,2523942242000,-2.68,7.55,3.3778462,Upstairs
28,2523992260000,-0.11,7.16,3.718355,Upstairs
28,2524042248000,-0.84,4.48,5.053149,Upstairs
28,2524092266000,-0.89,3.57,6.5513873,Upstairs
28,2524142254000,-1.12,4.67,10.882658,Upstairs
28,2524192272000,-2.41,3.6,6.973618,Upstairs
28,2524242229000,-1.57,15.6,5.9793324,Upstairs
28,2524292309000,-1.73,5.52,3.8273177,Upstairs
28,2524342205000,0.15,11.65,2.4516625,Upstairs
28,2524392284000,0.46,10.04,1.7570249,Upstairs
28,2524442242000,-1.14,7.97,1.5390993,Upstairs
28,2524492260000,-0.99,8.92,0.61291564,Upstairs
28,2524542217000,0.04,7.21,1.1168685,Upstairs
28,2524592266000,-0.42,7.5,2.1111538,Upstairs
28,2524642223000,0.99,8.66,2.152015,Upstairs
28,2524692272000,1.27,10.99,2.982856,Upstairs
28,2524742199000,-0.65,12.91,3.336985,Upstairs
28,2524792278000,-0.23,13.25,2.152015,Upstairs
28,2524842205000,0.15,14.02,1.56634,Upstairs
28,2524892284000,-2.03,12.15,2.5606253,Upstairs
28,2524942211000,-0.27,12.3,3.9090397,Upstairs
28,2524992290000,-0.91,10.27,1.4982382,Upstairs
28,2525042217000,-1.53,9.7,2.3018389,Upstairs
28,2525092327000,0.38,8.08,3.0645783,Upstairs
28,2525142223000,-0.11,7.25,3.8273177,Upstairs
28,2525192303000,-1.04,6.28,3.5276701,Upstairs
28,2525243237000,-1.73,5.43,4.3312707,Upstairs
28,2525292339000,-2.03,4.63,4.7126403,Upstairs
28,2525342297000,-0.8,4.02,6.66035,Upstairs
28,2525392254000,0.19,5.05,9.343558,Upstairs
28,2525442272000,0.08,6.4,12.830367,Upstairs
28,2525492229000,-3.17,10.15,9.575105,Upstairs
28,2525542309000,-0.84,10.92,7.205164,Upstairs
28,2525592236000,-0.76,5.79,3.255263,Upstairs
28,2525642284000,-0.65,12.41,3.0237172,Upstairs
28,2525692211000,-0.23,8.92,2.2609777,Upstairs
28,2525742260000,0.57,7.74,1.1849703,Upstairs
28,2525792217000,0.11,8.47,0.61291564,Upstairs
28,2525842266000,-0.53,7.7,0.6537767,Upstairs
28,2525892223000,-0.27,8.62,1.1849703,Upstairs
28,2525942272000,-0.76,9.72,1.6480621,Upstairs
28,2525992229000,0.27,10.04,1.1168685,Upstairs
28,2526042278000,0.65,10.76,2.3699405,Upstairs
28,2526092205000,-0.08,10.8,2.1111538,Upstairs
28,2526142284000,-0.76,13.14,1.2666923,Upstairs
28,2526192211000,0.19,15.09,1.7297841,Upstairs
28,2526242290000,0.53,12.91,2.2201166,Upstairs
28,2526292248000,0.69,12.26,2.8738933,Upstairs
28,2526342266000,0.04,10.23,1.3075534,Upstairs
28,2526392223000,1.14,8.2,1.2258313,Upstairs
28,2526442303000,0.34,7.01,1.879608,Upstairs
28,2526492199000,-0.3,6.74,1.3075534,Upstairs
28,2526542278000,0.93,7.55,2.2609777,Upstairs
28,2526592205000,0.34,6.82,3.255263,Upstairs
28,2526642284000,-0.04,7.21,3.636633,Upstairs
28,2526692211000,0.84,6.82,3.5957718,Upstairs
28,2526742260000,0.99,7.08,3.9499009,Upstairs
28,2526792248000,1.08,7.55,4.1814466,Upstairs
28,2526842297000,3.57,12.34,6.0474343,Upstairs
