user-id,timestamp,accX,accY,accZ,ActivityEncoded
24,15323581735000,-6.32,-2.98,9.72,Jogging
24,15323621652000,-0.69,-7.82,8.73,Jogging
24,15323661508000,4.18,-13.21,6.7,Jogging
24,15323741617000,-5.13,-17.92,1.65,Jogging
24,15323781503000,-5.86,-13.48,-1.8,Jogging
24,15323821939000,-7.44,-18.81,-1.31,Jogging
24,15323861673000,-4.18,-17.08,4.21,Jogging
24,15323941599000,12.53,-8.5,6.74,Jogging
24,15323981485000,17.2,0.89,-5.94,Jogging
24,15324021585000,0.57,0.84,-14.98,Jogging
24,15324061624000,-2.76,-8.24,-3.38,Jogging
24,15324141611000,8.24,-19.61,6.05,Jogging
24,15324181650000,-2.68,-19.61,11.18,Jogging
24,15324221658000,-6.7,-15.62,5.2,Jogging
24,15324261514000,-8.66,-8.77,-4.1,Jogging
24,15324301737000,-14.82,0.11,-4.18,Jogging
24,15324392069000,-5.48,0.84,0.76,Jogging
24,15324431497000,-1.33,-5.43,6.55,Jogging
24,15324471658000,1.23,-16.51,7.01,Jogging
24,15324511545000,-1.27,-19.61,5.67,Jogging
24,15324591470000,-4.1,-19.61,2.07,Jogging
24,15324631662000,-5.6,-19.61,2.18,Jogging
24,15324671671000,2.98,-15.7,4.99,Jogging
24,15324711649000,9.62,-5.63,8.5,Jogging
24,15324791483000,12.49,2.72,-1.04,Jogging
24,15324831522000,7.89,4.14,0.08,Jogging
24,15324871652000,1.88,-1.31,0.5,Jogging
24,15324911661000,-0.57,-14.71,4.59,Jogging
24,15324991617000,-16.7,-19.61,4.94,Jogging
24,15325031503000,-9.62,-12.03,0.91,Jogging
24,15325071634000,-8.58,-7.25,-9.92,Jogging
24,15325112161000,-16.66,6.59,-13.06,Jogging
24,15325192148000,-2.96,-3.17,9.15,Jogging
24,15325231485000,3.95,-10.84,8.58,Jogging
24,15325271555000,3.95,-16.59,4.82,Jogging
24,15325311502000,-2.49,-19.61,3.34,Jogging
24,15325391489000,-5.43,-18.89,-0.31,Jogging
24,15325431650000,-5.63,-19.5,2.72,Jogging
24,15325471628000,-2.6,-13.99,6.05,Jogging
24,15325511667000,5.18,-8.2,7.35,Jogging
24,15325591654000,19.27,-1.31,-1.46,Jogging
24,15325631662000,8.73,2.83,-7.25,Jogging
24,15325671671000,-5.98,-3.26,-1.31,Jogging
24,15325711649000,0.69,-16.47,4.99,Jogging
24,15325791635000,-18.35,-19.61,7.35,Jogging
24,15325831491000,-8.85,-13.17,1.33,Jogging
24,15325871652000,-10.23,-5.71,-6.21,Jogging
24,15325911691000,-19.53,5.56,-15.05,Jogging
24,15325991434000,-6.93,-2.49,8.27,Jogging
24,15326031656000,-0.8,-13.48,13.29,Jogging
24,15326071665000,9.72,-16.32,12.95,Jogging
24,15326111490000,4.21,-19.42,3.6,Jogging
24,15326151560000,-9.38,-19.3,-3.21,Jogging
24,15326241831000,-7.74,-18.28,3.72,Jogging
24,15326281503000,-5.75,-11.11,10.88,Jogging
24,15326321634000,2.11,-6.82,7.97,Jogging
24,15326361704000,12.95,-5.33,9.34,Jogging
24,15326443186000,-5.37,4.4,-7.21,Jogging
24,15326481638000,2.03,-13.48,2.45,Jogging
24,15326522135000,0.46,-19.61,6.78,Jogging
24,15326641397000,-7.06,-12.98,0.76,Jogging
24,15326641397000,-7.06,-12.98,0.76,Jogging
24,15326681894000,-13.99,-6.13,-6.21,Jogging
24,15326721506000,-19.57,6.85,-16.4,Jogging
24,15326761484000,-12.95,8.85,-13.06,Jogging
24,15326841593000,0.11,-8.47,6.21,Jogging
24,15326881662000,-0.72,-17.16,5.05,Jogging
24,15326921671000,-3.72,-19.61,4.86,Jogging
24,15326961466000,-3.76,-17.86,1.14,Jogging
24,15327041696000,-6.05,-19.61,4.4,Jogging
24,15327081674000,-0.89,-15.01,3.76,Jogging
24,15327121652000,5.2,-11.84,3.95,Jogging
24,15327161630000,17.24,-7.93,1.65,Jogging
24,15327241617000,-8.08,2.72,-9.28,Jogging
24,15327281626000,-0.04,-11.07,0.53,Jogging
24,15327321634000,6.89,-19.27,-0.27,Jogging
24,15327361551000,5.67,-19.61,8.01,Jogging
24,15327441629000,-10.88,-14.79,1.38,Jogging
24,15327481638000,-10.23,-8.39,-14.18,Jogging
24,15327521524000,-10.84,7.25,-19.53,Jogging
24,15327561472000,5.09,6.55,-16.13,Jogging
24,15327641489000,-12.11,-10.65,9.11,Jogging
24,15327681650000,-2.41,-10.76,6.74,Jogging
24,15327721720000,-1.5,-18.77,5.33,Jogging
24,15327761667000,-6.02,-19.0,0.89,Jogging
24,15327841470000,-5.28,-19.04,1.38,Jogging
24,15327888712000,-0.57,-13.29,-3.11,Jogging
24,15327926248000,2.72,-11.54,4.56,Jogging
24,15327961893000,11.11,-7.44,8.73,Jogging
24,15328041666000,-3.53,5.86,-11.22,Jogging
24,15328081491000,1.46,-7.97,-0.61,Jogging
24,15328121622000,2.41,-18.81,5.13,Jogging
24,15328161661000,-6.21,-19.61,6.7,Jogging
24,15328241647000,-5.13,-11.95,-1.5,Jogging
24,15328281503000,-5.28,-7.63,-3.57,Jogging
24,15328322122000,-11.18,-0.8,-5.24,Jogging
24,15328362009000,-18.96,15.24,-7.55,Jogging
24,15328441629000,4.56,-4.18,8.92,Jogging
24,15328481577000,5.43,-17.43,3.26,Jogging
24,15328521494000,-4.79,-19.61,-0.76,Jogging
24,15328561533000,-5.67,-18.73,0.23,Jogging
24,15328641672000,-7.27,-19.08,2.56,Jogging
24,15328681650000,-5.98,-16.44,4.37,Jogging
24,15328721658000,0.57,-8.66,3.64,Jogging
24,15328761667000,6.43,-9.3,1.38,Jogging
24,15328841623000,3.02,3.41,-15.47,Jogging
24,15328881632000,-3.87,-8.16,-0.27,Jogging
24,15328921640000,3.36,-18.77,1.42,Jogging
24,15328961588000,-0.04,-19.61,6.32,Jogging
24,15329041666000,-8.12,-15.7,1.12,Jogging
24,15329081705000,-5.63,-8.31,-10.92,Jogging
24,15329121622000,-14.56,5.83,-11.22,Jogging
24,15329161539000,-17.31,16.21,-12.64,Jogging
24,15329241647000,-1.42,-5.56,2.68,Jogging
24,15329281503000,-3.53,-17.97,1.92,Jogging
24,15329321481000,-9.51,-19.61,-0.69,Jogging
24,15329361673000,-5.94,-18.54,0.0,Jogging
24,15329441629000,-5.9,-18.89,2.07,Jogging
24,15329481668000,-3.06,-15.13,5.13,Jogging
24,15329521646000,1.8,-8.31,5.13,Jogging
24,15329561624000,13.02,-4.06,7.46,Jogging
24,15329641641000,-12.26,2.49,-10.34,Jogging
24,15329681680000,2.18,-12.3,1.38,Jogging
24,15329721628000,5.48,-18.96,1.92,Jogging
24,15329801523000,-9.23,-18.96,2.98,Jogging
24,15329841654000,-6.55,-8.92,-6.13,Jogging
24,15329881662000,-9.43,-6.85,-5.28,Jogging
24,15329921671000,-18.89,7.89,-11.07,Jogging
24,15329961527000,-13.57,7.97,-5.63,Jogging
