user-id,timestamp,accX,accY,accZ,ActivityEncoded
13,2762002238000,4.29,6.47,-1.9477097,Upstairs
13,2762052318000,6.63,8.66,-4.3312707,Upstairs
13,2762102275000,6.78,9.34,-1.4573772,Upstairs
13,2762152293000,5.83,9.81,-1.607201,Upstairs
13,2762202220000,4.14,10.31,-0.23154591,Upstairs
13,2762252299000,3.34,9.47,1.0760075,Upstairs
13,2762302226000,1.12,10.53,-1.2666923,Upstairs
13,2762352305000,1.18,10.12,-0.9125633,Upstairs
13,2762402202000,2.34,9.51,0.92618364,Upstairs
13,2762452281000,0.15,7.01,0.5720546,Upstairs
13,2762502208000,5.43,6.82,1.2258313,Upstairs
13,2762552318000,4.33,9.11,0.6946377,Upstairs
13,2762602244000,3.91,8.92,0.08172209,Upstairs
13,2762652293000,2.15,7.7,-0.0,Upstairs
13,2762702220000,1.27,10.19,1.5390993,Upstairs
13,2762752299000,2.79,8.66,-0.19068487,Upstairs
13,2762802257000,0.8,8.01,0.313268,Upstairs
13,2762852305000,6.97,12.49,1.7978859,Upstairs
13,2762902263000,3.41,8.28,4.2904096,Upstairs
13,2762952312000,2.41,10.23,1.1441092,Upstairs
13,2763002269000,5.09,13.25,4.372132,Upstairs
13,2763052318000,5.41,17.2,5.407278,Upstairs
13,2763102305000,-0.5,16.74,1.4165162,Upstairs
13,2763152293000,2.45,12.45,4.7126403,Upstairs
13,2763202281000,5.98,9.47,2.3426998,Upstairs
13,2763252299000,1.12,7.5,4.0180025,Upstairs
13,2763302287000,-0.08,1.99,1.4165162,Upstairs
13,2763352305000,0.84,3.6,1.920469,Upstairs
13,2763402202000,-1.14,3.6,4.2904096,Upstairs
13,2763452312000,0.19,4.14,5.243834,Upstairs
13,2763502238000,1.12,6.02,8.689782,Upstairs
13,2763552348000,0.65,9.43,7.0553403,Upstairs
13,2763602275000,3.68,13.02,6.469665,Upstairs
13,2763652263000,2.41,9.85,4.671779,Upstairs
13,2763702220000,0.15,9.23,3.2961242,Upstairs
13,2763752269000,1.8,8.81,2.0294318,Upstairs
13,2763802257000,4.37,9.85,-1.4982382,Upstairs
13,2763852305000,1.57,7.44,3.486809,Upstairs
13,2763902232000,-1.04,5.13,3.2961242,Upstairs
13,2763952281000,1.65,6.24,-0.42223078,Upstairs
13,2764002238000,-0.57,13.44,3.1054392,Upstairs
13,2764052287000,0.42,14.9,0.19068487,Upstairs
13,2764102244000,-2.96,10.99,2.6423476,Upstairs
13,2764152293000,-0.04,11.73,3.5957718,Upstairs
13,2764202251000,-1.8,19.11,3.718355,Upstairs
13,2764252330000,-4.59,15.17,2.5606253,Upstairs
13,2764302287000,1.61,19.46,9.615966,Upstairs
13,2764352305000,2.15,10.53,0.23154591,Upstairs
13,2764402263000,-3.83,-4.86,-6.701211,Upstairs
13,2764452281000,-1.65,-4.37,-6.701211,Upstairs
13,2764502238000,0.61,-0.3,-3.173541,Upstairs
13,2764552348000,-1.42,7.27,0.92618364,Upstairs
13,2764602275000,-3.91,19.42,2.6423476,Upstairs
13,2764652263000,3.79,15.36,2.5606253,Upstairs
13,2764702251000,-1.27,14.75,-0.0,Upstairs
13,2764762309000,-0.08,12.45,2.070293,Upstairs
13,2764812327000,-2.3,6.4,3.214402,Upstairs
13,2764862254000,-6.13,4.71,5.284695,Upstairs
13,2764912242000,0.93,10.65,1.9477097,Upstairs
13,2764962230000,-0.11,17.43,1.3756552,Upstairs
13,2765012279000,-7.5,17.77,-3.1054392,Upstairs
13,2765062236000,-1.84,15.36,7.246025,Upstairs
13,2765112254000,2.76,8.47,-0.84446156,Upstairs
13,2765162242000,-0.99,2.53,-1.4573772,Upstairs
13,2765212230000,-2.75,-3.21,-1.334794,Upstairs
13,2765262279000,0.8,2.18,0.46309182,Upstairs
13,2765312266000,-0.34,4.14,5.7477865,Upstairs
13,2765362285000,-4.06,6.74,3.1054392,Upstairs
13,2765412303000,-6.02,17.92,6.5513873,Upstairs
13,2765462230000,-0.27,11.14,3.1463003,Upstairs
13,2765512309000,-1.46,7.67,0.38136974,Upstairs
13,2765562236000,-1.08,15.89,3.7864566,Upstairs
13,2765612285000,-2.98,6.55,0.84446156,Upstairs
13,2765662242000,2.53,8.81,-0.10896278,Upstairs
13,2765712260000,0.99,6.32,0.42223078,Upstairs
13,2765762248000,-0.72,8.24,2.5606253,Upstairs
13,2765762248000,-0.72,8.24,2.5606253,Upstairs
13,2765762248000,-0.72,8.24,2.5606253,Upstairs
13,2765912211000,-4.59,14.52,3.3778462,Upstairs
13,2765962352000,1.04,16.32,0.313268,Upstairs
13,2766012248000,-0.8,15.09,0.50395286,Upstairs
13,2766062236000,-5.41,16.02,1.879608,Upstairs
13,2766112254000,-4.29,10.88,-4.630918,Upstairs
13,2766162273000,2.96,12.64,6.0882955,Upstairs
13,2766212260000,-0.84,0.84,-3.214402,Upstairs
13,2766262279000,-1.84,-0.23,-0.19068487,Upstairs
13,2766312266000,0.38,0.69,-0.0,Upstairs
13,2766362285000,1.65,3.76,5.938472,Upstairs
13,2766412242000,-3.6,5.01,2.5606253,Upstairs
13,2766462230000,-3.64,16.82,6.0474343,Upstairs
13,2766512248000,-2.03,12.34,4.6036777,Upstairs
13,2766562266000,-1.84,9.38,1.1849703,Upstairs
13,2766612254000,-1.12,14.6,2.5606253,Upstairs
13,2766662273000,-1.08,9.04,0.7218784,Upstairs
13,2766712230000,1.57,8.39,0.88532263,Upstairs
13,2766762279000,0.34,6.17,1.4573772,Upstairs
13,2766812236000,0.61,8.01,2.3426998,Upstairs
13,2766862285000,-0.27,9.23,0.3405087,Upstairs
13,2766912242000,-2.18,13.1,1.56634,Upstairs
13,2766962260000,-4.14,14.14,2.4925237,Upstairs
13,2767012279000,-0.38,16.09,0.50395286,Upstairs
13,2767062236000,-1.33,14.75,2.3426998,Upstairs
13,2767112254000,-4.18,15.75,-0.50395286,Upstairs
13,2767162242000,-4.29,12.72,-1.1168685,Upstairs
13,2767212230000,1.42,10.27,4.2086873,Upstairs
13,2767262279000,0.61,5.09,-1.7978859,Upstairs
13,2767312205000,-2.34,0.0,-1.1441092,Upstairs
13,2767362285000,-0.3,0.46,0.10896278,Upstairs
13,2767412242000,-0.5,2.37,3.405087,Upstairs
13,2767462291000,-0.57,4.29,5.012288,Upstairs
13,2767512248000,-4.99,11.3,6.0882955,Upstairs
13,2767562266000,-2.45,17.47,6.973618,Upstairs
13,2767612285000,-0.08,4.75,1.5390993,Upstairs
13,2767662242000,-0.04,14.56,1.879608,Upstairs
13,2767712260000,-0.95,12.34,1.1849703,Upstairs
13,2767762279000,-1.57,9.72,0.313268,Upstairs
13,2767812205000,-0.27,7.67,0.84446156,Upstairs
13,2767862285000,-0.38,6.09,2.2609777,Upstairs
13,2767912211000,0.84,7.82,0.9942854,Upstairs
13,2767962230000,-0.42,9.85,-0.14982383,Upstairs
13,2768012279000,-4.37,14.14,1.7297841,Upstairs
13,2768062266000,-2.75,16.7,1.7978859,Upstairs
13,2768112254000,-1.14,14.06,2.1111538,Upstairs
13,2768162273000,0.95,15.36,3.8681788,Upstairs
13,2768212230000,-4.63,14.41,-0.95342433,Upstairs
13,2768262279000,-1.5,9.66,-0.29964766,Upstairs
13,2768312236000,0.57,10.34,0.88532263,Upstairs
13,2768362285000,-0.8,4.33,-0.9942854,Upstairs
13,2768412242000,-2.22,-0.57,-1.6480621,Upstairs
13,2768462291000,0.04,1.73,0.6537767,Upstairs
13,2768512248000,0.57,2.96,6.0474343,Upstairs
13,2768562266000,-5.13,5.48,4.1814466,Upstairs
13,2768612254000,-3.36,18.96,6.510526,Upstairs
13,2768662273000,-0.23,7.46,2.3426998,Upstairs
13,2768712230000,-1.31,12.6,2.0294318,Upstairs
13,2768762248000,-2.18,14.25,1.7570249,Upstairs
13,2768812236000,-1.18,8.5,-0.0,Upstairs
13,2768862254000,0.57,7.21,1.0760075,Upstairs
13,2768912242000,0.31,5.83,2.9147544,Upstairs
13,2768962260000,0.38,7.35,0.53119355,Upstairs
13,2769012279000,-2.98,10.99,1.607201,Upstairs
13,2769062266000,-2.83,15.32,2.070293,Upstairs
13,2769112285000,-0.38,16.86,1.7570249,Upstairs
13,2769162273000,-0.42,15.28,3.0237172,Upstairs
13,2769212199000,0.31,16.4,1.4165162,Upstairs
13,2769262279000,-6.97,15.24,-5.597963,Upstairs
13,2769312205000,3.3,16.32,8.349273,Upstairs
13,2769362315000,2.49,9.85,-0.88532263,Upstairs
13,2769412273000,-2.41,-0.38,-6.1700177,Upstairs
13,2769462260000,-0.69,1.08,-1.8387469,Upstairs
13,2769512248000,-1.23,0.46,-0.38136974,Upstairs
13,2769562266000,-1.95,0.8,4.3312707,Upstairs
13,2769612254000,1.04,4.52,14.410328,Upstairs
13,2769662273000,-1.95,1.61,9.152874,Upstairs
13,2769712199000,-11.18,10.61,8.008764,Upstairs
13,2769762279000,-1.18,7.89,2.9556155,Upstairs
13,2769812236000,-4.4,9.23,2.8330324,Upstairs
13,2769862285000,1.18,12.11,1.7297841,Upstairs
13,2769912242000,-1.04,11.92,1.5390993,Upstairs
13,2769962230000,-3.17,10.04,1.4982382,Upstairs
13,2770012248000,-0.46,9.47,0.9942854,Upstairs
13,2770062236000,0.53,7.35,0.92618364,Upstairs
13,2770112224000,-0.38,6.93,0.53119355,Upstairs
13,2770162242000,-1.8,9.34,0.040861044,Upstairs
13,2770212169000,-1.8,9.34,0.50395286,Upstairs
13,2770262279000,-2.98,9.62,-0.42223078,Upstairs
13,2770312236000,1.61,11.54,1.8387469,Upstairs
13,2770362254000,0.08,11.99,1.6889231,Upstairs
13,2770412242000,-0.95,10.57,4.1814466,Upstairs
13,2770462260000,0.95,16.63,2.1792557,Upstairs
13,2770512218000,3.99,19.5,-4.862464,Upstairs
13,2770562266000,-1.23,16.55,-4.2495484,Upstairs
13,2770612285000,-2.37,13.82,2.4925237,Upstairs
13,2770662273000,6.09,13.67,-2.8330324,Upstairs
13,2770712199000,-3.21,5.43,-2.7513103,Upstairs
13,2770762279000,-3.87,9.77,1.7978859,Upstairs
13,2770812236000,-3.57,1.8,1.1168685,Upstairs
13,2770862315000,-1.42,2.91,4.2904096,Upstairs
13,2770912303000,0.53,3.17,7.164303,Upstairs
13,2770912303000,0.53,3.17,7.164303,Upstairs
13,2771012309000,-4.14,1.84,4.0180025,Upstairs
13,2771062297000,-3.87,12.26,3.3778462,Upstairs
13,2771062297000,-3.87,12.26,3.3778462,Upstairs
13,2771122295000,-0.61,13.91,-0.38136974,Upstairs
13,2771172282000,-2.3,15.94,2.0294318,Upstairs
13,2771222301000,-2.53,9.72,0.7218784,Upstairs
13,2771272258000,-0.46,7.86,1.6889231,Upstairs
13,2771322307000,1.04,7.89,1.9477097,Upstairs
13,2771372264000,-0.91,7.55,1.879608,Upstairs
