user-id,timestamp,accX,accY,accZ,ActivityEncoded
10,3746812115000,-16.24,19.53,-3.3,Jogging
10,3746812115000,-16.24,19.53,-3.3,Jogging
10,3746862225000,-9.81,19.53,-0.89,Jogging
10,3746912395000,-2.6,12.07,-3.02,Jogging
10,3746962292000,-6.93,-4.71,-6.7,Jogging
10,3747012432000,-1.5,-7.63,-4.14,Jogging
10,3747062328000,5.83,6.44,11.03,Jogging
10,3747112347000,-3.91,13.63,5.6,Jogging
10,3747162334000,-8.73,1.92,-16.59,Jogging
10,3747212322000,-16.36,11.56,-1.99,Jogging
10,3747262341000,-16.63,13.8,-2.53,Jogging
10,3747312298000,-6.55,19.57,-10.99,Jogging
10,3747362347000,4.4,12.15,13.91,Jogging
10,3747412334000,8.24,3.57,8.5,Jogging
10,3747462322000,4.82,0.19,-0.8,Jogging
10,3747512341000,5.67,2.87,-0.15,Jogging
10,3747562298000,-2.98,13.33,5.83,Jogging
10,3747612347000,-17.69,19.57,1.46,Jogging
10,3747662304000,-6.93,19.57,-1.04,Jogging
10,3747712322000,-4.44,5.83,-6.82,Jogging
10,3747712322000,-4.44,5.83,-6.82,Jogging
10,3747812359000,-4.79,-7.4,-7.44,Jogging
10,3747862713000,-1.33,-1.57,0.08,Jogging
10,3747912243000,5.05,19.0,10.42,Jogging
10,3747962322000,-9.49,8.47,-7.46,Jogging
10,3748012341000,-16.21,6.47,-4.63,Jogging
10,3748062328000,-19.15,10.12,-4.94,Jogging
10,3748112347000,-10.15,19.57,-7.46,Jogging
10,3748162334000,6.28,11.69,9.11,Jogging
10,3748212322000,7.12,3.15,3.26,Jogging
10,3748262341000,4.75,-0.76,3.53,Jogging
10,3748312298000,3.72,2.98,-0.84,Jogging
10,3748362347000,-2.79,16.44,2.56,Jogging
10,3748412334000,-17.12,19.57,1.12,Jogging
10,3748462322000,-12.07,18.5,-0.95,Jogging
10,3748512341000,-4.44,3.02,-8.43,Jogging
10,3748562298000,-8.05,-9.53,-10.84,Jogging
10,3748612347000,-2.41,-10.76,-4.82,Jogging
10,3748662334000,2.07,0.93,6.66,Jogging
10,3748712353000,-3.15,19.27,6.82,Jogging
10,3748762341000,-12.11,12.98,-11.8,Jogging
10,3748812359000,-12.3,-0.89,-3.45,Jogging
10,3748862347000,-19.5,8.16,-7.08,Jogging
10,3748912334000,-11.8,19.57,-11.33,Jogging
10,3748962322000,4.67,13.33,13.02,Jogging
10,3749012279000,6.82,2.34,3.87,Jogging
10,3749062328000,4.48,0.08,0.19,Jogging
10,3749112347000,6.66,7.08,1.69,Jogging
10,3749162334000,-8.01,11.37,-1.53,Jogging
10,3749212322000,-19.15,19.57,3.91,Jogging
10,3749262371000,-13.44,18.62,-0.69,Jogging
10,3749312298000,-4.71,3.57,-9.08,Jogging
10,3749362316000,-8.27,-11.69,-11.33,Jogging
10,3749412334000,-2.45,-11.6,-6.59,Jogging
10,3749462322000,1.23,-4.14,-1.04,Jogging
10,3749512341000,-2.91,18.85,9.23,Jogging
10,3749562481000,-14.21,5.71,-8.39,Jogging
10,3749612347000,-16.97,4.18,-6.74,Jogging
10,3749662334000,-19.53,9.19,-5.48,Jogging
10,3749712322000,-11.69,19.57,-5.41,Jogging
10,3749762371000,7.16,11.88,9.0,Jogging
10,3749812328000,6.7,-1.46,-1.88,Jogging
10,3749862347000,1.8,0.65,1.5,Jogging
10,3749912334000,4.6,6.85,2.34,Jogging
10,3749962322000,-8.5,16.86,2.56,Jogging
10,3750012249000,-18.92,19.57,-0.15,Jogging
10,3750062328000,-9.58,16.25,-0.91,Jogging
10,3750112347000,-6.13,-2.45,-9.62,Jogging
10,3750162334000,-7.7,-13.17,-10.99,Jogging
10,3750212353000,0.34,-9.85,-5.33,Jogging
10,3750262310000,0.34,1.54,2.79,Jogging
10,3750312298000,-1.42,16.51,3.68,Jogging
10,3750362316000,-16.17,5.98,-6.66,Jogging
10,3750412334000,-16.24,6.13,-7.16,Jogging
10,3750462322000,-19.61,9.85,-10.0,Jogging
10,3750512341000,-6.59,19.38,4.18,Jogging
10,3750562328000,10.65,8.24,10.38,Jogging
10,3750612347000,4.02,0.27,-1.88,Jogging
10,3750662334000,2.56,0.57,2.11,Jogging
10,3750712322000,3.53,9.11,3.45,Jogging
10,3750762371000,-9.23,18.77,-0.61,Jogging
10,3750812328000,-19.38,19.57,3.64,Jogging
10,3750862347000,-4.86,12.18,-3.53,Jogging
10,3750912334000,-6.32,-2.68,-8.58,Jogging
10,3750962322000,-6.7,-10.69,-10.27,Jogging
10,3751012279000,0.31,-9.43,-4.4,Jogging
10,3751062359000,-2.11,2.18,4.02,Jogging
10,3751112377000,-2.22,17.2,-0.5,Jogging
10,3751162334000,-17.43,6.63,-8.01,Jogging
10,3751212322000,-16.78,5.52,-3.91,Jogging
10,3751262371000,-19.3,15.83,-16.13,Jogging
10,3751312298000,0.27,18.85,11.92,Jogging
10,3751362316000,10.34,6.66,3.41,Jogging
10,3751412334000,4.18,-1.14,0.8,Jogging
10,3751462322000,4.1,0.99,-1.18,Jogging
10,3751512371000,1.04,11.65,4.14,Jogging
10,3751562328000,-13.4,19.57,4.82,Jogging
10,3751612347000,-18.62,19.23,-2.83,Jogging
10,3751662334000,-5.24,8.24,-4.14,Jogging
10,3751712322000,-5.6,-8.2,-10.5,Jogging
10,3751762402000,-4.48,-12.37,-8.58,Jogging
10,3751812328000,0.11,-7.25,-3.53,Jogging
10,3751862286000,-4.25,11.99,7.86,Jogging
10,3751912304000,-1.88,6.93,-2.53,Jogging
10,3751962322000,-19.42,9.81,-10.42,Jogging
10,3752012341000,-15.13,7.08,-3.17,Jogging
10,3752062328000,-17.43,18.81,-11.37,Jogging
10,3752112377000,1.73,17.01,13.76,Jogging
10,3752162365000,10.23,3.91,4.44,Jogging
10,3752212322000,3.72,1.18,1.76,Jogging
10,3752262341000,4.44,1.31,0.84,Jogging
10,3752312298000,-0.15,8.89,4.33,Jogging
10,3752362347000,-14.79,19.38,-3.76,Jogging
10,3752412334000,-18.16,18.85,2.98,Jogging
10,3752462322000,-3.6,7.44,-5.33,Jogging
10,3752512341000,-8.08,-8.66,-9.11,Jogging
10,3752562298000,-4.18,-12.64,-6.97,Jogging
10,3752612347000,0.57,-5.94,-2.22,Jogging
10,3752662334000,-4.02,16.36,8.54,Jogging
10,3752712353000,-4.56,8.73,-2.96,Jogging
10,3752762341000,-16.93,5.09,-6.05,Jogging
