timestamp,X (mg),Y (mg),Z (mg)
289478,-648,585,19
289532,-567,533,11
289562,-670,576,75
289622,-699,578,70
289682,-724,576,-38
289712,-809,645,-140
289772,-775,665,111
289832,-785,694,35
289862,-1050,750,47
289922,-984,625,94
289982,-737,612,129
290012,-1127,891,265
290072,-944,620,214
290132,-501,515,-90
290162,-685,557,201
290222,-620,482,235
290282,-652,344,74
290343,-331,412,38
290372,-875,666,270
290432,-965,602,204
290462,-644,524,36
290522,-927,731,176
290582,-677,637,161
290612,-948,900,231
290672,-1217,817,5
290732,-1114,1025,-408
290761,-1029,677,303
290822,-551,489,-62
290883,-452,474,-125
290912,-709,431,64
290972,-667,383,-61
291032,-625,409,-169
291062,-512,424,33
291122,-719,550,8
291182,-1007,605,17
291212,-746,555,-89
291272,-805,618,13
291332,-859,701,86
291362,-1135,716,134
291422,-943,737,-34
291483,-1154,1056,109
291511,-1028,630,154
291572,-478,493,-30
291632,-273,434,-81
291662,-654,570,237
291722,-960,400,388
291782,-506,348,97
291811,-416,532,-142
291872,-894,682,104
291932,-1070,613,253
291962,-600,640,-21
292022,-678,726,2
292082,-792,821,205
292112,-1082,937,175
292172,-1419,1223,-409
292232,-972,789,-99
292262,-480,644,23
292322,-294,485,25
292382,-545,413,160
292411,-900,524,-27
292472,-678,482,-488
292532,-650,521,150
292562,-261,435,106
292622,-841,510,-140
292682,-786,558,-49
292712,-780,574,38
292803,-911,641,-33
292832,-1104,809,203
292862,-1313,957,236
292922,-1526,977,208
292982,-729,610,-282
293012,-437,424,229
293072,-254,427,170
293132,-555,521,210
293161,-1157,450,425
293252,-639,355,-91
293282,-292,393,-185
293311,-656,506,322
293372,-863,693,406
293432,-829,594,145
293461,-665,753,-129
293552,-1018,992,195
293581,-1319,809,265
293642,-943,965,-146
293671,-917,756,251
293732,-527,566,-80
293761,-723,507,76
293822,-610,464,-50
293882,-714,514,-95
293911,-564,490,88
293972,-490,431,-76
294032,-429,409,-27
294061,-708,693,67
294211,-717,533,44
294211,-868,620,17
294243,-1064,904,119
294271,-1324,876,148
294332,-1325,908,21
294362,-1002,794,46
294423,-636,463,7
294482,-430,406,196
294511,-404,412,55
294572,-816,446,179
294632,-654,319,111
294661,-519,425,27
294722,-769,611,165
294782,-862,634,281
294812,-662,561,-12
294872,-710,680,122
294932,-676,770,210
294962,-1169,868,117
295022,-1236,1304,91
295082,-1099,851,117
295111,-672,521,-39
295172,-501,504,48
295262,-470,392,4
295296,-790,444,-106
295322,-659,437,174
295382,-472,438,-23
295412,-691,457,3
295472,-769,544,104
295533,-775,542,-15
295562,-648,546,22
295622,-948,729,128
295682,-1170,908,250
295712,-1392,1113,231
295772,-1414,974,2
295832,-567,511,-42
295862,-227,404,240
295921,-164,381,104
295982,-766,605,287
296042,-1200,430,361
296071,-523,494,-148
296132,-340,548,-139
296162,-742,620,308
296222,-672,575,86
296282,-651,601,31
296312,-739,801,86
296372,-1167,986,242
296432,-1592,1120,-332
296462,-1150,918,220
296522,-426,594,-10
296582,-155,463,3
296611,-537,422,149
296672,-718,511,-277
296732,-700,524,270
296761,-551,427,-55
296822,-554,486,103
296882,-826,608,40
296942,-759,703,-47
296972,-616,642,128
297032,-1009,1076,177
297062,-1382,898,193
297121,-1436,1053,302
297182,-1022,722,72
297211,-430,339,-79
297272,-177,454,264
297332,-528,564,190
297362,-1090,523,293
297422,-632,406,-118
297512,-397,417,147
297545,-416,495,245
297572,-1022,583,-83
297632,-713,612,362
297661,-586,622,74
297752,-597,756,109
297781,-1278,981,-35
297811,-1228,994,259
297872,-1082,762,17
297932,-612,659,-22
297992,-506,516,91
298022,-589,470,-21
298112,-573,530,-167
298140,-519,479,121
298172,-439,365,-87
298232,-603,471,83
298262,-930,733,-67
298322,-641,578,44
298382,-681,658,54
298412,-1355,1192,116
298472,-991,738,227
298532,-1398,1060,455
298562,-838,699,-701
298622,-466,358,390
298682,159,444,9
298712,-821,619,206
298772,-1122,484,302
298832,-444,260,-39
298862,-388,420,257
298922,-792,605,35
298982,-725,562,289
299012,-655,606,137
299072,-592,637,11
299133,-1036,970,70
299162,-1548,1199,18
299252,-886,742,-116
299282,-726,782,-28
299312,-615,592,52
299372,-489,373,-96
299432,-475,427,-115
299461,-581,505,90
299522,-532,473,-47
299582,-580,491,76
299612,-773,640,-12
299672,-795,650,4
299732,-647,646,71
299762,-859,802,60
299822,-1370,1115,83
299912,-950,873,490
299941,-1154,953,76
299972,-757,646,-119
300032,-203,343,247
300062,-402,473,106
300122,-782,678,153
300183,-760,454,169
300212,-482,328,27
300272,-360,609,111
300333,-692,652,103
300362,-612,609,216
300422,-605,652,159
300512,-572,852,139
300513,-1563,1134,-273
300572,-728,714,411
300632,-1484,1033,-208
300662,-659,760,189
300722,-559,593,101
300781,-647,622,37
300812,-661,644,-29
300871,-637,662,205
300932,-776,656,74
300962,-673,636,144
301022,-705,605,80
301082,-721,669,80
301112,-680,662,147
301173,-956,756,254
