timestamp,X (mg),Y (mg),Z (mg)
65107,-789,657,-6
65133,-796,658,42
65193,-773,684,4
65253,-884,751,-22
65283,-953,738,12
65344,-1115,853,142
65403,-931,573,-37
65433,-705,477,-43
65494,-937,512,57
65554,-772,459,74
65583,-714,441,76
65643,-624,389,94
65704,-687,449,106
65734,-735,512,71
65794,-744,512,107
65854,-712,577,131
65883,-784,617,118
65944,-796,651,160
66004,-793,656,159
66034,-1012,731,161
66093,-1150,742,199
66154,-1354,883,-403
66184,-731,428,181
66244,-757,475,-149
66304,-787,602,-126
66333,-681,493,-58
66394,-670,484,-76
66454,-502,422,-66
66484,-581,427,-138
66544,-746,523,-95
66604,-698,565,-96
66633,-797,623,-94
66694,-829,727,-107
66754,-1159,829,-173
66784,-1325,874,126
66844,-838,559,-156
66904,-793,469,72
66933,-890,543,107
66994,-785,381,86
67084,-664,389,139
67112,-625,427,147
67143,-670,452,102
67204,-655,459,138
67234,-786,533,101
67293,-814,642,196
67354,-988,699,179
67383,-1047,717,187
67444,-1099,841,146
67504,-864,482,64
67533,-877,425,-197
67593,-780,545,80
67654,-890,534,-45
67683,-706,470,-43
67774,-593,469,-44
67806,-697,507,-85
67833,-668,458,-12
67894,-654,463,-39
67954,-748,527,-76
67983,-842,608,-40
68044,-928,771,-83
68104,-1465,833,-207
68133,-749,632,116
68194,-928,451,-163
68254,-711,523,205
68314,-882,491,51
68344,-639,428,83
68404,-555,404,62
68434,-541,440,102
68494,-662,519,98
68554,-804,625,100
68583,-800,674,130
68644,-843,694,137
68704,-980,763,133
68733,-1052,734,151
68824,-1146,840,100
68853,-766,423,-59
68883,-748,403,-68
68944,-794,552,-37
69033,-734,464,-53
69066,-634,494,-46
69123,-588,431,-48
69154,-552,453,-120
69184,-636,521,-94
69244,-833,633,-58
69304,-832,657,-30
69334,-849,689,-46
69394,-886,794,-135
69484,-1388,923,-153
69515,-878,667,139
69544,-861,473,-139
69604,-783,474,140
69633,-770,428,57
69694,-636,353,101
69754,-531,357,64
69873,-582,424,123
69907,-709,444,89
69907,-818,535,112
69933,-849,671,127
69994,-794,658,127
70054,-844,700,95
70083,-963,756,185
70144,-1262,990,48
70204,-1075,725,-108
70234,-656,424,-103
70294,-797,560,-67
70383,-720,542,1
70412,-642,369,-68
70444,-510,437,-68
70534,-478,432,-59
70559,-590,476,-76
70594,-808,585,-106
70653,-820,675,-20
70683,-779,607,-76
70743,-799,681,-52
70803,-910,848,-187
70833,-1522,965,-237
70893,-862,652,144
70954,-762,423,-114
70983,-866,591,196
71044,-836,494,219
71104,-719,398,-69
71133,-523,366,113
71194,-449,390,109
71254,-691,457,160
71283,-874,606,167
71344,-854,665,161
71404,-783,642,127
71433,-929,718,159
71494,-976,810,133
71554,-1349,871,-134
71584,-829,456,104
71654,-742,475,-62
71703,-817,549,-67
71733,-733,426,-44
71793,-628,370,-35
71853,-522,397,-30
71883,-570,379,-86
71944,-740,464,-72
72004,-879,592,-44
72034,-872,668,-27
72093,-926,684,-19
72154,-982,797,-129
72183,-1420,875,-223
72244,-877,511,254
72304,-720,394,-140
72333,-861,537,167
72394,-765,417,219
72454,-663,305,-78
72484,-543,370,166
72544,-605,412,94
72634,-849,623,133
72635,-685,476,152
72694,-844,654,85
72754,-771,625,129
72784,-834,660,118
72844,-919,685,135
72904,-1081,774,150
72933,-1534,830,-205
72994,-737,382,275
73054,-671,364,-30
73084,-905,615,-34
73144,-734,478,-44
73204,-656,402,-74
73233,-441,452,-54
73324,-515,383,-90
73355,-660,423,-122
73383,-853,549,-8
73444,-823,625,-41
73504,-935,629,-61
73533,-1033,798,-119
73594,-1494,894,-127
73653,-845,580,127
73683,-815,411,0
73744,-790,552,222
73804,-928,424,-9
73834,-414,295,139
73894,-494,342,67
73954,-524,426,154
73984,-868,540,152
74074,-955,664,159
74105,-902,719,176
74133,-1066,779,119
74193,-903,821,136
74254,-1270,730,-148
74283,-733,391,75
74344,-785,508,-164
74404,-794,525,15
74434,-649,421,-43
74494,-457,424,-28
74554,-335,454,-30
74584,-644,528,-87
74644,-851,666,-53
74704,-798,677,0
74733,-799,676,-116
74794,-883,835,-106
74884,-1156,928,-40
74914,-1141,810,297
74944,-738,410,-157
75033,-822,517,166
75058,-859,557,259
75093,-728,377,-227
75153,-538,316,186
75183,-260,389,19
75244,-571,467,172
75304,-818,599,116
75334,-948,726,169
75393,-687,658,110
75453,-740,674,20
75483,-720,750,207
75544,-1211,992,104
75603,-1319,811,-16
75633,-872,523,-24
75693,-706,466,82
75753,-853,535,31
75783,-825,527,54
75874,-677,489,-78
75904,-312,469,-79
75934,-442,396,-16
75993,-553,522,-13
76054,-799,636,39
76084,-961,774,31
