timestamp,X (mg),Y (mg),Z (mg)
327963,-793,560,47
327988,-825,573,56
328048,-851,559,14
328108,-849,602,5
328137,-837,551,115
328199,-944,659,246
328258,-1201,846,209
328287,-1265,668,282
328349,-672,527,221
328408,-491,611,130
328438,-718,584,263
328499,-804,526,438
328558,-674,472,313
328588,-672,465,27
328648,-562,481,153
328708,-624,515,262
328738,-720,558,237
328798,-774,588,254
328858,-842,623,285
328888,-854,707,272
328948,-870,787,298
329008,-932,821,385
329038,-1161,698,422
329099,-852,410,36
329158,-638,339,17
329188,-816,424,395
329248,-760,469,249
329308,-813,350,6
329338,-671,338,297
329398,-587,344,155
329458,-647,406,7
329488,-793,422,171
329548,-858,467,234
329608,-938,516,163
329638,-964,533,202
329698,-1047,689,236
329758,-1362,833,199
329788,-982,552,263
329848,-649,506,187
329908,-644,507,248
329938,-687,513,391
329998,-640,450,317
330058,-690,389,99
330088,-598,378,275
330148,-536,432,311
330208,-669,526,250
330238,-834,610,190
330298,-826,641,219
330358,-925,697,222
330388,-947,785,265
330448,-993,803,354
330508,-1191,775,404
330538,-859,416,-29
330598,-733,332,205
330658,-789,453,509
330687,-724,464,125
330748,-808,327,-321
330808,-579,256,147
330838,-484,333,316
330898,-654,438,283
330958,-924,438,29
330988,-1235,493,-369
331048,-1026,588,-66
331108,-856,509,206
331138,-970,495,228
331198,-1090,646,-5
331258,-1141,601,126
331288,-830,513,75
331348,-893,465,117
331408,-794,495,214
331438,-796,419,165
331498,-639,411,73
331558,-607,377,93
331588,-630,394,172
331648,-745,502,117
331708,-881,552,96
331737,-929,576,190
331798,-948,601,133
331858,-927,627,157
331887,-884,665,193
331948,-1112,677,302
332008,-1011,510,264
332038,-791,345,-92
332098,-839,363,325
332158,-775,463,407
332188,-780,407,-116
332248,-702,359,96
332308,-562,384,254
332338,-620,417,-74
332398,-816,488,27
332458,-874,540,153
332488,-928,516,95
332579,-962,575,128
332608,-1060,695,69
332638,-1296,819,100
332698,-1091,620,247
332758,-662,544,198
332789,-643,553,257
332848,-721,555,409
332908,-682,502,411
332938,-618,440,11
332998,-557,387,-13
333058,-602,403,323
333089,-751,528,220
333148,-835,583,43
333208,-760,594,323
333238,-820,627,259
333298,-937,761,168
333358,-1018,801,321
333388,-1162,728,406
333448,-807,461,44
333508,-653,358,-4
333538,-805,407,385
333598,-825,527,335
333658,-857,416,-138
333688,-635,381,94
333748,-547,366,184
333808,-609,407,12
333838,-703,470,58
333929,-963,560,191
333958,-1031,547,121
333988,-904,538,110
334048,-911,604,137
334108,-1169,834,172
334138,-1242,653,273
334198,-744,532,194
334258,-703,564,162
334288,-733,570,348
334348,-704,479,446
334408,-596,426,250
334438,-626,380,1
334499,-556,454,232
334558,-630,505,265
334588,-788,558,47
334648,-849,609,206
334708,-877,638,294
334738,-831,635,128
334799,-857,695,236
334858,-984,792,384
334888,-1225,744,339
334948,-873,431,3
335008,-725,398,135
335038,-858,442,418
335098,-748,456,225
335158,-734,384,16
335188,-623,347,168
335248,-603,375,110
335308,-653,443,-38
335338,-804,497,134
335399,-925,505,227
335458,-894,538,65
335488,-934,541,26
335549,-944,604,149
335608,-1173,763,135
335638,-1337,726,246
335698,-806,553,224
335758,-636,550,201
335788,-690,534,343
335848,-667,519,476
335909,-541,434,306
335938,-524,374,-11
335998,-601,402,82
336058,-652,511,282
336088,-764,580,218
336149,-873,580,218
336208,-884,658,222
336238,-914,710,123
336298,-936,740,231
336358,-929,797,345
336388,-1050,738,415
336448,-873,428,215
336508,-677,438,273
336538,-825,480,388
336598,-708,427,165
336658,-661,415,-3
336688,-615,427,52
336748,-632,425,85
336808,-687,457,22
336838,-723,498,116
336898,-835,561,113
336958,-851,583,-52
336988,-914,590,124
337078,-947,673,128
337107,-1236,908,108
337138,-1080,715,344
337198,-650,663,338
337258,-622,625,285
337288,-740,560,429
337348,-578,497,318
337408,-589,429,-34
337438,-524,447,81
337498,-624,538,265
337558,-769,584,134
337588,-730,618,233
337648,-749,636,288
337708,-765,665,143
337738,-860,733,102
337798,-830,802,201
337858,-950,874,360
337888,-1138,744,227
337948,-775,483,49
338008,-639,479,345
338038,-738,495,474
338099,-722,520,337
338188,-811,443,-120
338189,-625,471,137
338248,-614,459,142
338338,-668,522,-18
338372,-705,579,208
338398,-745,600,160
338458,-863,606,-68
338488,-882,628,156
338548,-777,676,206
338608,-875,742,113
338638,-805,675,305
338698,-904,704,352
338758,-935,705,57
