timestamp,X (mg),Y (mg),Z (mg)
2085888,-469,-626,-231
2085940,-581,-638,-135
2086001,-604,-667,-173
2086029,-786,-883,-208
2086090,-770,-980,-279
2086150,-1200,-883,-309
2086180,-781,-627,-366
2086240,-881,-436,-616
2086300,-792,-426,-312
2086329,-589,-455,-212
2086389,-392,-508,-225
2086449,-448,-607,-182
2086480,-662,-691,-207
2086540,-669,-713,-257
2086599,-588,-704,-226
2086629,-629,-765,-377
2086690,-1036,-742,-560
2086749,-886,-828,-343
2086780,-666,-798,-679
2086840,-601,-726,-698
2086900,-828,-804,-702
2086929,-786,-564,-533
2086989,-711,-395,-59
2087049,-471,-459,-254
2087080,-442,-623,-221
2087140,-465,-714,-38
2087200,-409,-774,-58
2087230,-631,-897,-53
2087290,-704,-911,32
2087350,-1077,-867,-21
2087380,-843,-663,-274
2087440,-959,-676,-426
2087500,-840,-487,-388
2087530,-632,-414,-240
2087590,-389,-406,-243
2087650,-332,-589,-193
2087680,-637,-784,-167
2087740,-693,-810,-144
2087800,-568,-765,-206
2087829,-486,-764,-420
2087891,-993,-830,-800
2087950,-845,-841,-269
2087979,-653,-868,-896
2088039,-528,-755,-561
2088100,-864,-786,-730
2088129,-782,-571,-461
2088189,-589,-428,-104
2088250,-477,-490,-156
2088279,-516,-632,-79
2088340,-336,-681,105
2088400,-400,-762,62
2088429,-661,-910,23
2088490,-548,-937,69
2088550,-1092,-887,-109
2088579,-1007,-621,-131
2088640,-785,-725,-506
2088700,-882,-630,-446
2088729,-493,-476,-222
2088790,-291,-475,-336
2088849,-400,-658,-204
2088879,-604,-767,-148
2088939,-682,-796,-256
2089000,-658,-741,-232
2089030,-524,-809,-378
2089089,-974,-859,-788
2089149,-640,-999,-289
2089180,-537,-947,-831
2089240,-590,-809,-806
2089300,-1034,-669,-670
2089329,-768,-512,-344
2089390,-619,-421,-122
2089449,-457,-537,-79
2089479,-380,-737,-93
2089540,-215,-753,106
2089600,-537,-866,114
2089629,-666,-909,198
2089689,-590,-1048,19
2089749,-1015,-939,80
2089780,-811,-460,-365
2089840,-937,-622,-510
2089899,-746,-520,-214
2089929,-569,-431,-241
2089989,-366,-542,-179
2090050,-596,-810,-171
2090079,-780,-832,-219
2090140,-606,-697,-215
2090200,-560,-557,-309
2090229,-846,-614,-556
2090289,-1161,-779,-606
2090350,-849,-957,-677
2090379,-441,-755,-475
2090439,-608,-865,-675
2090500,-863,-763,-785
2090530,-780,-465,-367
2090590,-570,-436,-92
2090649,-517,-561,-203
2090679,-410,-705,-56
2090739,-218,-703,129
2090800,-555,-862,143
2090829,-619,-944,220
2090889,-614,-1139,-2
2090949,-933,-924,86
2090980,-678,-656,-246
2091040,-960,-726,-545
2091099,-624,-460,-213
2091129,-472,-400,-226
2091189,-170,-567,-293
2091250,-471,-738,-108
2091280,-754,-868,-226
2091340,-703,-780,-327
2091400,-500,-616,-271
2091429,-883,-726,-674
2091489,-954,-757,-604
2091550,-692,-831,-863
2091579,-624,-744,-634
2091640,-878,-867,-733
2091699,-830,-643,-724
2091729,-462,-457,-121
2091790,-531,-503,-161
2091850,-544,-613,-97
2091879,-439,-758,8
2091939,-298,-618,127
2092000,-493,-625,162
2092030,-703,-817,370
2092090,-561,-995,135
2092149,-1032,-938,250
2092180,-882,-793,-192
2092239,-861,-558,-417
2092300,-522,-291,-516
2092329,-793,-343,-199
2092389,-569,-461,-207
2092449,-608,-758,-293
2092480,-616,-783,-292
2092539,-758,-645,-338
2092599,-636,-499,-435
2092629,-771,-723,-852
2092690,-861,-785,-250
2092750,-821,-903,-851
2092780,-480,-776,-490
2092840,-779,-769,-760
