timestamp,X (mg),Y (mg),Z (mg)
443201,-825,519,214
443218,-826,505,177
443278,-826,510,214
443338,-815,507,200
443368,-840,506,189
443428,-840,510,178
443488,-821,498,228
443517,-800,504,232
443579,-850,501,161
443638,-824,497,228
443668,-834,505,198
443728,-834,495,185
443788,-828,515,226
443818,-834,537,176
443878,-850,566,136
443938,-628,489,46
443967,-634,545,226
444028,-882,558,417
444088,-816,591,196
444118,-866,493,-121
444178,-871,482,338
444238,-849,543,332
444268,-926,446,-171
444328,-759,410,-47
444388,-706,369,58
444418,-640,327,5
444478,-566,382,97
444538,-788,470,173
444568,-901,475,249
444628,-902,455,254
444688,-909,634,267
444717,-958,554,332
444778,-811,853,385
444838,-1288,662,463
444867,-841,564,508
444928,-513,494,195
444988,-694,450,-140
445018,-559,462,119
445078,-502,431,300
445138,-586,513,471
445168,-726,609,367
445228,-753,692,50
445288,-919,656,-182
445318,-814,734,250
445378,-1071,742,399
445438,-1121,860,-43
445468,-1379,558,234
445558,-966,509,419
445591,-692,343,-33
445618,-534,298,-3
445678,-446,284,104
445738,-667,300,234
445768,-829,329,303
445828,-881,401,258
445888,-943,419,78
445918,-775,404,285
445978,-790,451,358
446038,-1001,619,347
446068,-1126,568,316
446128,-922,833,385
446188,-1120,608,424
446217,-735,659,436
446278,-592,517,187
446338,-609,565,-152
446368,-618,587,184
446428,-739,644,499
446488,-697,622,448
446518,-630,455,31
446578,-587,419,-170
446638,-710,648,255
446668,-934,637,400
446758,-771,641,261
446787,-702,600,-114
446818,-812,639,81
446878,-720,684,227
446938,-1075,717,269
446967,-1319,762,248
447028,-1177,500,263
447118,-761,430,175
447149,-670,360,84
447178,-625,356,115
447238,-603,271,126
447267,-589,229,133
447328,-575,263,164
447388,-739,455,216
447418,-1040,480,246
447478,-888,451,341
447538,-1027,686,429
447568,-1131,686,491
447628,-1028,997,575
447688,-1238,597,565
447718,-715,540,410
447778,-404,481,24
447838,-414,488,-147
447868,-725,642,155
447928,-909,708,449
447989,-978,734,488
448017,-755,609,-159
448078,-568,403,-155
448138,-362,378,50
448176,-523,587,194
448228,-916,579,392
448288,-979,716,397
448318,-839,623,-277
448378,-801,617,-34
448438,-818,678,301
448467,-1063,671,194
448528,-1218,708,192
448588,-1229,511,415
448618,-809,367,164
448678,-722,323,53
448738,-571,293,121
448767,-472,284,41
448828,-638,251,52
448888,-707,319,255
448918,-816,437,347
448978,-1047,437,219
449038,-769,519,68
449067,-1206,790,299
449128,-1227,704,420
449188,-692,874,281
449217,-1223,645,393
449278,-878,551,641
449338,-426,505,315
449367,-339,393,-66
449428,-606,412,45
449488,-645,327,307
449518,-452,452,377
449608,-790,619,252
449637,-1108,746,248
449667,-833,713,-139
449728,-633,590,45
449788,-988,697,338
449818,-1200,1037,141
449878,-1658,684,-194
449938,-955,446,177
449967,-647,351,120
450028,-623,351,118
450089,-618,376,109
450117,-894,370,119
450178,-886,284,274
450238,-642,260,258
450267,-545,266,60
450328,-687,297,99
450388,-734,397,280
450418,-944,405,250
450478,-973,496,221
450538,-1169,778,294
450567,-1356,862,345
450628,-996,860,456
450688,-921,556,431
450718,-561,439,243
450778,-383,395,14
450838,-362,379,-24
450867,-692,384,335
450958,-607,374,440
450987,-451,476,229
451018,-966,656,-77
451077,-1037,693,-193
451138,-624,665,-32
451168,-1070,721,155
451228,-1176,893,329
451288,-1506,828,233
451348,-863,575,261
451378,-642,476,170
451438,-611,415,-8
451468,-545,330,10
451528,-518,358,111
451588,-710,330,224
451618,-703,437,246
451678,-840,517,55
451738,-929,480,141
451767,-688,489,273
451828,-1002,787,213
451888,-1333,623,345
451918,-790,1051,395
451978,-1282,766,362
452038,-806,566,532
452067,-420,500,96
452128,-525,409,-399
452188,-619,577,120
452218,-844,444,547
452278,-560,459,409
452338,-416,414,32
452367,-808,553,-20
452428,-917,584,121
452488,-723,514,77
452518,-802,741,102
452578,-1028,793,237
452639,-1304,910,376
452668,-1222,676,290
452728,-931,592,378
452789,-706,516,59
452817,-493,402,-182
452878,-442,354,-1
452939,-707,371,208
452968,-719,353,20
453028,-663,402,29
453088,-796,513,242
453118,-898,498,145
453178,-822,491,14
453238,-850,558,135
453267,-1216,854,255
453328,-1055,781,322
453388,-821,847,351
453418,-959,649,416
453478,-674,568,336
453568,-609,502,-83
453602,-664,523,45
453628,-759,597,374
453687,-812,628,412
453717,-714,538,62
453778,-621,453,30
453838,-544,417,236
453867,-495,463,246
453928,-623,515,74
