timestamp,X (mg),Y (mg),Z (mg)
1213727,-97,739,-61
1213781,-45,1004,-54
1213811,-249,962,-66
1213871,-317,880,17
1213933,-185,932,-3
1213961,-122,835,-26
1214022,9,1308,-40
1214081,-107,1560,-111
1214111,-310,1416,-185
1214171,-339,1104,-420
1214231,13,981,-512
1214261,-58,918,-94
1214322,33,970,31
1214381,-46,761,44
1214411,-106,702,31
1214471,-227,754,-83
1214531,-277,770,-109
1214561,-210,784,-140
1214621,-62,995,-155
1214711,-180,988,-132
1214744,-267,903,-99
1214771,-187,989,-120
1214831,-139,961,-101
1214861,-106,1109,-33
1214921,-271,1101,-92
1214982,-207,1378,-134
1215011,-237,1491,-202
1215071,-423,961,-176
1215131,-238,772,-115
1215161,-54,714,-103
1215221,16,680,-34
1215281,-88,710,12
1215311,-238,894,34
1215371,-338,1025,12
1215401,-330,1046,-15
1215462,-135,1067,-121
1215522,-25,994,-175
1215551,-10,898,-163
1215612,-67,894,-89
1215671,-152,1052,-74
1215702,-178,1187,-65
1215761,-283,1046,-57
1215822,-157,1187,-134
1215851,-30,1454,-220
1215911,-227,1029,-297
1215971,-173,796,-260
1216001,0,766,-211
1216061,68,830,-71
1216121,-10,715,21
1216151,-101,645,-1
1216212,-122,766,-35
1216301,-97,1054,-27
1216335,-270,1064,-93
1216361,-367,969,-142
1216421,-230,1054,-168
1216452,-15,1272,-147
1216511,-207,1086,-142
1216571,-209,1290,-102
1216602,-254,1366,-210
1216661,-390,893,-99
1216721,-214,735,-40
1216751,-13,747,-90
1216811,-5,724,-50
1216871,-108,866,26
1216932,-285,955,0
1216961,-473,640,-34
1217021,-164,910,-78
1217052,64,1172,-123
1217111,-77,887,-168
1217171,-106,981,-80
1217202,-205,943,-54
1217261,-25,1294,30
1217322,-143,1380,-3
1217351,-218,1379,-187
1217411,-178,1232,-405
1217531,-25,958,-678
1217577,-107,874,-102
1217577,2,871,-9
1217621,28,787,71
1217651,-41,637,71
1217711,-128,703,-70
1217801,-212,726,-153
1217833,-189,905,-190
1217861,-204,1032,-167
1217921,-279,986,-146
1217951,-238,957,-168
1218012,-32,1389,-131
1218071,-240,1299,-114
1218132,-311,1376,-136
1218161,-365,1246,-246
1218222,-277,956,-167
1218252,-114,711,-83
1218311,-6,681,-71
1218371,-11,664,-31
1218432,-188,755,-3
1218461,-316,789,-3
1218521,-325,873,-10
1218581,-141,1061,-121
1218611,-43,1068,-152
1218671,-53,892,-166
1218701,-33,908,-150
1218761,19,1316,-78
1218821,-174,1362,-6
1218851,-179,1548,-89
1218911,-239,1353,-347
1219031,-121,744,-374
1219074,15,700,-194
1219075,142,926,-68
1219121,58,837,66
1219151,-140,592,2
1219211,-204,658,-45
1219272,-148,905,-118
1219301,-222,1033,-91
1219361,-328,930,-94
1219421,-291,920,-188
1219451,-63,1218,-174
1219542,-173,1263,-185
1219573,-289,1283,-43
1219601,-265,1424,-180
1219661,-346,1168,-185
