timestamp,X (mg),Y (mg),Z (mg)
52370,-786,594,68
52423,-795,591,98
52483,-810,579,153
52512,-734,583,31
52573,-744,629,55
52634,-805,646,244
52663,-795,629,223
52723,-766,638,-86
52784,-668,597,-39
52813,-585,472,206
52873,-482,407,158
52933,-454,503,97
52963,-788,662,234
53023,-871,676,108
53083,-774,733,-234
53113,-829,680,140
53173,-656,725,210
53233,-742,755,-217
53262,-876,716,70
53323,-864,665,218
53383,-980,740,65
53413,-1082,650,204
53473,-823,593,122
53533,-682,518,-110
53563,-633,457,191
53623,-563,408,150
53683,-618,387,-146
53713,-662,446,71
53773,-727,506,209
53833,-879,541,55
53863,-856,576,93
53923,-863,531,168
53983,-868,636,199
54013,-1150,729,193
54073,-831,584,167
54133,-708,725,173
54163,-1062,673,304
54223,-741,718,305
54283,-619,574,-153
54313,-701,553,-9
54373,-550,541,178
54435,-513,470,82
54463,-605,452,163
54523,-609,554,188
54583,-731,668,109
54613,-855,681,-59
54673,-648,662,-29
54733,-762,727,16
54763,-974,757,101
54823,-999,800,18
54883,-1181,760,97
54913,-1198,674,334
54973,-763,593,-89
55033,-562,441,-154
55063,-463,392,165
55123,-522,355,221
55183,-685,406,119
55212,-839,501,-102
55273,-861,515,189
55333,-826,508,237
55362,-827,523,-34
55423,-881,695,110
55483,-1105,701,233
55513,-822,880,87
55573,-1181,858,232
55633,-959,638,396
55663,-515,563,20
55723,-470,509,-378
55783,-561,594,46
55813,-792,544,343
55873,-669,432,263
55933,-474,514,61
55963,-802,595,-49
56023,-667,571,134
56083,-559,597,-32
56113,-703,691,-30
56173,-914,877,214
56233,-1505,970,35
56263,-1176,778,-221
56323,-1079,650,238
56383,-665,570,45
56413,-549,413,-98
56473,-529,420,103
56533,-643,369,174
56563,-735,384,-127
56623,-633,358,-149
56683,-714,464,169
56713,-822,504,204
56773,-831,525,86
56833,-793,515,143
56863,-956,759,291
56923,-1255,735,315
56983,-883,854,65
57012,-1190,729,125
57073,-747,610,340
57133,-587,524,-63
57162,-574,475,-140
57223,-610,495,237
57283,-604,376,286
57313,-478,418,184
57373,-671,640,94
57433,-973,673,83
57463,-743,706,-182
57523,-814,610,-177
57583,-661,649,127
57612,-818,779,85
57673,-1190,782,-4
57733,-1128,816,129
57762,-1386,587,185
57854,-682,507,-108
57882,-494,375,-180
57913,-476,343,72
57973,-678,353,158
58033,-762,310,-2
58063,-693,383,34
58124,-868,475,163
58183,-935,483,99
58213,-838,438,48
58273,-899,610,199
58333,-1104,717,276
58362,-953,761,246
58423,-1105,822,244
58483,-1011,662,333
58513,-616,588,19
58573,-502,491,-272
58633,-595,575,143
58663,-747,623,311
58723,-653,500,179
58783,-540,476,-41
58813,-605,484,-3
58873,-725,609,206
58933,-806,674,44
58963,-745,599,-43
59023,-751,745,147
59084,-1016,813,54
59112,-1048,817,-42
59173,-1077,773,111
59233,-1091,612,320
59262,-829,645,266
59323,-649,478,-259
59383,-584,461,0
59412,-729,467,246
59473,-860,404,149
59534,-641,402,-14
59563,-586,381,-4
59623,-690,444,109
59684,-784,499,148
59712,-905,490,100
59773,-910,604,67
59833,-1263,789,165
59862,-1058,659,244
59923,-785,781,209
59983,-1060,698,301
60013,-715,587,293
60073,-609,506,-162
60133,-653,538,-130
60162,-756,574,211
60223,-697,557,208
60283,-632,524,94
60313,-569,401,75
60373,-499,521,37
60433,-774,643,-10
60462,-906,650,164
60524,-711,662,-1
60583,-770,656,-117
60613,-911,798,174
60673,-992,711,-80
60733,-941,868,98
60762,-1151,706,384
60823,-1068,707,150
60883,-593,563,-404
60912,-451,439,-10
60973,-707,520,353
61033,-829,511,-22
61062,-826,465,-330
61123,-618,482,210
61183,-589,486,128
61213,-732,485,-138
61273,-681,534,106
61363,-832,551,17
61396,-809,557,-143
61423,-896,715,64
61513,-1182,792,103
61514,-795,957,186
61573,-1128,928,279
61663,-999,662,466
61696,-510,602,156
61723,-393,490,-496
61783,-538,654,40
61813,-824,807,347
61873,-1050,795,127
61933,-695,685,-290
61963,-508,445,-136
62023,-384,398,110
62083,-386,559,81
62113,-882,630,139
62173,-826,616,142
62233,-614,662,-118
62262,-819,638,96
62323,-848,874,203
62383,-1159,856,-244
62412,-1012,805,145
62473,-1070,564,299
62533,-845,700,49
62563,-700,526,-218
62623,-740,504,163
62683,-786,483,195
62713,-840,488,-12
62773,-846,486,-25
62833,-835,445,162
62863,-734,492,108
62923,-764,496,-182
62983,-801,746,74
63012,-880,592,312
63073,-706,681,296
63133,-946,547,148
63162,-728,603,183
63223,-608,598,-221
63283,-591,413,22
63313,-504,449,300
63373,-397,492,248
63433,-734,662,118
63462,-1037,665,-125
63523,-669,683,-196
63583,-738,617,8
63612,-825,752,256
63673,-1112,823,137
63733,-1292,870,-59
63763,-1018,605,189
63823,-744,610,-1
63883,-630,514,-38
63912,-589,537,127
63973,-755,502,-60
