timestamp,X (mg),Y (mg),Z (mg)
240488,-680,590,32
240511,-676,612,217
240572,-686,655,84
240632,-652,687,107
240661,-652,681,145
240722,-694,725,49
240811,-1107,862,-216
240841,-1040,662,119
240872,-1045,1067,-73
240931,-835,640,-5
240961,-649,463,62
241052,-555,470,-172
241083,-565,420,-104
241111,-656,414,-78
241172,-566,456,-35
241232,-621,537,-20
241261,-764,549,-25
241321,-733,573,-61
241382,-769,672,-64
241411,-899,709,-17
241472,-1099,764,-48
241532,-974,636,151
241592,-1332,1104,193
241621,-914,714,-44
241681,-561,477,-54
241711,-426,409,131
241772,-637,387,31
241831,-507,237,219
241861,-429,318,35
241922,-629,714,63
241982,-879,742,-34
242011,-660,577,160
242072,-822,749,-21
242162,-1554,979,-285
242197,-1070,782,183
242221,-940,966,95
242281,-772,585,-74
242311,-384,374,39
242372,-396,446,-213
242431,-601,499,-13
242461,-645,489,-18
242522,-552,501,-15
242581,-775,567,-17
242611,-813,676,-21
242672,-674,639,-104
242732,-886,762,-30
242761,-1305,884,-74
242822,-1042,660,132
242882,-1206,1022,68
242911,-827,576,-91
242972,-542,428,56
243031,-531,417,82
243061,-669,344,36
243122,-395,217,171
243181,-528,506,79
243211,-854,775,22
243271,-894,683,52
243331,-719,751,81
243361,-770,805,2
243422,-1181,848,-103
243482,-1259,821,-32
243511,-901,969,-94
243571,-759,610,1
243632,-572,476,-39
243661,-446,408,-172
243722,-513,361,-97
243812,-573,421,27
243844,-603,503,-40
243871,-751,583,-10
243932,-797,632,-68
243961,-761,640,-35
244022,-1061,777,-36
244082,-1105,721,29
244112,-1144,763,69
244171,-993,803,-44
244231,-732,465,5
244261,-537,371,34
244321,-498,362,102
244381,-488,278,76
244411,-575,329,79
244471,-600,610,126
244531,-879,742,62
244561,-662,727,59
244622,-842,870,0
244682,-1236,925,-57
244711,-1140,665,39
244771,-1044,1018,-32
244832,-761,606,-13
244861,-608,443,-41
244922,-468,390,-76
244982,-423,323,-67
245011,-561,466,-204
245102,-598,445,54
245132,-803,669,-45
245162,-862,645,-128
245222,-756,552,-50
245282,-1228,867,-56
245311,-1053,766,-24
245372,-1060,685,95
245431,-962,855,21
245462,-723,566,-15
245522,-555,439,47
245582,-582,414,44
245611,-633,287,107
245672,-319,230,102
245732,-510,524,62
245761,-927,798,58
245852,-692,676,152
245881,-783,869,26
245911,-1461,1101,-429
245971,-1238,773,278
246031,-903,945,-23
246092,-766,594,-80
246121,-582,483,133
246211,-477,419,-206
246239,-568,384,-89
246301,-594,475,-40
246331,-634,520,-52
246361,-712,566,-30
246422,-791,572,-58
246481,-740,551,-30
246512,-858,691,-6
246572,-1357,886,-40
246632,-978,679,27
246661,-1031,633,-47
246741,-879,616,35
246781,-790,522,47
246811,-716,486,28
246872,-663,471,28
246931,-676,447,33
246962,-624,372,72
247022,-485,356,54
247082,-558,496,71
247112,-744,655,73
247172,-697,723,60
247232,-673,760,34
247261,-1021,952,-153
247351,-1112,777,69
247381,-1556,1058,-17
247411,-930,824,77
247472,-693,510,19
247532,-490,474,-71
247562,-519,447,-103
247622,-680,498,17
247681,-550,509,-41
247712,-475,441,-52
247772,-642,555,28
247832,-853,718,-34
247862,-780,652,-32
247922,-716,666,-41
247981,-843,758,24
248011,-1172,707,186
248072,-1407,1092,214
248131,-1107,822,-49
248161,-553,443,77
248221,-266,388,-3
248281,-506,390,72
248312,-624,441,205
248372,-627,402,-27
248431,-764,625,189
248461,-734,761,-12
248522,-651,640,76
248581,-687,667,86
248612,-565,665,81
248672,-1194,854,-118
248731,-1131,774,144
248762,-718,958,78
248822,-770,630,-81
248882,-607,536,81
248911,-478,437,-95
248972,-484,364,-108
249060,-491,466,-38
249087,-666,566,-20
249121,-675,633,49
249181,-725,674,-37
249211,-669,600,-38
249272,-685,658,9
249332,-1388,1023,74
249362,-1032,819,469
249422,-1145,919,73
249482,-613,600,34
249512,-728,478,34
249572,-641,519,111
249631,-669,566,110
249662,-522,362,107
249722,-262,297,61
249811,-628,583,133
249842,-828,797,65
249871,-730,644,144
249931,-669,767,93
249961,-565,803,7
250021,-1281,841,-274
250081,-1387,1215,510
250111,-629,755,57
250172,-816,657,-69
250232,-476,608,111
250292,-469,433,-176
250321,-541,478,-103
250382,-474,508,19
250411,-538,531,56
250472,-589,598,-14
250532,-718,625,-73
250561,-635,603,19
250622,-1088,873,71
250681,-1137,884,-7
250711,-1612,1127,341
250801,-845,749,-29
250831,-118,574,5
250861,-691,659,127
250921,-692,506,177
250981,-667,598,129
251012,-684,620,197
251071,-791,620,126
251132,-722,706,178
251161,-834,799,-20
