timestamp,X (mg),Y (mg),Z (mg)
2735387,-783,530,113
2735440,-783,470,88
2735469,-712,410,109
2735530,-659,403,102
2735651,-738,381,149
2735739,-805,406,69
2735773,-752,416,114
2735773,-756,443,155
2735773,-802,414,121
2735860,-775,465,97
2735890,-1257,512,205
2735950,-1276,423,243
2736161,-1822,454,160
2736162,-875,399,343
2736203,-796,338,191
2736203,-624,284,97
2736203,-740,388,200
2736219,-770,213,274
2736280,-568,245,171
2736340,-681,282,241
2736370,-860,421,271
2736430,-883,380,71
2736490,-836,342,289
2736519,-857,437,148
2736580,-1162,787,269
2736699,-1198,485,-34
2736741,-991,568,134
2736741,-1337,520,472
2736819,-708,353,61
2736845,-766,301,24
2736970,-593,332,2
2736971,-693,408,-7
2737011,-594,281,87
2737029,-578,260,41
2737120,-907,441,107
2737122,-946,662,70
2737210,-813,401,91
2737240,-1162,419,169
2737269,-1306,509,231
2737361,-1155,544,242
2737419,-1364,498,301
2737440,-832,433,83
2737510,-619,268,86
2737540,-670,228,129
2737570,-611,190,197
2737630,-566,189,213
2737690,-729,453,273
2737719,-1019,675,364
2737780,-803,583,-49
2737840,-802,415,303
2737870,-910,576,137
2737960,-1376,715,262
2737989,-1343,682,427
2738020,-984,428,143
2738080,-757,402,169
2738140,-623,502,68
2738170,-543,425,-17
2738261,-493,313,6
2738294,-632,413,92
2738320,-728,460,107
2738380,-823,457,102
2738440,-949,484,104
2738469,-824,476,152
2738530,-1292,548,182
2738590,-1155,436,137
2738620,-1292,777,520
2738681,-733,512,301
2738770,-589,294,144
2738799,-648,227,134
2738830,-649,272,148
2738889,-565,209,192
2738920,-604,392,208
2738980,-724,532,275
2739040,-1223,703,249
2739069,-742,437,29
2739130,-836,535,242
2739191,-1244,944,247
2739220,-1132,558,-126
2739280,-1606,733,517
2739340,-863,413,243
2739370,-673,328,122
2739460,-599,407,50
2739494,-463,268,-25
2739521,-512,287,116
2739580,-688,355,49
2739731,-1093,512,148
2739731,-932,456,135
2739772,-858,426,125
2739850,-1100,658,239
2739850,-1191,522,224
2739910,-1464,700,428
2739940,-944,540,125
2739970,-757,411,137
2740030,-730,203,158
2740120,-619,205,156
2740153,-510,192,118
2740180,-664,225,282
2740240,-635,407,251
2740271,-843,517,317
2740330,-971,553,-19
2740390,-830,435,272
2740420,-1001,697,190
2740480,-1481,854,76
2740540,-1362,780,105
2740570,-1023,585,275
2740660,-805,386,93
2740689,-424,400,30
2740750,-541,361,-8
2740780,-451,305,35
2740840,-660,343,63
2740901,-719,377,235
2740930,-920,440,84
2741019,-948,409,166
2741045,-940,472,194
2741170,-1408,600,245
2741229,-1223,704,379
2741230,-1239,554,342
2741251,-884,550,73
2741319,-648,310,85
2741337,-724,295,159
2741441,-698,353,163
2741445,-669,271,134
2741483,-651,318,285
2741530,-629,345,124
2741589,-652,400,151
2741619,-807,428,206
2741680,-741,504,166
2741740,-1188,899,189
2741770,-1812,733,-735
2741830,-1292,762,-33
2741890,-901,567,112
2741920,-573,450,51
2742039,-581,400,19
2742073,-615,362,11
2742100,-575,363,13
2742130,-801,461,124
2742220,-552,373,60
2742250,-689,358,152
2742310,-894,540,182
2742369,-771,547,141
2742389,-923,522,287
2742430,-1639,707,236
2742520,-1242,609,138
2742520,-1211,631,441
2742610,-710,361,124
2742644,-551,151,109
2742700,-510,282,186
2742730,-894,396,242
2742790,-564,264,313
2742820,-445,296,52
2742880,-760,436,297
2742940,-952,590,186
2742969,-761,436,233
2743030,-897,476,207
2743119,-1189,836,282
2743149,-1436,515,-544
2743210,-1597,667,261
2743240,-860,483,224
2743270,-616,404,163
2743360,-605,511,4
2743389,-623,456,0
2743420,-519,354,101
2743481,-648,385,131
2743601,-620,406,191
2743645,-791,493,181
2743645,-827,483,186
2743690,-743,483,233
2743720,-1410,817,344
2743780,-1200,594,320
2743840,-1645,687,435
2743870,-864,659,75
2743960,-702,239,254
2743991,-470,105,224
2744050,-562,276,84
2744080,-634,359,217
2744140,-547,297,287
2744200,-602,315,164
2744230,-1049,585,127
2744290,-756,483,200
2744319,-945,650,166
2744380,-1853,830,203
2744439,-1370,665,-54
2744470,-1047,480,65
2744559,-842,468,223
2744619,-621,494,108
2744650,-485,417,18
2744680,-507,328,52
2744832,-660,359,73
2744832,-633,411,130
2744877,-725,381,246
2744920,-957,539,291
2744934,-778,484,214
2744980,-702,392,222
2745039,-1241,669,347
2745070,-1121,559,139
2745160,-1223,862,817
2745193,-760,516,22
2745250,-513,323,165
2745310,-603,288,260
2745340,-771,481,204
2745370,-750,359,245
2745430,-436,221,178
2745490,-496,301,144
2745520,-856,538,259
2745580,-971,564,214
2745640,-754,409,169
2745670,-894,680,213
2745759,-1557,1023,404
2745820,-1351,851,192
2745820,-1072,456,-470
2745880,-686,550,164
2745940,-593,471,166
2745970,-697,547,92
2746060,-773,550,178
2746090,-766,509,206
2746150,-835,536,192
2746179,-745,460,231
2746240,-864,431,205
2746270,-1064,569,473
