timestamp,X (mg),Y (mg),Z (mg)
481143,-782,570,70
481168,-789,586,75
481227,-772,561,87
481288,-791,557,91
481317,-810,565,106
481408,-895,583,119
481440,-879,588,66
481467,-845,622,81
481558,-948,686,212
481587,-1068,814,257
481618,-1215,679,257
481677,-730,532,164
481738,-647,516,182
481767,-784,536,352
481828,-730,459,428
481887,-645,408,314
481917,-627,428,189
482008,-602,436,125
482037,-642,491,228
482067,-743,563,260
482158,-829,594,192
482189,-933,610,217
482217,-925,648,284
482278,-920,675,302
482338,-973,699,329
482368,-1058,730,441
482428,-1128,466,452
482488,-687,287,70
482517,-788,227,231
482578,-879,370,458
482638,-644,286,220
482698,-611,238,8
482727,-614,255,15
482788,-706,312,177
482817,-811,345,228
482878,-929,431,224
482938,-1055,473,218
482967,-1027,498,200
483028,-1097,560,174
483088,-1346,764,273
483118,-1139,592,182
483178,-718,511,157
483267,-790,505,318
483300,-764,528,392
483327,-642,408,318
483388,-560,317,71
483417,-520,320,105
483478,-600,382,272
483538,-818,508,387
483567,-957,557,390
483629,-1051,608,406
483688,-1034,598,478
483717,-1054,658,498
483778,-1159,449,336
483838,-885,271,-121
483867,-911,234,194
483928,-848,321,347
483987,-760,266,-124
484017,-576,214,-34
484078,-504,201,98
484167,-680,226,93
484198,-893,338,118
484227,-1018,364,165
484288,-1062,378,202
484317,-1095,375,94
484378,-952,395,-35
484438,-1142,638,174
484467,-1306,652,372
484528,-1060,508,247
484588,-720,444,282
484617,-907,438,489
484678,-728,399,327
484738,-585,267,51
484767,-478,286,210
484828,-481,330,300
484888,-811,490,356
484917,-1065,513,218
484978,-823,484,193
485038,-1004,508,157
485067,-864,525,125
485128,-850,565,202
485188,-947,633,329
485217,-1090,728,440
485278,-1367,542,549
485338,-808,248,165
485367,-834,255,300
485428,-924,416,518
485488,-726,358,6
485517,-630,239,-78
485578,-512,217,168
485638,-518,294,194
485667,-806,465,163
485728,-1190,477,113
485788,-904,509,197
485817,-1178,505,141
485878,-1063,568,71
485938,-1188,593,316
485967,-892,498,298
486028,-648,491,265
486088,-795,464,368
486117,-739,440,430
486178,-555,379,241
486238,-596,328,64
486267,-622,396,310
486328,-698,503,326
486388,-979,500,128
486417,-896,561,282
486478,-803,580,285
486538,-993,659,256
486568,-952,716,365
486628,-1162,745,517
486688,-1121,466,347
486717,-708,229,-24
486778,-775,304,251
486838,-792,402,307
486868,-678,309,29
486928,-641,283,101
486988,-595,322,157
487017,-657,390,-1
487078,-900,486,73
487138,-913,454,211
487167,-909,468,122
487228,-906,470,85
487288,-922,631,193
487317,-1314,810,304
487378,-1332,687,335
487438,-678,555,103
487468,-863,585,249
487528,-777,568,441
487588,-579,428,287
487617,-533,325,53
487678,-472,340,112
487738,-536,442,304
487768,-808,561,318
487828,-941,553,214
487888,-792,563,164
487917,-888,604,201
487978,-890,621,231
488038,-868,653,224
488067,-1161,797,441
488128,-1430,576,466
488217,-766,259,11
488250,-676,270,271
488277,-906,393,449
488338,-800,335,43
488367,-644,248,96
488428,-568,276,231
488488,-576,323,14
488517,-863,433,58
488578,-943,456,218
488667,-923,455,125
488700,-920,455,94
488728,-907,507,192
488788,-1199,801,257
488817,-1402,782,342
488878,-880,550,204
488938,-683,532,212
488967,-756,496,409
489028,-607,437,367
489088,-504,380,186
489117,-502,332,92
489178,-610,446,343
489238,-741,512,394
489267,-914,551,116
489328,-898,560,169
489388,-775,589,271
489418,-910,622,193
489478,-933,665,357
489567,-1116,724,500
489601,-1312,504,537
489627,-781,247,152
489688,-751,307,282
489718,-792,337,316
489778,-704,287,2
489838,-636,265,56
489867,-596,291,144
489928,-700,361,39
489988,-822,430,116
490017,-947,454,175
490078,-905,435,88
490138,-871,452,116
490167,-820,459,141
490228,-875,467,103
490288,-920,492,70
490318,-1188,739,270
490378,-1387,735,459
490438,-1011,535,332
490467,-696,557,63
490528,-888,537,389
490588,-791,478,547
490617,-520,375,317
490678,-465,313,96
490738,-515,377,114
490767,-680,462,304
490828,-812,515,293
490888,-921,554,198
490918,-779,595,166
490978,-847,621,49
491038,-906,652,138
491067,-965,723,310
491128,-1134,796,400
491188,-1266,650,465
491217,-696,345,116
491278,-676,361,250
491338,-830,419,471
491368,-709,427,-15
491428,-686,350,-162
491488,-587,376,193
491518,-638,400,16
491578,-798,460,0
491638,-807,496,201
491668,-895,534,132
491728,-907,577,45
491788,-864,568,124
491818,-898,702,139
491878,-1233,900,226
491938,-1145,708,413
491968,-655,636,226
492028,-730,587,180
492088,-749,637,398
492117,-618,533,274
492178,-654,441,-1
492238,-565,423,119
492268,-546,479,200
492328,-751,556,60
492388,-737,553,201
492418,-726,577,124
492478,-818,598,10
492538,-793,637,189
