timestamp,X (mg),Y (mg),Z (mg)
3115154,-725,693,116
3115181,-754,720,117
3115241,-923,775,157
3115301,-1124,834,146
3115331,-1202,847,42
3115391,-835,639,56
3115451,-827,496,0
3115481,-826,429,229
3115541,-826,416,122
3115601,-783,419,156
3115631,-616,338,116
3115691,-583,405,133
3115751,-608,439,128
3115780,-778,499,168
3115872,-830,591,161
3115901,-791,613,201
3115931,-842,597,189
3115991,-942,673,180
3116051,-1021,655,198
3116081,-988,768,154
3116141,-1207,597,128
3116201,-694,416,-454
3116231,-799,641,178
3116291,-655,546,-109
3116351,-619,457,43
3116381,-530,516,41
3116441,-500,466,52
3116501,-598,521,15
3116531,-818,634,98
3116591,-834,700,30
3116651,-853,742,22
3116681,-948,892,32
3116741,-1237,939,-87
3116801,-977,658,104
3116830,-695,507,-11
3116891,-732,538,65
3116951,-869,491,293
3116981,-705,364,221
3117041,-525,406,-208
3117101,-613,475,146
3117130,-723,458,272
3117191,-844,543,20
3117252,-774,633,217
3117281,-845,622,139
3117341,-914,644,167
3117431,-985,831,148
3117463,-1171,861,197
3117491,-733,446,-812
3117551,-788,673,262
3117581,-466,648,-258
3117641,-633,466,56
3117701,-606,483,-58
3117731,-422,545,-13
3117791,-556,550,-32
3117851,-761,599,-28
3117881,-756,673,58
3117941,-734,675,-7
3118001,-707,659,14
3118031,-766,721,16
3118092,-875,804,15
3118151,-1336,994,-64
3118181,-1070,816,262
3118241,-716,515,-126
3118301,-774,595,137
3118331,-758,496,206
3118391,-767,413,134
3118451,-545,369,31
3118481,-479,411,194
3118541,-646,466,257
3118631,-768,534,44
3118663,-736,631,269
3118691,-812,688,118
3118751,-759,676,184
3118781,-834,725,182
3118841,-917,728,186
3118901,-953,933,231
3118961,-1384,687,-84
3118991,-615,455,253
3119052,-896,666,-206
3119081,-675,616,95
3119141,-672,433,-6
3119231,-511,515,17
3119262,-462,479,12
3119291,-602,543,-1
3119380,-770,602,55
3119407,-834,682,59
3119441,-813,686,9
3119501,-905,771,30
3119531,-875,751,-40
3119591,-1306,807,-93
3119651,-772,554,189
3119681,-807,444,-4
3119741,-787,441,192
3119801,-624,379,204
3119831,-677,429,134
3119891,-644,506,164
3119980,-688,536,75
3120008,-679,577,225
3120041,-721,616,148
3120101,-768,643,204
3120161,-741,645,192
3120191,-748,633,195
3120251,-822,710,200
3120340,-1034,750,251
3120368,-1020,825,202
3120401,-1174,724,-216
3120431,-717,465,139
3120491,-716,474,-66
3120581,-778,562,-53
3120611,-698,537,-12
3120671,-653,435,-48
3120761,-493,411,-23
3120761,-502,441,3
3120794,-627,540,-64
3120851,-796,665,27
3120881,-762,670,23
3120941,-787,688,-23
3121001,-884,834,-68
3121031,-1533,1025,-94
3121092,-907,712,109
3121152,-727,436,135
3121181,-769,507,158
3121271,-773,602,254
3121301,-909,500,-22
3121331,-687,521,186
3121391,-504,484,76
3121451,-489,434,92
3121481,-631,489,187
3121541,-725,671,182
3121601,-870,625,225
3121630,-785,644,148
3121691,-897,698,180
3121751,-998,710,256
3121781,-1128,984,271
3121841,-1091,555,-358
3121961,-747,509,148
3121962,-675,676,5
3122004,-820,582,31
3122051,-602,447,-41
3122081,-443,494,5
3122141,-303,447,52
3122201,-667,522,-42
3122231,-828,688,74
3122291,-772,726,48
3122351,-759,720,32
3122381,-790,775,7
3122441,-985,917,11
3122501,-1396,875,141
3122531,-662,499,53
3122591,-758,604,16
3122651,-846,603,262
3122681,-722,363,297
3122772,-531,357,-298
3122802,-426,383,242
3122830,-441,423,161
3122921,-781,546,179
3122950,-878,719,201
3122981,-794,706,160
3123041,-889,713,167
3123101,-983,813,238
3123130,-1311,926,120
3123192,-772,497,149
3123251,-700,478,-81
3123281,-767,597,11
3123341,-628,519,-45
3123432,-614,436,-38
3123432,-452,455,-8
3123491,-519,465,-41
3123551,-621,535,-49
3123581,-806,665,12
3123642,-718,671,9
3123701,-735,640,3
3123731,-725,688,2
3123791,-755,724,-49
3123851,-1188,897,-105
3123881,-1058,952,225
3123941,-937,618,-11
3124031,-715,582,29
3124063,-831,580,200
3124091,-752,466,181
3124181,-715,377,102
3124208,-456,376,99
3124241,-574,434,170
3124301,-605,488,108
3124331,-766,614,184
3124451,-810,703,171
3124456,-800,698,171
3124493,-828,689,135
3124630,-857,733,210
3124660,-907,872,196
3124674,-1321,727,-156
3124721,-740,442,-41
3124780,-796,573,-18
3124794,-743,599,58
3124900,-619,496,49
3124930,-591,454,-33
3124944,-468,448,-14
3124991,-563,482,-22
3125051,-699,577,-22
3125081,-751,677,41
3125141,-730,658,20
3125201,-742,650,31
3125231,-726,675,21
3125291,-688,731,17
3125351,-1347,928,-71
3125381,-1081,919,49
3125441,-953,604,142
3125501,-828,509,140
3125531,-868,589,208
3125591,-764,422,152
3125651,-487,336,90
3125681,-421,339,112
3125741,-510,417,188
3125801,-663,546,148
3125831,-831,743,184
3125891,-705,696,177
3125981,-695,684,120
3126008,-729,703,162
3126041,-749,704,175
3126130,-753,796,164
3126149,-1065,959,148
3126191,-1057,796,151
3126251,-923,647,55
3126281,-838,584,53
3126341,-839,611,134
3126401,-661,478,60
3126432,-431,349,4
3126491,-275,357,-4
3126551,-457,480,-33
3126581,-855,776,38
