timestamp,X (mg),Y (mg),Z (mg)
2766945,-856,496,104
2766970,-861,492,88
2767089,-867,483,90
2767121,-843,493,96
2767121,-846,492,69
2767180,-874,486,80
2767240,-994,516,76
2767270,-1182,584,-23
2767330,-1340,591,115
2767360,-1094,518,105
2767451,-819,339,55
2767481,-848,283,72
2767510,-894,409,132
2767570,-782,436,100
2767630,-714,291,159
2767660,-655,274,152
2767720,-692,361,136
2767840,-719,486,152
2767841,-881,509,202
2767885,-899,517,201
2767990,-829,462,206
2768025,-831,448,210
2768050,-897,532,280
2768081,-1180,638,251
2768170,-1421,788,91
2768193,-1124,385,193
2768230,-759,181,20
2768260,-891,385,27
2768320,-862,474,6
2768381,-716,381,-47
2768410,-646,316,-29
2768470,-623,321,-35
2768530,-757,395,-73
2768560,-879,454,-8
2768620,-890,443,-37
2768740,-898,472,20
2768784,-1043,551,-15
2768784,-1027,622,-61
2768830,-1289,566,-6
2768860,-931,298,95
2768953,-960,305,130
2768979,-915,329,156
2769070,-861,394,116
2769099,-691,254,141
2769159,-649,302,116
2769177,-685,351,176
2769220,-794,387,206
2769280,-974,446,194
2769310,-955,469,234
2769370,-922,516,254
2769430,-1008,517,232
2769461,-1104,528,255
2769520,-1280,657,31
2769610,-987,377,64
2769670,-830,211,-9
2769690,-889,419,5
2769730,-783,433,-30
2769820,-760,319,-101
2769840,-608,396,-51
2769880,-584,379,-6
2769910,-669,408,-63
2770060,-901,537,0
2770064,-838,490,8
2770096,-900,547,20
2770120,-951,577,16
2770210,-1100,633,-77
2770241,-1466,717,-24
2770300,-957,424,76
2770330,-882,225,75
2770420,-966,301,228
2770450,-858,481,155
2770480,-746,316,152
2770510,-616,264,153
2770570,-633,246,145
2770630,-676,381,186
2770660,-758,490,255
2770720,-916,542,264
2770780,-839,558,208
2770810,-845,511,233
2770870,-928,526,240
2770930,-1023,576,326
2770960,-1066,692,297
2771020,-1246,617,216
2771080,-906,216,34
2771141,-872,250,53
2771169,-916,476,47
2771230,-788,442,22
2771260,-627,284,21
2771320,-577,317,37
2771469,-736,509,21
2771469,-603,397,10
2771499,-959,563,64
2771590,-871,522,81
2771620,-863,539,72
2771620,-959,633,59
2771680,-1136,704,105
2771710,-1500,740,186
2771770,-898,344,107
2771830,-852,166,149
2771860,-901,292,131
2771920,-794,424,218
2771980,-654,264,119
2772010,-586,245,115
2772100,-669,366,172
2772130,-805,449,219
2772160,-887,525,309
2772220,-885,530,146
2772280,-864,494,251
2772310,-971,547,235
2772370,-1050,523,343
2772430,-1361,778,315
2772460,-1038,504,200
2772520,-775,203,1
2772580,-911,395,55
2772610,-802,504,60
2772670,-603,403,11
2772730,-549,327,68
2772760,-555,373,45
2772820,-646,458,67
2772881,-810,554,101
2772910,-898,533,78
2772970,-838,519,89
2773030,-932,605,105
2773060,-1016,747,-12
2773120,-1547,847,-32
2773180,-1033,443,66
2773210,-861,193,70
2773271,-963,419,285
2773330,-821,445,125
2773360,-574,271,150
2773420,-464,234,152
2773481,-564,314,132
2773510,-758,381,262
2773570,-917,554,330
2773630,-943,542,204
2773660,-902,551,369
2773720,-1013,572,293
2773780,-1095,625,320
2773810,-1321,761,99
2773870,-970,444,137
2773961,-803,319,59
2774019,-820,489,72
2774038,-723,488,12
2774232,-542,353,55
2774233,-599,321,16
2774235,-642,407,44
2774236,-732,437,13
2774319,-922,494,58
2774334,-907,536,89
2774395,-874,518,84
2774410,-942,556,53
2774500,-1081,715,29
2774530,-1450,664,133
2774560,-968,363,123
2774620,-856,232,124
2774680,-950,363,199
2774710,-829,371,102
2774771,-581,212,131
2774830,-531,180,142
2774860,-652,296,202
2774920,-799,445,266
2774981,-996,540,307
2775010,-864,508,287
2775070,-868,462,222
2775131,-908,519,217
2775160,-1011,602,323
2775251,-1066,648,232
2775284,-1297,586,42
2775310,-926,215,-40
2775401,-875,215,44
2775460,-926,464,58
2775490,-777,426,18
2775551,-661,346,-4
2775580,-534,372,5
2775640,-533,413,41
2775759,-697,432,3
2775760,-908,520,86
2775790,-915,477,64
2775851,-937,507,70
2775880,-948,599,21
2775910,-1464,691,-24
2775970,-1161,531,297
2776030,-854,230,39
2776090,-872,255,236
2776120,-972,460,168
2776180,-763,360,173
2776210,-574,228,130
2776270,-542,206,117
2776330,-598,316,181
2776360,-890,447,268
2776451,-979,540,339
2776480,-983,512,116
2776510,-1086,512,398
2776600,-1149,534,328
2776630,-1300,629,-58
2776660,-915,284,-7
2776720,-882,288,0
2776810,-997,450,2
2776842,-715,451,-19
2777021,-588,404,-43
2777022,-561,324,-39
2777062,-559,354,-16
2777062,-686,425,1
2777080,-951,542,15
2777110,-1054,586,20
2777170,-1151,664,27
2777260,-1458,750,-77
2777289,-978,444,150
2777321,-826,262,130
2777471,-969,355,249
2777472,-872,465,164
2777514,-689,326,171
2777530,-567,234,184
2777560,-556,262,199
2777620,-669,385,210
2777680,-786,464,288
2777710,-881,507,326
2777770,-781,559,238
2777831,-824,529,221
2777860,-905,589,274
2777921,-935,698,243
2777980,-1582,937,162
2778009,-1014,480,68
2778070,-796,190,121
2778130,-899,346,151
2778160,-871,557,112
2778220,-696,517,114
2778310,-624,348,66
2778337,-460,340,67
2778370,-502,417,33
