timestamp,X (mg),Y (mg),Z (mg)
90039,-724,509,64
90094,-552,512,19
90154,-688,519,66
90184,-734,464,132
90243,-626,410,37
90304,-805,546,72
90333,-864,583,175
90393,-698,545,133
90453,-732,609,17
90483,-782,647,-21
90543,-671,605,7
90604,-772,740,113
90634,-1005,808,169
90693,-1083,1032,-27
90753,-1278,848,-363
90783,-811,751,-292
90843,-602,643,41
90904,-435,470,178
90933,-396,455,151
90993,-658,488,-33
91054,-602,432,-141
91114,-632,500,-84
91144,-875,623,134
91204,-868,607,106
91233,-756,630,-118
91294,-829,701,-70
91354,-970,788,141
91384,-849,559,-29
91474,-1013,921,200
91503,-1423,969,240
91533,-991,549,153
91624,-225,397,-277
91654,-465,455,75
91683,-647,465,370
91744,-527,245,368
91804,-503,446,-8
91833,-1013,702,-165
91894,-814,619,368
91954,-615,612,171
91983,-776,757,27
92044,-991,837,158
92104,-1259,823,-197
92164,-1260,979,136
92194,-689,603,-22
92254,-583,567,-6
92283,-442,453,104
92344,-653,403,-151
92404,-601,449,35
92464,-504,447,129
92524,-711,575,-16
92553,-935,721,94
92583,-780,634,-35
92644,-730,701,95
92704,-969,815,25
92734,-1030,710,40
92854,-893,780,246
92892,-1320,1096,317
92892,-804,587,-298
92943,-554,431,281
93004,-380,428,119
93034,-535,472,147
93094,-911,386,370
93154,-514,330,-311
93183,-531,516,284
93243,-697,657,-81
93304,-764,614,372
93333,-623,629,118
93393,-731,811,103
93453,-1064,992,220
93483,-1392,872,-425
93543,-1022,922,350
93604,-821,653,-79
93634,-526,540,84
93693,-274,472,59
93784,-773,485,-79
93814,-695,506,100
93843,-575,449,-20
93904,-676,581,104
93934,-763,603,-11
93994,-745,572,73
94054,-763,593,40
94084,-717,618,94
94144,-959,814,161
94204,-1156,713,-116
94233,-798,747,363
94294,-1349,1057,314
94354,-521,482,-565
94383,-577,462,305
94444,-377,399,109
94565,-623,387,132
94565,-554,333,221
94607,-600,443,121
94684,-901,663,161
94704,-761,603,135
94774,-606,632,257
94804,-726,696,111
94833,-879,869,197
94893,-1388,819,-99
95000,-734,836,208
95001,-1327,920,3
95043,-602,618,64
95104,-657,543,83
95134,-462,500,12
95223,-624,517,-90
95254,-594,517,108
95283,-553,469,0
95344,-659,588,126
95404,-766,687,63
95433,-741,618,30
95494,-683,632,110
95554,-644,742,47
95584,-1148,988,132
95644,-1005,662,89
95704,-1220,1026,431
95734,-1109,772,-358
95793,-534,394,290
95854,-225,298,3
95883,-547,339,151
95944,-525,305,121
96004,-561,386,190
96033,-734,693,178
96094,-931,733,14
96154,-432,665,218
96184,-953,1065,122
96274,-1578,874,-389
96303,-1166,1081,522
96334,-937,725,-142
96393,-552,624,161
96454,-261,481,11
96484,-524,376,-223
96544,-428,389,81
96604,-541,472,-81
96634,-693,550,103
96694,-824,673,-87
96754,-696,592,56
96784,-931,766,13
96844,-1311,915,-15
96904,-1103,873,354
96933,-1658,1030,-21
96993,-746,557,193
97054,-139,291,-10
97083,-145,323,100
97144,-618,445,176
97204,-676,359,135
97264,-484,472,97
97294,-708,735,124
97354,-913,738,57
97384,-484,637,258
97444,-674,822,82
97503,-1465,942,-121
97534,-786,683,286
97594,-1315,1119,403
97654,-846,597,-110
97683,-450,611,279
97744,-402,504,-43
97834,-461,447,-33
97865,-629,511,136
97893,-725,503,-44
97953,-669,497,82
98014,-710,615,50
98074,-787,628,25
98103,-621,610,64
98133,-561,615,-11
98194,-809,765,8
98254,-1313,885,268
98284,-1304,1153,351
98344,-1014,816,-268
98433,-362,444,87
98463,-213,406,48
98523,-625,565,143
98553,-904,569,278
98584,-642,425,-24
98644,-483,452,176
98704,-518,595,70
98733,-715,665,113
98793,-625,643,127
98854,-726,702,127
98883,-502,709,78
98974,-822,998,189
99003,-1557,815,-176
99033,-1042,1125,256
99093,-913,763,68
99154,-567,543,83
99184,-482,540,72
99244,-569,459,-20
99304,-664,516,-33
99334,-572,510,87
99394,-574,495,57
99454,-631,550,47
99484,-750,640,133
99544,-740,664,-15
99633,-677,650,124
99667,-581,732,54
99693,-1148,1104,176
99754,-1423,732,169
99784,-924,818,292
99844,-1152,846,-152
99904,-527,456,199
99934,-336,437,27
100024,-606,478,169
100083,-571,415,149
100104,-585,369,181
100144,-654,585,209
100203,-829,701,79
100233,-644,675,174
100293,-692,739,145
100384,-602,713,128
100416,-859,905,164
100443,-1165,760,-132
100503,-759,1108,158
100533,-1044,765,137
100593,-556,559,16
100653,-536,606,116
100684,-530,478,-70
100744,-532,488,-25
100804,-533,509,31
100834,-587,553,94
100893,-724,615,99
100953,-724,680,1
100984,-676,624,29
101043,-908,811,142
101104,-1232,958,6
101133,-866,706,386
101193,-1210,1140,358
101253,-797,639,-204
101284,-344,536,284
101344,-619,669,31
101404,-742,670,258
101434,-725,596,145
101494,-764,685,157
101554,-737,679,269
101584,-727,651,121
