timestamp,X (mg),Y (mg),Z (mg)
409053,-782,612,94
409077,-790,619,98
409138,-776,617,63
409198,-758,602,67
409259,-783,617,103
409287,-809,620,73
409348,-821,629,117
409378,-855,611,196
409438,-879,672,212
409498,-1050,789,113
409528,-1254,876,193
409619,-878,679,316
409648,-547,656,234
409677,-519,574,221
409738,-733,545,438
409798,-626,494,435
409827,-572,405,129
409887,-624,407,-17
409948,-605,484,223
409978,-730,576,303
410038,-815,589,284
410097,-801,613,317
410128,-845,682,341
410188,-957,725,355
410247,-1068,820,478
410278,-1265,653,476
410368,-812,361,-113
410401,-562,251,164
410427,-734,405,525
410488,-696,411,382
410548,-631,320,-109
410577,-577,338,-21
410638,-611,385,140
410698,-838,489,160
410728,-1016,547,126
410788,-981,592,52
410848,-1061,673,204
410878,-1186,886,387
410968,-1223,679,305
410997,-610,572,136
411028,-574,592,279
411088,-731,598,505
411148,-556,480,317
411178,-533,342,27
411238,-478,370,99
411298,-574,518,272
411328,-844,630,247
411388,-935,579,209
411477,-679,589,239
411505,-797,631,92
411537,-750,667,141
411598,-944,820,346
411658,-1332,941,486
411688,-1340,769,256
411748,-696,273,-9
411777,-655,353,342
411838,-833,484,444
411898,-833,469,0
411928,-727,354,-31
411988,-630,330,194
412048,-629,354,111
412077,-657,336,-140
412168,-584,324,42
412197,-737,464,265
412227,-986,603,62
412288,-1092,602,15
412348,-1067,815,240
412378,-1290,710,194
412438,-759,635,165
412528,-773,609,186
412561,-755,630,331
412587,-775,555,436
412648,-638,481,356
412677,-516,402,223
412737,-433,391,151
412798,-575,516,157
412828,-872,639,233
412888,-868,644,318
412948,-819,692,267
412978,-830,726,210
413038,-837,737,353
413098,-955,822,482
413127,-1257,606,539
413188,-971,349,-15
413248,-849,373,297
413278,-803,373,317
413338,-766,297,41
413398,-614,309,209
413458,-529,288,164
413487,-534,306,88
413548,-804,421,26
413578,-903,506,116
413638,-877,511,140
413698,-923,512,128
413728,-885,525,126
413788,-926,564,110
413847,-1195,902,164
413878,-1276,681,356
413938,-735,618,341
413998,-797,568,293
414028,-712,531,320
414088,-616,485,285
414148,-539,397,124
414178,-498,416,183
414238,-591,499,313
414298,-768,577,248
414327,-862,586,167
414388,-795,606,301
414448,-824,648,276
414478,-867,695,296
414568,-866,801,373
414599,-1126,773,481
414627,-1035,591,150
414718,-787,394,-8
414747,-761,436,300
414777,-763,455,115
414837,-776,379,-120
414898,-525,335,68
414928,-493,346,100
414988,-721,519,62
415048,-713,559,-50
415077,-793,485,122
415138,-889,523,231
415198,-857,565,-22
415227,-940,594,-27
415288,-1120,975,204
415347,-1436,944,341
415378,-922,688,388
415438,-594,685,196
415498,-618,636,309
415527,-679,590,501
415588,-468,483,293
415648,-407,368,36
415677,-447,394,106
415738,-633,525,300
415798,-800,577,256
415828,-947,588,224
415888,-786,654,271
415948,-816,661,208
415978,-862,730,246
416038,-934,864,363
416098,-1301,793,459
416128,-937,411,95
416188,-627,319,66
416248,-788,374,387
416278,-739,417,300
416338,-717,294,-89
416398,-605,289,57
416427,-530,324,137
416488,-665,398,0
416548,-887,475,71
416577,-937,474,210
416638,-919,472,129
416698,-934,481,30
416727,-959,522,117
416788,-1044,729,55
416848,-1269,767,261
416878,-968,626,403
416938,-658,669,223
417027,-643,649,231
417058,-714,657,523
417087,-605,553,573
417177,-493,471,264
417203,-596,404,-338
417237,-486,479,-169
417297,-621,596,237
417327,-946,679,359
417388,-855,649,181
417448,-700,659,-6
417478,-842,706,228
417538,-871,788,390
417598,-1066,983,405
417628,-1234,655,141
417688,-737,355,113
417778,-714,428,361
417812,-760,441,370
417837,-714,397,39
417897,-691,392,-72
417928,-550,353,120
417988,-545,358,90
418048,-688,416,161
418077,-804,505,258
418138,-987,559,47
418198,-922,522,46
418228,-793,622,188
418288,-1037,871,42
418348,-1307,922,270
418377,-844,725,292
418438,-559,723,87
418498,-639,677,256
418527,-707,590,494
418587,-548,459,330
418648,-539,415,35
418678,-477,434,43
418768,-591,546,284
418797,-728,622,320
418827,-740,639,156
418887,-804,666,89
418948,-840,719,224
418977,-876,778,238
419038,-971,931,351
419097,-1220,758,512
419127,-792,514,297
419187,-651,451,229
419248,-862,493,433
419277,-621,442,258
419338,-618,368,-136
419398,-506,352,-78
419427,-513,402,156
419487,-703,450,162
419548,-853,536,123
419577,-929,541,192
419638,-846,565,88
419698,-808,547,81
419727,-822,607,152
419788,-868,665,67
419848,-942,785,225
419877,-996,762,395
419938,-1072,737,396
419998,-760,692,117
420027,-693,657,263
420087,-712,596,434
420148,-581,506,399
420177,-559,468,181
