timestamp,X (mg),Y (mg),Z (mg)
9122,-629,-787,92
9170,-623,-786,94
9230,-623,-789,96
9260,-627,-793,83
9321,-629,-788,88
9380,-634,-791,89
9409,-636,-795,86
9471,-635,-794,80
9530,-631,-787,78
9560,-635,-787,90
9620,-640,-780,102
9680,-650,-779,81
9709,-643,-782,94
9770,-646,-784,93
9830,-628,-794,120
9860,-627,-800,114
9920,-621,-805,114
9980,-587,-831,177
10010,-567,-824,130
10070,-594,-840,-45
10130,-583,-835,58
10159,-610,-788,106
10220,-648,-799,120
10280,-644,-769,168
10310,-677,-778,69
10370,-645,-771,130
10430,-634,-770,105
10460,-624,-781,8
10520,-618,-785,52
10580,-624,-792,42
10610,-620,-805,100
10670,-651,-797,54
10730,-637,-782,80
10760,-632,-796,88
10820,-630,-798,62
10880,-630,-791,31
10910,-630,-800,82
10970,-633,-806,68
11030,-645,-801,65
11059,-634,-790,75
11120,-647,-790,71
11180,-641,-785,84
11210,-638,-781,89
11270,-648,-783,50
11330,-636,-772,115
11359,-646,-779,77
11420,-631,-780,116
11480,-647,-794,43
11510,-630,-793,128
11570,-642,-786,62
11630,-627,-787,116
11660,-656,-782,109
11720,-638,-781,89
11780,-625,-782,121
11810,-630,-789,86
11870,-631,-800,82
11930,-628,-796,80
11960,-614,-786,95
12020,-634,-786,88
12080,-629,-793,106
12109,-633,-790,103
12170,-626,-790,102
12230,-634,-792,105
12260,-626,-787,122
12320,-624,-779,111
12380,-626,-784,109
12410,-625,-793,98
12470,-624,-786,83
12530,-625,-788,86
12559,-629,-793,86
12620,-624,-777,85
12680,-627,-794,73
12710,-626,-790,87
12770,-635,-785,73
12830,-636,-799,85
12859,-640,-793,75
12920,-640,-788,64
12980,-634,-787,76
13025,-641,-784,69
13070,-623,-785,68
13130,-621,-798,41
13159,-648,-791,68
13220,-636,-785,130
13280,-644,-767,133
13310,-648,-770,54
13370,-662,-787,86
13430,-655,-788,101
13460,-649,-768,87
13520,-655,-780,66
13580,-645,-783,105
13610,-648,-773,85
13670,-647,-776,76
13730,-645,-779,83
13759,-642,-776,79
13820,-661,-775,88
13880,-657,-770,111
13910,-657,-770,128
13970,-668,-765,101
14030,-647,-765,101
14060,-659,-777,106
14120,-652,-771,87
14180,-642,-767,103
14209,-655,-770,88
14270,-645,-774,96
14330,-648,-780,82
14360,-647,-778,83
14420,-652,-783,66
14480,-641,-777,75
14510,-651,-777,60
14570,-650,-777,78
14630,-663,-776,60
14659,-652,-776,98
14720,-659,-782,74
14780,-655,-756,76
14810,-645,-767,93
14870,-652,-771,71
14930,-653,-773,69
14960,-645,-777,71
15020,-624,-769,85
15080,-639,-780,51
15110,-645,-789,58
15170,-651,-782,50
15230,-646,-776,78
15260,-642,-780,72
15320,-657,-783,49
15380,-653,-781,75
15410,-657,-777,75
15470,-656,-779,68
15530,-656,-769,80
15560,-647,-774,87
15620,-652,-780,69
15680,-651,-773,65
15710,-652,-784,83
15770,-640,-777,87
15830,-643,-777,79
15859,-645,-773,73
15920,-643,-771,96
15980,-646,-774,100
16009,-644,-774,82
16070,-644,-774,78
16130,-643,-777,79
16159,-640,-777,78
16220,-643,-785,71
16280,-641,-766,80
16309,-645,-782,74
16370,-641,-781,79
16430,-649,-779,64
16459,-648,-780,77
16520,-650,-777,76
16580,-648,-778,73
16610,-656,-784,63
16670,-659,-781,66
16730,-652,-771,93
16759,-653,-773,93
16820,-657,-775,70
16880,-653,-779,69
16910,-650,-775,74
16970,-648,-779,73
17030,-651,-785,74
17060,-657,-781,69
17120,-642,-777,81
17180,-651,-774,83
17210,-647,-783,71
17270,-641,-770,95
17330,-643,-780,62
17360,-645,-778,77
17420,-650,-784,65
17480,-642,-782,95
17510,-643,-784,55
17570,-649,-780,61
17629,-646,-781,84
17659,-651,-787,66
17720,-650,-780,87
17780,-652,-779,70
17810,-639,-785,97
17870,-651,-786,73
17930,-644,-774,94
17960,-630,-775,91
18020,-629,-774,94
18079,-642,-784,86
18110,-635,-780,75
18170,-635,-783,76
18230,-634,-787,82
18259,-633,-781,80
18320,-637,-786,77
18380,-640,-786,77
18410,-637,-785,83
18470,-643,-788,65
18530,-642,-788,90
18559,-638,-782,70
18620,-637,-787,62
18680,-643,-789,68
18710,-626,-780,93
18770,-635,-780,45
18830,-641,-795,61
18860,-637,-790,87
18919,-641,-796,73
18979,-653,-787,81
19010,-662,-793,81
19070,-643,-800,131
19130,-635,-779,111
19160,-622,-789,-23
19220,-626,-797,41
19280,-620,-810,81
19310,-609,-801,76
19400,-617,-811,82
19429,-606,-807,94
19459,-597,-807,48
19520,-595,-807,45
19580,-600,-815,36
19610,-598,-821,83
19670,-608,-823,67
19730,-605,-808,73
19760,-600,-818,78
19820,-602,-814,73
19880,-607,-811,36
19910,-588,-787,77
19970,-599,-790,56
20030,-612,-815,73
20060,-624,-816,40
20120,-603,-814,34
20180,-614,-803,32
20210,-614,-796,79
20270,-650,-805,43
20330,-643,-781,87
20359,-656,-787,110
20420,-666,-793,68
20480,-649,-757,92
20510,-657,-769,115
20570,-657,-775,127
20630,-652,-770,102
20660,-651,-782,95
20720,-636,-780,119
20779,-637,-772,69
20810,-628,-777,105
20870,-645,-787,73
20930,-643,-777,92
20959,-642,-793,85
21020,-641,-787,76
21080,-639,-776,65
21109,-640,-793,99
21170,-641,-771,57
21229,-652,-790,80
21260,-651,-772,115
21319,-649,-775,83
21380,-649,-771,97
21409,-655,-789,56
21470,-642,-772,94
21530,-649,-779,74
21560,-642,-780,87
21620,-648,-776,55
21680,-647,-779,72
21709,-656,-778,79
21770,-648,-776,70
21830,-651,-780,73
21860,-656,-775,61
21920,-652,-768,79
21979,-662,-766,69
22009,-654,-784,82
22070,-652,-768,80
22130,-639,-776,36
22160,-635,-768,94
22220,-657,-769,77
22280,-648,-782,89
22309,-643,-780,70
22370,-648,-784,51
22430,-646,-776,72
22460,-644,-775,80
22520,-645,-775,75
22579,-650,-778,62
22609,-645,-782,67
22670,-647,-772,65
22730,-654,-779,51
22759,-656,-777,91
22820,-663,-778,54
22880,-654,-769,92
22909,-659,-766,86
22970,-662,-765,112
23030,-665,-768,78
23060,-661,-769,99
23120,-656,-766,89
23179,-657,-765,84
23209,-657,-770,87
23270,-655,-769,91
23329,-660,-772,70
23359,-655,-769,85
23419,-657,-762,92
23479,-662,-768,60
23509,-651,-765,82
23570,-660,-769,85
23629,-653,-767,84
23659,-653,-772,63
23720,-652,-770,71
23780,-653,-772,78
23810,-657,-774,70
23870,-649,-774,65
23930,-656,-774,48
23959,-651,-770,77
24020,-657,-773,58
24079,-660,-774,61
24109,-647,-769,86
24169,-655,-773,55
24230,-653,-776,52
24259,-655,-777,65
24320,-653,-780,61
24379,-652,-777,44
24409,-649,-779,66
24470,-651,-778,65
