timestamp,X (mg),Y (mg),Z (mg)
2696476,-826,508,139
2696490,-836,494,136
2696589,-854,482,118
2696618,-862,475,131
2696650,-856,485,134
2696680,-837,483,129
2696740,-833,507,134
2696769,-888,526,123
2696830,-1022,593,118
2696890,-1464,622,48
2696920,-1221,554,252
2697281,-868,197,143
2697282,-877,381,161
2697284,-791,298,209
2697284,-917,379,213
2697285,-966,273,161
2697286,-627,245,178
2697287,-632,232,151
2697340,-722,298,148
2697370,-837,425,309
2697430,-972,462,187
2697490,-850,416,340
2697520,-886,426,305
2697611,-987,479,260
2697699,-1110,512,286
2697732,-1497,571,93
2697732,-1040,536,242
2697820,-912,168,10
2697848,-934,219,87
2697939,-828,402,120
2697967,-679,374,53
2698000,-601,308,41
2698030,-627,305,45
2698090,-661,391,21
2698119,-793,466,67
2698270,-919,499,50
2698272,-890,503,112
2698315,-950,519,24
2698389,-1037,652,29
2698413,-1365,725,-95
2698427,-1206,585,146
2698539,-944,349,-111
2698569,-914,257,147
2698583,-875,441,106
2698629,-747,392,135
2698690,-513,246,55
2698719,-540,245,110
2698780,-659,370,138
2698840,-893,517,166
2698869,-933,761,232
2698930,-995,579,238
2698990,-1111,591,342
2699019,-1077,544,187
2699080,-1285,597,-27
2699140,-908,230,-53
2699170,-849,362,46
2699230,-816,492,83
2699289,-621,368,28
2699319,-569,343,51
2699380,-551,361,60
2699440,-659,437,47
2699469,-878,463,95
2699530,-871,490,123
2699590,-851,490,99
2699650,-913,536,119
2699679,-1139,714,198
2699740,-1514,772,349
2699770,-987,416,110
2699830,-920,213,177
2699890,-913,363,226
2699920,-834,418,297
2699980,-621,236,148
2700040,-566,184,211
2700070,-566,275,190
2700160,-687,383,215
2700189,-896,463,315
2700220,-985,518,309
2700280,-953,538,313
2700340,-1050,567,345
2700370,-1042,465,318
2700430,-1141,614,303
2700490,-1064,424,15
2700520,-937,221,-72
2700580,-884,355,67
2700640,-779,383,64
2700669,-554,327,90
2700730,-520,261,29
2700790,-454,390,96
2700820,-730,510,56
2700910,-953,560,90
2700939,-940,525,116
2700969,-933,539,116
2701030,-1113,682,130
2701090,-1197,669,112
2701119,-1046,340,349
2701180,-906,232,89
2701240,-938,245,182
2701269,-903,368,119
2701330,-666,277,152
2701419,-565,181,164
2701449,-581,313,151
2701480,-752,460,239
2701539,-895,533,310
2701569,-938,563,235
2701630,-948,574,286
2701689,-1095,569,288
2701720,-1083,593,225
2701810,-1321,629,47
2701839,-888,215,-22
2701869,-842,333,10
2701989,-844,506,138
2702019,-631,460,50
2702041,-545,385,36
2702110,-496,317,68
2702139,-551,429,58
2702170,-785,614,236
2702230,-1057,579,-77
2702290,-967,483,101
2702320,-1105,671,54
2702410,-1463,792,145
2702439,-1049,489,413
2702469,-919,227,176
2702530,-848,362,278
2702590,-915,505,266
2702620,-600,248,156
2702680,-512,142,190
2702740,-544,242,181
2702770,-757,412,261
2702830,-1007,473,416
2702890,-1030,510,314
2702919,-1019,542,292
2702980,-1176,554,361
2703040,-1054,623,202
2703069,-969,415,119
2703130,-736,169,2
2703190,-804,367,50
2703220,-820,503,62
2703280,-804,466,93
2703340,-735,403,77
2703370,-570,340,64
2703430,-561,321,31
2703490,-663,390,74
2703520,-916,542,87
2703610,-1052,573,121
2703639,-1060,582,117
2703670,-1630,727,76
2703730,-1143,418,135
2703820,-727,170,72
2703853,-911,331,277
2703879,-921,413,147
2703940,-736,285,181
2703970,-606,179,148
2704030,-598,234,154
2704122,-738,334,196
2704122,-866,449,277
2704180,-908,462,223
2704239,-919,465,249
2704270,-972,490,230
2704330,-1073,514,276
2704389,-1142,523,310
2704420,-1325,697,201
2704479,-947,343,180
2704540,-798,206,-10
2704600,-869,444,61
2704629,-710,482,41
2704690,-627,335,30
2704720,-602,348,60
2704780,-650,403,36
2704839,-732,470,64
2704870,-883,529,116
2704930,-848,476,124
2704990,-811,488,122
2705020,-845,528,129
2705080,-865,610,115
2705140,-992,624,154
2705170,-1574,731,193
2705230,-1008,511,35
2705290,-865,314,182
2705320,-865,343,187
2705380,-982,458,321
2705440,-879,452,372
2705469,-669,361,158
2705530,-607,205,153
2705590,-571,193,126
2705619,-777,368,235
2705680,-1080,580,429
2705740,-1100,522,192
2705800,-1075,379,336
2705830,-1555,661,-102
2705890,-952,276,-46
2705950,-828,178,20
2705980,-857,431,126
2706040,-765,354,47
2706070,-421,405,26
2706161,-497,354,10
2706193,-622,420,32
2706250,-829,529,43
2706310,-956,519,112
2706340,-884,469,70
2706370,-892,480,110
2706430,-1050,581,84
2706490,-1623,756,211
2706520,-1055,472,-15
2706580,-870,183,136
2706640,-973,314,220
2706670,-995,480,215
2706730,-747,314,74
2706790,-571,183,149
2706819,-504,199,140
2706880,-589,328,180
2706940,-738,438,252
2706970,-926,545,314
2707030,-864,566,255
2707089,-856,528,121
2707119,-906,525,285
2707181,-1015,579,313
2707239,-1461,922,347
2707269,-1131,545,274
2707360,-817,165,113
2707389,-921,340,149
2707420,-818,500,116
2707480,-567,407,38
2707540,-470,332,56
2707571,-462,314,50
