timestamp,X (mg),Y (mg),Z (mg)
211150,-807,540,218
211168,-795,536,200
211229,-787,540,188
211288,-807,545,200
211318,-819,546,177
211379,-812,557,212
211438,-804,557,197
211468,-803,518,207
211529,-721,443,207
211589,-811,533,157
211618,-979,553,167
211679,-822,518,159
211768,-787,523,-53
211800,-678,468,39
211828,-623,384,68
211888,-587,404,48
211918,-722,426,248
211978,-741,462,269
212039,-816,525,-23
212068,-881,541,204
212128,-864,548,356
212189,-925,595,115
212218,-1015,662,307
212308,-893,619,339
212338,-1031,844,257
212368,-803,535,323
212428,-573,540,355
212489,-664,496,181
212518,-778,538,33
212578,-583,444,187
212639,-539,421,272
212668,-541,485,248
212728,-703,564,169
212789,-827,639,163
212818,-858,683,100
212878,-734,645,147
212939,-778,739,203
212968,-1036,693,154
213028,-975,620,149
213089,-1100,685,249
213118,-1166,541,368
213178,-761,517,52
213239,-657,375,0
213268,-573,336,311
213328,-481,330,272
213389,-728,319,160
213418,-767,396,42
213479,-795,479,176
213539,-918,510,272
213568,-854,476,249
213628,-900,512,236
213689,-943,637,322
213718,-939,606,258
213779,-1003,890,408
213838,-1122,562,519
213868,-610,681,380
213928,-578,536,-366
213989,-713,528,-267
214018,-620,473,324
214080,-614,484,460
214139,-575,502,346
214168,-729,502,-64
214229,-825,601,86
214289,-786,655,283
214318,-886,642,100
214378,-731,620,16
214439,-716,606,148
214468,-822,678,166
214528,-955,642,121
214588,-1021,735,233
214618,-1218,575,382
214679,-935,583,428
214738,-683,448,-4
214768,-638,445,25
214828,-679,413,228
214888,-761,395,132
214918,-697,386,73
214979,-741,444,154
215039,-812,507,192
215068,-836,493,193
215129,-813,456,172
215189,-770,463,224
215218,-831,522,232
215279,-862,559,133
215339,-966,640,237
215368,-1005,637,313
215429,-994,809,283
215488,-998,611,345
215519,-701,610,357
215578,-692,520,-81
215638,-661,479,-32
215668,-596,457,260
215728,-542,389,317
215789,-500,499,269
215818,-714,586,158
215878,-861,614,149
215938,-748,664,140
215968,-943,674,3
216029,-679,658,72
216089,-863,721,185
216119,-1013,675,212
216178,-1069,735,228
216268,-1243,544,308
216297,-838,538,310
216328,-688,431,-30
216388,-686,414,197
216418,-635,372,266
216478,-661,343,91
216538,-660,353,37
216568,-666,490,227
216628,-888,500,196
216689,-830,527,116
216718,-859,527,88
216778,-875,498,275
216839,-846,556,264
216868,-1003,660,182
216928,-896,606,336
216988,-895,726,368
217018,-1063,695,410
217078,-730,597,351
217139,-556,502,34
217168,-739,484,18
217229,-659,506,292
217289,-552,424,237
217318,-522,464,182
217378,-749,583,166
217438,-837,611,233
217468,-890,643,217
217528,-842,632,18
217588,-765,631,67
217618,-692,593,85
217678,-811,618,189
217739,-984,612,254
217768,-981,770,247
217828,-1328,558,292
217888,-911,537,356
217918,-703,437,161
217978,-751,431,135
218039,-686,440,142
218099,-744,327,12
218128,-632,349,187
218188,-595,357,118
218218,-739,431,14
218278,-859,510,235
218338,-878,451,260
218368,-812,490,121
218428,-852,508,182
218488,-939,676,321
218518,-1186,672,244
218578,-843,626,227
218639,-914,612,301
218668,-940,611,427
218728,-790,575,478
218788,-636,546,213
218818,-780,476,-19
218878,-628,433,154
218939,-566,400,267
218968,-572,406,303
219028,-671,530,143
219088,-765,528,49
219118,-820,612,142
219179,-820,593,81
219238,-811,621,39
219268,-878,719,27
219329,-1093,663,185
219388,-988,719,235
219418,-1171,591,298
219478,-909,583,328
219538,-740,502,29
219568,-767,437,54
219659,-683,448,209
219692,-715,379,71
219718,-754,376,91
219778,-648,352,156
219838,-650,418,207
219868,-822,491,234
219929,-884,479,244
219988,-806,470,111
220081,-844,593,282
220081,-824,477,109
220139,-1109,794,239
220168,-972,597,160
220259,-815,668,284
220288,-992,651,348
220318,-926,609,461
220378,-687,581,238
220438,-739,479,-119
220468,-693,545,247
220529,-678,517,349
220589,-592,437,253
220618,-607,446,168
220679,-717,478,203
220738,-744,583,259
220768,-819,521,11
220828,-783,575,124
220888,-804,561,105
220918,-767,625,59
220979,-952,717,238
221038,-1122,696,143
221068,-1137,683,259
221129,-1014,522,374
221189,-772,605,359
221218,-845,480,-136
221279,-697,469,18
221338,-683,423,282
221368,-650,408,217
221429,-742,397,-37
221488,-695,406,99
221518,-682,443,223
221579,-856,511,173
221638,-848,487,313
221668,-775,480,149
221728,-780,466,5
221788,-795,509,275
221818,-1041,783,297
221879,-1125,645,195
221938,-711,790,308
221968,-1117,734,382
222029,-951,603,492
222088,-593,508,-190
222118,-580,462,-243
222178,-649,575,310
222239,-714,522,456
222268,-613,500,224
222329,-683,497,-90
222389,-705,531,201
222418,-759,615,320
222479,-845,579,96
222538,-754,586,52
222568,-736,554,107
222628,-739,604,64
222688,-1022,777,248
222718,-1066,738,193
222778,-939,673,81
222839,-929,518,350
222868,-762,613,436
222929,-756,534,91
222989,-858,507,-30
223018,-669,489,185
223079,-783,428,163
223138,-658,419,118
223168,-604,399,46
223229,-650,429,74
223289,-801,532,284
223318,-898,556,217
223378,-924,529,52
223439,-834,575,226
223468,-906,536,183
223528,-908,671,114
