timestamp,X (mg),Y (mg),Z (mg)
215437,-809,761,46
215491,-1029,800,-100
215521,-1072,759,44
215612,-908,593,-82
215641,-915,434,-102
215671,-874,474,99
215731,-994,517,66
215791,-735,439,25
215821,-695,408,71
215881,-591,447,36
215941,-665,470,55
215971,-669,494,56
216031,-703,577,73
216091,-810,638,64
216121,-833,657,124
216212,-846,678,84
216241,-955,679,105
216301,-1017,683,162
216331,-1208,848,1
216391,-887,533,-109
216421,-829,387,-130
216481,-817,554,-104
216571,-745,472,-54
216604,-637,444,-74
216631,-500,436,-63
216721,-559,405,-95
216740,-679,491,-125
216781,-807,638,-86
216841,-806,657,-126
216871,-805,646,-79
216931,-899,744,-165
216991,-1132,822,-223
217021,-1190,833,147
217081,-860,509,-294
217142,-889,468,90
217171,-895,484,98
217232,-893,346,20
217321,-573,312,85
217352,-595,342,43
217381,-655,362,71
217441,-747,440,76
217471,-912,553,101
217531,-905,629,127
217592,-1036,695,111
217621,-1009,699,150
217682,-1305,852,-177
217771,-812,477,40
217803,-752,431,-139
217832,-677,490,-162
217891,-624,365,-60
217921,-554,396,-101
217981,-583,426,-108
218041,-634,464,-112
218071,-749,584,-153
218131,-787,669,-113
218191,-765,667,-150
218221,-844,647,-140
218282,-868,774,-224
218370,-1307,867,-267
218430,-965,802,176
218457,-796,463,-176
218551,-870,455,129
218579,-870,541,-61
218593,-713,446,69
218641,-528,352,-24
218671,-381,410,19
218731,-581,464,91
218791,-715,572,27
218821,-854,631,100
218881,-872,679,108
218941,-953,754,133
218971,-1150,835,68
219061,-1277,854,-163
219093,-867,436,-56
219121,-686,430,-112
219181,-816,567,-106
219271,-653,454,-80
219301,-558,381,-83
219332,-454,391,-44
219392,-541,431,-149
219421,-705,502,-81
219481,-870,695,-102
219571,-857,716,-135
219599,-929,740,-109
219632,-951,859,-148
219691,-1413,880,38
219721,-735,515,114
219812,-857,446,-101
219841,-784,533,289
219871,-761,382,-65
219931,-526,312,188
219992,-478,398,-41
220021,-651,503,151
220081,-782,541,101
220172,-791,665,101
220199,-762,649,100
220232,-838,685,97
220291,-994,782,101
220321,-1140,834,84
220381,-1373,784,-130
220441,-720,365,-46
220471,-813,458,-117
220532,-756,517,-116
220592,-686,466,-76
220621,-556,492,-114
220682,-623,408,-20
220742,-564,417,-55
220771,-633,480,-127
220831,-747,596,-75
220891,-942,661,-133
220921,-976,780,-122
220981,-1134,845,-44
221042,-1136,765,193
221071,-715,452,-248
221132,-841,544,70
221192,-762,458,120
221221,-654,321,-95
221281,-427,274,187
221342,-554,424,42
221371,-751,510,180
221431,-888,601,122
221492,-797,655,123
221521,-787,664,56
221642,-793,705,89
221679,-964,720,166
221701,-1151,943,134
221731,-1558,788,-444
221791,-786,376,83
221851,-735,535,-91
221881,-711,494,-2
221942,-584,458,-27
221971,-469,392,-67
222061,-309,407,-13
222094,-591,491,-117
222121,-770,638,8
222181,-908,753,-150
222242,-869,798,-28
222271,-881,890,-272
222331,-1560,1035,-402
222392,-829,630,132
222421,-796,476,-24
222482,-724,585,187
222541,-866,374,63
222571,-415,304,108
222631,-460,366,75
222691,-570,495,116
222721,-794,589,138
222781,-790,698,98
222842,-777,673,76
222871,-691,703,78
222962,-902,760,123
222993,-991,858,99
223051,-1541,931,-259
223081,-919,464,-31
223142,-726,444,-48
223171,-791,554,-160
223231,-658,454,-54
223292,-518,402,-101
223321,-450,389,-102
223381,-515,413,-141
223442,-703,501,-141
223502,-781,706,-118
223531,-883,718,-148
223592,-954,737,-124
223621,-923,748,-163
223681,-1460,797,-263
223742,-662,520,28
223771,-864,433,-68
223831,-880,596,133
223891,-939,437,14
223921,-605,350,22
223981,-477,404,44
224070,-520,386,119
224101,-763,444,106
224131,-923,625,137
224191,-871,693,137
224221,-938,701,59
224281,-1051,727,195
224342,-1311,813,-41
224371,-797,412,217
224432,-832,470,-226
224491,-865,552,-79
224521,-699,472,-53
224612,-562,445,-136
224641,-451,377,-44
224671,-505,354,-159
224731,-693,499,-133
224791,-851,703,-90
224821,-899,699,-117
224881,-880,738,-162
224942,-1342,915,-318
225002,-929,639,239
225031,-947,425,-196
225091,-849,624,234
225121,-950,416,-212
225181,-512,289,201
225241,-451,334,-34
225271,-373,370,139
225332,-742,461,130
225391,-881,702,142
225451,-789,670,89
225481,-803,652,59
225542,-820,707,91
225571,-886,857,56
225631,-1491,930,-371
225692,-904,626,185
225720,-767,446,-41
225782,-837,503,-32
225842,-847,568,-43
225870,-666,402,-80
225931,-444,313,-88
226021,-300,308,-77
226045,-571,469,-155
226111,-872,760,-149
226141,-790,793,5
226171,-699,705,-92
226261,-604,676,-84
226291,-617,678,-82
226321,-639,668,-75
226382,-643,700,-119
226442,-726,743,5
226471,-879,789,38
