timestamp,X (mg),Y (mg),Z (mg)
166238,-849,564,-27
166292,-930,502,71
166322,-940,489,28
166382,-966,499,90
166442,-643,432,55
166472,-522,371,-1
166563,-528,365,22
166592,-651,457,73
166621,-795,535,88
166681,-915,603,123
166742,-825,627,131
166772,-882,681,94
166832,-1073,738,113
166892,-995,683,123
166922,-1434,765,-362
166982,-716,378,232
167042,-724,495,-100
167072,-776,493,-110
167132,-609,388,-49
167192,-604,445,-79
167222,-576,428,-33
167282,-661,463,-97
167342,-768,557,-87
167372,-785,644,-96
167431,-795,622,-64
167492,-824,673,-126
167552,-895,801,-166
167581,-1372,848,-240
167671,-972,715,234
167698,-825,436,-245
167731,-850,491,193
167792,-899,532,-107
167822,-647,428,191
167882,-463,404,-59
167941,-472,376,46
167972,-638,476,118
168032,-855,671,51
168092,-824,634,134
168121,-798,632,65
168181,-849,706,68
168242,-981,764,181
168272,-1189,960,41
168331,-1197,661,-270
168392,-796,410,-55
168452,-755,607,-112
168481,-697,502,-58
168542,-636,361,-63
168571,-495,349,-17
168632,-446,381,-107
168692,-648,487,-144
168721,-896,683,-96
168782,-781,650,-120
168842,-784,660,-80
168932,-857,782,-137
168961,-1103,880,-68
168991,-1390,905,-43
169022,-783,472,-224
169082,-871,493,129
169142,-870,530,16
169171,-897,376,112
169232,-513,353,-16
169292,-450,369,27
169321,-539,355,111
169382,-703,584,137
169442,-1014,741,75
169471,-821,678,126
169532,-859,744,27
169592,-1111,802,153
169621,-1138,884,31
169682,-1089,562,-115
169742,-851,376,-141
169771,-874,554,-136
169862,-774,495,11
169891,-616,381,-109
169921,-378,364,-23
169982,-467,351,-94
170042,-666,488,-144
170072,-953,681,-53
170132,-882,756,-178
170192,-825,751,-88
170222,-965,867,-164
170282,-1551,944,-282
170342,-836,567,197
170371,-780,513,2
170432,-696,540,198
170522,-830,377,-2
170555,-459,348,152
170612,-452,403,61
170671,-675,493,121
170694,-787,563,123
170732,-814,652,141
170792,-829,687,120
170821,-1029,769,118
170882,-1075,754,160
170942,-1317,842,-182
170971,-779,429,-3
171032,-731,597,-175
171092,-862,607,-124
171121,-691,477,-25
171182,-537,489,-149
171241,-475,415,-30
171271,-518,403,-123
171332,-707,554,-114
171392,-983,726,-101
171422,-1002,723,-155
171482,-924,839,-170
171542,-1422,852,-278
171571,-824,557,154
171632,-866,431,-59
171691,-805,509,164
171721,-765,385,14
171781,-514,321,140
171841,-468,381,-3
171871,-558,421,142
171931,-866,557,89
171992,-1008,618,171
172021,-866,675,149
172081,-931,635,110
172142,-912,649,178
172172,-1141,834,41
172291,-762,531,112
172329,-860,579,-76
172329,-826,486,-240
172381,-766,469,-37
172441,-616,415,-77
172472,-516,402,-51
172531,-581,417,-80
172592,-677,472,-106
172622,-782,594,-99
172681,-865,675,-151
172742,-924,707,-99
172771,-853,774,-136
172831,-1173,847,-173
172891,-978,669,214
172921,-656,512,-151
172982,-845,541,43
173041,-841,462,212
173071,-695,385,-150
173131,-476,345,40
173191,-517,366,100
173222,-669,477,98
173281,-967,659,73
173341,-820,674,90
173371,-925,713,98
173431,-1015,849,89
173493,-1446,943,-193
173521,-889,477,-1
173582,-704,460,-93
173642,-793,597,-141
173672,-592,506,-65
173732,-495,440,-126
173791,-404,435,-63
173821,-500,442,-130
173882,-711,546,-148
173941,-857,687,-71
173971,-801,655,-125
174032,-836,695,-65
174091,-862,820,-280
174121,-1606,949,-294
174211,-794,601,-122
174241,-758,522,-80
174272,-829,569,140
174331,-1022,512,38
174391,-623,365,11
174421,-482,331,22
174482,-372,381,96
174541,-664,471,87
174571,-870,630,24
174632,-866,753,128
174691,-932,745,38
174721,-1038,802,109
174782,-1362,865,-111
174841,-938,463,72
174872,-664,402,-196
174932,-888,571,-77
174991,-633,449,-16
175021,-549,402,-148
175082,-429,419,-70
175141,-559,405,-174
175172,-693,501,-129
175231,-857,657,-110
175321,-901,647,-101
175352,-857,686,-127
175381,-1372,796,-291
175441,-994,763,245
175471,-823,502,-250
175532,-721,499,116
175591,-804,553,136
175621,-1028,499,75
175682,-664,391,60
175741,-417,428,-10
175771,-420,379,136
175831,-642,513,93
175891,-891,666,129
175921,-708,670,154
175982,-728,704,10
176041,-819,742,77
176071,-807,737,109
176132,-1210,1009,-34
176191,-1215,848,84
176221,-930,590,-62
176311,-751,458,-8
176344,-862,590,-74
176371,-870,527,-86
176433,-689,447,-22
176491,-380,459,-74
176521,-351,399,-71
176581,-520,475,-107
176642,-717,668,-72
176671,-842,778,-41
176732,-742,716,-77
176791,-626,725,-26
176821,-614,753,-76
