timestamp,X (mg),Y (mg),Z (mg)
1179739,-307,998,0
1179761,-291,955,-38
1179822,-231,915,-57
1179881,-200,891,-60
1179911,-260,913,-87
1179972,-294,950,-89
1180031,-271,1038,-56
1180061,-242,1232,-34
1180122,-234,1415,-34
1180181,-265,1458,-75
1180211,-305,818,-292
1180272,218,782,-825
1180331,-161,834,-176
1180361,-105,1003,-44
1180421,-189,841,26
1180482,-108,788,-28
1180511,-43,729,-99
1180572,-16,749,-104
1180631,-26,842,-112
1180692,-152,1004,-105
1180752,-208,1022,-118
1180781,-164,1050,-107
1180811,-70,1191,-112
1180871,-84,1375,-108
1180931,-227,1360,-174
1180961,-446,848,-295
1181022,-193,874,-252
1181081,-62,971,-217
1181112,-194,926,-106
1181172,-338,744,-74
1181231,-264,679,-64
1181261,-139,675,-57
1181322,-63,823,-32
1181382,-184,941,-48
1181411,-267,1136,-97
1181471,-284,1238,-106
1181532,-223,1354,-126
1181561,-95,1427,-150
1181621,9,1021,-534
1181682,-125,835,-271
1181711,-171,868,-88
1181772,-62,864,-91
1181832,-67,702,-74
1181861,-37,634,-83
1181922,-21,637,-70
1181982,16,791,-82
1182011,-56,965,-69
1182072,-163,1149,-122
1182132,-218,1314,-261
1182161,-123,1314,-187
1182221,-107,1384,-175
1182282,-242,998,-184
1182311,-208,884,-246
1182403,-166,886,-193
1182431,-121,864,-108
1182461,-212,720,-41
1182521,-205,625,-48
1182581,-125,647,-39
1182611,-55,745,-22
1182671,-115,1039,-44
1182731,-222,1224,-73
1182761,-305,1292,-78
1182821,-280,1409,-92
1182882,-184,1526,-159
1182911,-176,940,-103
1182972,243,679,-841
1183032,-154,897,-131
1183061,-126,890,-99
1183121,-110,727,-6
1183182,-60,608,-35
1183211,-8,578,-30
1183272,78,831,-4
1183332,-92,1015,-31
1183361,-244,1128,-123
1183422,-373,1037,-240
1183482,-126,1169,-233
1183511,-4,1294,-69
1183572,-77,1573,-50
1183632,-364,1022,-176
1183661,-292,873,-338
1183722,-133,904,-211
1183782,-91,871,-134
1183811,-215,650,-66
1183871,-201,567,-28
1183961,-107,663,-8
1183994,-55,891,11
1184051,-189,1082,-24
1184082,-302,1115,-47
1184111,-301,1142,-99
1184171,-124,1208,-155
1184232,-104,1213,-179
1184261,-135,1402,-174
1184322,-361,874,-53
1184382,-44,869,-401
1184411,85,978,-412
1184471,-121,950,-107
1184561,-167,757,-113
1184593,-129,635,-72
1184621,-34,613,-38
1184682,42,694,-12
1184711,-6,882,31
1184802,-170,1129,-80
1184833,-298,1125,-183
1184861,-307,1144,-376
1184921,-20,1368,-180
1184982,-31,1596,-107
1185011,-358,1108,-86
1185071,-309,858,-193
1185132,-108,885,-246
1185161,-55,902,-163
1185221,-198,705,-62
1185281,-225,614,-53
1185311,-156,651,-33
1185371,-68,828,-3
1185432,-128,1002,-4
1185461,-236,1144,-46
1185521,-288,1267,-97
1185582,-221,1379,-153
1185611,-141,1378,-202
1185672,53,997,-209
1185731,141,779,-550
1185761,-238,899,-159
1185821,-171,835,-107
1185882,-107,694,-85
1185912,-38,628,-82
1185972,38,688,-67
1186032,50,805,-3
1186061,-57,983,-21
1186121,-201,1089,-90
1186182,-275,1047,-236
1186212,-53,1148,-319
1186272,-35,1331,-143
1186331,-104,1545,-89
1186361,-354,1018,-160
1186421,-254,863,-253
1186482,-121,885,-226
1186512,-66,939,-133
1186571,-237,688,-34
1186632,-225,598,-44
1186661,-129,641,-31
1186722,-39,840,12
1186781,-147,1000,-20
1186811,-250,1145,-55
1186871,-336,1119,-109
1186932,-202,1109,-158
1186961,-27,1185,-128
1187021,-7,1429,-118
1187082,-246,1352,-40
1187112,-254,777,-295
1187172,150,936,-576
1187232,-147,915,-60
1187261,-65,878,-156
