timestamp,X (mg),Y (mg),Z (mg)
172427,-811,524,140
172438,-845,528,89
172498,-805,534,119
172559,-818,542,74
172589,-818,539,40
172649,-806,543,77
172709,-827,546,61
172738,-821,533,31
172799,-837,541,57
172859,-812,539,40
172888,-863,563,54
172948,-889,643,85
173008,-1051,742,125
173039,-1303,862,297
173099,-1096,648,165
173159,-676,562,0
173189,-580,548,159
173248,-731,562,421
173309,-730,492,470
173339,-634,450,235
173399,-702,400,-35
173459,-646,434,198
173489,-700,468,263
173549,-772,505,202
173609,-769,529,224
173639,-820,573,229
173699,-879,668,238
173759,-955,729,315
173789,-1019,742,371
173848,-1072,530,331
173909,-738,381,143
173939,-745,387,210
173999,-899,451,402
174059,-802,451,253
174089,-752,356,57
174148,-635,371,172
174209,-610,379,103
174239,-703,406,66
174299,-846,470,150
174359,-867,506,183
174389,-883,518,135
174449,-996,554,198
174509,-1072,641,250
174539,-1178,722,170
174599,-955,562,167
174659,-703,504,237
174689,-680,486,275
174749,-822,560,446
174809,-772,511,440
174839,-679,420,233
174929,-632,390,122
174961,-591,414,215
174989,-658,465,242
175049,-755,508,189
175109,-809,561,246
175139,-845,608,261
175199,-889,664,224
175259,-972,729,278
175289,-1087,789,366
175349,-1087,600,246
175409,-749,402,41
175438,-765,385,244
175499,-784,450,414
175559,-736,427,94
175589,-744,349,-43
175648,-677,357,294
175709,-640,394,210
175738,-747,408,-37
175799,-751,441,119
175859,-801,483,268
175889,-862,522,216
175949,-930,525,55
176009,-915,537,156
176039,-958,576,117
176099,-1116,750,185
176159,-1232,709,277
176188,-884,558,160
176249,-698,505,129
176309,-753,548,332
176339,-742,535,421
176398,-693,476,214
176459,-735,406,-35
176489,-640,417,258
176549,-660,450,282
176609,-728,434,49
176638,-740,488,203
176699,-792,543,266
176759,-872,582,133
176789,-855,655,199
176849,-1018,793,327
176909,-1274,782,359
176939,-1051,565,207
176999,-727,364,17
177058,-781,375,355
177088,-753,408,390
177149,-832,376,-9
177209,-714,320,77
177238,-618,325,242
177299,-643,341,3
177359,-751,416,33
177388,-809,475,214
177448,-897,488,211
177509,-919,506,66
177539,-894,507,148
177629,-890,553,171
177663,-1013,698,13
177689,-1149,783,261
177748,-1123,616,340
177809,-738,554,59
177839,-721,547,240
177898,-798,592,465
177959,-671,522,342
177989,-692,437,-7
178049,-622,418,82
178109,-587,455,239
178138,-695,475,99
178199,-720,534,204
178259,-761,571,207
178289,-813,613,82
178349,-820,622,151
178409,-800,644,111
178438,-880,682,111
178499,-903,734,236
178559,-1100,785,277
178589,-1070,729,214
178649,-820,458,185
178709,-684,431,299
178738,-824,442,347
178799,-806,454,330
178859,-715,378,103
178889,-712,393,115
178949,-636,397,191
179009,-729,421,82
179038,-752,448,83
179099,-806,484,138
179159,-910,523,84
179188,-823,497,109
179249,-877,512,177
179309,-935,638,135
179369,-1205,873,222
179398,-1255,673,241
179459,-675,510,126
179489,-608,550,214
179549,-789,593,401
179609,-763,548,352
179638,-758,449,-11
179699,-648,419,91
179759,-561,436,281
179789,-595,482,185
179849,-781,510,157
179909,-744,536,205
179939,-823,574,102
180029,-862,611,125
180058,-803,650,190
180088,-930,703,233
180148,-1110,821,406
180209,-1307,702,399
180239,-798,383,42
180299,-610,366,153
180359,-823,454,293
180388,-713,440,82
180448,-720,356,55
180510,-674,343,283
180539,-620,385,78
180599,-735,419,-93
180659,-803,478,213
180689,-862,479,243
180749,-849,499,97
180809,-886,512,116
180838,-868,498,189
180899,-922,592,59
180959,-1145,758,162
180989,-1194,665,352
181049,-887,537,266
181109,-750,566,148
181138,-777,557,333
181199,-745,513,431
181259,-663,425,296
181288,-679,395,71
181349,-612,403,122
181409,-629,467,231
181438,-715,490,142
181499,-792,531,177
181559,-799,535,162
181589,-859,594,129
181649,-805,616,111
181709,-879,662,156
181738,-945,659,295
181799,-1052,802,416
181859,-1191,734,224
181889,-899,468,8
181949,-692,393,174
182009,-831,423,389
182038,-825,404,149
182099,-777,395,-52
182159,-661,332,59
182189,-616,340,165
182249,-654,373,24
182338,-767,413,109
182367,-850,441,214
182398,-866,458,137
182458,-882,468,74
182488,-904,501,120
182549,-887,551,30
182609,-970,705,117
182638,-1206,820,370
182699,-1279,650,451
182760,-719,554,62
182789,-720,575,172
182849,-766,575,430
182909,-643,510,370
182939,-612,414,144
182999,-610,407,57
183059,-578,467,225
183088,-696,509,161
183149,-714,509,87
183209,-821,579,198
183239,-802,593,90
183299,-830,625,107
183359,-851,676,197
183388,-1005,812,371
183449,-1237,791,396
183509,-977,553,150
183539,-715,364,128
183599,-769,443,397
183659,-808,462,342
183688,-832,416,-18
183748,-745,355,110
183809,-641,356,254
183838,-663,380,-22
183899,-720,412,42
183959,-772,445,224
183988,-821,461,94
184049,-873,483,24
184109,-856,461,147
184139,-904,523,99
184199,-879,567,-36
184259,-896,591,179
184288,-880,625,315
184349,-1075,728,381
184409,-1259,686,351
184438,-902,615,140
184498,-792,582,188
184559,-757,566,409
184588,-642,467,379
184648,-572,420,193
184709,-616,379,-15
184738,-626,421,285
184799,-659,486,326
184859,-757,507,156
184888,-786,560,156
184948,-784,559,239
185009,-856,588,126
