timestamp,X (mg),Y (mg),Z (mg)
3032297,-691,577,194
3032381,-993,653,109
3032411,-655,502,317
3032441,-765,526,-18
3032531,-1074,651,142
3032652,-1063,603,148
3032653,-1112,803,561
3032686,-1510,754,439
3032741,-695,593,-64
3032760,-361,223,267
3032800,-653,206,127
3032890,-682,330,202
3032909,-549,413,275
3032980,-724,428,377
3033010,-917,529,285
3033040,-758,584,-68
3033100,-888,514,221
3033161,-679,567,228
3033190,-975,899,319
3033281,-1513,686,96
3033310,-1235,964,205
3033400,-685,637,9
3033429,-697,396,72
3033461,-547,457,145
3033491,-389,394,-81
3033550,-496,341,-38
3033611,-650,411,154
3033641,-826,570,114
3033761,-793,477,18
3033762,-881,436,230
3033800,-1345,770,73
3033910,-1084,499,250
3033945,-1498,765,470
3033946,-684,591,210
3034031,-714,438,117
3034061,-640,319,92
3034091,-509,175,132
3034150,-500,70,120
3034211,-498,298,151
3034241,-869,798,496
3034300,-964,740,439
3034361,-640,558,-348
3034391,-999,867,29
3034450,-1320,1154,421
3034541,-1280,749,-475
3034574,-904,638,356
3034631,-728,504,143
3034661,-397,496,23
3034691,-308,491,-7
3034750,-476,344,22
3034811,-536,415,85
3034841,-731,481,200
3034901,-857,488,103
3034961,-925,477,112
3034991,-944,546,234
3035051,-1362,815,228
3035202,-1460,739,371
3035202,-987,828,290
3035247,-748,481,197
3035263,-418,271,119
3035290,-704,329,196
3035350,-649,343,184
3035411,-447,218,155
3035440,-375,300,177
3035501,-825,665,318
3035561,-1087,702,343
3035621,-671,522,-320
3035651,-1316,1222,350
3035711,-1357,830,-1257
3035741,-1146,814,511
3035801,-851,509,148
3035861,-257,376,11
3035891,-146,393,-75
3035951,-295,275,-66
3036041,-481,382,31
3036072,-717,522,137
3036101,-1054,502,30
3036161,-902,464,148
3036191,-1173,796,300
3036251,-1229,647,353
3036311,-1473,854,294
3036371,-824,696,247
3036401,-680,369,122
3036461,-576,212,121
3036521,-314,130,47
3036551,-475,119,195
3036611,-514,398,157
3036641,-705,686,452
3036701,-968,670,338
3036761,-668,587,-385
3036791,-1148,1154,215
3036851,-1544,1160,125
3036911,-1120,684,400
3036941,-703,642,18
3037031,-474,600,100
3037060,-257,450,56
3037091,-429,286,-42
3037241,-503,373,130
3037242,-541,438,105
3037286,-795,493,186
3037301,-927,482,211
3037361,-887,654,178
3037421,-1558,776,96
3037451,-1743,1080,348
3037511,-705,702,-101
3037571,-654,662,26
3037601,-612,388,208
3037661,-473,262,23
3037691,-314,154,25
3037751,-648,300,203
3037811,-507,582,287
3037841,-791,663,446
3037901,-691,610,43
3037961,-1025,1198,82
3037991,-1724,1144,29
3038051,-1030,990,283
3038111,-825,738,-34
3038141,-623,604,114
3038201,-244,497,86
3038261,-587,406,-64
3038290,-489,421,62
3038351,-579,479,28
3038411,-769,652,203
3038441,-795,581,85
3038531,-714,521,148
3038560,-679,524,132
3038591,-953,713,126
3038651,-1291,826,289
3038771,-986,753,260
3038776,-1387,766,-18
3038891,-826,532,77
3038920,-518,267,129
3038934,-581,435,87
3038950,-756,602,188
3039026,-595,402,204
3039041,-543,270,-54
3039101,-588,380,326
3039161,-841,577,62
3039190,-672,494,219
3039251,-719,535,217
3039311,-783,811,158
3039340,-1325,1079,371
3039401,-1574,1190,80
3039461,-910,665,-108
3039491,-762,557,144
3039551,-457,465,59
3039670,-495,514,-10
3039714,-470,415,186
3039714,-594,464,-90
3039761,-469,357,78
3039791,-688,497,53
3039851,-954,685,112
3039941,-737,602,44
3039976,-1324,763,149
3040001,-1329,594,43
3040061,-1528,913,559
3040091,-638,603,-157
3040181,-579,390,132
3040211,-609,254,144
3040240,-584,365,145
3040301,-461,354,92
3040361,-576,343,201
3040391,-722,443,259
3040451,-824,554,183
3040511,-760,567,41
3040540,-891,610,185
3040601,-726,751,207
3040690,-1429,1078,202
3040722,-1345,1074,384
3040781,-729,539,-98
3040811,-666,519,156
3040841,-536,515,91
3040901,-484,478,-8
3040990,-471,421,84
3041022,-508,378,75
3041081,-548,476,200
3041111,-894,627,243
3041141,-898,603,28
3041201,-778,549,236
3041261,-1375,989,278
3041290,-942,632,29
3041412,-1182,651,436
3041453,-930,716,-112
3041453,-510,385,257
3041501,-466,292,178
3041591,-655,556,174
3041624,-630,428,169
3041650,-172,219,98
3041711,-672,486,196
3041740,-985,845,290
3041801,-849,676,336
3041862,-767,579,-48
3041891,-1312,1238,304
3041951,-1011,578,-515
3042011,-1389,912,284
3042041,-772,684,319
3042160,-441,492,148
3042178,-566,588,17
3042195,-749,680,85
3042281,-677,641,185
3042341,-791,573,164
3042341,-697,558,192
3042461,-805,587,117
3042496,-921,672,249
3042496,-1088,634,271
