timestamp,X (mg),Y (mg),Z (mg)
290886,-830,532,92
290898,-803,509,116
290938,-790,505,172
290998,-769,514,161
291027,-874,538,124
291118,-851,547,75
291148,-833,553,193
291178,-760,494,179
291238,-733,497,172
291299,-818,498,209
291328,-918,586,86
291388,-897,580,-151
291448,-698,527,-59
291477,-668,454,117
291538,-641,469,25
291598,-705,465,-13
291628,-789,511,156
291688,-869,533,103
291748,-906,546,126
291778,-834,522,214
291838,-832,541,120
291898,-823,504,124
291928,-805,545,68
291988,-816,516,6
292048,-806,583,238
292077,-899,571,188
292138,-784,646,125
292198,-937,838,326
292228,-886,641,438
292288,-605,622,397
292348,-554,646,-60
292377,-841,604,-163
292438,-542,519,224
292528,-514,464,324
292560,-562,529,251
292618,-775,618,134
292648,-800,718,9
292678,-744,692,42
292738,-823,661,221
292798,-664,696,90
292828,-898,727,26
292888,-900,697,182
292948,-800,703,68
292978,-1238,731,365
293038,-1104,593,504
293098,-621,481,-50
293128,-578,411,-47
293188,-677,474,322
293248,-661,380,26
293277,-653,375,-152
293338,-597,411,231
293398,-713,526,298
293428,-885,541,133
293488,-899,547,198
293548,-876,630,259
293578,-1001,787,252
293638,-995,658,343
293698,-774,752,194
293728,-1014,720,320
293788,-805,694,424
293848,-725,589,-4
293878,-630,554,49
293938,-649,581,329
293998,-616,618,285
294028,-647,542,73
294088,-566,445,19
294148,-551,576,127
294178,-815,697,112
294238,-697,622,150
294298,-746,651,111
294328,-709,677,186
294388,-754,773,212
294448,-1045,732,18
294478,-888,683,207
294538,-988,695,305
294598,-1149,646,330
294628,-773,576,7
294688,-672,497,16
294748,-623,448,251
294778,-595,421,88
294838,-801,419,-18
294898,-557,367,152
294927,-606,464,200
294988,-875,530,221
295048,-832,539,142
295077,-908,528,153
295138,-827,563,200
295198,-977,717,62
295228,-1028,638,160
295318,-744,664,157
295352,-966,757,286
295378,-954,723,467
295438,-814,634,335
295498,-644,514,-225
295528,-545,543,96
295588,-633,617,378
295648,-721,695,419
295678,-756,660,169
295738,-722,543,-72
295798,-526,445,124
295827,-510,546,226
295888,-760,731,180
295948,-938,708,43
296008,-662,691,131
296038,-822,679,165
296098,-662,669,37
296158,-709,709,-68
296188,-930,755,255
296248,-1008,680,276
296278,-942,740,141
296338,-1197,668,360
296398,-939,585,159
296427,-679,462,-175
296488,-636,416,257
296548,-617,403,394
296577,-687,380,77
296638,-768,352,-120
296698,-586,394,199
296727,-768,461,64
296818,-808,462,124
296847,-781,497,274
296878,-916,500,155
296938,-839,548,213
297027,-974,719,210
297060,-1087,617,266
297088,-750,708,294
297148,-1017,716,289
297178,-851,627,421
297238,-687,526,266
297298,-688,470,2
297328,-664,527,199
297388,-698,531,311
297448,-596,444,257
297508,-463,457,133
297538,-643,543,129
297598,-873,631,191
297628,-758,626,-117
297688,-742,605,157
297778,-653,695,340
297812,-989,825,32
297838,-1205,747,-130
297898,-1069,800,360
297928,-1262,585,414
297988,-731,547,40
298078,-629,411,19
298110,-634,420,273
298138,-678,357,88
298198,-819,354,56
298227,-600,366,208
298288,-634,411,39
298378,-814,471,82
298410,-857,516,290
298438,-798,482,101
298498,-703,493,62
298527,-900,709,303
298588,-1118,740,311
298648,-867,804,348
298677,-1048,784,395
298738,-916,696,457
298798,-688,525,173
298828,-553,503,-55
298888,-597,558,172
298948,-742,643,340
299038,-697,595,236
299070,-630,535,19
299098,-625,541,70
299128,-702,630,146
299188,-730,618,16
299248,-716,599,141
299278,-769,612,203
299338,-714,627,120
299398,-814,738,58
299427,-1045,726,204
299519,-972,654,77
299547,-919,696,88
299577,-1079,635,381
299637,-890,494,167
299698,-607,421,-93
299728,-598,404,185
299788,-799,390,329
299848,-624,315,-22
299878,-668,382,-36
299938,-798,448,336
300027,-822,464,251
300058,-915,507,-33
300088,-901,476,344
300148,-881,558,380
300208,-1105,693,124
300238,-903,542,281
300298,-693,771,146
300328,-1163,790,288
300388,-865,701,477
300448,-589,527,230
300478,-748,519,-268
300539,-669,622,180
300598,-769,694,376
300628,-859,635,239
300688,-765,583,108
300748,-728,526,142
300778,-577,437,187
300838,-461,455,126
300898,-657,537,121
300928,-832,588,235
300988,-691,583,-61
301048,-850,613,5
301077,-699,608,269
301138,-815,678,-28
301198,-1023,687,46
301228,-965,670,219
301288,-1425,706,183
301348,-902,495,327
301377,-657,527,87
301438,-768,446,97
301498,-641,457,230
301527,-813,396,-35
301588,-681,395,104
301648,-586,342,99
301678,-553,409,-82
301738,-815,534,174
301798,-982,514,293
301828,-832,545,-49
301888,-893,503,77
301948,-825,551,367
301978,-1012,786,116
302038,-907,640,245
302098,-878,916,431
302128,-1240,756,439
302188,-688,621,325
302248,-504,433,-173
302277,-518,461,-30
302338,-781,600,361
302398,-759,476,285
302427,-524,433,46
302488,-566,485,88
302548,-806,617,310
302577,-890,594,286
302638,-725,574,-76
302698,-764,587,133
302728,-688,649,121
302788,-946,710,50
302848,-936,720,292
302878,-1122,812,266
302938,-1111,579,280
302998,-698,593,181
303028,-816,530,64
303088,-696,501,187
303148,-801,472,125
303177,-712,444,167
303237,-700,443,10
303298,-648,376,-63
303328,-563,402,169
303388,-742,503,187
303448,-925,539,158
303477,-788,542,109
303537,-843,531,115
303598,-785,612,254
303639,-1077,858,185
303687,-1055,674,222
303748,-658,629,175
303778,-875,615,201
303837,-1012,705,359
303898,-778,555,180
303927,-633,557,-52
