timestamp,X (mg),Y (mg),Z (mg)
516944,-763,583,142
516968,-760,575,175
517028,-729,569,275
517088,-741,555,177
517118,-716,559,140
517179,-687,543,165
517238,-645,507,162
517268,-585,507,175
517329,-708,575,244
517388,-685,584,84
517418,-788,599,70
517478,-687,603,208
517539,-673,606,65
517568,-686,663,21
517628,-957,779,243
517688,-1069,743,169
517718,-1134,792,163
517778,-1054,584,310
517838,-796,572,55
517868,-719,451,-45
517928,-617,419,257
517988,-644,388,259
518017,-698,311,51
518078,-655,349,192
518138,-682,414,302
518167,-757,416,124
518228,-807,455,215
518288,-837,426,355
518318,-902,623,350
518378,-1224,660,439
518439,-779,664,458
518468,-883,805,471
518528,-1121,632,455
518588,-635,628,296
518618,-545,529,-128
518678,-705,522,62
518738,-745,555,400
518768,-707,528,426
518827,-575,451,156
518888,-566,436,-10
518918,-669,518,229
518977,-763,572,341
519038,-788,579,136
519067,-835,568,86
519127,-787,663,243
519188,-1135,776,262
519217,-1189,757,-40
519277,-1298,573,302
519338,-958,505,372
519367,-758,400,-111
519427,-631,362,-5
519488,-651,363,264
519517,-743,344,267
519577,-775,272,199
519638,-615,307,125
519667,-719,332,111
519727,-750,376,284
519788,-726,383,254
519818,-826,410,235
519877,-986,699,354
519938,-1280,707,420
519967,-1051,1009,506
520027,-1246,696,470
520087,-654,466,347
520117,-399,452,46
520177,-421,468,-123
520237,-813,612,319
520267,-849,568,467
520327,-554,432,234
520387,-608,428,-77
520417,-773,508,159
520477,-685,550,235
520537,-716,535,132
520567,-667,587,180
520627,-807,801,294
520687,-1567,921,146
520717,-1396,866,-10
520777,-1335,582,227
520837,-574,493,67
520866,-421,336,36
520927,-438,319,154
521016,-677,296,271
521049,-577,191,107
521077,-666,308,158
521137,-851,410,346
521167,-952,403,371
521257,-761,378,194
521286,-939,637,236
521347,-1191,664,483
521377,-920,1038,482
521437,-1328,739,444
521466,-823,570,561
521527,-452,512,207
521587,-375,357,-237
521616,-548,562,101
521677,-772,620,461
521737,-674,508,425
521766,-514,460,73
521827,-703,559,-149
521887,-837,621,229
521916,-728,666,344
521976,-800,665,187
522037,-815,750,64
522067,-1062,724,143
522126,-1025,979,259
522187,-1374,640,407
522217,-935,677,283
522277,-584,475,-186
522337,-446,367,122
522366,-588,419,349
522426,-624,313,10
522487,-515,329,-145
522516,-547,470,240
522607,-874,537,424
522640,-923,514,231
522666,-782,630,7
522726,-1111,814,478
522787,-909,1000,565
522816,-1113,969,371
522876,-1066,679,436
522937,-445,556,-29
522966,-381,432,-299
523026,-520,589,142
523087,-762,500,455
523116,-550,459,350
523176,-445,489,111
523237,-802,617,125
523266,-933,687,-49
523326,-621,600,-23
523387,-681,706,239
523416,-1011,870,290
523477,-1364,1005,89
523536,-1223,627,275
523566,-788,568,345
523626,-698,526,-43
523716,-610,405,111
523749,-531,390,185
523776,-676,362,43
523836,-659,353,139
523866,-516,408,176
523926,-831,466,279
523986,-771,487,317
524016,-679,489,30
524076,-930,738,184
524136,-1210,823,527
524166,-917,966,255
524226,-1000,811,189
524286,-950,674,582
524316,-496,605,312
524376,-434,459,-313
524466,-502,519,-86
524499,-702,657,419
524526,-863,628,498
524586,-702,535,241
524616,-467,440,-189
524676,-434,503,-122
524736,-679,682,193
524766,-706,566,146
524826,-735,868,158
524886,-1385,811,268
524916,-1305,1023,352
524976,-1138,588,376
525036,-822,679,442
525066,-692,515,17
525126,-552,413,-141
525186,-493,380,89
525215,-687,465,264
525276,-907,476,183
525336,-766,378,93
525366,-538,416,200
525426,-615,457,179
525486,-828,500,250
525515,-720,472,1
525576,-827,468,-8
525636,-910,800,340
525666,-1225,896,324
525726,-880,1154,440
525786,-1189,798,573
525815,-857,526,536
525876,-383,458,20
525936,-282,399,-290
525965,-659,693,138
526026,-998,747,440
526086,-1092,693,518
526146,-679,532,9
526176,-542,393,-174
526236,-371,411,-13
526265,-611,539,271
526325,-869,588,413
526386,-788,615,107
526415,-720,535,-366
526476,-771,763,51
526565,-1062,812,277
526592,-1296,962,321
526625,-1288,638,405
526685,-945,646,459
526715,-727,489,-91
526775,-537,415,-80
526836,-536,391,152
526865,-806,449,279
526926,-837,396,81
526986,-652,385,96
527015,-598,433,237
527076,-724,468,233
527136,-785,484,75
527165,-852,485,40
527225,-777,474,167
527285,-805,655,133
527315,-1285,749,174
527406,-678,1034,370
527439,-1237,1000,379
527465,-945,639,537
527525,-496,504,-88
527586,-507,342,-451
527615,-394,452,178
527676,-545,413,451
527736,-493,391,401
527765,-598,536,165
527826,-869,596,83
527916,-864,655,-213
527917,-955,882,-135
527976,-1304,758,305
528035,-1186,1104,333
528065,-1140,533,88
528126,-641,604,301
528185,-624,476,15
528215,-595,500,14
528275,-780,506,98
528335,-931,525,102
528365,-828,496,92
528425,-731,469,186
528485,-627,489,135
528514,-645,422,-29
