timestamp,X (mg),Y (mg),Z (mg)
2857427,-896,477,354
2857541,-813,414,269
2857543,-871,474,307
2857601,-763,505,265
2857630,-759,395,238
2857660,-821,430,205
2857720,-1026,608,227
2857810,-1409,834,21
2857841,-1154,565,127
2857870,-893,353,-2
2857960,-700,504,143
2857985,-634,531,33
2858020,-641,378,-10
2858080,-637,345,97
2858110,-552,405,94
2858170,-623,319,107
2858230,-996,480,151
2858260,-1005,502,136
2858351,-925,470,182
2858380,-946,474,191
2858410,-1147,561,232
2858530,-937,430,125
2858568,-1152,755,113
2858568,-1242,627,418
2858651,-863,437,205
2858680,-656,159,195
2858711,-640,287,193
2858770,-753,365,200
2858831,-641,312,272
2858860,-672,230,115
2858920,-767,367,161
2859010,-943,476,242
2859039,-838,412,258
2859070,-849,465,254
2859130,-908,597,212
2859160,-1409,628,173
2859220,-1024,306,184
2859280,-1312,623,147
2859310,-847,578,203
2859370,-841,338,173
2859460,-706,345,47
2859520,-516,308,14
2859540,-604,304,113
2859640,-734,372,105
2859663,-849,395,157
2859700,-896,482,152
2859731,-869,448,137
2859760,-942,481,143
2859820,-1244,586,187
2859880,-915,439,143
2859911,-1330,728,470
2859971,-1074,691,118
2860060,-827,405,208
2860093,-574,178,237
2860120,-653,269,183
2860180,-809,340,167
2860210,-727,301,391
2860301,-616,204,249
2860330,-650,293,52
2860361,-882,514,333
2860420,-859,463,310
2860541,-809,423,226
2860583,-1033,682,263
2860600,-1400,769,275
2860630,-986,597,615
2860661,-1054,458,193
2860720,-889,459,129
2860780,-588,406,54
2860870,-637,366,-27
2860905,-645,370,38
2860990,-713,395,95
2861014,-635,319,58
2861028,-751,367,135
2861080,-870,423,146
2861110,-782,491,122
2861170,-768,434,218
2861231,-1344,625,308
2861260,-1130,541,231
2861321,-1258,573,370
2861381,-1216,681,145
2861410,-662,264,218
2861471,-460,130,212
2861531,-520,241,89
2861561,-671,274,215
2861621,-532,233,296
2861680,-870,391,281
2861710,-1003,635,2
2861771,-812,381,415
2861831,-1124,640,103
2861860,-1482,876,146
2861920,-1053,497,372
2861980,-1216,711,233
2862010,-674,442,77
2862070,-475,296,29
2862131,-556,342,14
2862160,-546,307,-23
2862221,-512,262,101
2862281,-786,431,108
2862341,-920,498,122
2862370,-938,436,138
2862430,-954,484,203
2862461,-1304,640,86
2862520,-1129,450,224
2862580,-1331,574,297
2862610,-929,487,31
2862701,-656,258,151
2862732,-580,162,190
2862760,-641,299,131
2862821,-669,256,157
2862880,-523,293,264
2862910,-653,570,282
2862971,-1060,713,352
2863031,-765,402,-208
2863061,-981,560,219
2863121,-1115,1040,310
2863181,-1108,576,-54
2863210,-1496,692,498
2863301,-914,538,-113
2863330,-434,388,102
2863361,-553,388,52
2863450,-646,360,-71
2863480,-689,403,154
2863510,-763,422,116
2863570,-689,424,106
2863630,-755,410,159
2863660,-894,518,203
2863751,-728,522,118
2863780,-1037,596,291
2863810,-1417,653,366
2863901,-988,448,383
2863932,-1281,632,260
2863960,-934,567,228
2864050,-609,284,203
2864110,-650,324,169
2864110,-804,502,213
2864200,-705,385,318
2864230,-538,140,-304
2864260,-371,205,375
2864320,-917,500,183
2864380,-792,472,247
2864410,-624,311,288
2864471,-1003,774,172
2864531,-1898,934,-485
2864560,-1409,479,250
2864620,-1067,646,79
2864680,-638,500,86
2864710,-592,432,33
2864770,-737,475,-56
2864831,-640,452,-41
2864860,-618,456,71
2864951,-630,421,87
2864981,-706,459,106
2865010,-807,525,92
2865070,-776,544,76
2865131,-738,505,95
2865160,-762,474,81
2865281,-1362,738,165
2865285,-1181,536,200
2865324,-1394,775,483
2865370,-1131,631,105
2865460,-661,339,140
2865481,-441,165,152
2865520,-612,396,134
2865581,-1057,611,395
2865610,-828,472,380
2865731,-623,217,281
2865732,-563,228,129
2865770,-622,374,168
2865820,-802,394,223
2865910,-673,405,245
2865940,-579,494,165
2865970,-1657,1186,253
2866030,-969,707,667
2866120,-1093,639,162
2866241,-640,520,68
2866242,-864,461,110
2866278,-642,476,-62
2866278,-687,390,-85
2866331,-836,499,12
2866361,-881,512,96
2866450,-674,384,133
2866480,-612,369,76
2866510,-714,433,105
2866570,-717,473,40
2866660,-699,532,94
2866690,-589,442,64
2866720,-727,505,94
2866780,-1866,1248,545
2866810,-1124,629,-100
2866870,-1419,572,46
2866930,-873,488,157
2866960,-465,259,167
2867021,-528,239,78
2867081,-834,430,191
2867110,-901,609,429
2867170,-918,528,417
2867231,-1006,416,-343
2867260,-676,389,355
2867320,-704,336,97
2867411,-721,449,231
2867445,-711,546,294
2867470,-744,518,480
2867530,-813,507,-10
2867560,-794,517,306
2867620,-708,508,206
2867680,-771,518,186
2867710,-1082,761,329
2867800,-1239,527,134
2867860,-1621,801,605
2867890,-748,495,196
2867920,-615,293,191
2868041,-495,445,37
2868045,-893,599,72
2868080,-731,531,130
2868160,-605,435,189
2868184,-535,350,130
2868310,-557,343,85
2868310,-699,488,151
2868348,-896,496,25
2868400,-802,544,88
2868430,-806,504,49
2868460,-1006,649,124
2868550,-1347,644,403
2868572,-971,577,562
2868670,-1616,586,219
2868694,-617,547,305
2868730,-655,396,145
2868760,-787,389,218
2868820,-735,421,279
