timestamp,X (mg),Y (mg),Z (mg)
265327,-814,737,4
265382,-982,711,62
265412,-1178,788,6
265472,-951,735,114
265531,-954,516,-213
265562,-888,530,36
265622,-846,493,56
265682,-789,481,57
265712,-614,409,66
265772,-593,373,41
265832,-623,403,144
265862,-722,485,37
265922,-854,527,53
265982,-893,578,153
266012,-883,622,112
266072,-1012,689,132
266132,-1089,706,128
266162,-1262,790,-109
266252,-888,423,-202
266312,-643,475,62
266341,-831,572,-94
266371,-613,466,-52
266432,-618,431,-92
266461,-419,413,-12
266522,-597,504,-121
266582,-789,567,-183
266612,-854,650,-15
266672,-820,658,-99
266732,-849,729,-104
266761,-1018,866,-186
266822,-1337,876,-83
266881,-769,506,7
266911,-801,419,-205
266972,-846,544,93
267032,-943,466,267
267061,-702,378,-76
267121,-469,399,-69
267182,-418,395,197
267211,-741,505,117
267272,-915,638,18
267362,-932,647,194
267421,-1016,707,61
267441,-1031,765,115
267511,-1443,824,-276
267529,-719,424,-23
267572,-874,455,-121
267632,-746,458,-147
267661,-648,413,-70
267722,-568,380,-182
267782,-563,355,-98
267811,-561,357,-170
267872,-709,459,-150
267932,-879,606,-189
267961,-806,574,-188
268022,-807,590,-155
268081,-857,725,-211
268112,-1086,784,-236
268172,-1329,804,182
268232,-813,527,-185
268261,-978,408,-62
268352,-846,504,140
268381,-814,339,-21
268411,-554,271,106
268471,-516,331,19
268531,-528,383,-3
268561,-693,495,74
268621,-909,729,34
268682,-854,733,47
268711,-917,729,-1
268771,-1018,773,77
268831,-990,876,3
268861,-1166,599,-341
268922,-827,426,12
269011,-842,531,-102
269041,-700,488,-37
269071,-538,364,-128
269131,-384,430,-23
269161,-543,457,-152
269221,-603,688,-198
269281,-946,691,-16
269311,-699,786,-104
269372,-832,723,-113
269432,-1010,869,-26
269461,-1521,908,75
269522,-990,545,87
269582,-866,480,-46
269612,-738,530,73
269702,-802,357,438
269731,-579,332,127
269761,-326,333,-305
269821,-559,440,213
269882,-654,524,346
269911,-1067,729,42
269972,-886,700,197
270032,-732,627,110
270061,-938,725,199
270122,-1067,880,191
270182,-1594,790,-220
270212,-776,438,2
270272,-624,543,-157
270332,-784,570,-78
270362,-601,426,-65
270422,-528,419,-81
270482,-327,403,-26
270512,-571,453,-89
270572,-834,634,-110
270632,-827,700,2
270661,-804,633,-38
270722,-732,682,-32
270782,-913,771,-135
270812,-1606,1067,-283
270872,-1004,644,194
270932,-804,369,-149
270962,-775,551,90
271022,-833,451,289
271112,-707,231,229
271144,-449,286,-250
271172,-551,396,41
271232,-673,442,290
271261,-883,534,323
271322,-992,627,39
271382,-806,590,-78
271411,-822,640,216
271472,-935,700,265
271532,-1127,806,190
271562,-1327,884,121
271622,-826,506,-681
271711,-709,646,65
271744,-671,558,119
271771,-637,462,-182
271831,-573,473,0
271861,-458,416,69
271922,-409,456,22
271982,-836,655,-45
272011,-804,665,-36
272072,-783,700,52
272162,-757,778,-31
272162,-1024,982,18
272222,-1627,958,-50
272282,-743,482,25
272311,-712,466,-53
272372,-716,513,52
272432,-749,381,328
272462,-625,389,114
272558,-579,476,-172
272581,-666,500,221
272612,-626,538,273
272702,-843,608,-20
272731,-745,632,159
272762,-798,632,213
272822,-806,669,72
272882,-950,676,176
272911,-1012,925,206
272971,-1495,886,-3
273062,-823,485,-212
273099,-549,579,61
273122,-800,533,-172
273182,-584,472,-28
273211,-442,348,-50
273271,-357,426,-4
273332,-548,439,-41
273362,-817,656,-49
273422,-964,746,-43
273482,-734,675,2
273511,-803,793,24
273572,-962,855,-127
273631,-1462,965,91
273662,-835,565,65
273722,-872,482,-109
273782,-844,549,189
273812,-768,362,332
273872,-542,288,-208
273961,-493,358,138
273995,-358,365,217
274022,-767,499,201
274082,-1104,679,86
274111,-847,657,194
274172,-990,716,133
274232,-1104,778,166
274261,-1319,836,9
274322,-790,466,-145
274382,-678,522,-57
274412,-712,553,5
274472,-591,459,-32
274532,-446,456,-9
274562,-396,408,25
274622,-469,544,-96
274682,-806,751,-45
274712,-783,744,12
274772,-830,698,-29
274832,-839,772,-50
274861,-1266,1016,-18
274922,-1197,863,206
274982,-875,487,-55
275012,-810,641,55
275072,-837,588,298
275132,-674,309,376
275162,-316,303,-308
275222,-337,357,-136
275282,-518,462,438
275312,-709,596,186
275372,-1081,787,4
275432,-728,679,190
275462,-829,801,166
275521,-937,1049,210
275581,-1470,853,-41
275611,-727,551,-151
275671,-675,620,147
275732,-751,669,-1
275762,-716,446,51
275822,-369,395,-192
275882,-111,375,-4
275911,-112,521,17
275973,-822,844,177
276032,-1389,873,-289
276061,-623,734,121
