timestamp,X (mg),Y (mg),Z (mg)
54934,-775,531,206
54958,-798,528,181
55019,-822,518,274
55079,-787,557,304
55108,-833,558,170
55169,-792,524,125
55230,-736,481,271
55258,-660,430,292
55319,-589,405,187
55379,-709,533,211
55409,-833,566,355
55469,-751,525,317
55529,-828,553,118
55559,-850,559,190
55619,-759,614,271
55679,-806,613,78
55709,-740,582,164
55769,-744,604,231
55829,-879,619,119
55859,-887,606,186
55919,-900,618,274
55979,-1064,530,365
56009,-966,542,360
56069,-765,460,248
56129,-762,437,216
56159,-715,426,159
56219,-687,406,77
56279,-723,348,143
56309,-651,421,178
56369,-786,478,195
56429,-879,475,280
56458,-770,483,198
56518,-894,490,120
56579,-795,497,281
56609,-892,541,224
56669,-969,624,183
56730,-908,462,385
56759,-783,651,478
56819,-1063,729,439
56879,-895,523,265
56908,-608,468,-12
56969,-690,400,22
57029,-655,494,308
57058,-573,444,229
57119,-725,432,232
57179,-733,511,269
57208,-759,563,141
57269,-967,639,123
57329,-845,601,253
57358,-815,604,249
57419,-878,616,230
57479,-874,581,218
57509,-942,613,222
57569,-1114,571,354
57629,-1051,499,418
57658,-671,397,207
57719,-622,402,117
57779,-645,370,109
57809,-636,331,82
57869,-654,373,95
57929,-818,452,234
57958,-918,494,270
58019,-851,433,168
58079,-781,517,190
58109,-1039,704,348
58169,-1056,564,419
58229,-921,756,497
58259,-1074,577,522
58319,-746,609,365
58379,-628,499,-9
58409,-708,475,45
58469,-600,477,259
58529,-548,421,279
58558,-618,447,294
58619,-659,530,138
58679,-875,574,71
58708,-926,628,165
58799,-907,648,196
58828,-847,618,138
58858,-728,596,112
58919,-886,575,211
58979,-937,613,320
59008,-1147,626,349
59069,-1184,485,273
59129,-771,488,142
59159,-736,438,75
59219,-710,432,183
59279,-658,330,121
59309,-643,335,122
59369,-710,354,121
59429,-732,431,112
59459,-904,501,231
59519,-841,477,305
59579,-834,505,160
59608,-827,508,151
59669,-896,627,291
59729,-1063,640,257
59758,-879,650,284
59819,-1002,590,383
59879,-962,634,528
59909,-709,567,248
59969,-732,393,-77
60029,-601,438,181
60059,-601,421,392
60119,-599,506,290
60179,-759,540,83
60209,-780,573,75
60269,-767,592,160
60329,-850,583,11
60359,-703,630,53
60419,-948,643,195
60479,-1014,620,279
60508,-1168,780,310
60569,-1281,574,178
60629,-795,496,73
60658,-636,411,37
60719,-587,383,51
60779,-635,356,-21
60809,-704,325,92
60869,-672,380,187
60929,-867,463,159
60989,-895,484,161
61019,-894,436,134
61079,-803,426,207
61109,-931,657,329
61169,-1126,637,291
61229,-932,683,297
61258,-1074,621,361
61319,-844,546,364
61379,-633,526,-12
61409,-663,426,-17
61469,-642,435,332
61529,-571,427,381
61559,-613,450,218
61619,-754,523,91
61679,-818,581,102
61709,-904,614,207
61769,-871,593,135
61829,-772,642,37
61859,-952,660,144
61919,-1013,652,216
62009,-1060,701,181
62040,-1070,501,271
62069,-814,535,308
62129,-712,485,155
62159,-777,478,51
62249,-735,423,90
62279,-697,352,128
62309,-614,357,80
62369,-617,372,47
62429,-792,473,210
62459,-908,480,241
62520,-880,480,108
62579,-828,518,94
62609,-1048,687,316
62669,-961,603,246
62729,-922,787,286
62759,-1080,582,440
62819,-785,610,509
62879,-548,515,104
62909,-708,402,-63
62969,-603,424,273
63029,-541,458,296
63058,-694,455,223
63119,-794,515,140
63179,-829,579,7
63209,-848,556,34
63270,-772,565,67
63329,-908,688,48
63358,-1018,623,198
63419,-1073,838,271
63479,-1288,530,312
63509,-870,600,349
63570,-771,463,35
63629,-721,479,198
63659,-655,427,192
63719,-685,383,101
63779,-732,418,190
63809,-670,404,101
63869,-766,466,62
63959,-755,486,265
63990,-814,512,303
64018,-832,474,50
64079,-789,540,167
64108,-1027,730,274
64169,-989,718,327
64229,-1019,760,326
64259,-1070,555,436
64319,-678,599,398
64379,-621,471,-76
64409,-697,474,-135
64469,-654,424,300
64529,-601,425,371
64559,-599,459,275
64619,-742,457,65
64679,-722,522,52
64709,-832,590,156
64769,-895,552,164
64829,-752,567,41
64858,-844,625,55
64919,-951,639,285
64979,-1076,843,306
65009,-1432,608,198
65069,-850,572,287
65129,-766,494,112
65158,-675,467,129
65219,-603,379,37
65309,-733,362,12
65340,-734,392,154
65369,-770,419,133
65429,-704,421,68
65459,-727,456,136
65519,-851,465,244
65579,-840,442,155
65608,-836,498,58
65669,-1116,734,353
65729,-1094,661,382
65758,-952,753,236
65819,-1021,542,370
65879,-697,584,399
65909,-643,472,-147
65969,-681,471,-42
66029,-660,454,354
66059,-590,437,335
66119,-655,456,176
66180,-817,475,79
66209,-721,518,121
66269,-898,587,106
66329,-898,581,134
66358,-814,562,64
66418,-895,624,132
66479,-990,682,249
