timestamp,X (mg),Y (mg),Z (mg)
215268,-599,-753,257
215322,-623,-760,237
215382,-619,-711,187
215411,-647,-711,266
215472,-682,-744,369
215532,-614,-692,281
215562,-678,-711,360
215622,-613,-713,406
215682,-629,-618,299
215712,-559,-544,231
215772,-505,-449,255
215832,-514,-472,262
215862,-638,-604,272
215922,-684,-695,277
215982,-770,-666,78
216011,-802,-666,69
216072,-743,-620,166
216132,-867,-773,111
216162,-880,-761,259
216222,-1127,-1144,502
216282,-543,-1070,543
216312,-842,-718,161
216372,-519,-711,246
216432,-465,-581,183
216462,-522,-539,128
216522,-419,-624,241
216582,-430,-611,243
216612,-536,-723,301
216672,-554,-739,265
216732,-527,-657,301
216761,-663,-810,350
216822,-682,-896,674
216882,-917,-832,435
216911,-906,-1110,832
216972,-581,-668,337
217032,-606,-489,44
217062,-533,-482,183
217122,-551,-509,243
217182,-435,-422,151
217211,-697,-550,209
217272,-738,-790,264
217332,-816,-655,93
217362,-780,-720,106
217422,-635,-696,216
217482,-894,-839,166
217512,-830,-881,216
217572,-1100,-1224,388
217632,-529,-975,436
217662,-624,-696,185
217722,-478,-663,193
217782,-427,-574,192
217811,-471,-566,123
217872,-359,-587,208
217932,-506,-704,232
217961,-609,-826,331
218022,-552,-723,172
218082,-620,-781,290
218112,-552,-775,307
218202,-855,-935,482
218235,-690,-806,313
218261,-1030,-949,475
218322,-601,-938,577
218382,-690,-606,223
218411,-538,-537,77
218472,-612,-488,223
218532,-546,-493,294
218562,-430,-391,184
218622,-618,-561,279
218682,-789,-676,286
218712,-784,-628,1
218772,-770,-706,323
218832,-821,-832,179
218861,-906,-937,212
218922,-1166,-1136,300
218982,-669,-1016,392
219011,-634,-817,485
219072,-598,-657,-111
219132,-552,-501,-4
219162,-485,-511,13
219222,-464,-662,257
219282,-423,-648,181
219311,-610,-749,221
219372,-628,-823,306
219432,-480,-705,189
219461,-510,-738,290
219522,-680,-836,383
219582,-764,-898,530
219612,-815,-790,327
219672,-919,-1085,681
219732,-636,-717,368
219761,-632,-526,118
219822,-514,-524,122
219882,-558,-491,277
219911,-510,-432,237
219972,-527,-431,191
220032,-566,-673,263
220061,-738,-713,321
220122,-743,-690,-61
220182,-944,-946,374
220211,-820,-1054,297
220271,-1113,-1038,380
220332,-712,-1040,468
220362,-654,-694,244
220422,-554,-648,57
220482,-314,-425,69
220511,-426,-435,9
220572,-427,-663,251
220632,-558,-703,316
220662,-627,-748,276
220722,-522,-819,305
220782,-634,-790,320
220812,-908,-1050,482
220872,-652,-869,406
220932,-951,-824,400
220962,-821,-1045,681
221022,-678,-792,399
221082,-626,-575,-19
221112,-600,-586,60
221172,-552,-537,249
221232,-415,-412,206
221261,-412,-420,235
221322,-574,-609,224
221382,-800,-739,203
221411,-714,-650,-155
221472,-875,-923,235
221532,-762,-1043,361
221561,-981,-998,362
221622,-811,-1202,398
221682,-631,-803,251
221711,-515,-680,116
221772,-446,-535,93
221831,-490,-514,25
221861,-441,-595,196
221922,-439,-622,116
221982,-596,-726,232
222011,-499,-768,294
222071,-491,-666,255
222132,-1054,-1080,531
222161,-599,-941,706
222222,-1173,-996,623
222282,-467,-720,370
222311,-721,-742,293
222372,-685,-584,130
222432,-605,-461,91
222461,-472,-446,299
222522,-375,-428,354
222582,-521,-546,195
222611,-747,-730,42
222672,-744,-657,-45
222732,-912,-818,-58
222762,-852,-1130,297
222822,-1177,-1137,230
222882,-656,-1100,339
222911,-686,-834,271
222972,-552,-661,160
223032,-452,-560,130
223092,-526,-563,75
223121,-514,-751,292
223182,-452,-713,149
223211,-519,-626,162
223272,-568,-753,208
223332,-545,-718,236
223361,-558,-653,104
223422,-564,-695,164
223482,-612,-791,186
223511,-1026,-992,414
223572,-835,-864,214
223632,-1238,-1040,517
223661,-718,-872,499
223721,-654,-555,164
223782,-489,-438,130
223812,-598,-503,110
223872,-780,-648,302
223932,-572,-505,81
223961,-635,-457,131
224022,-537,-659,170
224082,-811,-637,152
224111,-811,-607,-23
224172,-758,-676,117
224232,-687,-758,119
224261,-897,-913,155
224322,-882,-824,132
224382,-962,-1256,623
224411,-656,-839,398
224472,-674,-715,110
224532,-494,-598,132
224561,-515,-560,69
224622,-582,-656,180
224682,-436,-645,168
224712,-501,-600,166
224772,-573,-724,223
224832,-585,-764,309
224861,-615,-686,147
224922,-581,-770,289
224982,-552,-780,209
225011,-762,-803,171
225072,-956,-889,411
225132,-1080,-982,495
225161,-804,-987,572
225221,-575,-670,102
225282,-547,-498,-72
225311,-638,-583,195
225372,-621,-681,449
225431,-424,-456,138
225462,-562,-430,80
225521,-566,-622,267
225582,-628,-763,253
225611,-814,-639,-22
225672,-682,-745,150
225732,-745,-827,124
225761,-843,-891,174
225822,-1264,-1116,221
225882,-621,-1005,320
225911,-719,-832,261
225972,-665,-745,107
226031,-573,-639,81
226062,-609,-671,205
226121,-542,-705,176
226182,-577,-710,179
226211,-560,-710,180
