timestamp,X (mg),Y (mg),Z (mg)
253173,-916,618,266
253197,-1001,621,234
253258,-852,609,188
253319,-790,586,103
253348,-797,579,238
253408,-830,548,236
253469,-764,528,33
253499,-674,476,46
253589,-652,478,175
253622,-694,509,185
253649,-706,558,121
253709,-751,572,104
253769,-785,587,155
253798,-777,584,49
253858,-822,627,109
253918,-803,660,230
253948,-852,705,138
254008,-936,729,239
254068,-926,775,350
254099,-1095,722,179
254158,-889,543,91
254218,-720,445,122
254248,-826,433,369
254308,-828,495,354
254368,-803,415,67
254399,-639,393,113
254458,-590,380,42
254518,-641,404,-56
254549,-789,480,141
254608,-864,501,48
254668,-899,491,117
254698,-913,552,253
254758,-1036,551,133
254818,-1189,754,31
254848,-1253,711,280
254908,-750,507,234
254968,-594,507,214
254998,-823,528,351
255058,-703,471,388
255118,-658,395,212
255148,-655,382,23
255208,-594,407,237
255268,-680,448,216
255298,-786,546,201
255358,-823,628,148
255419,-911,679,104
255448,-958,712,293
255509,-1074,771,343
255568,-1249,617,239
255598,-767,353,-2
255658,-768,337,161
255718,-804,383,361
255748,-788,356,-74
255809,-768,322,106
255868,-618,333,288
255898,-687,358,-86
255958,-735,436,-11
256018,-851,472,200
256048,-897,496,86
256109,-869,484,-49
256168,-865,484,112
256198,-850,523,31
256259,-927,618,-110
256318,-1059,758,142
256348,-1288,794,329
256408,-897,624,135
256468,-598,619,86
256498,-704,548,346
256558,-613,600,379
256618,-615,591,130
256648,-744,570,153
256708,-559,582,295
256768,-624,507,23
256798,-610,527,145
256858,-656,611,271
256918,-818,686,174
256948,-840,689,202
257008,-837,711,203
257068,-873,674,72
257098,-878,741,285
257158,-1049,802,337
257218,-1072,572,263
257248,-728,413,296
257308,-854,435,450
257368,-735,441,374
257398,-636,391,-197
257458,-586,350,-87
257519,-643,370,269
257548,-681,436,130
257608,-913,480,-23
257668,-860,511,168
257698,-867,522,164
257758,-864,512,64
257819,-852,527,145
257848,-904,567,51
257908,-1015,741,214
257968,-1191,752,346
257998,-934,587,167
258058,-683,516,31
258118,-731,583,196
258148,-689,576,217
258208,-719,479,175
258268,-638,416,195
258298,-585,421,153
258358,-711,463,116
258418,-735,506,219
258448,-759,501,176
258508,-815,541,159
258568,-807,613,112
258598,-817,608,-9
258658,-831,647,203
258718,-1128,780,395
258748,-1427,847,316
258808,-960,374,184
258868,-657,311,291
258898,-768,417,211
258958,-884,402,3
259018,-736,318,69
259048,-737,328,144
259108,-553,306,11
259168,-518,394,105
259198,-775,401,205
259258,-889,407,244
259318,-896,452,295
259348,-992,626,-372
259408,-937,475,32
259468,-884,452,557
259498,-1143,414,126
259558,-1118,580,105
259618,-1113,657,451
259648,-1204,559,322
259708,-715,495,135
259768,-621,477,146
259798,-784,452,336
259858,-574,401,180
259918,-562,355,-38
259948,-659,401,136
260008,-716,481,227
260069,-833,542,215
260098,-827,570,215
260158,-861,652,195
260218,-974,746,311
260248,-1263,771,421
260308,-1063,468,59
260368,-692,322,9
260398,-806,463,331
260458,-767,425,73
260518,-819,398,41
260548,-678,366,169
260608,-612,389,46
260668,-623,432,-92
260698,-735,510,105
260758,-900,519,167
260818,-853,542,-91
260848,-853,532,-25
260909,-871,564,164
260968,-915,566,-75
260998,-964,665,-14
261058,-1128,758,223
261118,-1233,641,238
261147,-833,553,106
261208,-761,551,78
261268,-721,552,261
261298,-659,535,327
261358,-724,428,300
261418,-613,410,126
261448,-612,421,-14
261509,-710,439,134
261568,-734,514,208
261598,-785,558,69
261658,-826,575,159
261718,-790,584,101
261748,-838,644,11
261809,-906,723,166
261868,-1173,786,310
261898,-1198,720,323
261958,-821,390,191
262018,-736,408,269
262048,-849,435,291
262108,-827,427,226
262168,-790,405,25
262198,-617,354,-69
262258,-530,393,21
262318,-704,460,-24
262348,-802,510,76
262409,-912,540,21
262468,-825,494,-50
262498,-797,521,99
262558,-867,585,99
262618,-970,545,-13
262648,-1040,721,72
262708,-1277,824,285
262768,-1183,682,249
262798,-729,575,87
262858,-640,603,254
262920,-726,566,413
262947,-661,502,402
263008,-553,427,-11
263068,-594,358,-121
263098,-597,475,217
263158,-674,519,190
263218,-812,583,162
263248,-782,582,187
263308,-812,597,117
263368,-849,653,162
263398,-843,657,150
263458,-943,755,244
263518,-1135,859,378
263548,-1191,654,169
263608,-750,381,42
263668,-743,415,333
263698,-794,422,375
263758,-782,444,-24
263818,-686,376,-72
263848,-590,376,175
263908,-594,391,73
263968,-726,470,7
263998,-788,544,113
264058,-878,537,36
264118,-830,542,66
264148,-806,542,68
264208,-809,539,70
264268,-829,556,3
264298,-926,710,43
264358,-1088,801,257
264418,-1259,751,359
264448,-898,674,48
264508,-776,660,23
264568,-756,625,354
264598,-724,556,441
264658,-611,445,279
264718,-596,366,-169
264748,-522,403,31
264808,-570,471,253
264868,-747,564,73
264898,-826,570,27
264958,-781,544,181
265018,-795,587,46
265049,-776,614,-12
265108,-788,636,119
265168,-820,631,125
265198,-887,624,106
265258,-932,634,124
265318,-937,635,153
265348,-977,736,226
