timestamp,X (mg),Y (mg),Z (mg)
141249,-685,582,-11
141304,-497,508,38
141334,-505,424,-5
141394,-581,531,26
141454,-787,604,-91
141483,-767,619,6
141544,-726,629,-38
141604,-976,732,63
141633,-1291,819,117
141693,-1095,689,194
141753,-1206,911,130
141784,-643,565,-21
141843,-341,414,152
141933,-654,530,141
141965,-725,463,70
141993,-491,235,145
142053,-505,477,166
142083,-914,697,163
142144,-718,503,124
142204,-700,615,240
142233,-718,763,17
142294,-1250,966,-89
142354,-1186,785,138
142384,-1149,1059,-234
142444,-724,604,-88
142504,-482,500,48
142534,-652,463,-120
142594,-612,350,-145
142654,-610,314,70
142684,-587,479,-153
142774,-687,509,-4
142803,-755,613,-72
142833,-786,606,-38
142894,-658,601,-11
142954,-1160,857,87
142984,-1122,729,219
143044,-1233,798,180
143073,-1068,756,-4
143134,-622,430,70
143194,-529,402,124
143223,-571,535,103
143284,-779,453,50
143344,-393,275,144
143374,-513,524,65
143434,-1022,781,90
143494,-577,502,275
143523,-772,702,76
143584,-752,695,84
143644,-717,724,114
143673,-1287,769,-213
143764,-957,1093,-190
143793,-1285,864,167
143823,-652,419,-167
143883,-339,537,-41
143944,-681,438,-159
143973,-610,387,-99
144034,-547,442,-28
144094,-616,521,-19
144124,-792,579,-42
144184,-815,610,-45
144244,-706,572,8
144273,-690,630,-32
144333,-928,700,16
144424,-1166,827,55
144458,-1081,986,260
144483,-1211,868,-243
144543,-671,452,187
144573,-167,369,118
144634,-676,565,99
144694,-816,580,212
144724,-722,270,-30
144784,-314,458,159
144844,-670,753,21
144873,-1044,656,17
144934,-575,597,203
144994,-734,743,8
145024,-903,903,81
145084,-1089,675,-35
145144,-1094,1056,82
145173,-917,819,-26
145233,-636,462,4
145324,-496,538,20
145353,-541,427,-140
145383,-557,457,17
145444,-494,412,-11
145473,-577,450,7
145534,-853,671,-49
145594,-888,605,-10
145623,-729,581,19
145683,-838,691,-22
145744,-1247,854,10
145774,-950,708,116
145834,-1406,1031,205
145894,-766,637,-124
145923,-512,419,177
145983,-338,422,137
146045,-721,559,148
146073,-890,480,151
146134,-377,329,107
146194,-548,546,103
146223,-767,625,16
146284,-735,570,201
146344,-690,643,116
146373,-634,742,5
146464,-1335,977,18
146496,-860,588,107
146523,-1103,973,-28
146584,-959,802,71
146644,-399,406,42
146673,-393,508,-3
146734,-595,490,-206
146794,-584,404,50
146823,-503,431,35
146884,-706,647,-48
146944,-841,660,-26
146973,-720,581,12
147034,-868,745,-42
147094,-1270,888,178
147123,-884,694,207
147183,-1303,1101,304
147244,-947,763,-282
147273,-511,406,235
147364,-236,431,48
147393,-650,503,125
147484,-749,358,268
147484,-628,317,24
147603,-599,574,171
147649,-758,662,46
147649,-744,633,226
147693,-595,664,101
147753,-691,902,83
147783,-1465,951,-249
147844,-797,849,357
147873,-1551,1004,-214
147934,-647,571,36
147994,-548,563,57
148023,-584,479,-139
148084,-601,456,-76
148143,-441,436,55
148173,-562,417,-12
148233,-688,538,35
148294,-830,647,-40
148323,-739,630,27
148384,-876,736,67
148444,-1446,994,-196
148473,-862,604,327
148534,-1161,843,162
148594,-934,692,-30
148653,-492,370,252
148683,-526,457,76
148743,-764,528,180
148773,-695,481,270
148833,-793,507,-13
148893,-609,488,140
148943,-621,465,112
148983,-573,490,101
149043,-593,555,180
149073,-673,691,137
149133,-726,635,129
149193,-676,794,5
149223,-1501,953,-195
149283,-825,714,219
149343,-1389,1084,-156
149372,-870,617,44
149433,-561,508,31
149493,-412,444,26
149523,-493,399,-177
149583,-902,606,84
149673,-413,396,10
149732,-553,497,45
149755,-748,656,-2
149793,-751,533,45
149823,-656,641,24
149883,-683,688,2
149943,-1369,982,118
149973,-1086,800,314
150063,-1445,1012,190
150092,-721,570,104
150123,-404,356,162
150183,-359,412,48
150243,-740,541,171
150273,-954,531,151
150333,-538,367,122
150393,-446,538,94
150423,-765,710,44
150483,-806,652,184
150543,-645,632,94
150572,-674,702,93
150633,-530,775,177
150693,-1463,777,-302
150723,-909,932,424
150783,-1361,952,-307
150843,-608,549,13
150872,-410,574,78
150963,-640,479,-137
151023,-629,535,0
151052,-556,491,-5
151082,-610,468,70
151143,-523,499,43
151172,-768,622,10
151233,-831,635,39
151293,-674,609,69
151323,-837,743,73
151383,-1312,1111,149
151443,-824,560,167
151472,-890,741,133
151533,-989,802,-6
151593,-576,428,103
151623,-590,548,47
151683,-702,710,176
151772,-681,580,90
151802,-520,443,110
151832,-415,471,86
151892,-588,603,110
151923,-706,672,150
151983,-627,640,151
152043,-625,727,97
152103,-611,881,138
152134,-1399,1116,-109
152193,-727,662,152
152223,-1425,1208,-129
152283,-717,815,153
152343,-615,660,41
152372,-553,713,2
152433,-625,623,11
152493,-537,603,167
152522,-654,663,76
152583,-686,675,135
152643,-716,646,76
152672,-807,723,155
