timestamp,X (mg),Y (mg),Z (mg)
3084858,-685,524,123
3084881,-652,543,183
3084941,-665,440,178
3085031,-614,395,160
3085064,-641,453,154
3085091,-842,573,248
3085151,-786,564,212
3085181,-662,592,105
3085241,-748,662,121
3085302,-587,612,135
3085331,-671,750,199
3085391,-1065,805,276
3085451,-1210,889,-78
3085480,-1446,875,406
3085542,-349,611,-164
3085601,-819,629,189
3085631,-445,520,98
3085691,-695,406,-224
3085751,-576,456,158
3085781,-619,535,-2
3085841,-771,574,129
3085901,-734,576,25
3085931,-724,566,91
3086021,-728,579,-12
3086051,-806,604,42
3086081,-1031,856,186
3086141,-817,594,153
3086201,-1127,988,352
3086231,-1423,883,331
3086291,-362,346,-378
3086351,-520,411,260
3086381,-235,414,122
3086442,-722,477,338
3086501,-678,364,167
3086531,-725,465,-41
3086591,-826,628,335
3086651,-601,607,174
3086681,-854,658,103
3086742,-682,625,120
3086801,-681,720,239
3086831,-1053,744,310
3086892,-1296,1045,-422
3086951,-1352,741,463
3086981,-466,548,-117
3087042,-568,592,124
3087101,-546,459,251
3087130,-601,456,-154
3087191,-642,552,295
3087251,-313,486,39
3087281,-772,578,53
3087341,-818,639,212
3087401,-720,563,24
3087431,-693,614,151
3087491,-935,807,172
3087551,-1317,887,277
3087580,-842,780,288
3087641,-1194,831,236
3087701,-600,560,-20
3087731,-593,432,247
3087791,-638,491,109
3087851,-718,543,247
3087881,-661,362,250
3087941,-384,354,-31
3088001,-615,562,200
3088031,-676,637,311
3088151,-759,617,114
3088195,-742,790,124
3088195,-759,642,167
3088241,-993,914,355
3088331,-1482,922,-586
3088361,-1183,884,438
3088391,-546,627,-41
3088451,-510,661,204
3088481,-603,497,-127
3088541,-614,477,79
3088601,-630,547,91
3088631,-527,499,35
3088691,-578,508,70
3088751,-759,642,71
3088781,-722,633,78
3088841,-622,619,104
3088901,-655,664,39
3088931,-886,951,169
3088991,-1428,884,424
3089051,-830,802,-22
3089081,-1118,966,234
3089141,-393,522,-63
3089201,-364,432,131
3089231,-655,541,234
3089291,-549,437,164
3089351,-551,362,174
3089381,-536,488,81
3089441,-813,698,280
3089501,-818,696,176
3089531,-733,693,52
3089591,-662,755,121
3089651,-692,825,209
3089681,-1069,791,329
3089741,-1068,787,7
3089801,-1125,818,-32
3089831,-761,658,113
3089891,-595,562,220
3089951,-550,523,166
3089981,-596,538,24
3090041,-749,552,-49
3090101,-584,502,144
3090131,-479,472,109
3090191,-644,544,67
3090251,-742,596,173
3090281,-739,595,5
3090340,-674,638,153
3090431,-1069,950,200
3090461,-1424,786,112
3090490,-986,762,258
3090551,-1264,829,229
3090581,-503,397,38
3090641,-501,363,265
3090701,-326,365,49
3090730,-531,358,241
3090791,-573,372,227
3090851,-771,618,112
3090881,-797,748,178
3090941,-737,653,178
3091001,-597,708,27
3091031,-881,948,207
3091091,-1119,883,340
3091151,-1845,1112,-206
3091181,-722,653,214
3091271,-431,597,-23
3091301,-409,469,178
3091331,-524,332,-69
3091391,-458,442,13
3091451,-648,512,24
3091481,-650,496,174
3091541,-843,581,49
3091631,-771,551,172
3091664,-716,575,122
3091750,-1032,890,273
3091775,-1196,670,132
3091790,-1197,1064,441
3091841,-1300,875,122
3091900,-719,450,309
3091931,-183,437,45
3091991,-441,440,157
3092051,-629,365,364
3092081,-542,312,73
3092141,-603,558,156
3092201,-818,761,314
3092231,-679,578,80
3092291,-580,713,128
3092351,-1137,1107,234
3092381,-1331,729,-286
3092441,-1348,1076,579
3092501,-464,594,-412
3092530,-643,680,243
3092591,-311,499,87
3092651,-665,440,-76
3092711,-575,473,32
3092740,-627,481,146
3092801,-515,449,44
3092831,-746,589,126
3092891,-895,682,82
3092951,-660,549,74
3092981,-670,678,95
3093041,-1013,945,140
3093101,-1253,640,197
3093131,-1194,1144,454
3093191,-1462,875,362
3093251,-711,440,279
3093281,-90,367,5
3093341,-532,509,210
3093401,-738,497,293
3093431,-650,324,169
3093491,-422,392,60
3093552,-719,651,298
3093580,-792,581,17
3093641,-592,552,328
3093701,-699,895,66
3093731,-1427,1041,75
3093791,-966,978,269
3093851,-1091,800,-178
3093881,-698,684,158
3093941,-529,618,98
3094001,-574,437,-49
3094031,-503,424,-74
3094091,-518,472,116
3094151,-574,439,-14
3094181,-549,449,104
3094242,-715,612,102
3094301,-765,663,69
3094331,-688,624,83
3094391,-1093,1019,242
3094451,-1220,678,168
3094481,-1036,978,429
3094541,-1596,925,-291
3094601,-457,422,404
3094631,-202,366,-78
3094691,-595,501,203
3094751,-646,483,219
3094781,-566,352,153
3094841,-535,529,158
3094901,-749,713,184
3094931,-703,653,144
3094991,-635,627,146
3095051,-538,892,57
3095081,-1259,899,131
3095141,-892,1085,207
3095201,-1321,930,110
3095231,-577,701,173
3095291,-367,635,93
3095351,-597,471,92
3095381,-551,497,-79
3095471,-583,524,158
3095502,-425,458,50
3095531,-691,621,125
3095621,-798,681,78
3095650,-638,643,102
3095681,-775,858,104
3095741,-1164,985,116
3095831,-742,684,194
3095861,-1169,1228,514
3095890,-882,745,-154
3095951,-501,589,182
3095981,-579,630,150
3096071,-553,635,218
3096101,-607,667,299
3096130,-716,633,41
3096191,-791,720,279
3096251,-652,721,174
