timestamp,X (mg),Y (mg),Z (mg)
189426,-890,519,-48
189481,-869,533,186
189570,-826,595,75
189595,-745,477,121
189631,-641,483,156
189691,-718,440,68
189721,-605,361,150
189782,-740,527,138
189842,-819,621,146
189871,-834,617,90
189931,-706,657,116
189991,-671,683,99
190021,-616,609,131
190082,-645,624,113
190142,-986,740,21
190171,-993,691,2
190231,-1250,933,-5
190292,-745,640,63
190321,-790,568,19
190381,-568,609,13
190442,-591,481,-82
190471,-410,375,-104
190590,-571,501,28
190623,-734,572,0
190623,-661,514,-30
190711,-831,636,-6
190740,-740,646,23
190770,-1128,781,9
190831,-1175,769,-57
190891,-895,604,280
190921,-1190,899,167
190981,-858,585,-22
191041,-572,409,129
191071,-390,520,53
191131,-699,412,134
191191,-388,199,84
191221,-423,414,182
191281,-1040,869,119
191341,-660,544,292
191371,-775,606,126
191431,-764,795,32
191491,-907,790,191
191521,-1355,742,-67
191581,-1523,1042,35
191641,-652,584,-41
191671,-440,537,12
191790,-360,414,129
191823,-613,481,184
191823,-660,383,-393
191881,-620,477,-113
191941,-675,523,110
191971,-874,565,-6
192031,-790,612,45
192091,-948,627,65
192121,-1165,834,98
192181,-1060,622,111
192241,-1283,831,266
192271,-925,623,-41
192331,-621,393,70
192391,-396,475,186
192421,-786,564,151
192481,-838,497,188
192541,-684,345,-201
192571,-165,456,325
192631,-704,534,-132
192691,-835,571,327
192721,-633,539,141
192781,-739,618,132
192841,-1036,898,42
192901,-1348,828,-237
192931,-1491,940,209
192991,-856,661,58
193021,-721,599,-6
193081,-579,458,17
193141,-542,419,-110
193171,-685,473,-20
193231,-553,443,57
193292,-595,479,12
193321,-728,544,0
193381,-838,570,-32
193442,-766,595,44
193471,-790,650,57
193532,-1131,834,112
193592,-968,723,35
193621,-1109,797,219
193681,-1084,804,25
193771,-671,459,169
193806,-465,407,89
193831,-565,435,144
193891,-674,361,164
193921,-548,289,45
194011,-519,519,213
194041,-916,763,-20
194071,-839,618,289
194162,-550,656,99
194191,-732,691,45
194221,-550,702,181
194311,-1259,829,0
194341,-1063,1012,24
194371,-962,738,139
194431,-653,499,16
194492,-539,582,56
194521,-747,534,-176
194581,-753,535,67
194641,-701,557,0
194701,-640,500,3
194733,-497,460,12
194791,-582,439,-31
194821,-638,412,-59
194881,-641,527,62
194941,-554,555,13
194971,-1434,964,40
195031,-1778,954,202
195122,-937,621,-114
195123,-1220,905,125
195181,-495,339,236
195242,-449,384,87
195301,-487,358,41
195331,-536,312,175
195391,-577,289,75
195421,-567,585,99
195482,-934,814,79
195542,-775,755,237
195570,-459,792,-34
195631,-1257,1093,-10
195692,-948,817,9
195721,-1456,1006,164
195781,-999,792,12
195842,-665,681,140
195871,-307,408,-26
195962,-476,399,-118
195991,-597,474,33
196021,-534,417,69
196082,-730,529,33
196141,-784,614,9
196171,-708,551,-6
196261,-710,560,24
196291,-995,749,142
196321,-1124,817,162
196382,-1402,1160,389
196441,-1554,936,215
196471,-828,498,383
196592,119,353,77
196633,-265,326,136
196634,-758,288,215
196681,-546,333,159
196741,-852,649,179
196771,-704,670,80
196863,-545,588,147
196896,-625,857,55
196921,-1415,1065,-50
197011,-1020,1025,347
197041,-1460,1072,-268
197071,-656,656,94
197132,-344,546,21
197191,-537,467,79
197221,-672,490,-262
197281,-686,520,136
197342,-576,479,17
197371,-502,391,-19
197462,-722,577,84
197491,-852,669,-59
197521,-724,607,20
197581,-683,689,15
197642,-957,770,-27
197671,-1217,848,34
197732,-1084,811,361
197791,-1390,1011,219
197821,-773,467,153
197881,-116,404,112
197970,-589,468,88
198002,-730,563,161
198031,-922,482,71
198091,-509,410,130
198121,-605,607,29
198181,-800,586,87
198241,-662,541,156
198271,-697,681,99
198361,-656,641,151
198393,-650,714,101
198422,-1392,880,-162
198481,-797,845,184
198541,-1781,1038,-92
198571,-668,585,1
198632,-494,583,12
198691,-466,506,5
198721,-612,475,-84
198782,-640,428,77
198871,-491,434,9
198902,-635,562,24
198931,-819,708,9
198991,-737,595,-56
199021,-666,640,44
199081,-628,712,21
199141,-1164,976,90
199171,-1079,803,325
199231,-1312,939,315
199292,-868,693,-263
199321,-352,447,202
199381,-518,453,88
199441,-623,566,71
199471,-724,453,198
199531,-467,275,60
199591,-422,492,141
199621,-861,723,75
199682,-769,587,157
199741,-593,676,254
199771,-746,792,9
199861,-956,975,165
199891,-1211,644,-30
199921,-1271,1185,356
200012,-850,695,-164
200041,-583,639,191
200101,-453,523,48
200131,-539,487,-31
200220,-611,528,-35
200247,-462,434,42
200281,-580,511,44
200341,-752,717,52
200371,-833,706,12
200431,-674,633,6
200491,-706,715,35
200521,-1123,909,69
200581,-809,583,60
200642,-1064,960,360
200671,-1549,868,49
200731,-611,530,263
200791,-272,700,17
200821,-821,619,132
200881,-681,558,183
200942,-854,674,136
200971,-715,651,220
201032,-730,686,142
201091,-827,816,10
