timestamp,X (mg),Y (mg),Z (mg)
368617,-871,646,-247
368672,-685,635,-54
368702,-725,583,87
368762,-717,589,-97
368822,-691,564,-101
368852,-1059,762,113
368913,-1204,691,0
368972,-1216,762,328
369003,-1006,796,-68
369062,-780,518,65
369122,-463,443,124
369152,-685,516,113
369213,-751,468,143
369272,-516,321,89
369302,-646,427,157
369362,-821,696,160
369422,-770,586,143
369452,-788,669,112
369513,-706,716,98
369572,-642,620,103
369602,-929,846,26
369662,-1113,772,-193
369722,-1369,1047,116
369752,-736,694,-13
369813,-673,464,16
369872,-592,516,18
369902,-636,467,-161
369962,-603,492,56
370022,-585,497,-38
370052,-481,440,-31
370112,-698,505,48
370172,-902,666,63
370202,-781,625,50
370262,-723,681,13
370322,-826,806,11
370352,-1255,794,-99
370412,-799,610,403
370473,-1276,922,148
370502,-817,653,-4
370562,-677,452,228
370622,-514,491,91
370652,-709,550,159
370712,-826,470,98
370773,-581,282,70
370802,-247,488,193
370863,-935,730,-146
370922,-718,582,406
370952,-657,621,36
371013,-666,723,73
371072,-1170,879,-29
371102,-1501,903,41
371162,-913,922,-55
371222,-837,662,20
371252,-555,546,-18
371313,-524,430,-81
371373,-531,421,-125
371402,-641,500,24
371462,-572,503,24
371522,-610,483,-13
371552,-878,675,-13
371613,-779,629,-8
371673,-676,594,-13
371702,-833,710,-60
371762,-1171,833,15
371823,-1132,798,309
371852,-1148,860,-51
371912,-832,623,28
371973,-427,408,106
372002,-441,426,136
372062,-803,578,187
372122,-895,519,104
372152,-553,323,66
372212,-328,486,116
372272,-687,659,-22
372302,-798,639,213
372362,-638,592,168
372422,-623,641,29
372452,-984,904,63
372512,-1367,815,-17
372573,-1162,1061,140
372602,-849,738,85
372662,-628,556,68
372722,-469,512,5
372752,-569,406,-132
372813,-471,416,3
372902,-541,491,47
372935,-600,511,18
372962,-713,565,-99
373052,-830,638,26
373071,-681,610,6
373112,-1109,889,91
373172,-1408,806,-132
373202,-1238,876,487
373262,-1136,775,-339
373323,-697,441,257
373352,-233,390,71
373413,-651,427,163
373473,-797,452,118
373533,-663,286,35
373562,-259,461,241
373622,-743,709,-70
373682,-783,622,209
373712,-631,630,160
373772,-726,708,-20
373802,-1149,926,-91
373862,-1110,839,124
373922,-1678,1227,-107
373952,-691,602,-3
374013,-424,509,62
374072,-578,478,-152
374102,-530,410,-51
374162,-645,416,36
374223,-477,389,44
374252,-685,394,5
374313,-991,561,-1
374372,-765,561,-1
374402,-686,626,6
374462,-1110,876,100
374522,-1321,881,53
374552,-1230,967,209
374613,-950,766,-83
374673,-533,460,61
374702,-406,417,86
374762,-650,481,131
374822,-774,564,231
374852,-766,478,0
374912,-394,409,110
374973,-525,540,27
375002,-813,674,63
375062,-734,652,165
375122,-725,627,91
375152,-567,684,8
375212,-1055,917,-17
375272,-1143,739,-136
375302,-1311,1037,47
375362,-731,597,17
375422,-670,497,95
375452,-653,552,-27
375512,-732,446,-179
375573,-773,541,111
375602,-695,561,-28
375693,-642,499,51
375722,-571,487,13
375758,-643,463,-71
375812,-677,520,72
375872,-648,603,49
375902,-647,591,-14
375962,-1092,884,213
376022,-1377,917,-168
376052,-978,826,359
376112,-1406,889,-116
376173,-567,479,97
376202,-552,350,125
376292,-382,464,114
376322,-760,481,136
376352,-825,439,60
376412,-449,349,129
376472,-595,504,84
376502,-752,612,133
376562,-743,698,182
376623,-680,719,150
376652,-659,722,17
376712,-1122,798,-168
376772,-1194,858,71
376802,-1641,1031,16
376862,-759,557,-76
376922,-625,596,40
376952,-664,486,-121
377012,-653,450,-151
377073,-554,439,61
377102,-546,436,-14
377163,-627,458,4
377222,-776,580,2
377252,-782,617,-52
377312,-728,568,70
377372,-652,663,63
377402,-1075,795,6
377462,-1252,831,233
377522,-1276,985,106
377552,-1021,888,-124
377612,-522,412,187
377673,-319,410,3
377702,-550,474,93
377762,-781,477,140
377823,-517,347,134
377852,-517,477,68
377912,-798,674,33
377973,-692,591,142
378002,-591,625,86
378062,-631,685,96
378122,-1063,971,-45
378152,-1487,748,19
378212,-1402,1027,-164
378272,-876,759,111
378302,-670,593,66
378362,-387,551,-91
378422,-547,457,-131
378483,-594,466,24
378512,-557,433,2
378572,-573,486,57
378602,-743,587,-40
378662,-744,619,40
378722,-691,558,-33
378752,-620,639,49
378812,-1177,1011,122
378873,-1274,721,-47
378902,-1195,963,425
378962,-833,735,-149
379023,-521,542,81
379052,-422,452,108
379112,-545,543,85
379173,-731,555,172
379202,-536,375,111
379262,-462,484,88
379322,-653,699,31
379352,-860,717,53
379413,-552,626,151
379472,-594,686,-10
379502,-1057,1112,68
379562,-872,651,273
379622,-1766,1311,-181
379652,-703,819,185
379714,-585,606,112
379772,-603,708,-45
379802,-658,640,4
379862,-629,615,79
379922,-710,673,132
379983,-655,654,73
380012,-673,583,128
380072,-809,641,71
380102,-868,701,176
