timestamp,X (mg),Y (mg),Z (mg)
3005871,-1153,667,153
3005921,-784,347,26
3005982,-854,379,230
3006011,-865,511,251
3006041,-910,501,157
3006101,-541,325,183
3006161,-582,284,109
3006221,-582,332,98
3006281,-725,429,190
3006310,-795,571,225
3006340,-957,606,283
3006401,-887,584,120
3006461,-963,657,188
3006490,-1065,639,289
3006551,-1152,861,269
3006640,-861,409,-916
3006673,-778,284,311
3006701,-908,617,-39
3006760,-672,566,101
3006791,-580,433,15
3006851,-547,386,45
3006911,-498,457,82
3006940,-701,567,-26
3007001,-902,653,103
3007060,-847,670,70
3007090,-917,709,-1
3007151,-938,754,-31
3007211,-1381,901,-81
3007240,-805,415,244
3007300,-946,470,168
3007361,-841,539,164
3007390,-783,506,46
3007450,-542,312,134
3007511,-514,344,106
3007540,-620,460,184
3007601,-691,542,197
3007661,-823,586,238
3007691,-814,646,202
3007751,-858,637,209
3007841,-960,689,232
3007870,-1224,892,320
3007901,-1065,642,-200
3007961,-783,260,16
3007991,-834,517,-16
3008051,-707,580,28
3008111,-587,478,-7
3008141,-540,387,7
3008201,-401,405,-5
3008261,-533,503,13
3008291,-760,588,26
3008351,-951,666,9
3008440,-922,676,69
3008477,-930,721,58
3008501,-1128,996,39
3008590,-1104,698,299
3008611,-831,460,-108
3008651,-794,502,183
3008711,-885,550,64
3008771,-702,410,128
3008800,-538,301,136
3008890,-477,330,129
3008920,-585,469,174
3008951,-656,581,255
3009011,-855,645,227
3009041,-820,669,165
3009101,-840,676,245
3009161,-870,676,199
3009191,-992,720,287
3009251,-1220,1018,402
3009311,-855,407,46
3009371,-862,333,-208
3009401,-859,637,11
3009490,-692,614,66
3009522,-600,421,29
3009551,-441,343,52
3009610,-411,469,71
3009641,-698,577,-49
3009701,-872,647,165
3009761,-809,621,79
3009791,-809,609,124
3009851,-941,716,10
3009941,-1522,998,-87
3009973,-1059,679,176
3010060,-872,305,92
3010088,-782,394,183
3010102,-861,538,68
3010151,-661,393,158
3010240,-600,283,132
3010271,-571,283,153
3010301,-681,435,196
3010361,-730,499,250
3010391,-902,586,229
3010451,-905,683,271
3010511,-981,735,316
3010540,-1106,729,300
3010600,-1215,804,183
3010661,-838,458,295
3010691,-794,342,58
3010751,-855,528,-27
3010811,-606,540,27
3010840,-533,431,28
3010901,-495,393,45
3010961,-528,462,9
3010991,-690,544,35
3011051,-861,591,87
3011111,-845,582,68
3011171,-830,624,69
3011201,-1034,799,-18
3011261,-1385,942,311
3011291,-873,449,-15
3011351,-802,280,114
3011441,-765,521,164
3011472,-803,504,118
3011500,-567,303,123
3011561,-541,289,123
3011591,-668,404,173
3011651,-737,483,253
3011711,-928,536,225
3011741,-863,567,209
3011801,-846,589,265
3011860,-998,668,222
3011950,-1097,686,293
3011965,-1127,820,162
3012011,-938,486,130
3012040,-807,348,31
3012101,-803,524,5
3012160,-666,518,-17
3012221,-582,431,23
3012251,-527,394,0
3012340,-574,461,-22
3012367,-687,520,-34
3012401,-840,597,0
3012553,-867,656,18
3012554,-881,667,34
3012596,-887,736,16
3012611,-1264,934,-125
3012640,-955,546,318
3012701,-756,403,-62
3012761,-904,433,142
3012791,-793,576,151
3012851,-668,408,88
3012911,-530,286,117
3012941,-634,393,191
3013001,-650,495,174
3013061,-839,596,275
3013090,-842,592,103
3013151,-783,584,240
3013211,-800,603,179
3013301,-847,602,170
3013332,-1027,610,226
3013361,-1205,919,239
3013391,-1273,668,-360
3013480,-740,315,256
3013511,-830,484,-4
3013541,-810,571,45
3013600,-660,484,-15
3013661,-523,391,38
3013691,-471,388,49
3013751,-563,451,48
3013811,-719,591,67
3013841,-864,657,60
3013962,-781,593,84
3014004,-907,757,-15
3014004,-866,617,117
3014051,-1453,954,-104
3014140,-960,619,142
3014167,-962,292,46
3014231,-888,458,108
3014260,-916,573,226
3014321,-610,363,167
3014351,-485,242,47
3014411,-519,282,122
3014441,-608,420,185
3014501,-816,505,295
3014560,-989,612,141
3014591,-898,591,143
3014651,-1000,627,280
3014710,-1137,733,222
3014741,-1358,879,-511
3014861,-728,353,-14
3014904,-755,497,-75
3014904,-789,593,42
3014951,-659,576,-15
3015041,-583,540,7
3015073,-504,480,46
3015101,-529,457,18
3015161,-645,554,26
3015191,-790,644,67
3015281,-784,606,54
3015340,-819,616,67
3015359,-810,670,9
3015401,-1314,873,-128
3015522,-1236,886,390
3015563,-918,352,136
3015563,-913,490,76
3015611,-940,547,169
3015731,-770,488,145
3015777,-491,270,107
3015777,-458,255,92
3015791,-524,358,132
3015851,-620,520,199
3015911,-831,618,325
3015940,-922,609,96
3016001,-779,584,186
3016061,-857,571,169
3016090,-931,694,253
3016151,-1176,1048,335
3016240,-1569,834,-663
3016270,-868,372,-79
3016301,-927,482,51
3016361,-823,602,48
3016421,-687,487,42
3016451,-465,306,-2
3016540,-277,286,18
3016561,-434,477,33
3016601,-770,760,154
3016661,-1047,822,65
3016691,-744,622,113
3016751,-728,617,113
3016840,-611,723,96
3016866,-648,714,139
3016901,-628,640,48
