timestamp,X (mg),Y (mg),Z (mg)
96799,-332,-880,216
96853,-369,-922,163
96912,-306,-908,280
96942,-359,-933,207
97003,-358,-925,184
97063,-351,-961,279
97093,-278,-884,236
97153,-342,-894,205
97213,-370,-897,242
97242,-418,-990,335
97302,-423,-1166,401
97363,-414,-1249,493
97392,-367,-1108,356
97452,-208,-869,295
97513,-214,-945,365
97542,-134,-933,361
97603,-361,-847,288
97663,-268,-798,187
97692,-231,-753,-19
97753,-275,-754,300
97813,-335,-808,-27
97842,-380,-903,144
97903,-342,-951,90
97963,-377,-990,152
97992,-305,-996,178
98053,-344,-1079,104
98113,-478,-1199,147
98142,-553,-1353,260
98203,-371,-1053,196
98263,-433,-894,202
98292,-415,-861,302
98353,-355,-832,422
98413,-399,-769,404
98442,-247,-615,317
98503,-319,-643,160
98563,-409,-678,230
98592,-427,-799,330
98652,-409,-885,370
98713,-460,-884,222
98742,-496,-912,296
98803,-515,-967,280
98862,-544,-1010,342
98892,-573,-1170,475
98953,-522,-1159,434
99012,-332,-854,395
99042,-147,-915,489
99103,-255,-905,404
99163,-373,-802,342
99192,-332,-714,-8
99253,-349,-688,4
99313,-346,-690,40
99342,-369,-789,58
99403,-408,-925,56
99463,-419,-914,-34
99492,-411,-917,26
99553,-421,-926,51
99613,-442,-945,-23
99642,-561,-1178,56
99703,-776,-1427,191
99763,-625,-1204,254
99792,-551,-851,194
99853,-598,-857,258
99913,-486,-802,364
99942,-454,-682,275
100003,-362,-599,310
100063,-316,-577,126
100092,-415,-565,224
100153,-486,-726,274
100213,-526,-890,372
100242,-541,-876,167
100303,-571,-895,274
100363,-665,-967,316
100392,-659,-1041,426
100452,-531,-1202,468
100513,-511,-885,310
100542,-353,-852,303
100602,-211,-925,460
100663,-366,-891,328
100692,-363,-744,264
100752,-263,-700,-31
100813,-375,-616,184
100842,-349,-688,-3
100903,-424,-827,86
100963,-489,-923,31
100992,-488,-954,109
101052,-503,-976,90
101113,-514,-1023,106
101142,-691,-1199,160
101203,-665,-1120,230
101263,-573,-911,201
101293,-541,-865,262
101352,-517,-742,301
101413,-556,-781,383
101442,-437,-747,357
101503,-415,-663,241
101563,-395,-646,195
101592,-369,-654,260
101652,-441,-738,298
101713,-466,-761,234
101742,-534,-831,239
101803,-532,-851,240
101863,-582,-859,182
101893,-684,-909,215
101952,-675,-970,270
102013,-647,-1277,479
102042,-573,-1187,627
102103,-272,-846,272
102163,-195,-839,528
102192,-270,-845,348
102252,-359,-805,388
102313,-316,-784,154
102343,-322,-664,56
102403,-339,-622,127
102463,-381,-657,-30
102492,-566,-865,122
102552,-409,-893,95
102613,-436,-949,130
102642,-471,-926,131
102703,-478,-938,132
102763,-660,-1140,127
102792,-828,-1373,498
102853,-533,-961,197
102913,-612,-809,167
102943,-645,-801,327
103003,-487,-736,508
103063,-351,-634,317
103092,-417,-590,338
103152,-395,-610,228
103213,-420,-613,208
103243,-542,-735,237
103303,-540,-851,424
103362,-515,-817,269
103393,-595,-809,331
103452,-618,-747,190
103512,-673,-880,378
103542,-644,-1130,555
103602,-782,-1165,498
103663,-495,-967,453
103693,-190,-870,536
103752,-295,-829,447
103813,-425,-640,315
103843,-376,-667,60
103902,-291,-634,365
103963,-327,-647,95
103993,-425,-778,277
104053,-421,-858,180
104113,-460,-881,232
104144,-417,-914,202
104203,-478,-928,163
104263,-507,-971,164
104292,-493,-1032,144
104352,-803,-1279,382
104413,-649,-1095,405
104442,-586,-817,308
104502,-607,-758,427
104562,-533,-721,466
104592,-485,-617,322
104653,-447,-529,236
104712,-390,-574,227
104742,-413,-601,211
104802,-559,-693,293
104893,-578,-834,293
104924,-597,-819,284
104953,-591,-827,276
105012,-616,-876,325
105042,-656,-898,359
105103,-729,-1114,502
105162,-631,-1113,477
105192,-450,-881,412
105252,-280,-845,504
105313,-250,-839,596
105342,-386,-825,369
105402,-365,-853,271
105463,-234,-669,366
105492,-353,-607,44
105552,-390,-627,166
105613,-438,-759,177
105642,-491,-907,230
105702,-470,-897,218
105763,-455,-905,190
105793,-466,-895,215
105852,-500,-904,175
105912,-548,-980,260
105942,-810,-1249,402
106002,-653,-1139,462
106063,-702,-822,242
106092,-682,-786,379
106153,-527,-755,456
106212,-443,-641,355
106242,-428,-533,213
106303,-388,-540,192
106362,-415,-594,242
106392,-506,-689,288
106452,-560,-814,322
106513,-512,-802,248
106542,-603,-807,180
106603,-631,-838,279
106663,-701,-957,349
106692,-736,-1171,484
106752,-719,-1119,428
106813,-373,-858,428
106842,-341,-840,484
106902,-325,-841,540
106962,-432,-813,261
106992,-397,-709,364
107052,-351,-667,20
107112,-429,-610,175
107142,-441,-673,128
107202,-508,-866,216
107263,-485,-880,190
107292,-636,-918,75
107353,-572,-1011,206
107413,-908,-1226,404
107442,-729,-1043,355
107502,-686,-737,282
107563,-632,-764,401
107592,-562,-741,486
107652,-542,-595,245
107712,-449,-534,297
107742,-392,-536,213
107803,-450,-559,261
107862,-555,-652,276
107892,-525,-734,289
107952,-561,-750,268
108013,-589,-787,249
108042,-610,-759,161
108102,-717,-809,152
108162,-643,-900,252
108192,-782,-1065,278
108252,-855,-1134,316
108313,-689,-990,379
108342,-548,-797,453
108402,-493,-750,460
108463,-414,-710,512
108493,-377,-658,347
108552,-392,-637,312
108612,-358,-605,277
108642,-387,-621,215
108702,-421,-685,206
108762,-457,-810,237
108792,-487,-836,200
108852,-555,-835,137
108913,-535,-836,105
108942,-544,-825,114
109002,-538,-812,69
109062,-548,-813,102
109092,-581,-835,107
109153,-687,-901,202
109212,-629,-840,245
109242,-635,-747,255
109302,-652,-795,326
109363,-571,-728,240
109392,-677,-726,170
109452,-594,-705,231
109512,-678,-729,184
109542,-683,-747,300
109602,-617,-737,247
109662,-625,-753,263
109692,-638,-786,276
109752,-634,-800,304
