timestamp,X (mg),Y (mg),Z (mg)
37752,-724,498,222
37804,-793,467,126
37833,-699,476,139
37924,-693,516,224
37953,-691,525,48
37983,-674,539,184
38103,-676,568,180
38132,-700,631,226
38151,-714,620,204
38193,-810,767,69
38254,-1190,774,-25
38283,-857,751,161
38344,-1385,1006,-67
38404,-590,505,94
38434,-524,535,13
38494,-611,562,52
38554,-539,391,-8
38584,-516,497,-17
38643,-698,574,84
38734,-654,529,-17
38766,-749,583,88
38824,-702,578,73
38884,-732,620,22
38914,-1001,869,130
38943,-1397,819,160
39003,-1222,904,58
39033,-921,798,113
39124,-488,513,-7
39153,-388,446,95
39183,-637,428,147
39244,-657,384,181
39304,-554,391,184
39334,-753,597,169
39394,-801,657,151
39454,-566,609,-33
39514,-744,683,239
39544,-701,750,114
39604,-1074,925,217
39633,-1074,754,-394
39694,-1205,1063,287
39754,-659,631,-69
39783,-629,630,57
39844,-618,520,126
39904,-407,413,-63
39933,-568,435,-60
39994,-582,506,147
40054,-638,545,-28
40083,-809,635,32
40174,-787,670,83
40203,-675,622,-24
40233,-1112,896,150
40293,-1247,731,167
40354,-1053,719,109
40414,-1127,787,238
40504,-448,463,-143
40538,-596,416,221
40538,-480,429,146
40594,-529,373,97
40684,-617,424,175
40715,-873,639,225
40744,-720,577,88
40804,-647,624,198
40834,-682,661,176
40894,-709,681,149
40954,-1072,884,170
40984,-1154,823,-116
41074,-1302,958,239
41108,-676,650,-15
41133,-562,578,102
41194,-371,433,90
41254,-459,399,-146
41314,-591,461,131
41343,-605,493,0
41403,-771,633,120
41433,-804,604,-40
41493,-673,533,126
41553,-916,878,186
41583,-1379,764,188
41644,-998,733,177
41794,-1261,910,383
41796,-409,473,-247
41837,-422,379,173
41853,-464,405,278
41884,-555,377,170
41944,-675,433,225
42004,-753,608,129
42034,-809,725,176
42094,-740,686,130
42154,-687,679,168
42184,-681,717,196
42244,-965,821,241
42334,-1154,704,-96
42369,-1307,1077,242
42393,-769,662,46
42453,-591,612,80
42483,-415,473,98
42544,-456,356,-73
42604,-607,474,20
42664,-572,531,34
42693,-687,561,46
42754,-811,659,50
42784,-719,593,83
42844,-763,650,93
42904,-1197,934,148
42933,-933,639,78
42994,-1158,908,288
43054,-1213,813,260
43083,-357,394,-227
43144,-538,418,252
43204,-503,357,173
43233,-623,417,264
43294,-824,504,268
43354,-573,590,-158
43383,-739,656,312
43443,-620,622,161
43503,-672,640,151
43593,-823,814,194
43653,-1247,863,157
43669,-1223,880,-114
43683,-1150,807,313
43743,-631,528,-26
43834,-466,579,110
43864,-567,486,92
43893,-696,539,-221
43983,-688,501,189
44012,-468,462,-29
44044,-602,530,138
44103,-770,615,97
44133,-694,581,82
44193,-691,690,99
44254,-892,837,147
44283,-1357,896,116
44344,-895,791,315
44404,-1365,1036,409
44464,-698,534,-124
44494,-545,371,255
44554,-324,341,207
44583,-498,437,129
44643,-756,334,238
44704,-433,360,-96
44733,-744,670,330
44794,-717,605,56
44854,-549,606,255
44883,-1248,1195,44
44944,-1175,873,-71
45154,-1524,1009,332
45155,-613,577,-134
45204,-488,543,79
45204,-268,441,26
45205,-717,396,-99
45273,-537,478,218
45303,-620,495,-55
45333,-672,568,99
45424,-813,609,11
45453,-728,620,41
45483,-703,604,47
45543,-778,745,137
45604,-1230,826,-14
45633,-885,815,342
45724,-1407,1125,441
45753,-840,539,-464
45814,-487,436,438
45873,14,394,19
45933,-759,447,192
45964,-741,396,334
45994,-537,393,-84
46053,-686,618,364
46084,-767,673,-4
46174,-552,563,207
46203,-689,771,57
46264,-1271,1016,87
46324,-955,932,144
46353,-1513,1005,-2
46413,-725,753,60
46444,-348,594,37
46533,-467,449,68
46560,-542,431,-261
46623,-624,504,163
46653,-514,448,-48
46684,-606,549,167
46743,-818,685,22
46803,-713,609,50
46834,-718,599,143
46924,-1111,948,183
46954,-1311,783,23
46983,-1101,864,493
47043,-971,666,-536
47133,-542,369,380
47165,-64,302,81
47194,-600,409,165
47253,-656,383,271
47283,-509,349,199
47344,-759,657,136
47403,-800,782,120
47433,-659,625,307
47494,-841,1086,164
47554,-1543,988,-179
47583,-836,1046,243
47644,-929,750,52
47703,-574,559,-28
47733,-433,572,235
47794,-535,401,18
47883,-586,493,-74
47914,-472,460,191
47943,-586,512,149
48003,-734,651,56
48034,-755,634,137
48093,-789,684,106
48154,-1146,958,124
48183,-1236,773,174
48243,-1146,1016,391
48303,-1000,674,-220
48364,-446,515,130
48393,-356,532,85
48453,-845,657,256
48483,-835,649,332
48543,-707,603,54
48603,-708,642,184
48634,-636,692,229
48694,-905,865,107
