timestamp,X (mg),Y (mg),Z (mg)
2794997,-837,457,140
2795020,-827,364,-4
2795080,-917,446,149
2795110,-868,501,176
2795170,-1124,501,219
2795230,-1079,436,304
2795322,-1081,636,146
2795322,-1457,766,479
2795380,-703,335,162
2795440,-535,157,193
2795501,-727,417,195
2795530,-890,468,295
2795560,-841,365,453
2795651,-601,146,-88
2795682,-690,248,253
2795710,-829,404,259
2795770,-805,332,253
2795830,-872,376,255
2795860,-869,440,321
2795920,-746,475,308
2795981,-1283,778,265
2796010,-1277,455,-502
2796101,-1339,736,190
2796130,-841,495,95
2796160,-668,356,105
2796220,-711,450,25
2796309,-730,432,-22
2796337,-672,312,-1
2796370,-714,353,105
2796430,-626,371,77
2796460,-627,344,19
2796550,-833,439,139
2796580,-858,456,112
2796610,-914,436,189
2796700,-1495,605,315
2796730,-1180,565,281
2796760,-1325,681,296
2796820,-965,554,121
2796880,-657,212,278
2796910,-571,221,224
2796970,-702,470,232
2797030,-983,426,238
2797060,-480,213,171
2797120,-656,261,137
2797180,-863,467,242
2797210,-956,472,210
2797270,-850,418,235
2797330,-814,423,163
2797360,-866,665,238
2797420,-1419,667,400
2797480,-1387,652,-347
2797540,-1129,632,66
2797570,-840,403,138
2797661,-568,498,105
2797661,-665,483,23
2797721,-690,427,74
2797780,-736,444,195
2797840,-695,395,111
2797930,-649,356,129
2797963,-785,434,134
2797963,-864,453,161
2798020,-716,463,152
2798081,-727,440,123
2798262,-1228,688,215
2798263,-852,552,159
2798296,-1387,655,341
2798297,-1279,582,321
2798320,-818,420,167
2798380,-600,217,186
2798410,-603,301,121
2798470,-796,382,195
2798531,-661,296,325
2798590,-480,264,121
2798620,-812,393,317
2798680,-996,500,216
2798710,-777,391,119
2798770,-863,409,229
2798830,-980,849,213
2798860,-1514,834,361
2798920,-1318,740,277
2799010,-1091,635,-29
2799011,-645,424,71
2799070,-605,411,86
2799130,-662,440,19
2799160,-663,401,-11
2799220,-712,359,125
2799280,-701,399,155
2799310,-685,386,128
2799370,-837,400,97
2799430,-817,485,98
2799490,-718,504,114
2799520,-1220,652,203
2799673,-1214,629,251
2799673,-1091,610,405
2799714,-1309,630,200
2799730,-738,430,173
2799760,-535,173,137
2799820,-568,203,109
2799881,-694,308,174
2799910,-534,170,184
2799970,-561,256,274
2800031,-651,685,322
2800060,-899,536,255
2800120,-672,398,-37
2800180,-1647,969,243
2800210,-1083,762,-143
2800270,-1598,754,628
2800331,-832,541,101
2800360,-558,420,97
2800420,-555,407,48
2800481,-624,416,0
2800540,-689,402,118
2800570,-674,352,79
2800630,-762,465,94
2800660,-982,486,179
2800720,-827,477,104
2800871,-698,380,137
2800919,-1319,759,236
2800919,-849,500,178
2800932,-1260,589,392
2800960,-1562,689,354
2801080,-926,537,155
2801111,-541,168,185
2801111,-481,177,110
2801170,-636,340,87
2801231,-809,397,233
2801260,-709,324,385
2801321,-630,331,202
2801380,-942,425,-92
2801410,-868,392,381
2801470,-685,351,78
2801530,-922,683,244
2801560,-1566,970,377
2801680,-1268,813,212
2801719,-964,535,152
2801720,-816,419,139
2801830,-445,457,74
2801864,-815,448,13
2801864,-687,469,-27
2801920,-900,426,97
2802041,-610,273,162
2802041,-688,361,139
2802101,-759,374,150
2802130,-807,406,169
2802160,-741,462,120
2802220,-713,427,113
2802280,-689,428,124
2802310,-1169,642,351
2802370,-1330,666,189
2802460,-1268,686,791
2802491,-1416,786,-54
2802550,-786,427,142
2802610,-587,185,186
2802628,-509,347,97
2802670,-885,542,313
2802730,-898,509,506
2802760,-953,435,119
2802820,-863,313,25
2802880,-647,308,9
2802910,-634,282,196
2803001,-671,303,205
2803031,-768,447,314
2803060,-716,414,256
2803120,-629,393,206
2803181,-826,561,175
2803210,-1825,986,311
2803270,-951,546,530
2803331,-1069,552,246
2803360,-955,478,159
2803420,-761,444,80
2803480,-512,406,42
2803510,-690,441,53
2803570,-838,523,38
2803631,-899,381,141
2803660,-634,372,180
2803720,-594,349,94
2803781,-643,367,100
2803810,-750,484,171
2803870,-752,532,20
2803930,-667,435,75
2803990,-865,467,251
2804020,-1673,898,267
2804110,-1079,630,538
2804141,-1821,690,190
2804230,-653,473,280
2804259,-422,121,177
2804290,-511,193,14
2804320,-746,429,216
2804380,-841,451,398
2804410,-793,339,328
2804470,-925,337,-104
2804531,-830,416,370
2804560,-718,328,-12
2804620,-765,362,237
2804680,-708,450,233
2804710,-596,426,215
2804861,-1593,936,445
2804861,-859,684,312
2804893,-1214,837,413
2804920,-841,473,146
2805039,-799,427,124
2805079,-672,507,111
2805079,-719,501,22
2805159,-805,501,17
2805184,-815,524,67
2805250,-701,429,160
2805280,-678,407,148
2805310,-595,392,76
2805370,-682,415,69
2805430,-756,423,125
2805460,-747,511,142
2805551,-716,450,129
2805610,-706,452,150
2805630,-869,591,146
2805670,-1594,862,349
2805730,-1163,543,173
2805821,-1802,643,-237
2805822,-911,584,183
2805880,-433,213,206
2805910,-461,216,59
2805970,-752,505,182
2806060,-929,663,392
2806090,-803,404,405
2806121,-783,269,-605
2806180,-463,373,522
2806210,-787,364,-124
2806270,-734,431,360
2806331,-678,487,242
2806360,-787,556,225
2806420,-1326,989,396
2806480,-1243,619,-240
2806510,-1376,905,198
2806570,-967,652,163
2806659,-716,471,183
2806720,-660,518,74
2806730,-651,513,105
2806780,-677,528,161
2806810,-775,524,221
2806930,-821,541,241
2806968,-857,486,231
2806968,-991,514,296
2807051,-1061,566,409
