timestamp,X (mg),Y (mg),Z (mg)
2669025,-842,406,256
2669079,-921,438,341
2669139,-802,490,251
2669169,-739,350,262
2669230,-763,322,261
2669290,-807,386,240
2669320,-716,337,253
2669380,-693,336,206
2669440,-760,428,266
2669469,-815,448,288
2669531,-785,423,226
2669590,-751,453,284
2669619,-712,460,171
2669680,-1136,736,152
2669769,-1437,686,-132
2669800,-1401,655,284
2669830,-768,504,-68
2669890,-601,309,137
2669919,-658,404,22
2669980,-752,408,-12
2670040,-635,357,44
2670069,-465,280,-61
2670130,-574,326,62
2670190,-913,497,185
2670219,-785,497,27
2670280,-700,429,158
2670340,-1309,543,277
2670369,-1507,555,238
2670430,-1331,663,486
2670490,-830,519,227
2670519,-692,399,205
2670580,-591,181,179
2670670,-545,163,131
2670701,-637,160,208
2670730,-670,185,208
2670790,-514,385,165
2670820,-1102,604,374
2670880,-1217,620,241
2670940,-682,327,-100
2670969,-1111,694,110
2671030,-1383,770,352
2671089,-1329,712,-575
2671119,-1035,508,338
2671209,-398,280,-105
2671239,-520,419,115
2671269,-433,414,35
2671329,-491,331,39
2671390,-555,265,150
2671419,-972,362,224
2671479,-1031,503,171
2671539,-1039,493,409
2671569,-1830,370,318
2671630,-949,670,684
2671690,-854,579,287
2671720,-554,423,141
2671780,-611,166,163
2671869,-604,181,173
2671904,-566,203,193
2671929,-571,223,265
2671990,-697,473,491
2672020,-927,571,324
2672080,-919,370,-415
2672140,-885,457,225
2672170,-1080,779,309
2672230,-1380,839,441
2672290,-1619,564,-273
2672319,-828,381,345
2672409,-695,444,-1
2672439,-536,441,112
2672470,-390,302,-12
2672530,-521,294,81
2672590,-643,363,76
2672680,-961,417,199
2672680,-706,395,178
2672740,-841,438,232
2672771,-1387,586,360
2672830,-1347,514,383
2672919,-1900,760,378
2672952,-709,597,187
2673010,-607,306,127
2673040,-540,129,131
2673070,-354,122,16
2673130,-549,107,225
2673190,-561,338,309
2673219,-855,616,553
2673280,-1032,603,127
2673340,-1052,693,65
2673369,-1453,914,437
2673430,-1213,669,-352
2673490,-1096,564,509
2673520,-787,414,-145
2673580,-712,430,225
2673640,-543,376,-32
2673670,-379,256,-10
2673730,-538,287,94
2673790,-751,424,153
2673820,-792,425,154
2673880,-877,395,211
2673940,-945,473,218
2673969,-1561,632,413
2674030,-1213,773,478
2674090,-1219,630,115
2674121,-671,506,123
2674180,-640,285,122
2674270,-622,273,232
2674272,-795,269,187
2674330,-539,160,228
2674389,-541,319,277
2674421,-889,521,310
2674480,-828,469,38
2674540,-748,418,261
2674601,-898,601,200
2674630,-1516,931,320
2674690,-1023,494,-152
2674720,-1661,624,403
2674780,-700,483,238
2674840,-555,377,70
2674870,-664,448,112
2674930,-616,429,18
2674990,-571,329,24
2675110,-602,346,73
2675154,-727,418,148
2675154,-879,463,94
2675229,-781,441,142
2675251,-1080,568,204
2675290,-1535,695,360
2675350,-1447,643,471
2675471,-589,413,215
2675471,-856,538,187
2675515,-582,233,123
2675530,-824,337,311
2675590,-792,369,217
2675621,-629,283,273
2675680,-692,366,204
2675741,-909,435,251
2675770,-840,422,253
2675836,-767,416,231
2675889,-708,507,229
2675920,-579,456,220
2675979,-1042,701,291
2676039,-1534,712,112
2676070,-1522,848,592
2676130,-748,486,123
2676190,-680,379,180
2676220,-564,467,37
2676280,-640,507,138
2676340,-707,446,-113
2676369,-602,316,111
2676430,-570,363,130
2676519,-644,376,161
2676549,-904,547,254
2676579,-833,548,117
2676640,-732,464,194
2676669,-1434,674,216
2676760,-1078,547,577
2676850,-1727,634,317
2676883,-723,513,228
2676883,-661,311,124
2676939,-776,294,210
2676985,-431,232,121
2677030,-539,193,189
2677089,-587,271,259
2677119,-790,473,272
2677179,-857,546,142
2677239,-831,510,241
2677269,-718,537,173
2677330,-1337,877,340
2677390,-1269,551,-279
2677419,-1615,615,159
2677510,-1012,593,194
2677540,-594,463,203
2677569,-557,366,36
2677630,-375,354,43
2677690,-572,408,175
2677720,-849,540,217
2677871,-681,387,44
2677872,-681,300,211
2677989,-770,512,211
2677991,-822,503,271
2677991,-1550,783,401
2678026,-1138,536,526
2678080,-1223,730,320
2678139,-872,558,170
2678291,-601,205,119
2678291,-498,169,188
2678336,-427,201,90
2678350,-570,190,237
2678379,-623,344,382
2678439,-839,651,342
2678469,-1067,671,177
2678529,-713,483,235
2678589,-1166,836,338
2678620,-1294,688,58
2678680,-1494,910,664
2678740,-773,541,-368
2678769,-704,345,279
2678830,-628,450,149
2678890,-630,462,85
2678919,-527,357,30
2678980,-675,371,121
2679040,-597,395,173
2679069,-703,384,153
2679130,-756,463,260
2679189,-933,628,283
2679219,-1850,975,535
2679279,-962,656,680
2679400,-1238,591,148
2679436,-736,360,208
2679436,-778,569,356
2679490,-596,315,250
2679519,-621,248,195
2679579,-733,372,272
