timestamp,X (mg),Y (mg),Z (mg)
11088,-25,-792,657
11138,-49,-796,659
11198,-35,-808,591
11227,-30,-777,583
11288,-13,-805,657
11348,-16,-779,586
11378,-12,-790,505
11438,65,-794,522
11498,-29,-809,626
11528,-39,-821,530
11588,-15,-830,556
11648,5,-833,503
11678,-43,-898,584
11738,9,-864,635
11798,15,-949,584
11828,-35,-1045,794
11888,-160,-801,793
11948,-398,-644,425
11978,-380,-753,889
12038,123,-724,916
12098,299,-604,409
12128,-292,-655,654
12188,-260,-713,830
12248,25,-750,446
12278,-93,-702,498
12338,-147,-848,691
12398,-82,-932,963
12427,-64,-898,748
12488,305,-795,876
12548,90,-650,750
12578,-202,-701,1121
12638,220,-561,811
12698,153,-521,299
12728,-108,-594,205
12788,-49,-736,497
12848,-21,-860,362
12878,-43,-768,553
12938,-38,-832,551
12998,-82,-988,926
13028,160,-955,1041
13088,-229,-857,586
13148,-589,-856,823
13177,-284,-812,1157
13238,173,-541,929
13298,256,-383,426
13328,-115,-415,312
13388,-112,-567,671
13448,-55,-738,428
13478,-165,-832,571
13539,-93,-903,856
13598,-58,-1020,882
13628,380,-622,991
13688,-30,-631,1284
13748,-48,-671,864
13778,129,-634,462
13838,-181,-620,428
13898,-94,-585,413
13928,3,-667,401
13988,-62,-671,448
14048,-200,-762,614
14077,-49,-965,1085
14138,262,-896,984
14198,-534,-868,704
14228,-366,-724,969
14288,-213,-702,1265
14348,195,-572,1000
14378,146,-414,536
14438,-123,-426,519
14498,-59,-486,610
14528,-149,-558,354
14588,-144,-767,620
14648,85,-961,708
14677,33,-825,803
14738,-57,-1004,918
14798,245,-915,971
14828,155,-662,1313
14888,148,-640,630
14948,300,-552,462
14977,-119,-536,237
15038,-162,-560,478
15098,184,-740,609
15128,75,-703,329
15188,-67,-827,736
15248,187,-866,1155
15278,183,-1020,884
15338,-4,-782,987
15398,-320,-793,1021
15428,-56,-662,1158
15488,225,-465,589
15548,-25,-457,445
15577,67,-471,583
15638,43,-508,556
15698,-69,-625,625
15727,-20,-780,761
15788,261,-838,964
15848,134,-724,1029
15878,294,-712,734
15938,344,-643,1192
15998,-43,-575,891
16028,174,-616,528
16088,163,-570,426
16148,-106,-517,583
16178,136,-562,517
16238,-15,-598,522
16298,93,-610,636
16328,122,-721,1150
16388,189,-1110,1326
16448,39,-728,1409
16478,-361,-703,875
16538,-208,-597,1134
16598,290,-429,605
16628,-74,-422,272
16688,-76,-414,714
16748,-5,-566,429
16778,-95,-690,795
16838,-105,-828,798
16898,167,-914,817
16928,174,-919,962
16988,64,-792,838
17048,278,-763,1212
17079,187,-625,809
17138,153,-448,562
17198,41,-512,406
17229,62,-562,342
17288,14,-624,649
17348,10,-668,490
17378,76,-688,580
17438,25,-824,1021
17498,294,-976,1010
17528,293,-946,1137
17588,-465,-696,819
17648,-276,-533,1174
17678,314,-521,853
17738,395,-435,616
17798,-143,-417,472
17828,11,-482,643
17888,48,-557,528
17948,-30,-644,862
17978,131,-863,1017
18038,177,-852,931
18098,181,-795,1153
18128,317,-404,1062
18188,80,-532,1232
18248,508,-442,559
18278,-73,-444,269
18338,-246,-442,569
18398,91,-607,436
18428,122,-749,589
18488,188,-636,663
18548,-5,-782,783
18578,193,-801,1356
18638,366,-1015,1032
18698,-310,-659,929
18728,-414,-547,1046
18788,74,-586,985
18848,352,-480,565
18878,-71,-408,396
18938,-84,-448,645
19028,96,-598,716
19060,-101,-602,546
19088,9,-778,898
19148,233,-767,996
19178,35,-816,1053
19238,441,-668,991
19298,-88,-578,1026
19328,214,-544,1205
19388,470,-499,538
19448,-156,-465,363
19478,2,-529,499
19538,81,-645,367
19598,5,-701,624
19628,20,-706,594
19688,97,-882,961
19748,336,-912,952
19778,8,-1132,1041
19838,-319,-729,893
19898,-425,-642,882
19928,208,-549,1126
19988,387,-396,612
20048,-12,-420,260
20078,41,-523,702
20138,137,-616,621
20198,63,-677,633
20228,-10,-869,962
20288,155,-762,833
20348,111,-883,1076
20378,508,-593,885
20439,43,-673,1154
20498,263,-509,825
20533,358,-468,402
