timestamp,X (mg),Y (mg),Z (mg)
340204,-1091,811,-151
340262,-1145,893,-14
340322,-872,703,118
340352,-740,469,-94
340412,-824,427,88
340473,-908,495,28
340502,-739,436,111
340563,-701,432,120
340623,-664,454,44
340652,-530,426,116
340712,-677,465,95
340773,-787,582,166
340832,-847,599,87
340862,-819,607,143
340923,-787,634,115
340952,-873,657,151
341012,-949,662,154
341073,-1048,750,194
341102,-1050,683,-99
341162,-922,578,156
341223,-893,460,-280
341252,-858,495,83
341343,-790,503,-89
341377,-707,439,-18
341402,-603,398,16
341462,-576,362,-70
341552,-518,450,40
341583,-821,541,-71
341642,-813,649,-17
341672,-819,809,-3
341702,-892,797,-3
341762,-800,841,-23
341853,-1031,782,-27
341883,-1179,675,98
341942,-696,481,-13
341972,-881,465,-53
342002,-756,468,176
342062,-782,438,75
342122,-602,407,-70
342153,-583,487,104
342212,-557,516,92
342273,-756,571,41
342302,-747,629,71
342362,-727,635,84
342423,-818,682,74
342483,-997,691,130
342512,-1048,895,170
342573,-1442,903,-106
342602,-710,523,-88
342662,-433,630,-1
342723,-828,671,-191
342752,-634,584,-99
342812,-578,542,-44
342872,-480,481,-22
342902,-421,489,-26
342992,-608,502,-67
343024,-780,652,40
343053,-779,709,-46
343112,-699,694,20
343173,-728,719,-4
343202,-786,795,30
343262,-1076,944,5
343322,-1336,998,59
343383,-806,587,21
343412,-772,494,102
343472,-689,556,211
343502,-948,503,266
343562,-593,381,-106
343622,-496,441,124
343652,-375,396,119
343713,-695,520,177
343773,-749,521,110
343802,-980,706,207
343862,-661,677,164
343922,-842,728,144
343952,-963,769,196
344012,-1107,910,233
344073,-1255,707,-112
344102,-737,509,-11
344162,-582,620,155
344222,-752,574,-249
344252,-527,495,18
344312,-444,424,6
344373,-495,451,24
344402,-664,571,-61
344462,-896,635,85
344522,-736,662,-8
344552,-803,756,8
344643,-874,795,32
344673,-936,894,-12
344702,-1269,794,-5
344762,-864,543,133
344852,-704,473,-72
344884,-721,473,88
344942,-902,461,304
344972,-718,411,119
345002,-590,436,-112
345062,-628,464,132
345122,-592,464,211
345152,-869,597,43
345213,-845,648,146
345273,-860,663,212
345302,-936,708,96
345363,-952,690,184
345422,-1074,828,154
345452,-871,555,-382
345512,-604,439,144
345573,-760,641,-90
345602,-694,571,-30
345662,-594,528,-38
345753,-548,537,-26
345753,-488,548,-22
345812,-578,570,-47
345873,-736,608,11
345932,-664,658,37
345962,-758,669,-1
346052,-775,737,37
346086,-823,797,-7
346112,-1065,950,35
346173,-1232,895,51
346202,-784,578,-3
346262,-705,515,-15
346323,-795,544,122
346352,-882,475,292
346413,-628,401,-11
346473,-476,403,-189
346502,-560,445,255
346562,-699,505,162
346622,-867,605,34
346652,-1005,690,234
346712,-905,670,153
346773,-1072,815,118
346802,-1288,831,-50
346893,-804,411,-71
346924,-495,619,142
346952,-790,598,-240
347012,-607,476,88
347073,-507,482,-104
347102,-530,483,19
347162,-611,556,-110
347223,-756,646,7
347252,-721,702,-2
347312,-757,671,0
347373,-809,755,23
347402,-967,847,-102
347462,-1452,987,-167
347522,-816,585,209
347552,-691,454,-95
347612,-807,587,133
347673,-884,482,330
347702,-687,376,81
347762,-490,387,-116
347823,-476,464,256
347852,-589,465,264
347912,-931,625,-32
347973,-764,646,221
348002,-811,693,126
348062,-901,739,185
348123,-986,804,233
348152,-1346,939,81
348212,-862,531,-128
348273,-611,490,63
348302,-745,525,-111
348362,-667,550,-77
348423,-601,515,-48
348452,-454,449,26
348512,-495,450,-53
348573,-593,548,-31
348602,-892,666,17
348662,-744,703,-27
348722,-822,739,4
348752,-905,895,-58
348812,-1476,999,-77
348873,-870,688,142
348902,-740,541,-69
348962,-670,563,118
349023,-841,508,387
349052,-746,391,44
349112,-550,381,91
349173,-364,388,237
349202,-711,478,109
349262,-834,641,139
349323,-881,757,159
349352,-818,734,159
349412,-1021,826,198
349473,-1103,904,200
349532,-1057,622,-280
349562,-600,484,191
349622,-858,611,-185
349652,-736,537,45
349712,-588,419,21
349803,-522,504,-5
349836,-529,462,-30
349862,-656,506,-8
349922,-774,622,-26
349952,-810,673,10
350012,-787,663,14
350073,-816,710,-111
350102,-1333,837,-162
350162,-858,799,357
350223,-947,547,-132
350252,-753,606,116
350312,-793,559,262
350372,-907,459,262
350402,-518,343,-165
350463,-392,373,115
350523,-465,411,289
350552,-734,549,109
350612,-955,716,203
350733,-752,661,170
350777,-792,676,95
350777,-721,708,217
350822,-1031,893,207
350852,-1446,827,-17
350912,-698,573,114
351002,-837,542,-63
351036,-820,600,111
351062,-754,511,-30
351122,-604,447,9
351152,-423,410,-14
351212,-280,418,13
351272,-608,536,-19
351302,-789,719,88
351363,-755,765,3
351422,-720,733,69
351452,-638,764,-18
