timestamp,X (mg),Y (mg),Z (mg)
2885962,-916,357,203
2886011,-619,286,208
2886101,-639,284,173
2886135,-712,372,154
2886161,-817,472,148
2886250,-886,499,149
2886280,-876,465,200
2886311,-892,470,212
2886370,-1084,527,242
2886400,-1153,558,253
2886461,-1424,691,-207
2886521,-1024,277,-142
2886550,-808,76,-82
2886641,-843,360,12
2886701,-700,351,-40
2886731,-616,290,-70
2886760,-659,346,-23
2886820,-712,424,-78
2886850,-818,543,-15
2886941,-962,559,-21
2886972,-963,534,-21
2887000,-925,551,-26
2887120,-1047,582,22
2887149,-1307,635,78
2887167,-893,409,47
2887210,-921,341,126
2887270,-893,466,222
2887360,-883,407,208
2887390,-634,280,167
2887450,-634,301,151
2887480,-725,351,177
2887511,-797,422,237
2887570,-920,467,229
2887600,-860,507,274
2887660,-886,526,277
2887810,-1008,543,254
2887839,-1058,552,316
2887839,-1295,734,198
2887870,-1004,449,116
2887900,-821,161,-24
2888050,-862,424,30
2888050,-802,470,28
2888079,-709,350,-32
2888141,-591,313,20
2888170,-590,366,7
2888231,-701,434,-11
2888260,-846,463,58
2888381,-869,499,76
2888420,-939,520,28
2888420,-873,488,86
2888470,-1020,602,24
2888500,-1558,742,-30
2888560,-1142,506,120
2888680,-977,281,61
2888710,-896,318,206
2888731,-909,420,75
2888770,-679,286,119
2888800,-493,195,133
2888860,-550,262,178
2888920,-645,441,218
2888950,-854,535,208
2889041,-871,562,211
2889072,-904,609,267
2889130,-1041,652,240
2889160,-1061,543,284
2889221,-1280,664,157
2889281,-1019,362,57
2889310,-957,216,-46
2889371,-929,448,30
2889400,-764,412,12
2889461,-590,281,-8
2889550,-495,286,7
2889580,-509,320,-27
2889610,-695,495,17
2889671,-1148,615,66
2889700,-1006,598,85
2889761,-1039,584,88
2889821,-1130,699,32
2889850,-1495,612,162
2889911,-804,233,-61
2889971,-971,309,176
2890000,-878,357,158
2890061,-649,249,86
2890121,-520,166,112
2890150,-569,274,162
2890211,-707,431,200
2890271,-911,543,263
2890301,-848,673,289
2890360,-899,588,222
2890421,-1082,597,294
2890481,-1080,633,315
2890510,-1320,632,-80
2890571,-900,209,23
2890601,-953,304,54
2890661,-789,429,97
2890720,-625,289,-14
2890750,-530,269,-11
2890811,-550,384,118
2890871,-672,490,-4
2890900,-840,521,-16
2890961,-1005,506,92
2891021,-978,529,42
2891050,-1095,630,24
2891141,-1251,745,54
2891171,-1040,500,276
2891231,-765,255,30
2891261,-869,322,196
2891320,-919,507,161
2891350,-691,310,155
2891441,-561,189,118
2891474,-608,254,176
2891501,-655,355,192
2891560,-829,507,253
2891621,-1093,551,297
2891650,-1110,580,332
2891711,-1074,557,233
2891771,-1134,574,124
2891800,-1111,455,66
2891920,-869,221,19
2891963,-814,373,62
2891980,-725,425,48
2892010,-614,381,33
2892070,-622,409,58
2892101,-595,407,23
2892161,-682,432,36
2892221,-862,513,101
2892250,-960,556,83
2892311,-1020,592,43
2892370,-1235,729,126
2892461,-1297,595,179
2892496,-940,276,83
2892520,-867,223,131
2892550,-864,367,212
2892611,-818,421,112
2892670,-735,275,139
2892700,-691,305,137
2892791,-730,384,175
2892827,-752,416,175
2892858,-786,435,220
2892911,-857,453,225
2892970,-970,504,283
2893000,-1082,496,242
2893090,-1126,450,290
2893180,-1377,688,138
2893181,-1088,389,18
2893210,-817,174,-33
2893270,-870,475,11
2893300,-745,422,-21
2893391,-574,320,-73
2893421,-550,378,-18
2893450,-617,411,-33
2893510,-732,464,-33
2893570,-889,521,43
2893600,-897,500,25
2893661,-873,517,48
2893720,-934,554,38
2893750,-995,633,4
2893872,-1597,803,-130
2893872,-1032,507,-4
2893914,-902,254,34
2893961,-894,307,194
2894021,-896,419,93
2894050,-651,335,165
2894141,-617,286,101
2894173,-663,278,180
2894200,-744,320,200
2894260,-833,445,249
2894351,-930,539,234
2894351,-992,550,272
2894441,-1065,590,299
2894472,-1294,748,187
2894500,-1093,561,85
2894561,-814,188,-10
2894650,-882,397,20
2894679,-850,508,38
2894741,-773,434,3
2894770,-602,407,5
2894800,-541,362,39
2894861,-616,411,-5
2894921,-771,503,57
2894950,-859,541,84
2895011,-882,540,63
2895071,-886,532,82
2895131,-985,680,-73
2895161,-1535,786,355
2895220,-1047,475,-142
2895250,-874,228,137
2895311,-943,323,277
2895400,-974,497,171
2895432,-730,390,154
2895460,-624,293,122
2895520,-580,286,147
2895550,-574,351,177
2895611,-686,462,204
2895670,-848,532,274
2895731,-856,540,265
2895790,-946,561,270
2895820,-1053,597,354
2895850,-1569,853,2
2895911,-1035,393,165
2895970,-884,170,45
2896000,-981,395,85
