Logged started on,17/07/2021 16:46:54
Feature,Accelerometer
Nodes,AM1V310 @324A36

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
17/07/2021 17:37:00.055,3005871,AM1V310 @324A36,197974,7FFB9B029900,-1153,667,153
17/07/2021 17:37:00.114,3005921,AM1V310 @324A36,197980,F0FC5B011A00,-784,347,26
17/07/2021 17:37:00.175,3005982,AM1V310 @324A36,197986,AAFC7B01E600,-854,379,230
17/07/2021 17:37:00.205,3006011,AM1V310 @324A36,197992,9FFCFF01FB00,-865,511,251
17/07/2021 17:37:00.234,3006041,AM1V310 @324A36,197999,72FCF5019D00,-910,501,157
17/07/2021 17:37:00.295,3006101,AM1V310 @324A36,198005,E3FD4501B700,-541,325,183
17/07/2021 17:37:00.354,3006161,AM1V310 @324A36,198011,BAFD1C016D00,-582,284,109
17/07/2021 17:37:00.415,3006221,AM1V310 @324A36,198017,BAFD4C016200,-582,332,98
17/07/2021 17:37:00.475,3006281,AM1V310 @324A36,198024,2BFDAD01BE00,-725,429,190
17/07/2021 17:37:00.504,3006310,AM1V310 @324A36,198030,E5FC3B02E100,-795,571,225
17/07/2021 17:37:00.534,3006340,AM1V310 @324A36,198036,43FC5E021B01,-957,606,283
17/07/2021 17:37:00.595,3006401,AM1V310 @324A36,198042,89FC48027800,-887,584,120
17/07/2021 17:37:00.655,3006461,AM1V310 @324A36,198049,3DFC9102BC00,-963,657,188
17/07/2021 17:37:00.684,3006490,AM1V310 @324A36,198055,D7FB7F022101,-1065,639,289
17/07/2021 17:37:00.745,3006551,AM1V310 @324A36,198061,80FB5D030D01,-1152,861,269
17/07/2021 17:37:00.834,3006640,AM1V310 @324A36,198067,A3FC99016CFC,-861,409,-916
17/07/2021 17:37:00.867,3006673,AM1V310 @324A36,198074,F6FC1C013701,-778,284,311
17/07/2021 17:37:00.895,3006701,AM1V310 @324A36,198080,74FC6902D9FF,-908,617,-39
17/07/2021 17:37:00.954,3006760,AM1V310 @324A36,198086,60FD36026500,-672,566,101
17/07/2021 17:37:00.985,3006791,AM1V310 @324A36,198092,BCFDB1010F00,-580,433,15
17/07/2021 17:37:01.045,3006851,AM1V310 @324A36,198099,DDFD82012D00,-547,386,45
17/07/2021 17:37:01.105,3006911,AM1V310 @324A36,198105,0EFEC9015200,-498,457,82
17/07/2021 17:37:01.134,3006940,AM1V310 @324A36,198111,43FD3702E6FF,-701,567,-26
17/07/2021 17:37:01.195,3007001,AM1V310 @324A36,198117,7AFC8D026700,-902,653,103
17/07/2021 17:37:01.254,3007060,AM1V310 @324A36,198124,B1FC9E024600,-847,670,70
17/07/2021 17:37:01.284,3007090,AM1V310 @324A36,198130,6BFCC502FFFF,-917,709,-1
17/07/2021 17:37:01.344,3007151,AM1V310 @324A36,198136,56FCF202E1FF,-938,754,-31
17/07/2021 17:37:01.404,3007211,AM1V310 @324A36,198142,9BFA8503AFFF,-1381,901,-81
17/07/2021 17:37:01.434,3007240,AM1V310 @324A36,198149,DBFC9F01F400,-805,415,244
17/07/2021 17:37:01.494,3007300,AM1V310 @324A36,198155,4EFCD601A800,-946,470,168
17/07/2021 17:37:01.554,3007361,AM1V310 @324A36,198161,B7FC1B02A400,-841,539,164
17/07/2021 17:37:01.584,3007390,AM1V310 @324A36,198167,F1FCFA012E00,-783,506,46
17/07/2021 17:37:01.644,3007450,AM1V310 @324A36,198174,E2FD38018600,-542,312,134
17/07/2021 17:37:01.705,3007511,AM1V310 @324A36,198180,FEFD58016A00,-514,344,106
17/07/2021 17:37:01.734,3007540,AM1V310 @324A36,198186,94FDCC01B800,-620,460,184
17/07/2021 17:37:01.795,3007601,AM1V310 @324A36,198192,4DFD1E02C500,-691,542,197
