Logged started on,17/07/2021 17:48:17
Feature,Accelerometer
Nodes,AM1V310 @324A36

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
17/07/2021 17:48:55.009,37752,AM1V310 @324A36,25209,2CFDF201DE00,-724,498,222
17/07/2021 17:48:55.069,37804,AM1V310 @324A36,25215,E7FCD3017E00,-793,467,126
17/07/2021 17:48:55.099,37833,AM1V310 @324A36,25221,45FDDC018B00,-699,476,139
17/07/2021 17:48:55.189,37924,AM1V310 @324A36,25228,4BFD0402E000,-693,516,224
17/07/2021 17:48:55.219,37953,AM1V310 @324A36,25234,4DFD0D023000,-691,525,48
17/07/2021 17:48:55.249,37983,AM1V310 @324A36,25240,5EFD1B02B800,-674,539,184
17/07/2021 17:48:55.368,38103,AM1V310 @324A36,25246,5CFD3802B400,-676,568,180
17/07/2021 17:48:55.397,38132,AM1V310 @324A36,25253,44FD7702E200,-700,631,226
17/07/2021 17:48:55.416,38151,AM1V310 @324A36,25259,36FD6C02CC00,-714,620,204
17/07/2021 17:48:55.459,38193,AM1V310 @324A36,25265,D6FCFF024500,-810,767,69
17/07/2021 17:48:55.519,38254,AM1V310 @324A36,25271,5AFB0603E7FF,-1190,774,-25
17/07/2021 17:48:55.549,38283,AM1V310 @324A36,25278,A7FCEF02A100,-857,751,161
17/07/2021 17:48:55.609,38344,AM1V310 @324A36,25284,97FAEE03BDFF,-1385,1006,-67
17/07/2021 17:48:55.669,38404,AM1V310 @324A36,25290,B2FDF9015E00,-590,505,94
17/07/2021 17:48:55.699,38434,AM1V310 @324A36,25296,F4FD17020D00,-524,535,13
17/07/2021 17:48:55.759,38494,AM1V310 @324A36,25303,9DFD32023400,-611,562,52
17/07/2021 17:48:55.819,38554,AM1V310 @324A36,25309,E5FD8701F8FF,-539,391,-8
17/07/2021 17:48:55.849,38584,AM1V310 @324A36,25315,FCFDF101EFFF,-516,497,-17
17/07/2021 17:48:55.909,38643,AM1V310 @324A36,25321,46FD3E025400,-698,574,84
17/07/2021 17:48:55.999,38734,AM1V310 @324A36,25328,72FD1102EFFF,-654,529,-17
17/07/2021 17:48:56.032,38766,AM1V310 @324A36,25334,13FD47025800,-749,583,88
17/07/2021 17:48:56.089,38824,AM1V310 @324A36,25340,42FD42024900,-702,578,73
17/07/2021 17:48:56.149,38884,AM1V310 @324A36,25346,24FD6C021600,-732,620,22
17/07/2021 17:48:56.179,38914,AM1V310 @324A36,25353,17FC65038200,-1001,869,130
17/07/2021 17:48:56.209,38943,AM1V310 @324A36,25359,8BFA3303A000,-1397,819,160
17/07/2021 17:48:56.269,39003,AM1V310 @324A36,25365,3AFB88033A00,-1222,904,58
17/07/2021 17:48:56.299,39033,AM1V310 @324A36,25371,67FC1E037100,-921,798,113
