Logged started on,13/07/2021 15:07:59
Feature,Accelerometer
Nodes,AM1V310 @324A36

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
13/07/2021 15:10:14.213,134960,AM1V310 @324A36,58980,D5FDC6FCF300,-555,-826,243
13/07/2021 15:10:14.273,135012,AM1V310 @324A36,58986,CBFDD3FCE500,-565,-813,229
13/07/2021 15:10:14.333,135073,AM1V310 @324A36,58992,E9FDD9FCFF00,-535,-807,255
13/07/2021 15:10:14.363,135102,AM1V310 @324A36,58999,DEFDE0FC1401,-546,-800,276
13/07/2021 15:10:14.423,135163,AM1V310 @324A36,59005,E2FDEFFC1401,-542,-785,276
13/07/2021 15:10:14.483,135222,AM1V310 @324A36,59011,D4FDFFFCCC00,-556,-769,204
13/07/2021 15:10:14.513,135252,AM1V310 @324A36,59017,89FDFDFCCD00,-631,-771,205
13/07/2021 15:10:14.573,135312,AM1V310 @324A36,59024,ADFDD4FC1601,-595,-812,278
13/07/2021 15:10:14.633,135372,AM1V310 @324A36,59030,00FE23FDEE00,-512,-733,238
13/07/2021 15:10:14.692,135432,AM1V310 @324A36,59036,A1FD25FDDC00,-607,-731,220
13/07/2021 15:10:14.723,135462,AM1V310 @324A36,59042,EDFD11FDF100,-531,-751,241
13/07/2021 15:10:14.783,135522,AM1V310 @324A36,59049,19FE8DFD9800,-487,-627,152
13/07/2021 15:10:14.813,135552,AM1V310 @324A36,59055,E1FD7CFD7200,-543,-644,114
13/07/2021 15:10:14.873,135612,AM1V310 @324A36,59061,76FDF3FCF900,-650,-781,249
13/07/2021 15:10:14.933,135672,AM1V310 @324A36,59067,7DFDFBFC7200,-643,-773,114
13/07/2021 15:10:14.963,135702,AM1V310 @324A36,59074,1AFDCEFC9200,-742,-818,146
13/07/2021 15:10:15.023,135762,AM1V310 @324A36,59080,75FDA1FCAE00,-651,-863,174
13/07/2021 15:10:15.112,135852,AM1V310 @324A36,59086,4AFDD8FC6300,-694,-808,99
13/07/2021 15:10:15.141,135880,AM1V310 @324A36,59092,91FD19FD9700,-623,-743,151
13/07/2021 15:10:15.173,135912,AM1V310 @324A36,59099,8FFD3CFD7100,-625,-708,113
13/07/2021 15:10:15.232,135972,AM1V310 @324A36,59105,7BFD3AFD6D00,-645,-710,109
13/07/2021 15:10:15.262,136002,AM1V310 @324A36,59111,8FFD14FD8300,-625,-748,131
13/07/2021 15:10:15.323,136062,AM1V310 @324A36,59117,7FFDD4FCD100,-641,-812,209
13/07/2021 15:10:15.383,136122,AM1V310 @324A36,59124,28FD6EFC4F01,-728,-914,335
13/07/2021 15:10:15.413,136152,AM1V310 @324A36,59130,97FD9CFBE901,-617,-1124,489
13/07/2021 15:10:15.473,136212,AM1V310 @324A36,59136,8CFD7EFCAB00,-628,-898,171
13/07/2021 15:10:15.562,136302,AM1V310 @324A36,59142,C2FD8DFC0901,-574,-883,265
13/07/2021 15:10:15.594,136334,AM1V310 @324A36,59149,41FEEEFCB000,-447,-786,176
13/07/2021 15:10:15.623,136362,AM1V310 @324A36,59155,27FE3FFD5700,-473,-705,87
13/07/2021 15:10:15.683,136422,AM1V310 @324A36,59161,52FE71FD7400,-430,-655,116
13/07/2021 15:10:15.713,136452,AM1V310 @324A36,59167,88FE95FD6700,-376,-619,103
13/07/2021 15:10:15.773,136513,AM1V310 @324A36,59174,96FE7CFDCB00,-362,-644,203
13/07/2021 15:10:15.833,136572,AM1V310 @324A36,59180,40FED1FC5601,-448,-815,342
13/07/2021 15:10:15.863,136602,AM1V310 @324A36,59186,44FEF4FCDB00,-444,-780,219
13/07/2021 15:10:15.923,136662,AM1V310 @324A36,59192,2AFEBFFC4C01,-470,-833,332
13/07/2021 15:10:15.983,136722,AM1V310 @324A36,59199,01FE36FC9501,-511,-970,405
13/07/2021 15:10:16.013,136752,AM1V310 @324A36,59205,A3FD3BFC3702,-605,-965,567
13/07/2021 15:10:16.073,136812,AM1V310 @324A36,59211,92FD66FC3C01,-622,-922,316
13/07/2021 15:10:16.133,136872,AM1V310 @324A36,59217,5DFD26FC6A02,-675,-986,618
