timestamp,accX,accY,accZ,class
41675.0,1889,2335,1827,standing-up
41676.0,1890,2330,1831,standing-up
41677.0,1888,2329,1832,standing-up
41678.0,1891,2335,1826,standing-up
41679.0,1890,2334,1823,standing-up
41680.0,1887,2328,1838,standing-up
41681.0,1895,2330,1830,standing-up
41682.0,1894,2335,1827,standing-up
41683.0,1897,2334,1827,standing-up
41684.0,1892,2334,1833,standing-up
41685.0,1893,2334,1840,standing-up
41686.0,1893,2333,1839,standing-up
41687.0,1891,2334,1832,standing-up
41688.0,1896,2334,1831,standing-up
41689.0,1890,2331,1829,standing-up
41690.0,1894,2331,1833,standing-up
41691.0,1892,2335,1829,standing-up
41692.0,1891,2334,1831,standing-up
41693.0,1887,2330,1827,standing-up
41694.0,1891,2334,1832,standing-up
41695.0,1893,2331,1825,standing-up
41696.0,1895,2333,1830,standing-up
41697.0,1893,2333,1823,standing-up
41698.0,1889,2333,1830,standing-up
41699.0,1892,2331,1829,standing-up
41700.0,1892,2333,1829,standing-up
41701.0,1893,2337,1826,standing-up
41702.0,1893,2332,1830,standing-up
41703.0,1892,2339,1832,standing-up
41704.0,1896,2334,1829,standing-up
41705.0,1899,2338,1824,standing-up
41706.0,1899,2335,1828,standing-up
41707.0,1889,2333,1824,standing-up
41708.0,1895,2332,1828,standing-up
41709.0,1890,2332,1828,standing-up
41710.0,1889,2336,1831,standing-up
41711.0,1896,2328,1824,standing-up
41712.0,1888,2327,1823,standing-up
41713.0,1892,2329,1828,standing-up
41714.0,1892,2333,1829,standing-up
41715.0,1887,2337,1826,standing-up
41716.0,1894,2332,1831,standing-up
41717.0,1889,2331,1826,standing-up
41718.0,1890,2334,1827,standing-up
41719.0,1891,2336,1832,standing-up
41720.0,1891,2331,1827,standing-up
41721.0,1893,2333,1829,standing-up
41722.0,1896,2338,1830,standing-up
41723.0,1896,2331,1829,standing-up
41724.0,1890,2329,1828,standing-up
41725.0,1893,2337,1827,standing-up
41726.0,1894,2336,1829,standing-up
41727.0,1893,2332,1828,standing-up
41728.0,1888,2329,1827,standing-up
41729.0,1893,2332,1833,standing-up
41730.0,1895,2329,1825,standing-up
41731.0,1889,2332,1823,standing-up
41732.0,1893,2332,1831,standing-up
41733.0,1893,2330,1830,standing-up
41734.0,1891,2330,1829,standing-up
41735.0,1890,2330,1829,standing-up
41736.0,1891,2331,1830,standing-up
41737.0,1893,2328,1828,standing-up
41738.0,1890,2330,1827,standing-up
41739.0,1893,2330,1830,standing-up
41740.0,1893,2330,1824,standing-up
41741.0,1897,2335,1827,standing-up
41742.0,1891,2331,1830,standing-up
41743.0,1897,2335,1823,standing-up
41744.0,1888,2338,1836,standing-up
41745.0,1893,2331,1831,standing-up
41746.0,1891,2330,1826,standing-up
41747.0,1890,2333,1829,standing-up
41748.0,1890,2330,1829,standing-up
41749.0,1892,2332,1825,standing-up
41750.0,1892,2330,1827,standing-up
41751.0,1892,2332,1830,standing-up
41752.0,1894,2329,1830,standing-up
41753.0,1887,2337,1830,standing-up
41754.0,1885,2339,1830,standing-up
41755.0,1893,2329,1826,standing-up
41756.0,1887,2333,1838,standing-up
41757.0,1893,2333,1828,standing-up
41758.0,1891,2331,1827,standing-up
41759.0,1890,2330,1825,standing-up
41760.0,1890,2333,1826,standing-up
41761.0,1887,2337,1829,standing-up
41762.0,1893,2330,1827,standing-up
41763.0,1887,2331,1827,standing-up
41764.0,1891,2335,1825,standing-up
41765.0,1895,2336,1829,standing-up
41766.0,1892,2330,1827,standing-up
41767.0,1894,2329,1830,standing-up
41768.0,1895,2334,1824,standing-up
41769.0,1894,2334,1828,standing-up
41770.0,1889,2330,1825,standing-up
41771.0,1895,2333,1830,standing-up
41772.0,1894,2332,1831,standing-up
41773.0,1891,2327,1828,standing-up
41774.0,1896,2334,1827,standing-up
41775.0,1891,2334,1827,standing-up
41776.0,1892,2331,1830,standing-up
41777.0,1890,2330,1832,standing-up
41778.0,1897,2331,1831,standing-up
41779.0,1895,2334,1826,standing-up
41780.0,1895,2331,1824,standing-up
41781.0,1888,2334,1834,standing-up
41782.0,1891,2335,1831,standing-up
41783.0,1895,2334,1833,standing-up
41784.0,1895,2331,1820,standing-up
41785.0,1889,2331,1832,standing-up
41786.0,1898,2333,1831,standing-up
41787.0,1892,2331,1828,standing-up
41788.0,1893,2333,1823,standing-up
41789.0,1890,2331,1831,standing-up
41790.0,1891,2336,1823,standing-up
41791.0,1889,2335,1831,standing-up
41792.0,1894,2332,1829,standing-up
41793.0,1885,2333,1829,standing-up
41794.0,1895,2333,1829,standing-up
41795.0,1888,2332,1829,standing-up
41796.0,1891,2335,1830,standing-up
41797.0,1892,2335,1827,standing-up
41798.0,1896,2331,1830,standing-up
41799.0,1896,2332,1831,standing-up
41800.0,1892,2339,1829,standing-up
41801.0,1895,2333,1827,standing-up
41802.0,1893,2331,1830,standing-up
41803.0,1892,2330,1830,standing-up
41804.0,1887,2337,1826,standing-up
41805.0,1891,2332,1828,standing-up
41806.0,1891,2334,1829,standing-up
41807.0,1895,2335,1828,standing-up
41808.0,1892,2331,1830,standing-up
41809.0,1889,2334,1829,standing-up
41810.0,1889,2333,1829,standing-up
41811.0,1892,2334,1827,standing-up
41812.0,1894,2333,1829,standing-up
41813.0,1893,2333,1827,standing-up
41814.0,1893,2333,1827,standing-up
41815.0,1893,2332,1829,standing-up
41816.0,1895,2335,1824,standing-up
41817.0,1894,2331,1828,standing-up
41818.0,1888,2331,1836,standing-up
41819.0,1890,2331,1829,standing-up
41820.0,1893,2329,1829,standing-up
41821.0,1891,2330,1827,standing-up
41822.0,1894,2332,1828,standing-up
41823.0,1889,2331,1830,standing-up
41824.0,1888,2333,1834,standing-up
41825.0,1892,2327,1831,standing-up
41826.0,1892,2332,1830,standing-up
41827.0,1892,2332,1833,standing-up
41828.0,1886,2335,1823,standing-up
41829.0,1893,2332,1823,standing-up
41830.0,1890,2329,1828,standing-up
41831.0,1882,2330,1829,standing-up
41832.0,1893,2331,1826,standing-up
41833.0,1890,2330,1829,standing-up
41834.0,1892,2328,1831,standing-up
41835.0,1891,2332,1830,standing-up
41836.0,1888,2331,1825,standing-up
41837.0,1893,2333,1833,standing-up
41838.0,1892,2332,1828,standing-up
41839.0,1892,2330,1824,standing-up
41840.0,1892,2329,1826,standing-up
41841.0,1887,2328,1826,standing-up
41842.0,1889,2333,1826,standing-up
41843.0,1891,2330,1831,standing-up
41844.0,1893,2331,1827,standing-up
41845.0,1890,2328,1831,standing-up
41846.0,1891,2329,1827,standing-up
41847.0,1892,2335,1824,standing-up
41848.0,1894,2327,1828,standing-up
41849.0,1898,2331,1830,standing-up
41850.0,1889,2331,1830,standing-up
41851.0,1890,2333,1829,standing-up
41852.0,1894,2331,1826,standing-up
41853.0,1893,2330,1824,standing-up
41854.0,1891,2328,1826,standing-up
41855.0,1892,2333,1832,standing-up
41856.0,1894,2333,1828,standing-up
41857.0,1892,2332,1825,standing-up
41858.0,1892,2335,1824,standing-up
41859.0,1897,2331,1821,standing-up
41860.0,1885,2330,1825,standing-up
41861.0,1892,2330,1830,standing-up
41862.0,1890,2333,1824,standing-up
41863.0,1891,2331,1834,standing-up
41864.0,1891,2332,1826,standing-up
41865.0,1892,2330,1822,standing-up
41866.0,1894,2330,1827,standing-up
41867.0,1889,2335,1829,standing-up
41868.0,1887,2329,1824,standing-up
41869.0,1892,2331,1821,standing-up
41870.0,1894,2334,1825,standing-up
41871.0,1888,2333,1826,standing-up
41872.0,1892,2331,1824,standing-up
41873.0,1891,2330,1822,standing-up
41874.0,1889,2330,1823,standing-up
41875.0,1896,2332,1831,standing-up
41876.0,1894,2335,1824,standing-up
41877.0,1887,2331,1827,standing-up
41878.0,1890,2332,1826,standing-up
41879.0,1895,2329,1828,standing-up
41880.0,1888,2328,1827,standing-up
41881.0,1889,2329,1829,standing-up
41882.0,1885,2329,1827,standing-up
41883.0,1894,2327,1826,standing-up
41884.0,1888,2333,1825,standing-up
41885.0,1891,2328,1826,standing-up
41886.0,1889,2333,1828,standing-up
41887.0,1896,2334,1826,standing-up
41888.0,1890,2330,1821,standing-up
41889.0,1887,2331,1833,standing-up
41890.0,1890,2331,1826,standing-up
41891.0,1895,2333,1835,standing-up
41892.0,1891,2335,1830,standing-up
41893.0,1895,2334,1822,standing-up
41894.0,1887,2335,1825,standing-up
41895.0,1888,2329,1832,standing-up
41896.0,1886,2327,1828,standing-up
41897.0,1890,2331,1824,standing-up
41898.0,1891,2336,1830,standing-up
41899.0,1889,2330,1822,standing-up
41900.0,1882,2333,1829,standing-up
41901.0,1890,2334,1827,standing-up
41902.0,1890,2337,1822,standing-up
41903.0,1889,2330,1826,standing-up
41904.0,1890,2335,1826,standing-up
41905.0,1896,2332,1828,standing-up
41906.0,1894,2333,1829,standing-up
41907.0,1890,2331,1832,standing-up
41908.0,1891,2329,1823,standing-up
41909.0,1890,2328,1825,standing-up
41910.0,1884,2330,1827,standing-up
41911.0,1892,2330,1827,standing-up
41912.0,1897,2331,1829,standing-up
41913.0,1898,2333,1825,standing-up
41914.0,1897,2336,1830,standing-up
41915.0,1890,2334,1831,standing-up
41916.0,1891,2335,1831,standing-up
41917.0,1887,2333,1829,standing-up
