timestamp,accX,accY,accZ,class
90440.0,2151,2335,1972,stairs
90441.0,2152,2336,1973,stairs
90442.0,2150,2339,1976,stairs
90443.0,2148,2338,1975,stairs
90444.0,2152,2343,1975,stairs
90445.0,2148,2343,1975,stairs
90446.0,2146,2339,1983,stairs
90447.0,2148,2339,1971,stairs
90448.0,2145,2335,1969,stairs
90449.0,2147,2339,1973,stairs
90450.0,2144,2340,1973,stairs
90451.0,2148,2342,1974,stairs
90452.0,2146,2345,1973,stairs
90453.0,2146,2343,1976,stairs
90454.0,2145,2345,1979,stairs
90455.0,2144,2342,1978,stairs
90456.0,2144,2344,1979,stairs
90457.0,2149,2341,1980,stairs
90458.0,2143,2349,1976,stairs
90459.0,2139,2345,1980,stairs
90460.0,2144,2342,1975,stairs
90461.0,2145,2340,1983,stairs
90462.0,2145,2342,1978,stairs
90463.0,2144,2341,1975,stairs
90464.0,2149,2343,1981,stairs
90465.0,2141,2343,1983,stairs
90466.0,2146,2342,1978,stairs
90467.0,2144,2345,1980,stairs
90468.0,2145,2343,1978,stairs
90469.0,2150,2346,1981,stairs
90470.0,2145,2340,1983,stairs
90471.0,2149,2345,1978,stairs
90472.0,2151,2342,1985,stairs
90473.0,2145,2341,1984,stairs
90474.0,2146,2339,1978,stairs
90475.0,2145,2344,1982,stairs
90476.0,2143,2343,1982,stairs
90477.0,2147,2341,1982,stairs
90478.0,2151,2345,1983,stairs
90479.0,2144,2344,1982,stairs
90480.0,2150,2343,1981,stairs
90481.0,2148,2345,1979,stairs
90482.0,2143,2343,1979,stairs
90483.0,2144,2341,1981,stairs
90484.0,2149,2344,1977,stairs
90485.0,2146,2347,1986,stairs
90486.0,2147,2343,1982,stairs
90487.0,2146,2341,1986,stairs
90488.0,2147,2346,1985,stairs
90489.0,2146,2345,1983,stairs
90490.0,2146,2346,1981,stairs
90491.0,2145,2342,1983,stairs
90492.0,2147,2344,1983,stairs
90493.0,2143,2342,1982,stairs
90494.0,2146,2343,1981,stairs
90495.0,2151,2345,1983,stairs
90496.0,2147,2342,1983,stairs
90497.0,2150,2345,1978,stairs
90498.0,2144,2351,1975,stairs
90499.0,2145,2342,1981,stairs
90500.0,2147,2346,1982,stairs
90501.0,2142,2347,1980,stairs
90502.0,2145,2339,1986,stairs
90503.0,2151,2349,1980,stairs
90504.0,2145,2344,1983,stairs
90505.0,2138,2345,1978,stairs
90506.0,2151,2343,1980,stairs
90507.0,2148,2345,1985,stairs
90508.0,2147,2341,1974,stairs
90509.0,2143,2343,1980,stairs
90510.0,2145,2341,1983,stairs
90511.0,2144,2339,1983,stairs
90512.0,2149,2345,1977,stairs
90513.0,2142,2341,1980,stairs
90514.0,2148,2345,1982,stairs
90515.0,2144,2342,1981,stairs
90516.0,2146,2347,1983,stairs
90517.0,2143,2342,1981,stairs
90518.0,2145,2341,1980,stairs
90519.0,2145,2343,1978,stairs
90520.0,2147,2339,1978,stairs
90521.0,2145,2345,1983,stairs
90522.0,2142,2346,1980,stairs
90523.0,2144,2345,1984,stairs
90524.0,2148,2344,1979,stairs
90525.0,2144,2345,1977,stairs
90526.0,2145,2346,1983,stairs
90527.0,2143,2340,1980,stairs
90528.0,2142,2341,1974,stairs
90529.0,2140,2344,1981,stairs
90530.0,2144,2335,1980,stairs
90531.0,2145,2351,1978,stairs
90532.0,2147,2341,1981,stairs
90533.0,2146,2345,1976,stairs
90534.0,2146,2343,1980,stairs
90535.0,2148,2339,1983,stairs
90536.0,2148,2345,1983,stairs
90537.0,2149,2349,1979,stairs
90538.0,2148,2338,1975,stairs
90539.0,2147,2346,1976,stairs
90540.0,2148,2344,1984,stairs
90541.0,2146,2343,1982,stairs
90542.0,2145,2344,1978,stairs
90543.0,2139,2342,1978,stairs
90544.0,2147,2342,1978,stairs
90545.0,2151,2342,1976,stairs
90546.0,2148,2342,1981,stairs
90547.0,2147,2345,1975,stairs
90548.0,2146,2343,1978,stairs
90549.0,2151,2339,1978,stairs
90550.0,2141,2342,1975,stairs
90551.0,2150,2340,1983,stairs
90552.0,2147,2345,1982,stairs
90553.0,2144,2343,1973,stairs
90554.0,2144,2346,1979,stairs
90555.0,2149,2338,1974,stairs
