timestamp,accX,accY,accZ,class
80000.0,1969,2386,1964,walk-talk
80001.0,1972,2386,1970,walk-talk
80002.0,1972,2383,1966,walk-talk
80003.0,1967,2385,1965,walk-talk
80004.0,1967,2387,1960,walk-talk
80005.0,1970,2381,1966,walk-talk
80006.0,1969,2385,1964,walk-talk
80007.0,1967,2376,1970,walk-talk
80008.0,1969,2383,1967,walk-talk
80009.0,1967,2382,1965,walk-talk
80010.0,1971,2382,1968,walk-talk
80011.0,1967,2383,1962,walk-talk
80012.0,1965,2385,1967,walk-talk
80013.0,1964,2376,1953,walk-talk
80014.0,1976,2382,1974,walk-talk
80015.0,1966,2383,1967,walk-talk
80016.0,1960,2384,1967,walk-talk
80017.0,1963,2384,1956,walk-talk
80018.0,1964,2383,1970,walk-talk
80019.0,1971,2380,1963,walk-talk
80020.0,1975,2380,1965,walk-talk
80021.0,1966,2381,1961,walk-talk
80022.0,1968,2384,1963,walk-talk
80023.0,1971,2385,1971,walk-talk
80024.0,1963,2387,1964,walk-talk
80025.0,1965,2375,1959,walk-talk
80026.0,1964,2383,1962,walk-talk
80027.0,1969,2384,1963,walk-talk
80028.0,1971,2380,1968,walk-talk
80029.0,1959,2375,1966,walk-talk
80030.0,1964,2382,1964,walk-talk
80031.0,1970,2381,1959,walk-talk
80032.0,1961,2387,1959,walk-talk
80033.0,1970,2384,1962,walk-talk
80034.0,1963,2383,1977,walk-talk
80035.0,1971,2384,1958,walk-talk
80036.0,1972,2385,1983,walk-talk
80037.0,1961,2386,1975,walk-talk
80038.0,1963,2383,1963,walk-talk
80039.0,1959,2381,1953,walk-talk
80040.0,1968,2384,1972,walk-talk
80041.0,1970,2384,1970,walk-talk
80042.0,1968,2384,1967,walk-talk
80043.0,1964,2382,1965,walk-talk
80044.0,1967,2389,1969,walk-talk
80045.0,1966,2385,1967,walk-talk
80046.0,1966,2385,1970,walk-talk
80047.0,1965,2383,1970,walk-talk
80048.0,1965,2386,1963,walk-talk
80049.0,1965,2379,1971,walk-talk
80050.0,1963,2380,1965,walk-talk
80051.0,1967,2383,1969,walk-talk
80052.0,1970,2383,1968,walk-talk
80053.0,1966,2383,1967,walk-talk
80054.0,1966,2380,1964,walk-talk
80055.0,1969,2386,1966,walk-talk
80056.0,1964,2380,1971,walk-talk
80057.0,1970,2380,1971,walk-talk
80058.0,1967,2388,1971,walk-talk
80059.0,1969,2386,1968,walk-talk
80060.0,1961,2387,1963,walk-talk
80061.0,1964,2384,1963,walk-talk
80062.0,1959,2384,1974,walk-talk
80063.0,1968,2388,1974,walk-talk
80064.0,1977,2383,1968,walk-talk
80065.0,1964,2383,1965,walk-talk
80066.0,1969,2385,1974,walk-talk
80067.0,1972,2383,1968,walk-talk
80068.0,1965,2382,1970,walk-talk
80069.0,1960,2384,1965,walk-talk
80070.0,1957,2371,1960,walk-talk
80071.0,1957,2373,1960,walk-talk
80072.0,1957,2377,1959,walk-talk
80073.0,1958,2380,1962,walk-talk
80074.0,1958,2382,1961,walk-talk
80075.0,1965,2388,1964,walk-talk
80076.0,1968,2392,1965,walk-talk
80077.0,1966,2390,1966,walk-talk
80078.0,1967,2388,1962,walk-talk
80079.0,1959,2388,1962,walk-talk
80080.0,1965,2383,1975,walk-talk
80081.0,1969,2383,1972,walk-talk
80082.0,1967,2385,1963,walk-talk
80083.0,1965,2388,1965,walk-talk
80084.0,1970,2390,1978,walk-talk
80085.0,1966,2381,1979,walk-talk
80086.0,1959,2385,1967,walk-talk
80087.0,1964,2384,1971,walk-talk
80088.0,1971,2382,1971,walk-talk
80089.0,1970,2380,1973,walk-talk
80090.0,1965,2379,1976,walk-talk
80091.0,1967,2375,1974,walk-talk
80092.0,1967,2379,1970,walk-talk
80093.0,1966,2383,1974,walk-talk
80094.0,1964,2383,1970,walk-talk
80095.0,1965,2382,1977,walk-talk
80096.0,1961,2377,1962,walk-talk
80097.0,1975,2376,1975,walk-talk
80098.0,1972,2381,1970,walk-talk
80099.0,1968,2378,1978,walk-talk
80100.0,1968,2379,1969,walk-talk
80101.0,1968,2383,1973,walk-talk
80102.0,1972,2380,1980,walk-talk
80103.0,1972,2389,1971,walk-talk
80104.0,1973,2388,1969,walk-talk
80105.0,1972,2387,1967,walk-talk
80106.0,1970,2381,1976,walk-talk
80107.0,1966,2384,1967,walk-talk
80108.0,1960,2383,1963,walk-talk
80109.0,1975,2382,1965,walk-talk
80110.0,1968,2384,1971,walk-talk
80111.0,1962,2381,1970,walk-talk
80112.0,1964,2381,1971,walk-talk
80113.0,1965,2382,1970,walk-talk
80114.0,1969,2382,1974,walk-talk
80115.0,1965,2380,1975,walk-talk
80116.0,1962,2382,1970,walk-talk
80117.0,1970,2381,1979,walk-talk
80118.0,1959,2383,1961,walk-talk
80119.0,1973,2386,1979,walk-talk
80120.0,1967,2389,1966,walk-talk
80121.0,1962,2386,1978,walk-talk
80122.0,1962,2383,1967,walk-talk
80123.0,1967,2384,1974,walk-talk
80124.0,1967,2386,1973,walk-talk
80125.0,1967,2383,1973,walk-talk
80126.0,1965,2385,1964,walk-talk
80127.0,1969,2377,1971,walk-talk
80128.0,1967,2390,1975,walk-talk
80129.0,1965,2384,1969,walk-talk
80130.0,1966,2378,1965,walk-talk
80131.0,1962,2382,1963,walk-talk
80132.0,1964,2383,1971,walk-talk
80133.0,1969,2383,1973,walk-talk
80134.0,1962,2386,1968,walk-talk
80135.0,1967,2381,1967,walk-talk
80136.0,1963,2386,1973,walk-talk
80137.0,1967,2386,1970,walk-talk
80138.0,1965,2383,1966,walk-talk
80139.0,1970,2389,1976,walk-talk
80140.0,1964,2383,1966,walk-talk
80141.0,1968,2381,1975,walk-talk
80142.0,1968,2391,1969,walk-talk
80143.0,1966,2381,1976,walk-talk
80144.0,1963,2385,1960,walk-talk
80145.0,1958,2385,1971,walk-talk
80146.0,1963,2378,1970,walk-talk
80147.0,1966,2380,1971,walk-talk
80148.0,1966,2385,1971,walk-talk
80149.0,1969,2383,1971,walk-talk
80150.0,1963,2379,1972,walk-talk
80151.0,1971,2384,1967,walk-talk
80152.0,1967,2383,1964,walk-talk
80153.0,1966,2383,1971,walk-talk
80154.0,1969,2379,1967,walk-talk
80155.0,1967,2385,1967,walk-talk
80156.0,1967,2385,1968,walk-talk
80157.0,1972,2386,1973,walk-talk
80158.0,1968,2380,1966,walk-talk
80159.0,1970,2383,1964,walk-talk
80160.0,1959,2382,1962,walk-talk
80161.0,1961,2385,1975,walk-talk
80162.0,1963,2375,1961,walk-talk
80163.0,1971,2379,1971,walk-talk
80164.0,1964,2386,1969,walk-talk
80165.0,1968,2388,1971,walk-talk
80166.0,1969,2382,1965,walk-talk
80167.0,1967,2382,1968,walk-talk
80168.0,1970,2382,1976,walk-talk
80169.0,1963,2383,1968,walk-talk
80170.0,1967,2389,1962,walk-talk
80171.0,1965,2386,1970,walk-talk
80172.0,1964,2390,1973,walk-talk
80173.0,1962,2387,1970,walk-talk
80174.0,1965,2388,1967,walk-talk
80175.0,1965,2383,1966,walk-talk
80176.0,1958,2382,1969,walk-talk
80177.0,1969,2384,1972,walk-talk
80178.0,1966,2381,1969,walk-talk
80179.0,1969,2387,1967,walk-talk
80180.0,1968,2391,1970,walk-talk
80181.0,1965,2383,1968,walk-talk
80182.0,1970,2385,1975,walk-talk
80183.0,1974,2381,1968,walk-talk
80184.0,1961,2380,1959,walk-talk
80185.0,1965,2384,1957,walk-talk
80186.0,1962,2383,1966,walk-talk
80187.0,1964,2381,1973,walk-talk
80188.0,1971,2382,1973,walk-talk
80189.0,1963,2375,1963,walk-talk
80190.0,1966,2381,1970,walk-talk
80191.0,1970,2378,1976,walk-talk
80192.0,1965,2382,1960,walk-talk
80193.0,1968,2386,1964,walk-talk
80194.0,1968,2387,1964,walk-talk
80195.0,1964,2385,1970,walk-talk
80196.0,1969,2382,1968,walk-talk
80197.0,1968,2382,1966,walk-talk
80198.0,1973,2381,1965,walk-talk
80199.0,1976,2387,1962,walk-talk
80200.0,1967,2382,1966,walk-talk
80201.0,1966,2389,1970,walk-talk
80202.0,1960,2384,1966,walk-talk
80203.0,1962,2379,1969,walk-talk
80204.0,1961,2381,1964,walk-talk
80205.0,1974,2378,1958,walk-talk
80206.0,1970,2382,1964,walk-talk
80207.0,1965,2378,1966,walk-talk
80208.0,1977,2386,1974,walk-talk
80209.0,1967,2383,1966,walk-talk
80210.0,1964,2386,1972,walk-talk
80211.0,1953,2386,1958,walk-talk
80212.0,1965,2384,1972,walk-talk
80213.0,1972,2382,1970,walk-talk
80214.0,1971,2384,1971,walk-talk
80215.0,1971,2385,1965,walk-talk
80216.0,1971,2379,1971,walk-talk
80217.0,1968,2379,1971,walk-talk
80218.0,1974,2377,1964,walk-talk
80219.0,1972,2379,1956,walk-talk
80220.0,1972,2381,1959,walk-talk
80221.0,1966,2386,1968,walk-talk
80222.0,1964,2389,1973,walk-talk
80223.0,1963,2383,1967,walk-talk
80224.0,1960,2388,1965,walk-talk
80225.0,1957,2387,1960,walk-talk
80226.0,1967,2377,1971,walk-talk
80227.0,1969,2382,1968,walk-talk
80228.0,1963,2381,1976,walk-talk
80229.0,1966,2383,1952,walk-talk
80230.0,1969,2383,1970,walk-talk
80231.0,1965,2388,1971,walk-talk
80232.0,1962,2378,1967,walk-talk
80233.0,1967,2378,1955,walk-talk
80234.0,1969,2387,1969,walk-talk
80235.0,1962,2380,1969,walk-talk
80236.0,1965,2381,1969,walk-talk
80237.0,1964,2383,1968,walk-talk
80238.0,1963,2386,1966,walk-talk
80239.0,1966,2381,1967,walk-talk
80240.0,1974,2378,1953,walk-talk
80241.0,1973,2380,1954,walk-talk
80242.0,1962,2384,1962,walk-talk
80243.0,1963,2381,1956,walk-talk
80244.0,1962,2386,1958,walk-talk
80245.0,1956,2383,1962,walk-talk
80246.0,1962,2384,1959,walk-talk
80247.0,1964,2381,1958,walk-talk
80248.0,1959,2380,1959,walk-talk
80249.0,1964,2376,1966,walk-talk
80250.0,1960,2385,1949,walk-talk
80251.0,1965,2380,1961,walk-talk
80252.0,1966,2392,1961,walk-talk
80253.0,1967,2381,1965,walk-talk
80254.0,1955,2381,1958,walk-talk
