timestamp,X (mg),Y (mg),Z (mg)
695951,-381,-853,-1
696006,-498,-862,-13
696036,-488,-855,28
696096,-310,-1104,134
696156,-340,-1172,222
696186,-397,-1514,-211
696246,-579,-1236,56
696306,-196,-891,-140
696336,-258,-910,-103
696396,-286,-825,7
696456,-233,-822,-55
696486,-261,-784,-103
696546,-294,-802,-18
696606,-343,-818,9
696667,-226,-942,6
696696,-223,-938,-7
696756,-314,-954,-66
696786,-307,-975,-98
696846,-231,-1052,-106
696906,-353,-1255,47
696966,-181,-1073,194
697026,-321,-1237,66
697056,-596,-1234,296
697086,-76,-843,-17
697146,-304,-826,38
697206,-440,-773,152
697236,-248,-777,54
697296,-356,-794,-85
697356,-334,-800,-5
697386,-370,-861,11
697446,-455,-913,75
697506,-495,-930,52
697566,-459,-858,28
697596,-336,-1109,127
697656,-415,-1159,235
697686,-218,-1486,-93
697746,-758,-1239,-174
697806,-227,-892,-31
697836,-198,-742,-129
697896,-218,-739,-22
697956,-158,-746,-41
698046,-287,-751,-33
698080,-216,-746,-62
698106,-262,-929,-44
698136,-308,-1002,-24
698196,-304,-882,-132
698256,-294,-1117,-107
698286,-245,-1287,382
698346,-242,-1406,96
698406,-728,-1338,232
698436,-108,-844,-39
698496,-242,-729,-33
698556,-341,-807,351
698616,-345,-761,37
698646,-361,-690,-78
698706,-400,-736,-90
698744,-489,-859,-6
698796,-508,-864,-8
698856,-429,-850,-53
698886,-326,-924,118
698946,-90,-1201,187
699006,-370,-1448,-72
699096,-667,-1342,-213
699129,-389,-1014,-4
699156,-216,-828,-112
699186,-329,-721,-65
699246,-204,-638,-59
699306,-209,-744,-160
699336,-358,-823,-38
699396,-256,-909,78
699456,-274,-984,-63
699485,-264,-951,-108
699546,-251,-943,-153
699606,-270,-1284,166
699636,-159,-1295,321
699696,-577,-1585,89
699757,-515,-1090,8
699786,-206,-808,-105
699846,-420,-789,208
699906,-256,-773,237
699936,-319,-753,82
699996,-343,-709,-172
700056,-414,-771,-20
700086,-453,-795,8
700146,-486,-864,-71
700206,-506,-828,-24
700236,-459,-1019,18
700296,-500,-1224,294
700386,-282,-1337,-52
700421,-747,-1425,-157
700446,-397,-1011,53
700506,-110,-744,-95
700536,-267,-623,-129
700596,-242,-576,-13
700656,-201,-726,-53
700686,-269,-743,24
700746,-268,-904,66
700836,-383,-977,-115
700868,-380,-883,-248
700896,-231,-1377,85
700956,-303,-1315,361
701016,-411,-1612,100
701046,-422,-1033,-130
701106,-221,-851,-42
701136,-360,-754,231
701196,-210,-786,129
701256,-358,-704,148
701286,-350,-784,-130
701346,-358,-729,-38
701406,-416,-799,-64
701436,-491,-874,35
701496,-443,-861,5
701556,-420,-970,45
701586,-319,-1225,240
701646,-366,-1375,-76
701707,-838,-1378,-49
701736,-462,-1031,-9
701796,-247,-830,-131
701856,-304,-768,-71
701886,-289,-666,19
701946,-233,-700,-69
702006,-356,-720,-87
702036,-246,-819,-59
702096,-298,-1007,58
702156,-368,-932,-58
702186,-360,-880,-124
702246,-467,-1138,-158
702306,-266,-1368,308
702336,-182,-1179,221
702397,-694,-1224,35
702456,-429,-1076,62
702485,-296,-939,42
702546,-306,-847,206
702606,-322,-869,79
702636,-387,-790,94
702697,-407,-846,163
702756,-264,-648,-87
702786,-328,-738,-4
702847,-447,-762,-37
702907,-436,-839,2
702935,-455,-756,-31
702996,-294,-1174,65
703056,-489,-1344,363
703086,-173,-1579,-34
703146,-712,-1273,-15
703206,-290,-943,-33
703236,-194,-851,-69
703296,-266,-711,29
703356,-225,-685,-34
703386,-311,-664,-137
703446,-305,-687,-63
703506,-205,-776,-122
703536,-319,-1087,56
703626,-297,-936,-61
703656,-460,-852,-232
703686,-377,-978,-202
703746,-264,-1344,425
703836,-225,-1499,229
703868,-843,-1126,240
703926,-195,-822,-200
703956,-296,-779,38
703986,-413,-898,225
704046,-438,-909,35
704136,-325,-774,143
704166,-250,-545,-95
704196,-381,-700,-101
704256,-469,-830,44
704286,-383,-868,21
704346,-520,-813,-115
704407,-516,-766,-2
704436,-338,-1069,65
704496,-527,-1224,177
704586,-394,-1516,-181
704617,-856,-1366,-160
704646,-271,-922,70
704736,-180,-718,-106
704757,-276,-665,-68
704827,-227,-645,23
704856,-253,-734,-116
704886,-288,-819,-27
704946,-214,-931,107
705006,-361,-892,-178
705035,-394,-805,-235
705096,-354,-834,-269
705156,-426,-1534,323
705186,-115,-1564,269
705246,-619,-1131,216
705306,-79,-1017,52
705349,-411,-832,256
705396,-448,-703,17
705486,-476,-859,-17
705518,-408,-879,206
705546,-221,-750,27
705606,-297,-780,-73
705636,-603,-854,176
705696,-362,-814,14
705756,-576,-851,-92
705786,-530,-725,-9
705846,-533,-973,14
705906,-329,-1208,302
705935,-108,-1601,-85
705996,-777,-1205,-166
706057,-325,-882,-57
706086,-274,-814,-151
706146,-339,-783,-103
706206,-257,-786,-55
706236,-288,-789,-121
706296,-372,-754,-78
706356,-251,-740,9
706386,-294,-834,-21
706446,-396,-807,-128
706506,-405,-835,-125
706536,-404,-967,-202
706596,-419,-1644,176
706657,-40,-1138,219
706686,-451,-1539,-150
706747,-1026,-948,551
706806,94,-831,-177
706836,-477,-807,-41
706896,-508,-916,269
706956,-405,-976,110
706986,-359,-973,132
707046,-414,-932,160
707136,-411,-892,26
707177,-436,-895,70
707196,-439,-907,105
